
TDR_alpha20_1s_3by2_alphamax30_eta99_gam12_ic35_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.7773,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.12,0.35,0.3
0.1,0.3,19,19,-5,2,4,0.08818,0.18531,0.24956,0.59335,0.79265,0.0918,0.1408,0.11555,0.02682,0.11399,0.07417,0.04138,0.77102,0.12818,38,0.99,0.12,0.35,0.3
0.15,0.35,19,19,-6,1,5,0.12911,0.25426,0.35269,0.57045,0.81519,0.06635,0.29493,0.11846,0.01533,0.27961,0.03481,0.08365,0.57595,0.20669,38,0.99,0.12,0.35,0.3
0.2,0.4,23,23,-7,1,7,0.14199,0.26814,0.36693,0.53772,0.84077,0.05313,0.30225,0.10609,0.01784,0.28441,0.03527,0.07083,0.55576,0.20417,46,0.99,0.12,0.35,0.3
0.25,0.45,25,25,-7,1,9,0.13414,0.25589,0.35953,0.50941,0.83287,0.05364,0.3161,0.11349,0.01529,0.30081,0.03314,0.08035,0.54976,0.2148,50,0.99,0.12,0.35,0.3
0.3,0.5,27,27,-8,1,11,0.14011,0.26109,0.36449,0.4949,0.84224,0.04917,0.31727,0.10859,0.01645,0.30082,0.03386,0.07473,0.54262,0.21293,54,0.99,0.12,0.35,0.3
0.35,0.55,28,28,-8,1,13,0.12913,0.24605,0.35377,0.52253,0.83306,0.05045,0.32881,0.11649,0.01362,0.31519,0.03148,0.08502,0.54206,0.22265,56,0.99,0.12,0.35,0.3
0.4,0.6,28,28,-8,2,14,0.14758,0.23952,0.30536,0.49681,0.82322,0.05776,0.23301,0.11902,0.03926,0.19375,0.07431,0.0447,0.61941,0.17601,56,0.99,0.12,0.35,0.3
0.45,0.65,29,29,-8,2,16,0.14377,0.2367,0.30493,0.48834,0.83163,0.05318,0.23879,0.11518,0.03631,0.20248,0.07058,0.04461,0.61744,0.17699,58,0.99,0.12,0.35,0.3
0.5,0.7,28,28,-8,2,17,0.1382,0.22821,0.29671,0.48795,0.8253,0.05509,0.24051,0.11961,0.03426,0.20624,0.07186,0.04774,0.62129,0.18006,56,0.99,0.12,0.35,0.3
0.55,0.75,27,27,-7,1,18,0.13688,0.24752,0.35266,0.52559,0.85169,0.042,0.32448,0.10631,0.01568,0.3088,0.03505,0.07126,0.53863,0.21539,54,0.99,0.12,0.35,0.3
0.6,0.8,25,25,-7,1,18,0.13736,0.24475,0.3481,0.49636,0.85396,0.04073,0.32151,0.10531,0.01619,0.30532,0.03691,0.06839,0.54113,0.21341,50,0.99,0.12,0.35,0.3
0.65,0.85,22,22,-6,1,17,0.14417,0.2473,0.34529,0.52087,0.85812,0.03899,0.31179,0.1029,0.01873,0.29307,0.04194,0.06096,0.54404,0.20734,44,0.99,0.12,0.35,0.3
0.7,0.9,18,18,-5,1,15,0.14441,0.23927,0.33085,0.5492,0.85266,0.03973,0.30348,0.10761,0.02014,0.28334,0.04915,0.05847,0.55211,0.20555,36,0.99,0.12,0.35,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.12,0.35,0.3
0.1,0.35,12,12,-4,1,3,0.10086,0.21197,0.33989,0.58449,0.82003,0.06919,0.26802,0.11078,0.01001,0.25801,0.02867,0.08211,0.63112,0.1894,24,0.99,0.12,0.35,0.3
0.15,0.4,14,14,-5,1,4,0.13013,0.23722,0.35776,0.54229,0.84057,0.0575,0.27954,0.10193,0.01637,0.26317,0.03511,0.06682,0.59033,0.19073,28,0.99,0.12,0.35,0.3
0.2,0.45,17,17,-6,1,6,0.09741,0.19634,0.33705,0.54347,0.82836,0.05328,0.32524,0.11836,0.00829,0.31694,0.02457,0.09379,0.57736,0.2218,34,0.99,0.12,0.35,0.3
0.25,0.5,18,18,-6,1,7,0.12515,0.22595,0.35702,0.5387,0.85002,0.04717,0.31207,0.10281,0.01383,0.29823,0.03104,0.07177,0.56278,0.20744,36,0.99,0.12,0.35,0.3
0.3,0.55,18,18,-6,1,8,0.12663,0.22199,0.35132,0.52911,0.83929,0.0503,0.31517,0.1104,0.01405,0.30113,0.03274,0.07766,0.55819,0.21279,36,0.99,0.12,0.35,0.3
0.35,0.6,18,18,-6,1,9,0.12538,0.2165,0.34522,0.52133,0.83185,0.05199,0.31898,0.11616,0.01368,0.3053,0.03343,0.08273,0.55564,0.21757,36,0.99,0.12,0.35,0.3
0.4,0.65,19,19,-6,2,10,0.1413,0.21169,0.2842,0.53171,0.8274,0.05303,0.21336,0.11956,0.04478,0.16858,0.08511,0.03445,0.64534,0.16646,38,0.99,0.12,0.35,0.3
0.45,0.7,19,19,-6,2,11,0.14013,0.2092,0.28128,0.52937,0.8306,0.05006,0.21649,0.11934,0.04397,0.17253,0.08547,0.03387,0.64338,0.16792,38,0.99,0.12,0.35,0.3
0.5,0.75,19,19,-6,2,12,0.13712,0.20522,0.27692,0.52807,0.83775,0.04533,0.21895,0.11692,0.04252,0.17643,0.08479,0.03213,0.64393,0.16794,38,0.99,0.12,0.35,0.3
0.55,0.8,17,17,-6,1,12,0.13147,0.21579,0.34024,0.52873,0.85656,0.04012,0.31586,0.10332,0.0156,0.30026,0.03774,0.06558,0.55267,0.20959,34,0.99,0.12,0.35,0.3
0.6,0.85,17,17,-5,1,13,0.11426,0.19573,0.32654,0.52427,0.86829,0.03382,0.32812,0.09789,0.01174,0.31638,0.033,0.06489,0.55762,0.213,34,0.99,0.12,0.35,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.12,0.35,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.12,0.35,0.3
