
TDR_alpha20_1s_3by2_alphaonly_eta99_gam11_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.75,94,94,-13,2,65,0.18923,0.36077,0.36077,0.52707,0.85842,0.04042,0.26354,0.10115,0.04347,0.22006,0.06255,0.03859,0.54722,0.18234,188,0.99,0.11,0.2,0.9
0.7,0.8,81,81,-11,2,60,0.19857,0.3538,0.3538,0.53416,0.85253,0.0405,0.25285,0.10696,0.05293,0.19992,0.07331,0.03365,0.54857,0.17991,162,0.99,0.11,0.2,0.9
0.05,0.2,16,16,-4,1,2,0.15997,0.3183,0.35986,0.98437,0.80723,0.0912,0.19239,0.10157,0.02926,0.16313,0.05202,0.04955,0.64765,0.14698,32,0.99,0.11,0.2,0.9
0.1,0.25,29,29,-6,1,5,0.14039,0.31721,0.37495,0.57145,0.85149,0.05222,0.28926,0.09629,0.01805,0.27121,0.03318,0.06311,0.57035,0.19277,58,0.99,0.11,0.2,0.9
0.15,0.3,35,35,-7,2,7,0.18576,0.29371,0.31999,0.55168,0.84427,0.04618,0.19997,0.10955,0.07935,0.12061,0.0907,0.01885,0.61427,0.15476,70,0.99,0.11,0.2,0.9
0.2,0.35,34,34,-8,1,9,0.19323,0.34243,0.39181,0.55145,0.84266,0.05361,0.27991,0.10372,0.03365,0.24626,0.04873,0.05499,0.52686,0.19182,68,0.99,0.11,0.2,0.9
0.25,0.4,38,38,-9,1,12,0.19108,0.34034,0.39207,0.54459,0.84406,0.05161,0.28782,0.10432,0.03169,0.25613,0.04705,0.05727,0.52109,0.19607,76,0.99,0.11,0.2,0.9
0.3,0.45,41,41,-9,1,15,0.19233,0.34069,0.39332,0.54025,0.84655,0.04964,0.29115,0.10381,0.03146,0.25969,0.04673,0.05707,0.51651,0.19748,82,0.99,0.11,0.2,0.9
0.35,0.5,46,46,-10,1,19,0.19524,0.34689,0.4,0.53589,0.8634,0.04191,0.29311,0.09468,0.03186,0.26126,0.04462,0.05006,0.51164,0.1939,92,0.99,0.11,0.2,0.9
0.4,0.55,48,48,-10,2,22,0.19225,0.31157,0.34756,0.5355,0.84762,0.04519,0.24036,0.10719,0.05522,0.18513,0.07445,0.03274,0.56738,0.17377,96,0.99,0.11,0.2,0.9
0.45,0.6,49,49,-10,2,25,0.18836,0.3092,0.34659,0.53462,0.85029,0.04387,0.24399,0.10583,0.05192,0.19207,0.07212,0.03371,0.56765,0.17491,98,0.99,0.11,0.2,0.9
0.5,0.65,50,50,-10,2,28,0.18831,0.30989,0.34726,0.53474,0.85862,0.03966,0.24548,0.10171,0.05162,0.19387,0.0704,0.03131,0.5662,0.17359,100,0.99,0.11,0.2,0.9
0.55,0.7,46,46,-10,2,28,0.1977,0.30989,0.34318,0.53938,0.85205,0.03987,0.23967,0.10807,0.06065,0.17902,0.07989,0.02818,0.56262,0.17387,92,0.99,0.11,0.2,0.9
0.6,0.75,44,44,-9,2,29,0.19784,0.30648,0.33799,0.54276,0.85463,0.03706,0.23772,0.1083,0.06343,0.17429,0.0828,0.0255,0.56443,0.17301,88,0.99,0.11,0.2,0.9
0.65,0.8,36,36,-8,1,26,0.19908,0.33374,0.38518,0.5514,0.85754,0.04111,0.28701,0.10135,0.03524,0.25177,0.05355,0.0478,0.51391,0.19418,72,0.99,0.11,0.2,0.9
0.7,0.85,32,32,-7,1,25,0.18193,0.31456,0.36902,0.55997,0.8519,0.04238,0.29362,0.10572,0.02983,0.26379,0.05226,0.05346,0.52445,0.19967,64,0.99,0.11,0.2,0.9
0.05,0.25,12,12,-4,1,2,0.10632,0.25251,0.34162,0.98821,0.80862,0.08992,0.19645,0.10146,0.01204,0.18441,0.03299,0.06847,0.69723,0.14896,24,0.99,0.11,0.2,0.9
0.1,0.3,15,15,-5,1,3,0.15789,0.28581,0.36556,0.5952,0.82675,0.07028,0.24335,0.10297,0.02617,0.21719,0.04642,0.05655,0.59875,0.17316,30,0.99,0.11,0.2,0.9
0.15,0.35,20,20,-6,1,5,0.14922,0.27882,0.37068,0.56498,0.84346,0.0555,0.28278,0.10104,0.02093,0.26185,0.03833,0.06271,0.568,0.19191,40,0.99,0.11,0.2,0.9
0.2,0.4,21,21,-6,1,6,0.19401,0.31236,0.38911,0.56149,0.85339,0.05005,0.26561,0.09656,0.03666,0.22895,0.05084,0.04572,0.54037,0.18109,42,0.99,0.11,0.2,0.9
0.25,0.45,26,26,-7,1,9,0.1585,0.28465,0.38023,0.55457,0.86027,0.04445,0.29965,0.09528,0.02194,0.27771,0.0373,0.05798,0.54185,0.19746,52,0.99,0.11,0.2,0.9
0.3,0.5,23,23,-7,1,9,0.19413,0.30574,0.38585,0.55806,0.8428,0.05221,0.2769,0.10499,0.035,0.2419,0.05216,0.05283,0.52897,0.19094,46,0.99,0.11,0.2,0.9
0.35,0.55,30,30,-8,2,13,0.16822,0.26341,0.32225,0.54835,0.85409,0.04264,0.22573,0.10327,0.05156,0.17417,0.07451,0.02876,0.60605,0.1645,60,0.99,0.11,0.2,0.9
0.4,0.6,29,29,-8,2,14,0.17643,0.26619,0.32117,0.54963,0.84736,0.04334,0.22516,0.1093,0.05766,0.1675,0.08167,0.02762,0.5984,0.16723,58,0.99,0.11,0.2,0.9
0.45,0.65,28,28,-8,1,15,0.19906,0.31389,0.3967,0.55117,0.87908,0.03459,0.28314,0.08632,0.03554,0.2476,0.04733,0.03899,0.5178,0.18473,56,0.99,0.11,0.2,0.9
0.5,0.7,27,27,-8,1,16,0.18914,0.30205,0.38835,0.55313,0.87346,0.0363,0.28871,0.09024,0.03189,0.25682,0.04673,0.04351,0.52215,0.18948,54,0.99,0.11,0.2,0.9
0.55,0.75,23,23,-7,1,15,0.18783,0.29195,0.37546,0.56092,0.85056,0.04481,0.28584,0.10462,0.03247,0.25337,0.05311,0.05151,0.52633,0.19523,46,0.99,0.11,0.2,0.9
0.6,0.8,23,23,-7,1,16,0.19954,0.30406,0.38354,0.56433,0.87422,0.03412,0.27846,0.09166,0.03773,0.24073,0.05428,0.03738,0.522,0.18506,46,0.99,0.11,0.2,0.9
0.65,0.85,24,24,-6,1,18,0.18034,0.29052,0.37838,0.56654,0.89778,0.02496,0.28975,0.07726,0.03021,0.25954,0.04503,0.03223,0.52991,0.1835,48,0.99,0.11,0.2,0.9
0.7,0.9,20,20,-5,1,16,0.19782,0.29937,0.37543,0.57992,0.90286,0.02058,0.2733,0.07656,0.03968,0.23361,0.05396,0.0226,0.52888,0.17493,40,0.99,0.11,0.2,0.9
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.99014,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.11,0.2,0.9
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.59687,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.11,0.2,0.9
0.15,0.4,14,14,-5,1,4,0.13013,0.23722,0.35776,0.57917,0.84057,0.0575,0.27954,0.10193,0.01637,0.26317,0.03511,0.06682,0.59033,0.19073,28,0.99,0.11,0.2,0.9
0.2,0.45,19,19,-6,2,6,0.1234,0.20549,0.28231,0.56851,0.85052,0.04975,0.18613,0.09973,0.03966,0.14647,0.07176,0.02796,0.69048,0.14293,38,0.99,0.11,0.2,0.9
0.25,0.5,19,19,-6,2,7,0.13225,0.20998,0.28511,0.56524,0.83908,0.05274,0.19667,0.10818,0.04262,0.15405,0.07737,0.0308,0.67108,0.15242,38,0.99,0.11,0.2,0.9
0.3,0.55,17,17,-6,1,7,0.1898,0.28568,0.38634,0.56346,0.86819,0.04143,0.27084,0.09038,0.03497,0.23588,0.04921,0.04117,0.53935,0.18061,34,0.99,0.11,0.2,0.9
0.35,0.6,17,17,-6,1,8,0.18145,0.2743,0.37902,0.5671,0.85931,0.0443,0.27855,0.09639,0.0313,0.24725,0.04878,0.04761,0.54,0.18747,34,0.99,0.11,0.2,0.9
0.4,0.65,17,17,-6,1,9,0.17146,0.26193,0.37093,0.56703,0.85333,0.04579,0.28664,0.10088,0.02747,0.25918,0.04728,0.05359,0.54189,0.19376,34,0.99,0.11,0.2,0.9
0.45,0.7,17,17,-6,1,10,0.15987,0.24831,0.36194,0.56776,0.85047,0.04576,0.29539,0.10378,0.02353,0.27186,0.04489,0.05889,0.54474,0.19958,34,0.99,0.11,0.2,0.9
0.5,0.75,19,19,-6,1,12,0.15727,0.25033,0.36965,0.56503,0.88316,0.0321,0.3008,0.08474,0.02236,0.27843,0.03938,0.04536,0.54193,0.19277,38,0.99,0.11,0.2,0.9
0.55,0.8,16,16,-6,1,11,0.16989,0.25525,0.36319,0.57554,0.86908,0.03663,0.28748,0.09429,0.02771,0.25977,0.04923,0.04506,0.54263,0.19089,32,0.99,0.11,0.2,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.11,0.2,0.9
0.65,0.9,14,14,-5,1,11,0.18468,0.26594,0.36216,0.59246,0.90126,0.02095,0.27265,0.0778,0.03581,0.23684,0.05461,0.02319,0.54266,0.17522,28,0.99,0.11,0.2,0.9
0.7,0.95,13,13,-4,1,11,0.17084,0.25051,0.34804,0.60906,0.9257,0.01109,0.27592,0.06322,0.03164,0.24428,0.04979,0.01342,0.55324,0.16957,26,0.99,0.11,0.2,0.9
