
TDR_alpha20_1s_2by2_alphamax30_eta99_gam6_ic20_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.75,40,40,3,27,0.14559,0.22587,0.24963,0.1831,0.76775,0.19816,0.13864,0.03409,0.71577,0.08636,80,0.99,0.06,0.2,0.3
0.65,0.8,34,34,2,25,0.1532,0.25419,0.29166,0.19993,0.78469,0.16017,0.19828,0.05514,0.64852,0.12671,68,0.99,0.06,0.2,0.3
0.7,0.85,37,37,3,29,0.121,0.1961,0.21734,0.15477,0.7746,0.19331,0.14179,0.03209,0.7372,0.08694,74,0.99,0.06,0.2,0.3
0.05,0.25,13,13,1,2,0.11987,0.27164,0.35562,0.17594,0.83856,0.1086,0.1803,0.05285,0.69983,0.11658,26,0.99,0.06,0.2,0.3
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.17575,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.06,0.2,0.3
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.1508,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.06,0.2,0.3
0.2,0.4,23,23,2,7,0.1243,0.21807,0.28269,0.16858,0.79967,0.1529,0.16462,0.04743,0.71109,0.10602,46,0.99,0.06,0.2,0.3
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.06,0.2,0.3
0.3,0.5,22,22,2,9,0.14273,0.225,0.28416,0.18803,0.7657,0.18048,0.16788,0.05381,0.68939,0.11085,44,0.99,0.06,0.2,0.3
0.35,0.55,28,28,3,13,0.10269,0.17303,0.2234,0.13809,0.7565,0.19701,0.13909,0.04648,0.75822,0.09278,56,0.99,0.06,0.2,0.3
0.4,0.6,28,28,3,14,0.12594,0.19178,0.23258,0.16116,0.77101,0.19824,0.12179,0.03075,0.75227,0.07627,56,0.99,0.06,0.2,0.3
0.45,0.65,27,27,2,15,0.14377,0.23232,0.29815,0.19083,0.81275,0.13832,0.1972,0.04893,0.65903,0.12307,54,0.99,0.06,0.2,0.3
0.5,0.7,23,23,2,14,0.15389,0.23113,0.28673,0.19906,0.78258,0.16996,0.17548,0.04746,0.67063,0.11147,46,0.99,0.06,0.2,0.3
0.55,0.75,24,24,2,16,0.13602,0.21621,0.27842,0.18083,0.79322,0.15333,0.1959,0.05345,0.66808,0.12467,48,0.99,0.06,0.2,0.3
0.6,0.8,21,21,2,15,0.14912,0.21998,0.26978,0.1916,0.78289,0.175,0.16934,0.04211,0.68154,0.10573,42,0.99,0.06,0.2,0.3
0.65,0.85,21,21,2,16,0.14775,0.21776,0.26394,0.18884,0.80746,0.16035,0.166,0.03219,0.68624,0.0991,42,0.99,0.06,0.2,0.3
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.17617,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.06,0.2,0.3
0.05,0.3,11,11,1,2,0.09285,0.23149,0.35332,0.1451,0.86239,0.08459,0.18731,0.05302,0.71984,0.12017,22,0.99,0.06,0.2,0.3
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.12722,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.06,0.2,0.3
0.15,0.4,14,14,2,4,0.10576,0.17632,0.24495,0.144,0.77918,0.18742,0.10326,0.0334,0.79098,0.06833,28,0.99,0.06,0.2,0.3
0.2,0.45,15,15,2,5,0.11996,0.18915,0.25774,0.16028,0.78303,0.18031,0.1246,0.03666,0.75544,0.08063,30,0.99,0.06,0.2,0.3
0.25,0.5,15,15,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.18882,0.14949,0.05327,0.73755,0.10138,30,0.99,0.06,0.2,0.3
0.3,0.55,16,16,2,7,0.1309,0.19702,0.26664,0.17309,0.77943,0.17711,0.15013,0.04346,0.71897,0.0968,32,0.99,0.06,0.2,0.3
0.35,0.6,16,16,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.1797,0.16679,0.05456,0.71089,0.11067,32,0.99,0.06,0.2,0.3
0.4,0.65,19,19,2,10,0.1413,0.21169,0.2842,0.1853,0.8274,0.13815,0.16858,0.03445,0.69012,0.10151,38,0.99,0.06,0.2,0.3
0.45,0.7,19,19,2,11,0.14013,0.2092,0.28128,0.18383,0.8306,0.13553,0.17253,0.03387,0.68735,0.1032,38,0.99,0.06,0.2,0.3
0.5,0.75,19,19,2,12,0.13712,0.20522,0.27692,0.18028,0.83775,0.13012,0.17643,0.03213,0.68645,0.10428,38,0.99,0.06,0.2,0.3
0.55,0.8,14,14,2,10,0.12345,0.17614,0.23504,0.16195,0.75177,0.19967,0.16133,0.04855,0.71522,0.10494,28,0.99,0.06,0.2,0.3
0.6,0.85,15,15,2,11,0.15027,0.20273,0.24809,0.18757,0.81163,0.16773,0.13802,0.02063,0.7117,0.07933,30,0.99,0.06,0.2,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.06,0.2,0.3
0.7,0.95,10,10,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.10022,0.27295,0.04988,0.59662,0.16142,20,0.99,0.06,0.2,0.3
