
TDR_alpha10_2s_3by2_alphamax30_eta99_gam6_ic25_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.05,0.25,11,11,-2,1,10,10,-1,2,3,0.06003,0.17389,0.24063,0.09159,0.85611,0.039,0.06991,0.05987,0.0169,0.05301,0.04502,0.01485,0.29611,0.06489,0.57395,0.04502,30.520939341473,22,42,0.99,0.06,0.25,0.3
0.1,0.3,14,14,-3,2,15,15,0,2,6,0.05162,0.16862,0.26538,0.08332,0.85876,0.03723,0.13071,0.05516,0.00426,0.12645,0.0165,0.03866,0.2305,0.09293,0.58718,0.04885,40.3847161854122,28,58,0.99,0.06,0.25,0.3
0.15,0.35,16,16,-3,3,18,18,1,2,9,0.04968,0.16032,0.26905,0.08105,0.85042,0.04748,0.15898,0.0538,0,0.15898,0,0.0538,0.22379,0.10639,0.56755,0.04829,47.5680916569364,32,68,0.99,0.06,0.25,0.3
0.2,0.4,17,17,-4,4,21,21,1,2,12,0.05302,0.16174,0.27524,0.08558,0.85055,0.04554,0.17184,0.05615,0,0.17184,0,0.05615,0.22359,0.11399,0.55155,0.04776,52.8348203705996,34,76,0.99,0.06,0.25,0.3
0.25,0.45,18,18,-3,5,23,23,1,2,15,0.05699,0.16414,0.27711,0.09073,0.85245,0.04206,0.18541,0.05717,0,0.18541,0,0.05717,0.22434,0.12129,0.53326,0.04832,57.4699626262745,36,82,0.99,0.06,0.25,0.3
0.3,0.5,18,18,-5,6,28,28,1,3,19,0.05405,0.14765,0.23958,0.08417,0.85064,0.04471,0.14546,0.05586,0.00328,0.14218,0.01435,0.04151,0.26475,0.10066,0.53574,0.04878,61.9987143174778,36,92,0.99,0.06,0.25,0.3
0.35,0.55,19,19,-3,7,26,26,1,2,21,0.06103,0.16585,0.27998,0.09587,0.8587,0.03954,0.20191,0.05719,0,0.20191,0,0.05719,0.23329,0.12955,0.50376,0.04456,63.8042586598709,38,90,0.99,0.06,0.25,0.3
0.4,0.6,19,19,-3,8,28,28,1,3,24,0.06501,0.15838,0.24476,0.09788,0.85931,0.04264,0.15594,0.05229,0.00392,0.15202,0.0147,0.03759,0.2689,0.10412,0.51014,0.04575,65.4321410263955,38,94,0.99,0.06,0.25,0.3
0.45,0.65,19,19,-3,9,29,29,0,3,27,0.06227,0.15417,0.24248,0.09435,0.8638,0.03144,0.16091,0.05987,0.00594,0.15497,0.02243,0.03743,0.26124,0.11039,0.51558,0.04489,66.0961561266314,38,96,0.99,0.06,0.25,0.3
0.5,0.7,17,17,-3,9,28,28,1,2,28,0.05767,0.15373,0.26747,0.09071,0.85766,0.03778,0.19753,0.05531,0,0.19753,0,0.05531,0.2272,0.12642,0.5176,0.04925,61.0143470037729,34,90,0.99,0.06,0.25,0.3
0.55,0.75,17,17,-3,10,28,28,0,3,30,0.05961,0.14443,0.22849,0.09009,0.86193,0.03063,0.15009,0.05995,0.00629,0.1438,0.02575,0.03419,0.25062,0.10502,0.53968,0.04749,59.7778974290794,34,90,0.99,0.06,0.25,0.3
0.6,0.8,14,14,-3,9,26,26,0,2,29,0.05924,0.14984,0.25733,0.09197,0.86343,0.02917,0.18609,0.05854,0.00262,0.18348,0.01181,0.04673,0.23098,0.12232,0.52369,0.04886,52.7682818669994,28,80,0.99,0.06,0.25,0.3
0.65,0.85,13,13,-3,9,23,23,0,2,28,0.06105,0.1486,0.2508,0.09385,0.874,0.03058,0.18553,0.05807,0.00325,0.18228,0.01498,0.04309,0.24674,0.1218,0.50668,0.03735,48.6927193310508,26,72,0.99,0.06,0.25,0.3
0.7,0.9,12,12,-2,9,18,18,0,2,25,0.06362,0.14314,0.23134,0.09578,0.87381,0.03114,0.17237,0.05898,0.0044,0.16797,0.0214,0.03758,0.23383,0.11568,0.53019,0.03607,40.91327929418,24,60,0.99,0.06,0.25,0.3
0.05,0.3,9,9,-2,1,7,7,0,2,3,0.03393,0.12441,0.22302,0.05886,0.85007,0.05306,0.05827,0.05504,0.00514,0.05312,0.02844,0.0266,0.27502,0.05665,0.63279,0.04184,23.1409953687097,18,32,0.99,0.06,0.25,0.3
0.1,0.35,12,12,-2,2,9,9,-1,2,5,0.04287,0.13298,0.25066,0.07142,0.86525,0.02889,0.11186,0.05964,0.00509,0.10677,0.02278,0.03686,0.17998,0.08575,0.66528,0.04622,30.0249128058644,24,42,0.99,0.06,0.25,0.3
0.15,0.4,10,10,-3,2,14,14,0,2,7,0.04718,0.13284,0.25855,0.07717,0.85721,0.03571,0.14751,0.05919,0.0033,0.14421,0.0148,0.0444,0.2581,0.10335,0.54721,0.04788,32.6781529451417,20,48,0.99,0.06,0.25,0.3
0.2,0.45,12,12,-3,3,14,14,1,2,9,0.05004,0.13262,0.26283,0.08113,0.85618,0.04848,0.15678,0.05061,0,0.15678,0,0.05061,0.2297,0.10369,0.56348,0.04474,36.2225614884268,24,52,0.99,0.06,0.25,0.3
0.25,0.5,13,13,-3,4,15,15,0,2,11,0.05632,0.13921,0.26951,0.0893,0.8623,0.03134,0.15547,0.05697,0.00316,0.1523,0.0128,0.04418,0.1981,0.10622,0.59011,0.04939,38.2965538571548,26,56,0.99,0.06,0.25,0.3
0.3,0.55,12,12,-3,4,17,17,1,2,13,0.05574,0.13542,0.26764,0.08857,0.86042,0.04609,0.18349,0.05316,0,0.18349,0,0.05316,0.25769,0.11833,0.50308,0.04034,40.8952156085471,24,58,0.99,0.06,0.25,0.3
0.35,0.6,13,13,-2,5,15,15,1,2,14,0.06217,0.13878,0.26138,0.0964,0.85087,0.0462,0.17865,0.05319,0,0.17865,0,0.05319,0.22251,0.11592,0.53667,0.04973,39.8999554801255,26,56,0.99,0.06,0.25,0.3
0.4,0.65,13,13,-4,6,16,16,1,2,16,0.05941,0.13478,0.2642,0.09296,0.85701,0.04737,0.16109,0.04853,0,0.16109,0,0.04853,0.20339,0.10481,0.57611,0.04708,39.5644348142895,26,58,0.99,0.06,0.25,0.3
0.45,0.7,10,10,-4,5,20,20,0,2,18,0.0589,0.13341,0.26296,0.09189,0.86492,0.03093,0.18055,0.05626,0.00303,0.17752,0.01278,0.04348,0.25504,0.11841,0.50551,0.04788,39.7794960322588,20,60,0.99,0.06,0.25,0.3
0.5,0.75,9,9,-4,5,20,20,0,2,19,0.05605,0.1263,0.25321,0.08775,0.86199,0.03092,0.18151,0.05794,0.00293,0.17858,0.01345,0.04448,0.26196,0.11972,0.50048,0.04916,37.9807739257812,18,58,0.99,0.06,0.25,0.3
0.55,0.8,10,10,-2,6,17,17,-1,2,19,0.06336,0.13293,0.24889,0.09647,0.87223,0.02099,0.17774,0.05978,0.00567,0.17207,0.02241,0.03737,0.2355,0.11876,0.52339,0.04701,36.2046658136093,20,54,0.99,0.06,0.25,0.3
0.6,0.85,9,9,-2,6,16,16,0,2,19,0.05995,0.12477,0.23612,0.09146,0.87531,0.02784,0.16756,0.05276,0.00393,0.16363,0.01806,0.0347,0.23578,0.11016,0.53671,0.04409,32.825304706343,18,50,0.99,0.06,0.25,0.3
0.65,0.9,8,8,-2,6,14,14,0,2,18,0.05698,0.11534,0.21643,0.08657,0.87662,0.02786,0.14654,0.05269,0.00458,0.14196,0.02403,0.02865,0.21605,0.09961,0.58043,0.04283,27.74798204288,16,44,0.99,0.06,0.25,0.3
0.7,0.95,6,6,-2,5,11,11,1,2,15,0.05918,0.10815,0.18408,0.08714,0.86707,0.07991,0.12137,0.02025,0,0.12137,0,0.02025,0.23963,0.07081,0.57982,0.03277,21.24385,12,34,0.99,0.06,0.25,0.3
