
TDR_alpha20_1s_3by2_alphamax30_eta99_gam17_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,27,27,-5,1,3,0.13287,0.33953,0.33953,0.58426,0.7513,0.11032,0.25421,0.13839,0.01762,0.23659,0.04125,0.09714,0.61292,0.1963,54,0.99,0.17,0.2,0.3
0.1,0.2,46,46,-7,2,7,0.13416,0.29228,0.29228,0.52945,0.76207,0.10082,0.20246,0.13711,0.03772,0.16475,0.07842,0.05869,0.66338,0.16979,92,0.99,0.17,0.2,0.3
0.15,0.25,58,58,-9,2,12,0.12644,0.30078,0.30078,0.50909,0.75785,0.09707,0.24615,0.14507,0.02503,0.22112,0.05954,0.08553,0.62741,0.19561,116,0.99,0.17,0.2,0.3
0.2,0.3,67,67,-10,2,17,0.14266,0.31751,0.31751,0.4855,0.77093,0.0877,0.25819,0.14137,0.02813,0.23006,0.06016,0.08121,0.59915,0.19978,134,0.99,0.17,0.2,0.3
0.25,0.35,76,76,-12,3,23,0.13687,0.28273,0.28273,0.46355,0.75281,0.09662,0.22189,0.15056,0.03913,0.18276,0.08506,0.0655,0.64124,0.18622,152,0.99,0.17,0.2,0.3
0.3,0.4,80,80,-12,3,28,0.15091,0.29408,0.29408,0.46117,0.75952,0.09113,0.2266,0.14935,0.04444,0.18216,0.08837,0.06097,0.62248,0.18797,160,0.99,0.17,0.2,0.3
0.35,0.45,87,87,-13,3,35,0.14394,0.29593,0.29593,0.47282,0.76341,0.08891,0.23848,0.14767,0.03686,0.20162,0.07843,0.06924,0.61757,0.19308,174,0.99,0.17,0.2,0.3
0.4,0.5,84,84,-13,3,38,0.15112,0.29587,0.29587,0.47718,0.75206,0.09392,0.23675,0.15401,0.04094,0.19581,0.08486,0.06915,0.61212,0.19538,168,0.99,0.17,0.2,0.3
0.45,0.55,93,93,-14,4,46,0.15794,0.27482,0.27482,0.48052,0.7635,0.07933,0.21016,0.15716,0.06508,0.14508,0.11683,0.04033,0.63188,0.18366,186,0.99,0.17,0.2,0.3
0.5,0.6,92,92,-14,3,51,0.1408,0.29539,0.29539,0.4584,0.76708,0.08483,0.24872,0.14808,0.03326,0.21546,0.07432,0.07375,0.61046,0.1984,184,0.99,0.17,0.2,0.3
