
TDR_alpha10_1s_2by2_alphaonly_eta99_gam11_ic25_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.6,39,39,2,20,0.09019,0.19895,0.30072,0.28608,0.86394,0.07361,0.2743,0.06244,0.6355,0.16837,78,0.99,0.11,0.25,0.9
0.45,0.65,39,39,2,22,0.09022,0.19704,0.2986,0.28638,0.86606,0.07254,0.27629,0.0614,0.63348,0.16885,78,0.99,0.11,0.25,0.9
0.5,0.7,39,39,2,24,0.08832,0.19355,0.29557,0.28406,0.87169,0.06929,0.27884,0.05901,0.63283,0.16893,78,0.99,0.11,0.25,0.9
0.55,0.75,34,34,1,23,0.08804,0.19829,0.32654,0.32477,0.86128,0.05146,0.36351,0.08725,0.54845,0.22538,68,0.99,0.11,0.25,0.9
0.6,0.8,32,32,2,23,0.09882,0.19389,0.28082,0.28177,0.86264,0.08566,0.25224,0.0517,0.64894,0.15197,64,0.99,0.11,0.25,0.9
0.65,0.85,31,31,2,24,0.08706,0.17821,0.26628,0.26579,0.87277,0.07801,0.25775,0.04922,0.65518,0.15349,62,0.99,0.11,0.25,0.9
0.7,0.9,25,25,1,21,0.08442,0.1816,0.30275,0.31745,0.87925,0.0487,0.35421,0.07205,0.56137,0.21313,50,0.99,0.11,0.25,0.9
0.05,0.3,15,15,1,3,0.03506,0.15789,0.33218,0.20091,0.86569,0.04427,0.28117,0.09005,0.68377,0.18561,30,0.99,0.11,0.25,0.9
0.1,0.35,16,16,1,4,0.06465,0.17774,0.33595,0.26573,0.85136,0.05877,0.31469,0.08987,0.62066,0.20228,32,0.99,0.11,0.25,0.9
0.15,0.4,20,20,1,6,0.06387,0.16891,0.33505,0.27117,0.86108,0.04875,0.3472,0.09017,0.58893,0.21868,40,0.99,0.11,0.25,0.9
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.23025,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.11,0.25,0.9
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.11,0.25,0.9
0.3,0.55,24,24,1,11,0.07033,0.1608,0.3227,0.29058,0.85081,0.05,0.36704,0.09919,0.56263,0.23312,48,0.99,0.11,0.25,0.9
0.35,0.6,22,22,1,11,0.09897,0.19345,0.34101,0.32987,0.85657,0.0611,0.33827,0.08232,0.56276,0.2103,44,0.99,0.11,0.25,0.9
0.4,0.65,24,24,2,13,0.0968,0.17731,0.28308,0.27402,0.85831,0.0908,0.23261,0.0509,0.67059,0.14175,48,0.99,0.11,0.25,0.9
0.45,0.7,23,23,1,14,0.08751,0.17498,0.32678,0.31897,0.85971,0.05431,0.35369,0.08597,0.5588,0.21983,46,0.99,0.11,0.25,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.11,0.25,0.9
0.55,0.8,21,21,1,15,0.08968,0.17263,0.32003,0.32224,0.86919,0.05318,0.34881,0.07763,0.56151,0.21322,42,0.99,0.11,0.25,0.9
0.6,0.85,18,18,1,14,0.08752,0.16306,0.30221,0.31783,0.85423,0.06009,0.34504,0.08568,0.56743,0.21536,36,0.99,0.11,0.25,0.9
0.65,0.9,17,17,1,14,0.0947,0.17194,0.30962,0.32478,0.88998,0.05195,0.334,0.05807,0.5713,0.19603,34,0.99,0.11,0.25,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.11,0.25,0.9
