
TDR_alpha20_1s_2by2_alphaonly_eta99_gam8_ic20_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,29,29,1,3,0.15163,0.3575,0.3575,0.35024,0.78581,0.13902,0.22295,0.07517,0.62542,0.14906,58,0.99,0.08,0.2,0.9
0.1,0.2,43,43,2,6,0.17881,0.30529,0.30529,0.30936,0.77426,0.19556,0.11369,0.03018,0.7075,0.07194,86,0.99,0.08,0.2,0.9
0.15,0.25,50,50,2,10,0.16216,0.30996,0.30996,0.32466,0.75028,0.18827,0.17418,0.06145,0.66365,0.11782,100,0.99,0.08,0.2,0.9
0.2,0.3,57,57,2,14,0.18439,0.32886,0.32886,0.34687,0.76322,0.17981,0.17797,0.05696,0.63763,0.11747,114,0.99,0.08,0.2,0.9
0.25,0.35,67,67,2,20,0.17443,0.3328,0.3328,0.35398,0.76991,0.16184,0.20782,0.06824,0.61775,0.13803,134,0.99,0.08,0.2,0.9
0.3,0.4,66,66,2,23,0.18521,0.33484,0.33484,0.36122,0.7557,0.17452,0.20261,0.06977,0.61218,0.13619,132,0.99,0.08,0.2,0.9
0.35,0.45,68,68,2,27,0.19418,0.34018,0.34018,0.36786,0.75753,0.17541,0.19953,0.06705,0.60628,0.13329,136,0.99,0.08,0.2,0.9
0.4,0.5,71,71,2,32,0.18296,0.33487,0.33487,0.36622,0.75193,0.17113,0.21568,0.07693,0.60135,0.14631,142,0.99,0.08,0.2,0.9
0.45,0.55,70,70,2,35,0.18926,0.33658,0.33658,0.36871,0.75089,0.17498,0.21021,0.07412,0.60051,0.14217,140,0.99,0.08,0.2,0.9
0.5,0.6,75,75,2,41,0.19587,0.34535,0.34535,0.37336,0.7749,0.16112,0.20742,0.06396,0.5967,0.13569,150,0.99,0.08,0.2,0.9
0.55,0.65,70,70,2,42,0.18971,0.33612,0.33612,0.36752,0.75983,0.17,0.20977,0.07017,0.60051,0.13997,140,0.99,0.08,0.2,0.9
0.6,0.7,66,66,2,43,0.18738,0.33032,0.33032,0.36232,0.755,0.17452,0.20758,0.07047,0.60503,0.13903,132,0.99,0.08,0.2,0.9
0.65,0.75,63,63,2,44,0.1973,0.33299,0.33299,0.36024,0.76835,0.17369,0.19238,0.05795,0.61031,0.12517,126,0.99,0.08,0.2,0.9
0.7,0.8,60,60,2,45,0.18977,0.32491,0.32491,0.35015,0.77535,0.16941,0.19273,0.05524,0.6175,0.12398,120,0.99,0.08,0.2,0.9
0.05,0.2,14,14,1,2,0.13338,0.28891,0.33634,0.32452,0.75555,0.16938,0.17524,0.07507,0.69137,0.12515,28,0.99,0.08,0.2,0.9
0.1,0.25,22,22,1,4,0.15005,0.30453,0.35743,0.35637,0.79388,0.12622,0.24795,0.0799,0.60199,0.16393,44,0.99,0.08,0.2,0.9
0.15,0.3,22,22,1,5,0.19026,0.3219,0.3672,0.38537,0.77526,0.15085,0.225,0.0739,0.58473,0.14945,44,0.99,0.08,0.2,0.9
0.2,0.35,29,29,2,8,0.15719,0.26061,0.29476,0.30612,0.75192,0.19685,0.15312,0.05123,0.68969,0.10217,58,0.99,0.08,0.2,0.9
0.25,0.4,31,31,2,10,0.1716,0.27269,0.30603,0.32044,0.7571,0.19288,0.158,0.05002,0.67039,0.10401,62,0.99,0.08,0.2,0.9
0.3,0.45,32,32,2,12,0.1733,0.27365,0.30806,0.32623,0.75084,0.19375,0.16778,0.05541,0.65891,0.11159,64,0.99,0.08,0.2,0.9
0.35,0.5,35,35,2,15,0.16515,0.27108,0.30937,0.32952,0.7577,0.17924,0.18836,0.06306,0.64648,0.12571,70,0.99,0.08,0.2,0.9
0.4,0.55,34,34,2,16,0.18892,0.28574,0.31828,0.33737,0.76237,0.18797,0.16638,0.04966,0.6447,0.10802,68,0.99,0.08,0.2,0.9
