
TDR_alpha10_1s_2by2_alphamax30_eta99_gam18_ic30_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,56,56,1,6,0.05749,0.34289,0.34289,0.09653,0.85302,0.04812,0.35438,0.09886,0.58813,0.22662,112,0.99,0.18,0.3,0.3
0.1,0.2,88,88,1,14,0.05228,0.33173,0.33173,0.08784,0.8556,0.0375,0.39741,0.1069,0.55031,0.25215,176,0.99,0.18,0.3,0.3
0.15,0.25,110,110,1,23,0.05693,0.33135,0.33135,0.0939,0.85641,0.03698,0.40536,0.1066,0.5377,0.25598,220,0.99,0.18,0.3,0.3
0.2,0.3,131,131,2,34,0.05551,0.30268,0.30268,0.09048,0.85233,0.04783,0.35278,0.09983,0.5917,0.22631,262,0.99,0.18,0.3,0.3
0.25,0.35,142,142,1,44,0.06054,0.3273,0.3273,0.09845,0.85307,0.03728,0.41212,0.10963,0.52732,0.26087,284,0.99,0.18,0.3,0.3
0.65,0.75,146,146,3,104,0.061,0.27159,0.27159,0.09567,0.85031,0.06014,0.31852,0.08953,0.62046,0.20403,292,0.99,0.18,0.3,0.3
0.7,0.8,131,131,2,100,0.0622,0.28878,0.28878,0.09824,0.85809,0.04783,0.35764,0.09406,0.58013,0.22585,262,0.99,0.18,0.3,0.3
0.05,0.2,30,30,1,4,0.05783,0.2682,0.34901,0.09793,0.86585,0.04974,0.3191,0.0844,0.62308,0.20175,60,0.99,0.18,0.3,0.3
0.1,0.25,47,47,1,9,0.03991,0.22119,0.3227,0.07029,0.85805,0.03375,0.39101,0.1082,0.56908,0.24961,94,0.99,0.18,0.3,0.3
0.15,0.3,50,50,1,12,0.06012,0.23743,0.33098,0.09873,0.85002,0.04389,0.38388,0.10608,0.556,0.24498,100,0.99,0.18,0.3,0.3
0.2,0.35,59,59,2,17,0.06216,0.2185,0.29494,0.09897,0.85144,0.06223,0.30248,0.08632,0.63536,0.1944,118,0.99,0.18,0.3,0.3
0.25,0.4,68,68,2,23,0.06049,0.21786,0.2991,0.09677,0.86027,0.05366,0.3226,0.08606,0.6169,0.20433,136,0.99,0.18,0.3,0.3
0.3,0.45,72,72,2,28,0.06239,0.21788,0.30001,0.09926,0.85939,0.05304,0.33009,0.08757,0.60752,0.20883,144,0.99,0.18,0.3,0.3
0.35,0.5,75,75,2,33,0.06235,0.21542,0.29855,0.09912,0.85815,0.05215,0.33633,0.08968,0.60131,0.21301,150,0.99,0.18,0.3,0.3
0.4,0.55,79,79,2,39,0.05427,0.20119,0.28802,0.08801,0.85305,0.04822,0.34953,0.09872,0.59619,0.22413,158,0.99,0.18,0.3,0.3
0.45,0.6,79,79,2,43,0.05502,0.19998,0.28647,0.08889,0.85372,0.04822,0.35023,0.09805,0.59474,0.22414,158,0.99,0.18,0.3,0.3
0.5,0.65,76,76,3,45,0.06094,0.19226,0.26052,0.09485,0.85074,0.07026,0.28166,0.07899,0.65739,0.18033,152,0.99,0.18,0.3,0.3
0.55,0.7,71,71,1,46,0.05861,0.20756,0.30468,0.09477,0.85033,0.03793,0.4078,0.11173,0.53358,0.25976,142,0.99,0.18,0.3,0.3
0.6,0.75,69,69,2,48,0.06079,0.19939,0.28062,0.09597,0.86014,0.05196,0.33642,0.0879,0.60277,0.21216,138,0.99,0.18,0.3,0.3
0.65,0.8,63,63,2,47,0.06357,0.19915,0.27704,0.0992,0.86561,0.05394,0.32611,0.08044,0.61031,0.20328,126,0.99,0.18,0.3,0.3
0.7,0.85,55,55,2,44,0.06136,0.1877,0.26149,0.09553,0.86164,0.05828,0.31607,0.08007,0.62256,0.19807,110,0.99,0.18,0.3,0.3
0.05,0.25,18,18,1,3,0.05528,0.21396,0.33976,0.0954,0.85214,0.06029,0.2797,0.08757,0.66503,0.18363,36,0.99,0.18,0.3,0.3
0.1,0.3,27,27,1,6,0.04536,0.17939,0.32656,0.07897,0.85546,0.04125,0.36292,0.10329,0.59172,0.2331,54,0.99,0.18,0.3,0.3
0.15,0.35,33,33,1,9,0.04771,0.17358,0.32397,0.08147,0.8597,0.03732,0.38326,0.10298,0.56903,0.24312,66,0.99,0.18,0.3,0.3
0.2,0.4,34,34,1,11,0.05934,0.18182,0.32474,0.09745,0.85028,0.04426,0.38015,0.10545,0.56051,0.2428,68,0.99,0.18,0.3,0.3
0.25,0.45,43,43,2,16,0.04792,0.15495,0.28014,0.07917,0.86464,0.05106,0.30621,0.08429,0.64586,0.19525,86,0.99,0.18,0.3,0.3
0.3,0.5,40,40,1,17,0.06062,0.17645,0.32054,0.09854,0.85455,0.0411,0.3908,0.10435,0.54857,0.24758,80,0.99,0.18,0.3,0.3
0.35,0.55,42,42,1,20,0.05974,0.17256,0.31727,0.09706,0.85663,0.03943,0.39474,0.10393,0.54552,0.24934,84,0.99,0.18,0.3,0.3
0.4,0.6,44,44,2,23,0.0617,0.16565,0.28422,0.09743,0.86248,0.05705,0.31042,0.08046,0.62787,0.19544,88,0.99,0.18,0.3,0.3
0.45,0.65,47,47,3,27,0.05203,0.14063,0.23761,0.08198,0.8583,0.07294,0.2502,0.06875,0.69777,0.15947,94,0.99,0.18,0.3,0.3
0.5,0.7,43,43,2,27,0.05833,0.15533,0.27272,0.09242,0.86111,0.05607,0.31493,0.08282,0.62673,0.19888,86,0.99,0.18,0.3,0.3
0.55,0.75,38,38,1,26,0.06246,0.16404,0.3019,0.09985,0.85526,0.04114,0.39169,0.10359,0.54584,0.24764,76,0.99,0.18,0.3,0.3
0.6,0.8,38,38,2,28,0.05278,0.13871,0.24945,0.08403,0.85391,0.05926,0.31001,0.08683,0.6372,0.19842,76,0.99,0.18,0.3,0.3
0.65,0.85,33,33,2,26,0.05949,0.1428,0.24315,0.09217,0.85721,0.06792,0.28987,0.07487,0.65064,0.18237,66,0.99,0.18,0.3,0.3
0.7,0.9,31,31,2,26,0.05625,0.13598,0.23208,0.08704,0.88293,0.06036,0.28243,0.05672,0.66132,0.16957,62,0.99,0.18,0.3,0.3
0.05,0.3,15,15,1,3,0.03506,0.15789,0.33218,0.06615,0.86569,0.04427,0.28117,0.09005,0.68377,0.18561,30,0.99,0.18,0.3,0.3
0.1,0.35,20,20,2,5,0.03852,0.12502,0.24696,0.066,0.85499,0.08119,0.16992,0.06382,0.79155,0.11687,40,0.99,0.18,0.3,0.3
0.15,0.4,23,23,2,7,0.04205,0.1243,0.25518,0.07084,0.85222,0.07205,0.22328,0.07573,0.73467,0.14951,46,0.99,0.18,0.3,0.3
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.09849,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.18,0.3,0.3
0.25,0.5,27,27,2,11,0.04839,0.12666,0.26304,0.07936,0.85348,0.06452,0.26982,0.082,0.68179,0.17591,54,0.99,0.18,0.3,0.3
0.3,0.55,26,26,1,12,0.05773,0.14413,0.3133,0.09461,0.85325,0.04244,0.38208,0.1043,0.56019,0.24319,52,0.99,0.18,0.3,0.3
0.35,0.6,29,29,1,15,0.04604,0.12385,0.29751,0.07764,0.85479,0.03486,0.39923,0.11035,0.55472,0.25479,58,0.99,0.18,0.3,0.3
0.4,0.65,29,29,2,16,0.06405,0.14377,0.27568,0.09974,0.87521,0.06065,0.27988,0.06414,0.65606,0.17201,58,0.99,0.18,0.3,0.3
0.45,0.7,28,28,2,17,0.06278,0.1382,0.26704,0.09771,0.86872,0.06357,0.2809,0.06771,0.65632,0.17431,56,0.99,0.18,0.3,0.3
0.5,0.75,27,27,2,18,0.05551,0.12414,0.25109,0.08768,0.85888,0.06452,0.28624,0.0766,0.65825,0.18142,54,0.99,0.18,0.3,0.3
0.55,0.8,25,25,2,18,0.05747,0.12319,0.2428,0.08969,0.85859,0.06918,0.27763,0.07223,0.66489,0.17493,50,0.99,0.18,0.3,0.3
0.6,0.85,22,22,2,17,0.06345,0.12619,0.23299,0.09645,0.85771,0.07982,0.25889,0.06247,0.67766,0.16068,44,0.99,0.18,0.3,0.3
0.65,0.9,19,19,1,16,0.0564,0.11984,0.2651,0.09022,0.86862,0.04074,0.37611,0.09064,0.56749,0.23338,38,0.99,0.18,0.3,0.3
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.09411,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.18,0.3,0.3
