
TDR_alpha10_1s_2by2_alphaonly_eta99_gam4_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,62,62,2,6,0.07596,0.29943,0.29943,0.24266,0.88673,0.07353,0.18784,0.03973,0.7362,0.11378,124,0.99,0.04,0.15,0.9
0.1,0.2,88,88,3,13,0.08061,0.27129,0.27129,0.2372,0.8722,0.08863,0.18312,0.03917,0.73627,0.11114,176,0.99,0.04,0.15,0.9
0.15,0.25,111,111,4,22,0.0806,0.25236,0.25236,0.22761,0.86338,0.09901,0.1742,0.03759,0.74519,0.1059,222,0.99,0.04,0.15,0.9
0.2,0.3,122,122,4,30,0.09968,0.27383,0.27383,0.25636,0.86619,0.09759,0.18777,0.03621,0.71254,0.11199,244,0.99,0.04,0.15,0.9
0.25,0.35,145,145,5,43,0.09124,0.25587,0.25587,0.23872,0.86747,0.09872,0.17949,0.0338,0.72925,0.10664,290,0.99,0.04,0.15,0.9
0.65,0.75,146,146,5,102,0.09817,0.25241,0.25241,0.24496,0.87136,0.09727,0.19225,0.03135,0.70956,0.1118,292,0.99,0.04,0.15,0.9
0.7,0.8,136,136,5,102,0.09117,0.23604,0.23604,0.22889,0.87108,0.0997,0.18456,0.0292,0.72425,0.10688,272,0.99,0.04,0.15,0.9
0.05,0.2,32,32,2,4,0.06113,0.21871,0.26541,0.20571,0.86716,0.09615,0.12439,0.03668,0.81448,0.08054,64,0.99,0.04,0.15,0.9
0.1,0.25,47,47,2,8,0.08037,0.25442,0.31006,0.25696,0.9006,0.06088,0.22055,0.03851,0.69909,0.12953,94,0.99,0.04,0.15,0.9
0.15,0.3,54,54,3,12,0.0808,0.21557,0.25859,0.22904,0.87085,0.09439,0.16838,0.03475,0.75081,0.10157,108,0.99,0.04,0.15,0.9
0.2,0.35,63,63,3,17,0.09145,0.23462,0.28089,0.25346,0.88634,0.07983,0.19693,0.03382,0.71161,0.11538,126,0.99,0.04,0.15,0.9
0.25,0.4,71,71,4,23,0.07757,0.20002,0.24069,0.21855,0.86846,0.09737,0.17099,0.03416,0.75144,0.10257,142,0.99,0.04,0.15,0.9
0.3,0.45,75,75,4,28,0.0836,0.20853,0.2504,0.2307,0.87248,0.09323,0.18275,0.03429,0.73364,0.10852,150,0.99,0.04,0.15,0.9
0.35,0.5,76,76,4,32,0.09405,0.21726,0.2569,0.24167,0.87356,0.09523,0.18179,0.0312,0.72414,0.1065,152,0.99,0.04,0.15,0.9
0.4,0.55,76,76,4,36,0.09235,0.21414,0.25526,0.24203,0.86758,0.09755,0.18882,0.03486,0.71882,0.11184,152,0.99,0.04,0.15,0.9
0.45,0.6,76,76,4,40,0.08879,0.20938,0.25196,0.23974,0.86453,0.09755,0.19539,0.03791,0.71581,0.11665,152,0.99,0.04,0.15,0.9
0.5,0.65,75,75,4,43,0.09695,0.21452,0.25314,0.2434,0.8707,0.09801,0.18694,0.03129,0.71611,0.10911,150,0.99,0.04,0.15,0.9
0.55,0.7,75,75,4,47,0.08816,0.2054,0.24604,0.23522,0.8735,0.09323,0.19474,0.03326,0.71709,0.114,150,0.99,0.04,0.15,0.9
0.6,0.75,71,71,4,48,0.09052,0.20144,0.23764,0.22928,0.874,0.09737,0.18392,0.02862,0.72555,0.10627,142,0.99,0.04,0.15,0.9
0.65,0.8,63,63,3,46,0.09374,0.21892,0.26649,0.2587,0.88427,0.07983,0.22653,0.0359,0.67972,0.13121,126,0.99,0.04,0.15,0.9
0.7,0.85,63,63,4,49,0.0825,0.17887,0.20626,0.20013,0.88252,0.09811,0.1655,0.01936,0.75199,0.09243,126,0.99,0.04,0.15,0.9
0.05,0.25,22,22,2,3,0.0711,0.1923,0.25497,0.19947,0.88825,0.09693,0.06698,0.01481,0.86192,0.0409,44,0.99,0.04,0.15,0.9
0.1,0.3,25,25,2,5,0.08012,0.19745,0.2745,0.23462,0.86312,0.09902,0.15486,0.03785,0.76502,0.09636,50,0.99,0.04,0.15,0.9
0.15,0.35,36,36,3,9,0.06274,0.16165,0.2302,0.19401,0.87561,0.09403,0.14021,0.03036,0.79705,0.08529,72,0.99,0.04,0.15,0.9
0.2,0.4,38,38,3,11,0.09152,0.19035,0.25043,0.2273,0.88206,0.09562,0.14433,0.02232,0.76414,0.08332,76,0.99,0.04,0.15,0.9
0.25,0.45,43,43,3,15,0.07828,0.18272,0.25923,0.23052,0.88713,0.07979,0.18814,0.03307,0.73358,0.11061,86,0.99,0.04,0.15,0.9
0.3,0.5,43,43,3,17,0.09306,0.1951,0.26585,0.2456,0.88456,0.08579,0.18497,0.02964,0.72197,0.10731,86,0.99,0.04,0.15,0.9
0.35,0.55,42,42,3,19,0.08927,0.18663,0.26002,0.2439,0.8685,0.09397,0.19442,0.03753,0.71631,0.11597,84,0.99,0.04,0.15,0.9
0.4,0.6,42,42,3,21,0.09743,0.19325,0.26284,0.25053,0.87135,0.09514,0.19148,0.0335,0.71109,0.11249,84,0.99,0.04,0.15,0.9
0.45,0.65,47,47,3,26,0.08423,0.18523,0.26608,0.24656,0.89281,0.07294,0.21799,0.03424,0.69777,0.12612,94,0.99,0.04,0.15,0.9
0.5,0.7,43,43,3,26,0.08996,0.18416,0.25704,0.24492,0.88062,0.08579,0.20505,0.03358,0.70498,0.11932,86,0.99,0.04,0.15,0.9
0.55,0.75,43,43,3,28,0.09451,0.18834,0.25659,0.24533,0.89447,0.07979,0.19955,0.02573,0.70593,0.11264,86,0.99,0.04,0.15,0.9
0.6,0.8,38,38,3,27,0.08604,0.16961,0.23335,0.22677,0.87373,0.09562,0.19319,0.03065,0.72077,0.11192,76,0.99,0.04,0.15,0.9
0.65,0.85,34,34,2,26,0.09343,0.1925,0.28253,0.27594,0.90125,0.06341,0.25805,0.03533,0.64852,0.14669,68,0.99,0.04,0.15,0.9
0.7,0.9,32,32,2,26,0.09551,0.19248,0.27453,0.26793,0.9232,0.05566,0.24557,0.02114,0.65891,0.13336,64,0.99,0.04,0.15,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.04,0.15,0.9
0.1,0.35,19,19,2,4,0.08818,0.18531,0.2684,0.22867,0.88886,0.09154,0.11399,0.0196,0.79784,0.06679,38,0.99,0.04,0.15,0.9
0.15,0.4,22,22,2,6,0.08279,0.17971,0.28192,0.24291,0.88664,0.07982,0.17782,0.03354,0.73939,0.10568,44,0.99,0.04,0.15,0.9
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.1939,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.04,0.15,0.9
0.25,0.5,27,27,2,10,0.09592,0.19357,0.30435,0.27309,0.90288,0.06452,0.22229,0.0326,0.68179,0.12744,54,0.99,0.04,0.15,0.9
0.3,0.55,28,28,2,12,0.08887,0.18244,0.30071,0.2711,0.89664,0.06357,0.24188,0.03979,0.66925,0.14083,56,0.99,0.04,0.15,0.9
0.35,0.6,29,29,3,14,0.07661,0.14823,0.23073,0.21338,0.86829,0.09954,0.16899,0.03217,0.7544,0.10058,58,0.99,0.04,0.15,0.9
0.4,0.65,30,30,3,16,0.0768,0.1485,0.23267,0.21595,0.87707,0.09203,0.17829,0.03089,0.7449,0.10459,60,0.99,0.04,0.15,0.9
0.45,0.7,31,31,3,18,0.07931,0.1518,0.2351,0.21897,0.8914,0.08279,0.18251,0.0258,0.73817,0.10416,62,0.99,0.04,0.15,0.9
0.5,0.75,29,29,3,18,0.09789,0.16644,0.23168,0.22325,0.89163,0.09206,0.15803,0.01631,0.74408,0.08717,58,0.99,0.04,0.15,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.04,0.15,0.9
0.6,0.85,24,24,2,18,0.08223,0.15601,0.2621,0.25309,0.90087,0.06508,0.24718,0.03405,0.67059,0.14061,48,0.99,0.04,0.15,0.9
0.65,0.9,20,20,2,16,0.0958,0.16297,0.24551,0.24491,0.89613,0.08119,0.21371,0.02267,0.69048,0.11819,40,0.99,0.04,0.15,0.9
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.19555,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.04,0.15,0.9
