
TDR_alpha10_1s_3by2_alphaonly_eta99_gam11_ic35_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,32,32,-8,1,10,0.08425,0.21876,0.35073,0.55095,0.86807,0.03365,0.35896,0.09827,0.00559,0.35338,0.01637,0.0819,0.55679,0.22862,64,0.99,0.11,0.35,0.9
0.25,0.45,33,33,-8,1,12,0.09212,0.2215,0.34982,0.54653,0.86154,0.0359,0.35785,0.10256,0.0066,0.35125,0.01856,0.084,0.55003,0.2302,66,0.99,0.11,0.35,0.9
0.3,0.5,36,36,-9,1,15,0.08605,0.21104,0.3434,0.54564,0.86149,0.03376,0.36837,0.10475,0.00561,0.36276,0.01701,0.08773,0.54558,0.23656,72,0.99,0.11,0.35,0.9
0.35,0.55,39,39,-9,2,18,0.08814,0.1993,0.30202,0.54237,0.86511,0.03974,0.2842,0.09514,0.01144,0.27276,0.0328,0.06235,0.62766,0.18967,78,0.99,0.11,0.35,0.9
0.4,0.6,37,37,-9,2,19,0.09459,0.20095,0.29862,0.54395,0.85429,0.04391,0.27983,0.10179,0.01339,0.26644,0.03773,0.06407,0.62558,0.19081,74,0.99,0.11,0.35,0.9
0.45,0.65,35,35,-9,1,20,0.09476,0.21053,0.33685,0.54555,0.854,0.03605,0.36432,0.10994,0.00684,0.35748,0.02041,0.08953,0.54091,0.23713,70,0.99,0.11,0.35,0.9
0.5,0.7,37,37,-9,2,23,0.0834,0.18335,0.2846,0.54422,0.85209,0.04219,0.29085,0.10572,0.01047,0.28038,0.03495,0.07077,0.62575,0.19828,74,0.99,0.11,0.35,0.9
0.55,0.75,34,34,-8,1,23,0.08804,0.19829,0.32654,0.54865,0.86128,0.03205,0.36946,0.10667,0.00595,0.36351,0.01942,0.08725,0.54249,0.23807,68,0.99,0.11,0.35,0.9
0.6,0.8,32,32,-8,2,23,0.09882,0.19389,0.28082,0.55112,0.86264,0.03813,0.26897,0.09922,0.01673,0.25224,0.04753,0.0517,0.6322,0.1841,64,0.99,0.11,0.35,0.9
0.65,0.85,28,28,-7,1,22,0.08629,0.18745,0.31057,0.55933,0.86303,0.03096,0.36408,0.10601,0.00605,0.35802,0.02173,0.08427,0.54963,0.23504,56,0.99,0.11,0.35,0.9
0.7,0.9,25,25,-6,1,21,0.08442,0.1816,0.30275,0.57041,0.87925,0.02594,0.36026,0.09481,0.00605,0.35421,0.02276,0.07205,0.55532,0.22754,50,0.99,0.11,0.35,0.9
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.98532,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.11,0.35,0.9
0.1,0.35,16,16,-5,1,4,0.06465,0.17774,0.33595,0.59483,0.85136,0.04399,0.31845,0.10464,0.00376,0.31469,0.01478,0.08987,0.6169,0.21155,32,0.99,0.11,0.35,0.9
0.15,0.4,17,17,-5,1,5,0.0913,0.20058,0.34667,0.57682,0.85262,0.04545,0.3195,0.10194,0.0074,0.31209,0.02138,0.08056,0.5892,0.21072,34,0.99,0.11,0.35,0.9
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.56161,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.11,0.35,0.9
0.25,0.5,23,23,-7,2,9,0.08245,0.16761,0.27827,0.55929,0.85298,0.04911,0.23559,0.09791,0.01387,0.22172,0.042,0.05591,0.68196,0.16675,46,0.99,0.11,0.35,0.9
0.3,0.55,25,25,-7,2,11,0.08445,0.17019,0.28482,0.55412,0.86497,0.04229,0.25043,0.09274,0.01335,0.23708,0.03905,0.05369,0.66512,0.17159,50,0.99,0.11,0.35,0.9
0.35,0.6,22,22,-7,1,11,0.09897,0.19345,0.34101,0.55806,0.85657,0.03838,0.34629,0.10505,0.00801,0.33827,0.02272,0.08232,0.55475,0.22567,44,0.99,0.11,0.35,0.9
0.4,0.65,24,24,-7,2,13,0.0968,0.17731,0.28308,0.5551,0.85831,0.04333,0.25008,0.09836,0.01747,0.23261,0.04746,0.0509,0.65312,0.17422,48,0.99,0.11,0.35,0.9
0.45,0.7,23,23,-7,1,14,0.08751,0.17498,0.32678,0.55616,0.85971,0.03408,0.35985,0.1062,0.00616,0.35369,0.02023,0.08597,0.55264,0.23302,46,0.99,0.11,0.35,0.9
0.5,0.75,23,23,-7,2,15,0.08948,0.16345,0.26786,0.55827,0.85495,0.04238,0.25542,0.10268,0.01554,0.23989,0.04873,0.05395,0.65509,0.17905,46,0.99,0.11,0.35,0.9
0.55,0.8,21,21,-6,1,15,0.08968,0.17263,0.32003,0.56398,0.86919,0.03088,0.3555,0.09992,0.00669,0.34881,0.0223,0.07763,0.55482,0.22771,42,0.99,0.11,0.35,0.9
0.6,0.85,21,21,-6,2,16,0.08114,0.14775,0.24521,0.56751,0.86441,0.03563,0.25192,0.09996,0.0146,0.23732,0.05286,0.0471,0.66694,0.17594,42,0.99,0.11,0.35,0.9
0.65,0.9,17,17,-5,1,14,0.0947,0.17194,0.30962,0.58098,0.88998,0.02457,0.34209,0.08544,0.00809,0.334,0.02737,0.05807,0.56321,0.21377,34,0.99,0.11,0.35,0.9
0.7,0.95,16,16,-5,2,14,0.079,0.13182,0.19784,0.59402,0.87277,0.02094,0.22239,0.10629,0.02036,0.20203,0.08429,0.022,0.69861,0.16434,32,0.99,0.11,0.35,0.9
