
TDR_alpha10_1s_2by2_alphamax30_eta99_gam2_ic20_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.3,0.5,56,56,5,22,0.06101,0.13791,0.18351,0.08673,0.89109,0.09397,0.11554,0.01493,0.82345,0.06523,112,0.99,0.02,0.2,0.3
0.35,0.55,56,56,5,25,0.06148,0.13758,0.1849,0.08764,0.88482,0.09756,0.12477,0.01762,0.81374,0.0712,112,0.99,0.02,0.2,0.3
0.4,0.6,56,56,5,28,0.0601,0.13508,0.18392,0.08619,0.88132,0.09874,0.13261,0.01993,0.80729,0.07627,112,0.99,0.02,0.2,0.3
0.45,0.65,57,57,5,31,0.06924,0.14434,0.18752,0.09648,0.89288,0.09304,0.12925,0.01407,0.80151,0.07166,114,0.99,0.02,0.2,0.3
0.5,0.7,55,55,5,33,0.06287,0.13405,0.17766,0.08874,0.88466,0.09866,0.13259,0.01667,0.80453,0.07463,110,0.99,0.02,0.2,0.3
0.55,0.75,54,54,5,35,0.06487,0.13301,0.17098,0.0902,0.88983,0.09725,0.12721,0.01292,0.80792,0.07006,108,0.99,0.02,0.2,0.3
0.6,0.8,51,51,4,36,0.06185,0.14311,0.20252,0.09019,0.912,0.06936,0.17784,0.01864,0.7603,0.09824,102,0.99,0.02,0.2,0.3
0.65,0.85,45,45,4,34,0.06577,0.13678,0.18041,0.09265,0.90223,0.08426,0.15379,0.01352,0.78044,0.08365,90,0.99,0.02,0.2,0.3
0.7,0.9,38,38,3,31,0.06413,0.14275,0.20532,0.09349,0.91815,0.06438,0.20142,0.01747,0.73444,0.10945,76,0.99,0.02,0.2,0.3
0.05,0.3,18,18,2,3,0.04687,0.15292,0.24607,0.07646,0.90408,0.07774,0.06687,0.01818,0.88626,0.04252,36,0.99,0.02,0.2,0.3
0.1,0.35,25,25,3,5,0.06167,0.13526,0.19522,0.08729,0.90279,0.0906,0.0538,0.00661,0.88453,0.0302,50,0.99,0.02,0.2,0.3
0.15,0.4,26,26,3,7,0.06073,0.13588,0.20896,0.08916,0.88326,0.0978,0.10273,0.01894,0.83654,0.06084,52,0.99,0.02,0.2,0.3
0.2,0.45,33,33,4,10,0.06568,0.1267,0.17521,0.09,0.89463,0.09811,0.07401,0.00726,0.86031,0.04064,66,0.99,0.02,0.2,0.3
0.25,0.5,35,35,4,13,0.05421,0.11909,0.18415,0.07929,0.8926,0.0907,0.11222,0.01669,0.83358,0.06445,70,0.99,0.02,0.2,0.3
0.3,0.55,36,36,4,15,0.06489,0.13087,0.19267,0.09212,0.89716,0.08868,0.11886,0.01415,0.81625,0.0665,72,0.99,0.02,0.2,0.3
0.35,0.6,36,36,4,17,0.06389,0.12842,0.19247,0.09127,0.89207,0.09106,0.12958,0.01687,0.80653,0.07322,72,0.99,0.02,0.2,0.3
0.4,0.65,36,36,4,19,0.06104,0.12381,0.18989,0.08803,0.88972,0.09106,0.13887,0.01921,0.80009,0.07904,72,0.99,0.02,0.2,0.3
0.45,0.7,35,35,4,20,0.07138,0.13193,0.18745,0.09908,0.89058,0.09569,0.1289,0.01372,0.79972,0.07131,70,0.99,0.02,0.2,0.3
0.5,0.75,35,35,4,22,0.06339,0.12214,0.18017,0.08982,0.89421,0.0907,0.13809,0.01509,0.79852,0.07659,70,0.99,0.02,0.2,0.3
0.55,0.8,34,34,4,23,0.06576,0.12154,0.17103,0.09148,0.89893,0.09018,0.13109,0.01089,0.80314,0.07099,68,0.99,0.02,0.2,0.3
0.6,0.85,31,31,3,23,0.06013,0.12526,0.20933,0.08908,0.92097,0.06024,0.19842,0.01879,0.74145,0.1086,62,0.99,0.02,0.2,0.3
0.65,0.9,28,28,3,22,0.07024,0.13119,0.19255,0.0992,0.92648,0.06482,0.17154,0.0087,0.75822,0.09012,56,0.99,0.02,0.2,0.3
0.7,0.95,22,22,2,19,0.05906,0.12122,0.22101,0.08918,0.94271,0.0429,0.25156,0.01439,0.68939,0.13297,44,0.99,0.02,0.2,0.3
