
TDR_alpha10_2s_3by2_alphaonly_eta99_gam6_ic15_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.65,0.75,56,56,-8,37,73,73,1,2,91,0.09183,0.31304,0.31304,0.30842,0.85058,0.0468,0.1928,0.05329,0,0.1928,0,0.05329,0.20824,0.12304,0.50712,0.04932,183.961205038031,112,258,0.99,0.06,0.15,0.9
0.7,0.8,52,52,-5,37,59,59,0,1,84,0.09895,0.33632,0.33632,0.33896,0.8561,0.03561,0.21394,0.059,0,0.21394,0,0.059,0.17174,0.13647,0.51537,0.04929,161.186829089394,104,222,0.99,0.06,0.15,0.9
0.05,0.2,22,22,-3,2,9,9,0,1,4,0.06043,0.27208,0.35083,0.25438,0.87034,0.02872,0.156,0.05243,0,0.156,0,0.05243,0.08454,0.10422,0.69903,0.04851,49.4175057488755,44,62,0.99,0.06,0.15,0.9
0.1,0.25,23,23,-4,3,22,22,0,2,8,0.06169,0.22221,0.28464,0.22818,0.85921,0.03623,0.14261,0.05462,0.00422,0.13839,0.0142,0.04042,0.20234,0.09862,0.59336,0.04994,63.8922463837381,46,90,0.99,0.06,0.15,0.9
0.15,0.3,24,24,-3,4,24,24,0,1,11,0.08375,0.2653,0.34492,0.30002,0.85817,0.03262,0.21951,0.05928,0,0.21951,0,0.05928,0.17647,0.1394,0.52027,0.04992,71.0270083516468,48,96,0.99,0.06,0.15,0.9
0.2,0.35,28,28,-4,6,26,26,1,2,15,0.08902,0.2434,0.30599,0.2796,0.85103,0.05721,0.1713,0.04812,0,0.1713,0,0.04812,0.22958,0.10971,0.5101,0.04364,81.474796230959,56,108,0.99,0.06,0.15,0.9
0.25,0.4,30,30,-4,8,31,31,0,2,20,0.0885,0.24307,0.3087,0.28385,0.85367,0.03869,0.1781,0.05829,0.004,0.1741,0.01118,0.04712,0.20732,0.1182,0.52608,0.04934,89.3827898930795,60,122,0.99,0.06,0.15,0.9
0.3,0.45,32,32,-4,10,34,34,0,2,25,0.08838,0.24285,0.31058,0.28774,0.85702,0.03711,0.1895,0.05935,0.00349,0.18601,0.00994,0.0494,0.21078,0.12442,0.51133,0.04652,97.2296030833444,64,132,0.99,0.06,0.15,0.9
0.35,0.5,30,30,-7,11,35,35,0,1,28,0.09481,0.26349,0.34679,0.32796,0.85485,0.03717,0.21358,0.0582,0,0.21358,0,0.0582,0.18296,0.13589,0.50865,0.04978,94.3948265847615,60,130,0.99,0.06,0.15,0.9
0.4,0.55,34,34,-4,14,35,35,0,2,33,0.09634,0.24793,0.31454,0.29955,0.86014,0.037,0.18858,0.05674,0.0037,0.18488,0.00999,0.04675,0.20428,0.12266,0.51079,0.04611,102.244636303291,68,138,0.99,0.06,0.15,0.9
0.45,0.6,30,30,-6,14,38,38,0,2,36,0.09588,0.24447,0.31217,0.30065,0.85336,0.04074,0.18179,0.05647,0.00389,0.1779,0.01081,0.04566,0.21708,0.11913,0.50525,0.04943,97.6011559624717,60,136,0.99,0.06,0.15,0.9
0.5,0.65,29,29,-6,15,38,38,0,2,39,0.09192,0.2375,0.30627,0.29665,0.85084,0.04099,0.18552,0.05941,0.00366,0.18185,0.01089,0.04853,0.22017,0.12246,0.50239,0.04875,95.8186982385474,58,134,0.99,0.06,0.15,0.9
0.55,0.7,28,28,-6,16,35,35,0,1,40,0.0944,0.2533,0.33701,0.33059,0.85644,0.03674,0.21039,0.05693,0,0.21039,0,0.05693,0.18101,0.13366,0.51419,0.04989,90.006416957431,56,126,0.99,0.06,0.15,0.9
0.6,0.75,29,29,-4,18,31,31,0,2,41,0.09702,0.23629,0.30062,0.29744,0.85731,0.04015,0.17689,0.05756,0.00452,0.17237,0.01321,0.04435,0.20383,0.11722,0.52226,0.04497,87.6199528699321,58,120,0.99,0.06,0.15,0.9
0.65,0.8,25,25,-5,17,29,29,0,1,40,0.08984,0.24044,0.32437,0.32589,0.85669,0.03702,0.20476,0.05862,0,0.20476,0,0.05862,0.17034,0.13169,0.53505,0.04767,76.9672819915033,50,108,0.99,0.06,0.15,0.9
0.7,0.85,22,22,-3,16,29,29,-1,2,40,0.09676,0.22638,0.28453,0.28382,0.8696,0.02655,0.1691,0.0592,0.00969,0.15941,0.02686,0.03234,0.21253,0.11415,0.52161,0.04465,71.7463733201433,44,102,0.99,0.06,0.15,0.9
0.05,0.25,11,11,-2,1,8,8,0,1,3,0.05974,0.22218,0.34216,0.24696,0.86185,0.03657,0.19525,0.05655,0,0.19525,0,0.05655,0.17105,0.1259,0.57395,0.04502,28.8167514731784,22,38,0.99,0.06,0.15,0.9
0.1,0.3,14,14,-3,2,10,10,0,1,5,0.07503,0.22015,0.34506,0.28044,0.85824,0.03677,0.18832,0.05614,0,0.18832,0,0.05614,0.14947,0.12223,0.58718,0.04885,36.2564774569415,28,48,0.99,0.06,0.15,0.9
0.15,0.35,16,16,-3,3,11,11,0,1,7,0.08696,0.22289,0.34566,0.30263,0.85359,0.03925,0.19341,0.05886,0,0.19341,0,0.05886,0.15207,0.12614,0.56755,0.04829,41.51383379035,32,54,0.99,0.06,0.15,0.9
0.2,0.4,17,17,-4,4,16,16,0,2,10,0.08514,0.19776,0.29007,0.2607,0.85267,0.04377,0.14638,0.05581,0.00665,0.13973,0.01849,0.03731,0.21693,0.10109,0.55155,0.04776,48.3503393299806,34,66,0.99,0.06,0.15,0.9
0.25,0.45,18,18,-3,5,21,21,0,2,14,0.07166,0.18319,0.28757,0.25255,0.85818,0.03495,0.17462,0.05855,0.00371,0.1709,0.01221,0.04634,0.22046,0.11658,0.53326,0.04832,55.6030093544246,36,78,0.99,0.06,0.15,0.9
0.3,0.5,18,18,-5,6,21,21,1,2,16,0.07773,0.18642,0.29033,0.26415,0.85052,0.05417,0.16422,0.04653,0,0.16422,0,0.04653,0.22231,0.10537,0.53574,0.04878,55.4990357381083,36,78,0.99,0.06,0.15,0.9
0.35,0.55,19,19,-3,7,18,18,0,1,17,0.09819,0.22115,0.34328,0.32485,0.86322,0.0355,0.21922,0.05672,0,0.21922,0,0.05672,0.17883,0.13797,0.50376,0.04456,55.864486764526,38,74,0.99,0.06,0.15,0.9
0.4,0.6,19,19,-3,8,20,20,0,1,20,0.08985,0.20904,0.33493,0.31554,0.86341,0.03255,0.22314,0.05829,0,0.22314,0,0.05829,0.17687,0.14072,0.51014,0.04575,57.5943864474254,38,78,0.99,0.06,0.15,0.9
0.45,0.65,19,19,-3,9,20,20,1,2,22,0.08542,0.18765,0.28674,0.27464,0.85174,0.05433,0.17696,0.04903,0,0.17696,0,0.04903,0.22203,0.113,0.51558,0.04489,57.3766593976768,38,78,0.99,0.06,0.15,0.9
0.5,0.7,17,17,-3,9,22,22,1,2,24,0.08228,0.18184,0.2811,0.26965,0.85273,0.05219,0.17382,0.04583,0,0.17382,0,0.04583,0.2263,0.10982,0.5176,0.04925,55.2255583601073,34,78,0.99,0.06,0.15,0.9
0.55,0.75,17,17,-3,10,19,19,0,2,24,0.08718,0.18358,0.27787,0.27239,0.85249,0.04026,0.1654,0.05975,0.00529,0.16011,0.01732,0.04244,0.20774,0.11258,0.53968,0.04749,51.4921446840182,34,72,0.99,0.06,0.15,0.9
0.6,0.8,14,14,-3,9,21,21,0,2,25,0.08857,0.18324,0.27399,0.26862,0.8624,0.03719,0.16028,0.05155,0.00602,0.15426,0.01866,0.03289,0.22746,0.10592,0.52369,0.04886,48.0051507387303,28,70,0.99,0.06,0.15,0.9
0.65,0.85,13,13,-3,9,17,17,0,2,23,0.097,0.18594,0.26594,0.26745,0.86377,0.04309,0.15419,0.0558,0.00864,0.14555,0.02647,0.02933,0.24212,0.10499,0.50668,0.03735,42.7728795055593,26,60,0.99,0.06,0.15,0.9
0.7,0.9,12,12,-2,9,12,12,0,1,20,0.09809,0.19653,0.30928,0.32652,0.87792,0.03948,0.19864,0.04653,0,0.19864,0,0.04653,0.17308,0.12258,0.53019,0.03607,35.2755195294533,24,48,0.99,0.06,0.15,0.9
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.06,0.15,0.9
0.1,0.35,12,12,-2,2,5,5,0,1,4,0.07412,0.19468,0.34741,0.2766,0.87228,0.03225,0.16132,0.04926,0,0.16132,0,0.04926,0.09928,0.10529,0.66528,0.04622,27.3471737810358,24,34,0.99,0.06,0.15,0.9
0.15,0.4,10,10,-3,2,11,11,-1,1,6,0.07198,0.18191,0.34132,0.27727,0.86966,0.02268,0.20471,0.05978,0.00302,0.20169,0.00917,0.05061,0.1761,0.13225,0.54721,0.04788,29.9614058854685,20,42,0.99,0.06,0.15,0.9
0.2,0.45,12,12,-3,3,9,9,-1,1,7,0.09434,0.20191,0.35041,0.31175,0.86959,0.02602,0.18975,0.05965,0.00472,0.18502,0.01202,0.04763,0.15243,0.1247,0.56348,0.04474,31.8573609568458,24,42,0.99,0.06,0.15,0.9
0.25,0.5,13,13,-3,4,10,10,0,1,9,0.08438,0.18411,0.3382,0.30271,0.86191,0.0348,0.18556,0.05391,0,0.18556,0,0.05391,0.13995,0.11973,0.59011,0.04939,34.1977025714366,26,46,0.99,0.06,0.15,0.9
0.3,0.55,12,12,-3,4,13,13,1,2,11,0.08004,0.16256,0.27596,0.25369,0.85195,0.06456,0.15807,0.04315,0,0.15807,0,0.04315,0.25881,0.10061,0.50308,0.04034,36.9198707594772,24,50,0.99,0.06,0.15,0.9
0.35,0.6,13,13,-2,5,12,12,0,2,12,0.09849,0.18049,0.28135,0.26745,0.85927,0.03862,0.15076,0.05238,0.00821,0.14255,0.02085,0.03153,0.21408,0.10157,0.53667,0.04973,37.1199643841004,26,50,0.99,0.06,0.15,0.9
0.4,0.65,13,13,-4,6,11,11,-1,1,13,0.09836,0.19232,0.34062,0.32601,0.86822,0.02628,0.18142,0.05841,0.00448,0.17694,0.01215,0.04626,0.1441,0.11992,0.57611,0.04708,35.325548934824,26,48,0.99,0.06,0.15,0.9
0.45,0.7,10,10,-4,5,19,19,-11,2,17,0.07792,0.15846,0.27745,0.25469,0.87528,0.01753,0.16926,0.05931,0.01099,0.15827,0.0299,0.02941,0.2473,0.11429,0.50551,0.04788,38.7905212306459,20,58,0.99,0.06,0.15,0.9
0.5,0.75,9,9,-4,5,14,14,0,1,15,0.08984,0.17521,0.32217,0.31568,0.86043,0.03945,0.20515,0.05097,0,0.20515,0,0.05097,0.20453,0.12806,0.50048,0.04916,31.9865417480469,18,46,0.99,0.06,0.15,0.9
0.55,0.8,10,10,-2,6,13,13,0,2,16,0.08979,0.16044,0.25722,0.25314,0.85958,0.03836,0.1529,0.05505,0.008,0.1449,0.02508,0.02997,0.23391,0.10398,0.52339,0.04701,32.3918032692306,20,46,0.99,0.06,0.15,0.9
0.6,0.85,9,9,-2,6,11,11,1,2,15,0.09492,0.15981,0.24443,0.24621,0.85256,0.07806,0.12692,0.02529,0,0.12692,0,0.02529,0.24146,0.0761,0.53671,0.04409,28.1923969856108,18,40,0.99,0.06,0.15,0.9
0.65,0.9,8,8,-2,6,9,9,-1,1,14,0.08908,0.16266,0.29705,0.31234,0.87655,0.02093,0.17909,0.05968,0.00496,0.17413,0.01841,0.04127,0.1514,0.11938,0.58043,0.04283,23.5522741704229,16,34,0.99,0.06,0.15,0.9
0.7,0.95,6,6,-2,5,10,10,1,2,14,0.0721,0.12188,0.18843,0.19213,0.85898,0.09336,0.1073,0.01488,0,0.1073,0,0.01488,0.24078,0.06109,0.57982,0.03277,20.4035,12,32,0.99,0.06,0.15,0.9
