
TDR_alpha20_1s_3by2_alphaonly_eta99_gam10_ic25_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,21,21,-6,1,6,0.19401,0.31236,0.38911,0.56149,0.85339,0.05005,0.26561,0.09656,0.03666,0.22895,0.05084,0.04572,0.54037,0.18109,42,0.99,0.1,0.25,0.9
0.25,0.45,26,26,-7,1,9,0.1585,0.28465,0.38023,0.55457,0.86027,0.04445,0.29965,0.09528,0.02194,0.27771,0.0373,0.05798,0.54185,0.19746,52,0.99,0.1,0.25,0.9
0.3,0.5,28,28,-8,1,11,0.16716,0.292,0.38615,0.55039,0.86918,0.04016,0.29899,0.09066,0.02416,0.27483,0.03835,0.05231,0.53385,0.19482,56,0.99,0.1,0.25,0.9
0.35,0.55,29,29,-8,1,13,0.15817,0.28072,0.37942,0.54727,0.86415,0.04098,0.30821,0.09486,0.02111,0.2871,0.03663,0.05824,0.53362,0.20154,58,0.99,0.1,0.25,0.9
0.4,0.6,28,28,-8,1,14,0.16394,0.28157,0.37745,0.54868,0.8577,0.04322,0.30477,0.09908,0.0229,0.28187,0.03983,0.05924,0.53128,0.20192,56,0.99,0.1,0.25,0.9
0.45,0.65,28,28,-8,1,15,0.19906,0.31389,0.3967,0.55117,0.87908,0.03459,0.28314,0.08632,0.03554,0.2476,0.04733,0.03899,0.5178,0.18473,56,0.99,0.1,0.25,0.9
0.5,0.7,27,27,-8,1,16,0.18914,0.30205,0.38835,0.55313,0.87346,0.0363,0.28871,0.09024,0.03189,0.25682,0.04673,0.04351,0.52215,0.18948,54,0.99,0.1,0.25,0.9
0.55,0.75,28,28,-7,1,18,0.18365,0.29937,0.38884,0.55356,0.88917,0.02973,0.29284,0.08109,0.02983,0.263,0.04292,0.03817,0.52351,0.18696,56,0.99,0.1,0.25,0.9
0.6,0.8,23,23,-7,1,16,0.19954,0.30406,0.38354,0.56433,0.87422,0.03412,0.27846,0.09166,0.03773,0.24073,0.05428,0.03738,0.522,0.18506,46,0.99,0.1,0.25,0.9
0.65,0.85,24,24,-6,1,18,0.18034,0.29052,0.37838,0.56654,0.89778,0.02496,0.28975,0.07726,0.03021,0.25954,0.04503,0.03223,0.52991,0.1835,48,0.99,0.1,0.25,0.9
0.7,0.9,20,20,-5,1,16,0.19782,0.29937,0.37543,0.57992,0.90286,0.02058,0.2733,0.07656,0.03968,0.23361,0.05396,0.0226,0.52888,0.17493,40,0.99,0.1,0.25,0.9
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.99014,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.1,0.25,0.9
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.59687,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.1,0.25,0.9
0.15,0.4,15,15,-5,1,4,0.15383,0.266,0.3769,0.57865,0.87135,0.04481,0.26668,0.08383,0.0235,0.24318,0.03813,0.0457,0.57948,0.17526,30,0.99,0.1,0.25,0.9
0.2,0.45,18,18,-6,1,6,0.12006,0.22815,0.3624,0.56949,0.86423,0.04261,0.30957,0.09316,0.01285,0.29671,0.02807,0.06509,0.57037,0.20137,36,0.99,0.1,0.25,0.9
0.25,0.5,19,19,-6,1,7,0.15343,0.26052,0.38085,0.56524,0.88148,0.0365,0.29342,0.08202,0.02143,0.27199,0.03498,0.04704,0.55315,0.18772,38,0.99,0.1,0.25,0.9
0.3,0.55,17,17,-6,1,7,0.1898,0.28568,0.38634,0.56346,0.86819,0.04143,0.27084,0.09038,0.03497,0.23588,0.04921,0.04117,0.53935,0.18061,34,0.99,0.1,0.25,0.9
0.35,0.6,17,17,-6,1,8,0.18145,0.2743,0.37902,0.5671,0.85931,0.0443,0.27855,0.09639,0.0313,0.24725,0.04878,0.04761,0.54,0.18747,34,0.99,0.1,0.25,0.9
0.4,0.65,19,19,-6,1,10,0.16227,0.25795,0.37466,0.56259,0.87197,0.03791,0.29587,0.09013,0.02381,0.27207,0.04055,0.04958,0.54185,0.193,38,0.99,0.1,0.25,0.9
0.45,0.7,19,19,-6,1,11,0.16075,0.25475,0.37228,0.56341,0.87563,0.03571,0.29798,0.08865,0.02335,0.27463,0.04045,0.04821,0.54128,0.19332,38,0.99,0.1,0.25,0.9
0.5,0.75,19,19,-6,1,12,0.15727,0.25033,0.36965,0.56503,0.88316,0.0321,0.3008,0.08474,0.02236,0.27843,0.03938,0.04536,0.54193,0.19277,38,0.99,0.1,0.25,0.9
0.55,0.8,16,16,-6,1,11,0.16989,0.25525,0.36319,0.57554,0.86908,0.03663,0.28748,0.09429,0.02771,0.25977,0.04923,0.04506,0.54263,0.19089,32,0.99,0.1,0.25,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.1,0.25,0.9
0.65,0.9,14,14,-5,1,11,0.18468,0.26594,0.36216,0.59246,0.90126,0.02095,0.27265,0.0778,0.03581,0.23684,0.05461,0.02319,0.54266,0.17522,28,0.99,0.1,0.25,0.9
0.7,0.95,13,13,-4,1,11,0.17084,0.25051,0.34804,0.60906,0.9257,0.01109,0.27592,0.06322,0.03164,0.24428,0.04979,0.01342,0.55324,0.16957,26,0.99,0.1,0.25,0.9
