
TDR_alpha10_1s_3by2_alphaonly_eta99_gam10_ic25_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,49,49,-6,1,5,0.09006,0.36278,0.36278,0.56853,0.85887,0.04424,0.32241,0.09689,0.00697,0.31543,0.0183,0.07859,0.58753,0.20965,98,0.99,0.1,0.25,0.9
0.1,0.2,79,79,-9,2,12,0.08306,0.31302,0.31302,0.54304,0.86108,0.04502,0.2717,0.09389,0.01039,0.26131,0.0288,0.06509,0.64524,0.1828,158,0.99,0.1,0.25,0.9
0.15,0.25,94,94,-11,2,19,0.09379,0.32429,0.32429,0.52914,0.85637,0.04415,0.29652,0.09947,0.011,0.28552,0.02875,0.07072,0.60969,0.19799,188,0.99,0.1,0.25,0.9
0.05,0.2,30,30,-5,1,4,0.05783,0.2682,0.34901,0.59027,0.86585,0.03831,0.32204,0.09584,0.00294,0.3191,0.01143,0.0844,0.62013,0.20894,60,0.99,0.1,0.25,0.9
0.1,0.25,43,43,-7,2,8,0.05472,0.21329,0.27995,0.55413,0.85145,0.04967,0.24374,0.09888,0.00595,0.23779,0.02485,0.07402,0.70155,0.17131,86,0.99,0.1,0.25,0.9
0.15,0.3,44,44,-8,2,10,0.09727,0.24974,0.30485,0.54834,0.85034,0.05191,0.24515,0.09774,0.01631,0.22884,0.04042,0.05732,0.65758,0.17145,88,0.99,0.1,0.25,0.9
0.2,0.35,54,54,-10,2,15,0.0941,0.25352,0.31616,0.54042,0.86485,0.04228,0.27735,0.09287,0.01271,0.26463,0.03231,0.06055,0.62855,0.18511,108,0.99,0.1,0.25,0.9
0.25,0.4,61,61,-11,3,20,0.08856,0.22358,0.27381,0.53292,0.8528,0.04835,0.22976,0.09884,0.01795,0.21181,0.04826,0.05057,0.68168,0.1643,122,0.99,0.1,0.25,0.9
0.3,0.45,66,66,-11,3,25,0.08875,0.22647,0.28003,0.53259,0.85734,0.04519,0.24484,0.09746,0.01621,0.22863,0.0442,0.05326,0.6664,0.17115,132,0.99,0.1,0.25,0.9
0.35,0.5,67,67,-12,2,29,0.0896,0.24579,0.31715,0.53026,0.86205,0.03866,0.31287,0.09928,0.00953,0.30334,0.02717,0.07211,0.59752,0.20608,134,0.99,0.1,0.25,0.9
0.4,0.55,69,69,-12,3,33,0.09692,0.23312,0.28633,0.53005,0.8603,0.04262,0.25302,0.09707,0.0179,0.23512,0.04578,0.05129,0.65005,0.17504,138,0.99,0.1,0.25,0.9
0.45,0.6,68,68,-12,3,36,0.09801,0.2312,0.28385,0.53046,0.85689,0.04343,0.25368,0.09966,0.01836,0.23532,0.04755,0.05211,0.6483,0.17667,136,0.99,0.1,0.25,0.9
0.5,0.65,67,67,-12,2,39,0.09914,0.2512,0.31997,0.53093,0.87047,0.03544,0.31029,0.09409,0.01163,0.29867,0.03039,0.0637,0.59055,0.20219,134,0.99,0.1,0.25,0.9
0.55,0.7,63,63,-11,2,40,0.09748,0.24385,0.31172,0.53358,0.86326,0.03764,0.30832,0.09909,0.01163,0.29669,0.03213,0.06696,0.59419,0.2037,126,0.99,0.1,0.25,0.9
0.6,0.75,61,61,-11,1,42,0.09274,0.25487,0.34206,0.53557,0.87562,0.02765,0.37665,0.09672,0.00619,0.37046,0.01786,0.07886,0.5306,0.23669,122,0.99,0.1,0.25,0.9
0.65,0.8,54,54,-10,1,40,0.09601,0.25298,0.33778,0.53886,0.8734,0.02867,0.37065,0.09793,0.00683,0.36382,0.01978,0.07815,0.53334,0.23429,108,0.99,0.1,0.25,0.9
0.7,0.85,48,48,-9,1,38,0.09954,0.25399,0.33703,0.54701,0.88303,0.02629,0.36371,0.09068,0.0076,0.3561,0.02138,0.0693,0.53675,0.22719,96,0.99,0.1,0.25,0.9
0.05,0.25,19,19,-5,1,3,0.06285,0.23149,0.35355,0.98152,0.87543,0.04061,0.281,0.08396,0.0037,0.2773,0.01322,0.07074,0.65616,0.18248,38,0.99,0.1,0.25,0.9
0.1,0.3,24,24,-6,1,5,0.07959,0.23052,0.3563,0.57296,0.87286,0.03689,0.32842,0.09024,0.00549,0.32294,0.01606,0.07418,0.59199,0.20933,48,0.99,0.1,0.25,0.9
0.15,0.35,31,31,-7,2,8,0.07176,0.19016,0.28665,0.55795,0.86633,0.04529,0.23384,0.08838,0.01044,0.2234,0.03272,0.05566,0.6944,0.16111,62,0.99,0.1,0.25,0.9
0.2,0.4,32,32,-8,1,10,0.08425,0.21876,0.35073,0.55095,0.86807,0.03365,0.35896,0.09827,0.00559,0.35338,0.01637,0.0819,0.55679,0.22862,64,0.99,0.1,0.25,0.9
0.25,0.45,36,36,-8,2,13,0.08148,0.19506,0.29676,0.54232,0.86098,0.04322,0.27048,0.0958,0.01072,0.25976,0.0323,0.0635,0.64804,0.18314,72,0.99,0.1,0.25,0.9
0.3,0.5,37,37,-9,2,15,0.09806,0.21224,0.30803,0.54131,0.86909,0.0401,0.26853,0.0908,0.0149,0.25363,0.03703,0.05376,0.63341,0.17966,74,0.99,0.1,0.25,0.9
0.35,0.55,39,39,-9,2,18,0.08814,0.1993,0.30202,0.54237,0.86511,0.03974,0.2842,0.09514,0.01144,0.27276,0.0328,0.06235,0.62766,0.18967,78,0.99,0.1,0.25,0.9
0.4,0.6,39,39,-9,2,20,0.09019,0.19895,0.30072,0.54201,0.86394,0.03961,0.28616,0.09644,0.01186,0.2743,0.03399,0.06244,0.62364,0.1913,78,0.99,0.1,0.25,0.9
0.45,0.65,37,37,-9,1,21,0.09509,0.21485,0.34387,0.54383,0.86883,0.03151,0.36529,0.09965,0.00684,0.35845,0.01939,0.08026,0.53961,0.23247,74,0.99,0.1,0.25,0.9
0.5,0.7,41,41,-9,3,25,0.0857,0.17595,0.24891,0.54163,0.86455,0.03871,0.22466,0.09674,0.01981,0.20485,0.05659,0.04016,0.68963,0.1607,82,0.99,0.1,0.25,0.9
0.55,0.75,36,36,-8,2,24,0.09318,0.19426,0.29005,0.5473,0.86868,0.03641,0.28165,0.0949,0.01354,0.26811,0.03911,0.05579,0.62517,0.18827,72,0.99,0.1,0.25,0.9
0.6,0.8,32,32,-8,2,23,0.09882,0.19389,0.28082,0.55112,0.86264,0.03813,0.26897,0.09922,0.01673,0.25224,0.04753,0.0517,0.6322,0.1841,64,0.99,0.1,0.25,0.9
0.65,0.85,31,31,-7,2,24,0.08706,0.17821,0.26628,0.55546,0.87277,0.03298,0.27163,0.09425,0.01388,0.25775,0.04503,0.04922,0.6413,0.18294,62,0.99,0.1,0.25,0.9
0.7,0.9,25,25,-6,1,21,0.08442,0.1816,0.30275,0.57041,0.87925,0.02594,0.36026,0.09481,0.00605,0.35421,0.02276,0.07205,0.55532,0.22754,50,0.99,0.1,0.25,0.9
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.98532,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.1,0.25,0.9
0.1,0.35,17,17,-5,1,4,0.07724,0.20138,0.35567,0.59411,0.88113,0.03587,0.31135,0.083,0.0054,0.30595,0.01608,0.06692,0.61141,0.19718,34,0.99,0.1,0.25,0.9
0.15,0.4,21,21,-6,2,6,0.07019,0.16141,0.26981,0.56563,0.86456,0.04879,0.19797,0.08665,0.01255,0.18542,0.0397,0.04695,0.73185,0.14231,42,0.99,0.1,0.25,0.9
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.56161,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.1,0.25,0.9
0.25,0.5,23,23,-7,2,9,0.08245,0.16761,0.27827,0.55929,0.85298,0.04911,0.23559,0.09791,0.01387,0.22172,0.042,0.05591,0.68196,0.16675,46,0.99,0.1,0.25,0.9
0.3,0.55,25,25,-7,2,11,0.08445,0.17019,0.28482,0.55412,0.86497,0.04229,0.25043,0.09274,0.01335,0.23708,0.03905,0.05369,0.66512,0.17159,50,0.99,0.1,0.25,0.9
0.35,0.6,26,26,-7,2,13,0.07351,0.15425,0.27591,0.54991,0.85751,0.04284,0.26755,0.09964,0.00967,0.25788,0.0343,0.06534,0.65893,0.1836,52,0.99,0.1,0.25,0.9
0.4,0.65,24,24,-7,2,13,0.0968,0.17731,0.28308,0.5551,0.85831,0.04333,0.25008,0.09836,0.01747,0.23261,0.04746,0.0509,0.65312,0.17422,48,0.99,0.1,0.25,0.9
0.45,0.7,25,25,-7,2,15,0.08334,0.16105,0.27446,0.55305,0.86135,0.04049,0.26441,0.09816,0.01264,0.25177,0.04085,0.05731,0.65225,0.18128,50,0.99,0.1,0.25,0.9
0.5,0.75,23,23,-7,1,15,0.09729,0.18783,0.3382,0.55827,0.88178,0.0284,0.35194,0.08981,0.00773,0.34421,0.02189,0.06792,0.55077,0.22088,46,0.99,0.1,0.25,0.9
0.55,0.8,21,21,-6,1,15,0.08968,0.17263,0.32003,0.56398,0.86919,0.03088,0.3555,0.09992,0.00669,0.34881,0.0223,0.07763,0.55482,0.22771,42,0.99,0.1,0.25,0.9
0.6,0.85,21,21,-6,2,16,0.08114,0.14775,0.24521,0.56751,0.86441,0.03563,0.25192,0.09996,0.0146,0.23732,0.05286,0.0471,0.66694,0.17594,42,0.99,0.1,0.25,0.9
0.65,0.9,17,17,-5,1,14,0.0947,0.17194,0.30962,0.58098,0.88998,0.02457,0.34209,0.08544,0.00809,0.334,0.02737,0.05807,0.56321,0.21377,34,0.99,0.1,0.25,0.9
0.7,0.95,16,16,-5,1,14,0.09148,0.16728,0.30512,0.59402,0.93138,0.01218,0.33982,0.05644,0.00788,0.33194,0.02568,0.03076,0.5687,0.19813,32,0.99,0.1,0.25,0.9
