
TDR_alpha20_1s_2by2_alphamax30_eta99_gam4_ic30_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.35,0.55,28,28,3,12,0.15078,0.21029,0.24086,0.18331,0.78687,0.19701,0.09099,0.01611,0.75822,0.05355,56,0.99,0.04,0.3,0.3
0.4,0.6,28,28,3,14,0.12594,0.19178,0.23258,0.16116,0.77101,0.19824,0.12179,0.03075,0.75227,0.07627,56,0.99,0.04,0.3,0.3
0.45,0.65,28,28,3,15,0.14759,0.2068,0.23794,0.18081,0.78385,0.19701,0.10352,0.01913,0.74889,0.06132,56,0.99,0.04,0.3,0.3
0.5,0.7,28,28,3,17,0.11874,0.18337,0.22474,0.15354,0.773,0.19323,0.13346,0.03376,0.7478,0.08361,56,0.99,0.04,0.3,0.3
0.55,0.75,26,26,2,17,0.15,0.23409,0.29388,0.19585,0.82526,0.13565,0.18811,0.03908,0.66188,0.1136,52,0.99,0.04,0.3,0.3
0.6,0.8,27,27,3,19,0.12078,0.17916,0.21112,0.15276,0.78908,0.18801,0.123,0.02291,0.75621,0.07295,54,0.99,0.04,0.3,0.3
0.65,0.85,24,24,2,18,0.15601,0.23307,0.28087,0.19871,0.84858,0.1284,0.16894,0.02301,0.67504,0.09598,48,0.99,0.04,0.3,0.3
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.17617,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.04,0.3,0.3
0.05,0.3,12,12,1,2,0.10632,0.25251,0.36694,0.16076,0.88988,0.07166,0.18441,0.03846,0.70926,0.11144,24,0.99,0.04,0.3,0.3
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.12722,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.04,0.3,0.3
0.15,0.4,14,14,2,4,0.10576,0.17632,0.24495,0.144,0.77918,0.18742,0.10326,0.0334,0.79098,0.06833,28,0.99,0.04,0.3,0.3
0.2,0.45,19,19,2,6,0.1234,0.20549,0.28231,0.16604,0.85052,0.12152,0.14647,0.02796,0.73014,0.08722,38,0.99,0.04,0.3,0.3
0.25,0.5,19,19,2,7,0.13225,0.20998,0.28511,0.17573,0.83908,0.13012,0.15405,0.0308,0.7137,0.09243,38,0.99,0.04,0.3,0.3
0.3,0.55,19,19,2,8,0.1377,0.21223,0.28618,0.18162,0.83163,0.13553,0.15972,0.03284,0.70258,0.09628,38,0.99,0.04,0.3,0.3
0.35,0.6,19,19,2,9,0.14057,0.21272,0.28583,0.18464,0.82778,0.13815,0.1644,0.03407,0.69503,0.09924,38,0.99,0.04,0.3,0.3
0.4,0.65,19,19,2,10,0.1413,0.21169,0.2842,0.1853,0.8274,0.13815,0.16858,0.03445,0.69012,0.10151,38,0.99,0.04,0.3,0.3
0.45,0.7,19,19,2,11,0.14013,0.2092,0.28128,0.18383,0.8306,0.13553,0.17253,0.03387,0.68735,0.1032,38,0.99,0.04,0.3,0.3
0.5,0.75,19,19,2,12,0.13712,0.20522,0.27692,0.18028,0.83775,0.13012,0.17643,0.03213,0.68645,0.10428,38,0.99,0.04,0.3,0.3
0.55,0.8,19,19,2,13,0.13222,0.19959,0.27082,0.17456,0.84953,0.12152,0.18043,0.02895,0.68735,0.10469,38,0.99,0.04,0.3,0.3
0.6,0.85,15,15,2,11,0.15027,0.20273,0.24809,0.18757,0.81163,0.16773,0.13802,0.02063,0.7117,0.07933,30,0.99,0.04,0.3,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.04,0.3,0.3
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.17748,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.04,0.3,0.3
