
TDR_alpha20_2s_3by2_alphaonly_eta99_gam12_ic20_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.35,0.55,19,19,-3,7,2,2,-1,1,10,0.14423,0.24641,0.33961,0.36966,0.77351,0.06342,0.20942,0.1185,0.00984,0.19958,0.02421,0.09429,0.14259,0.16396,0.50376,0.04456,39.9849429738362,38,42,0.99,0.12,0.2,0.9
0.4,0.6,19,19,-3,8,2,2,-1,1,11,0.15363,0.254,0.3444,0.37724,0.77958,0.0623,0.19926,0.11236,0.01108,0.18817,0.02597,0.08639,0.13697,0.15581,0.51014,0.04575,39.9594386447425,38,42,0.99,0.12,0.2,0.9
0.45,0.65,19,19,-3,9,2,2,-2,1,12,0.16105,0.26031,0.34874,0.3826,0.78871,0.04754,0.19696,0.11886,0.01846,0.1785,0.0404,0.07845,0.12641,0.15791,0.51558,0.04489,39.9376659397677,38,42,0.99,0.12,0.2,0.9
0.5,0.7,17,17,-3,9,2,2,-1,1,12,0.15727,0.25033,0.33653,0.37888,0.76689,0.06666,0.18987,0.1172,0.01246,0.17741,0.0301,0.0871,0.13525,0.15354,0.5176,0.04925,35.9295962145552,34,38,0.99,0.12,0.2,0.9
0.55,0.75,17,17,-3,10,2,2,-1,1,13,0.15178,0.24448,0.33252,0.37543,0.77527,0.06245,0.18352,0.11479,0.01194,0.17158,0.03016,0.08464,0.12501,0.14916,0.53968,0.04749,35.8412783877914,34,38,0.99,0.12,0.2,0.9
0.6,0.8,14,14,-3,9,4,4,-9,1,13,0.17817,0.27032,0.35046,0.387,0.80624,0.03543,0.1683,0.10947,0.02888,0.13943,0.05811,0.05136,0.12984,0.13888,0.52369,0.04886,31.8105049026153,28,36,0.99,0.12,0.2,0.9
0.65,0.85,13,13,-3,9,4,4,0,2,13,0.16009,0.21572,0.24876,0.25413,0.75067,0.10737,0.11315,0.10461,0.03563,0.07752,0.08209,0.02252,0.22009,0.10888,0.50668,0.03735,29.946559883661,26,34,0.99,0.12,0.2,0.9
0.7,0.9,12,12,-2,9,2,2,0,1,12,0.14063,0.22177,0.30358,0.35262,0.78186,0.10089,0.17819,0.08118,0,0.17819,0,0.08118,0.151,0.12968,0.53019,0.03607,25.8792532549089,24,28,0.99,0.12,0.2,0.9
0.05,0.3,9,9,-2,1,2,2,-3,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.03225,0.16185,0.06679,0.0086,0.15325,0.02341,0.04338,0.11393,0.11432,0.63279,0.04184,19.4688558196313,18,22,0.99,0.12,0.2,0.9
0.1,0.35,12,12,-2,2,2,2,-5,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.03429,0.09291,0.10621,0.05026,0.04264,0.09569,0.01052,0.13898,0.09956,0.66528,0.04622,25.3388695124143,24,28,0.99,0.12,0.2,0.9
0.15,0.4,10,10,-3,2,2,2,0,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.09754,0.08949,0.10173,0.06113,0.02835,0.09554,0.00619,0.21822,0.09561,0.54721,0.04788,21.8111647064488,20,24,0.99,0.12,0.2,0.9
0.2,0.45,12,12,-3,3,2,2,-6,1,5,0.11715,0.21117,0.33564,0.33479,0.79893,0.0431,0.19218,0.11323,0.01229,0.17989,0.03291,0.08032,0.12719,0.1527,0.56348,0.04474,25.7460802126324,24,28,0.99,0.12,0.2,0.9
0.25,0.5,13,13,-3,4,2,2,0,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.09599,0.1161,0.09671,0.01932,0.09677,0.05331,0.0434,0.18082,0.1064,0.59011,0.04939,27.6395405142873,26,30,0.99,0.12,0.2,0.9
0.3,0.55,12,12,-3,4,2,2,0,2,6,0.15106,0.20817,0.26263,0.26964,0.75439,0.109,0.11445,0.09627,0.03417,0.08028,0.06969,0.02658,0.23141,0.10536,0.50308,0.04034,25.987672424535,24,28,0.99,0.12,0.2,0.9
0.35,0.6,13,13,-2,5,2,2,0,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.08545,0.11014,0.08772,0.03693,0.0732,0.06744,0.02028,0.18674,0.09893,0.53667,0.04973,27.8533273973501,26,30,0.99,0.12,0.2,0.9
0.4,0.65,13,13,-4,6,2,2,0,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.09633,0.10234,0.08928,0.02983,0.07251,0.06415,0.02513,0.17015,0.09581,0.57611,0.04708,27.6955543517862,26,30,0.99,0.12,0.2,0.9
0.45,0.7,10,10,-4,5,3,3,-2,1,8,0.15549,0.23152,0.33523,0.36965,0.78101,0.05285,0.1821,0.11826,0.02083,0.16127,0.04881,0.06945,0.15689,0.15018,0.50551,0.04788,22.9669244048388,20,26,0.99,0.12,0.2,0.9
0.5,0.75,9,9,-4,5,3,3,-2,1,8,0.16618,0.23879,0.33597,0.37285,0.7811,0.05178,0.17443,0.11796,0.02515,0.14928,0.05663,0.06133,0.15891,0.1462,0.50048,0.04916,20.9971160888672,18,24,0.99,0.12,0.2,0.9
0.55,0.8,10,10,-2,6,3,3,-8,1,9,0.19009,0.26595,0.35791,0.38343,0.83439,0.026,0.16084,0.0926,0.03151,0.12933,0.05704,0.03556,0.12568,0.12672,0.52339,0.04701,22.859646908284,20,26,0.99,0.12,0.2,0.9
0.6,0.85,9,9,-2,6,3,3,-7,1,9,0.18746,0.2605,0.35034,0.37678,0.83808,0.0242,0.15232,0.09363,0.03301,0.11932,0.06263,0.031,0.12351,0.12298,0.53671,0.04409,20.7797446324393,18,24,0.99,0.12,0.2,0.9
0.65,0.9,8,8,-2,6,3,3,-7,1,9,0.16889,0.23919,0.33163,0.36064,0.84166,0.02175,0.13862,0.09375,0.02898,0.10964,0.06532,0.02844,0.11206,0.11619,0.58043,0.04283,18.5174247234743,16,22,0.99,0.12,0.2,0.9
0.7,0.95,6,6,-2,5,3,3,-6,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.01827,0.13287,0.10412,0.03214,0.10073,0.08395,0.02017,0.12344,0.11849,0.57982,0.03277,14.52105,12,18,0.99,0.12,0.2,0.9
