
TDR_alpha20_2s_3by2_alphaonly_eta99_gam5_ic5_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.2,0.35,28,28,-4,6,3,3,1,2,8,0.18931,0.28602,0.31335,0.31993,0.78879,0.1453,0.07582,0.02227,0,0.07582,0,0.02227,0.22477,0.04904,0.5101,0.04364,58.9393995651107,56,62,0.99,0.05,0.05,0.9
0.25,0.4,30,30,-4,8,5,5,2,3,10,0.18699,0.24163,0.25504,0.25875,0.75092,0.19561,0.0217,0.00412,0,0.0217,0,0.00412,0.26523,0.01291,0.52608,0.04934,64.7391596601741,60,70,0.99,0.05,0.05,0.9
0.3,0.45,32,32,-4,10,5,5,2,3,13,0.17795,0.24506,0.26239,0.26798,0.7527,0.18866,0.04683,0.01212,0,0.04683,0,0.01212,0.26389,0.02947,0.51133,0.04652,68.8867063357859,64,74,0.99,0.05,0.05,0.9
0.35,0.5,30,30,-7,11,8,8,2,3,15,0.18798,0.25176,0.26811,0.2741,0.75455,0.18746,0.03666,0.00821,0,0.03666,0,0.00821,0.26672,0.02244,0.50865,0.04978,67.8616746479455,60,76,0.99,0.05,0.05,0.9
0.4,0.55,34,34,-4,14,4,4,2,3,17,0.19483,0.25654,0.2715,0.27723,0.75533,0.18795,0.0431,0.0106,0,0.0431,0,0.0106,0.25128,0.02685,0.51079,0.04611,71.9136727203761,68,76,0.99,0.05,0.05,0.9
0.45,0.6,30,30,-6,14,8,8,2,3,19,0.18752,0.25146,0.26788,0.27463,0.75007,0.19001,0.04316,0.0105,0,0.04316,0,0.0105,0.26407,0.02683,0.50525,0.04943,67.9160328342046,60,76,0.99,0.05,0.05,0.9
0.5,0.65,29,29,-6,15,9,9,2,3,21,0.18356,0.24805,0.26463,0.27131,0.75102,0.18903,0.04635,0.01119,0,0.04635,0,0.01119,0.26771,0.02877,0.50239,0.04875,66.9570601091297,58,76,0.99,0.05,0.05,0.9
0.55,0.7,28,28,-6,16,9,9,2,3,22,0.19102,0.24742,0.26051,0.26512,0.75218,0.19153,0.0328,0.0064,0,0.0328,0,0.0064,0.26198,0.0196,0.51419,0.04989,64.7445072176251,56,74,0.99,0.05,0.05,0.9
0.6,0.75,29,29,-4,18,7,7,2,3,23,0.19805,0.24609,0.25497,0.25664,0.75806,0.19298,0.02508,0.00399,0,0.02508,0,0.00399,0.2546,0.01453,0.52226,0.04497,64.6883764545008,58,72,0.99,0.05,0.05,0.9
0.65,0.8,25,25,-5,17,7,7,1,2,23,0.18912,0.2769,0.30414,0.31746,0.7905,0.14199,0.07217,0.01984,0,0.07217,0,0.01984,0.20366,0.04601,0.53505,0.04767,56.5093439289836,50,64,0.99,0.05,0.05,0.9
0.7,0.85,22,22,-3,16,4,4,1,2,20,0.1991,0.26762,0.28535,0.29125,0.76699,0.17235,0.06095,0.01601,0,0.06095,0,0.01601,0.21833,0.03848,0.52161,0.04465,47.8270859751922,44,52,0.99,0.05,0.05,0.9
0.05,0.25,11,11,-2,1,7,7,1,2,3,0.0452,0.14899,0.22115,0.16651,0.80271,0.11942,0.05769,0.03284,0,0.05769,0,0.03284,0.32316,0.04527,0.57395,0.04502,27.9646575390311,22,36,0.99,0.05,0.05,0.9
0.1,0.3,14,14,-3,2,2,2,1,2,3,0.12802,0.20268,0.24484,0.23648,0.76714,0.17371,0.03858,0.01029,0,0.03858,0,0.01029,0.24622,0.02443,0.58718,0.04885,29.6512954913883,28,32,0.99,0.05,0.05,0.9
0.15,0.35,16,16,-3,3,2,2,1,2,4,0.16789,0.23609,0.27261,0.27155,0.78298,0.16032,0.03699,0.0084,0,0.03699,0,0.0084,0.22757,0.0227,0.56755,0.04829,33.7297879618818,32,36,0.99,0.05,0.05,0.9
0.2,0.4,17,17,-4,4,4,4,1,2,6,0.15735,0.23834,0.28671,0.2877,0.79418,0.13941,0.06773,0.01865,0,0.06773,0,0.01865,0.22337,0.04319,0.55155,0.04776,37.5875848324952,34,42,0.99,0.05,0.05,0.9
0.25,0.45,18,18,-3,5,3,3,1,2,7,0.17525,0.25014,0.29428,0.29965,0.78646,0.14587,0.06914,0.01934,0,0.06914,0,0.01934,0.22235,0.04424,0.53326,0.04832,38.8004299077749,36,42,0.99,0.05,0.05,0.9
0.3,0.5,18,18,-5,6,6,6,1,2,9,0.18237,0.2602,0.30648,0.31146,0.80933,0.12792,0.0626,0.01396,0,0.0626,0,0.01396,0.21929,0.03828,0.53574,0.04878,41.571153068031,36,48,0.99,0.05,0.05,0.9
0.35,0.55,19,19,-3,7,6,6,2,3,10,0.17387,0.21435,0.23295,0.235,0.75711,0.19504,0.02315,0.00329,0,0.02315,0,0.00329,0.29922,0.01322,0.50376,0.04456,43.9548289215087,38,50,0.99,0.05,0.05,0.9
0.4,0.6,19,19,-3,8,4,4,1,2,11,0.19638,0.26696,0.30811,0.31625,0.79865,0.13847,0.07081,0.01713,0,0.07081,0,0.01713,0.22267,0.04397,0.51014,0.04575,41.9188772894851,38,46,0.99,0.05,0.05,0.9
0.45,0.65,19,19,-3,9,6,6,2,3,13,0.16302,0.2084,0.22961,0.23221,0.75267,0.19528,0.03783,0.00715,0,0.03783,0,0.00715,0.28357,0.02249,0.51558,0.04489,43.812997819303,38,50,0.99,0.05,0.05,0.9
0.5,0.7,17,17,-3,9,5,5,1,2,13,0.18187,0.25138,0.295,0.30553,0.7867,0.14332,0.07735,0.02074,0,0.07735,0,0.02074,0.22318,0.04904,0.5176,0.04925,38.823990536388,34,44,0.99,0.05,0.05,0.9
0.55,0.75,17,17,-3,10,3,3,1,2,13,0.17704,0.24161,0.28214,0.29275,0.76947,0.15999,0.0743,0.02306,0,0.0743,0,0.02306,0.20898,0.04868,0.53968,0.04749,36.7619175816871,34,40,0.99,0.05,0.05,0.9
0.6,0.8,14,14,-3,9,5,5,1,2,13,0.19136,0.24682,0.27695,0.28235,0.77533,0.16537,0.05073,0.01044,0,0.05073,0,0.01044,0.23422,0.03058,0.52369,0.04886,32.7631311282691,28,38,0.99,0.05,0.05,0.9
0.65,0.85,13,13,-3,9,6,6,1,2,14,0.18355,0.23883,0.26688,0.26954,0.79301,0.16058,0.05549,0.00906,0,0.05549,0,0.00906,0.25428,0.03228,0.50668,0.03735,31.9198398254915,26,38,0.99,0.05,0.05,0.9
0.7,0.9,12,12,-2,9,4,4,1,2,13,0.15955,0.20864,0.23164,0.23218,0.76244,0.18786,0.06548,0.01363,0,0.06548,0,0.01363,0.24478,0.03956,0.53019,0.03607,27.7585065098178,24,32,0.99,0.05,0.05,0.9
0.05,0.3,9,9,-2,1,6,6,1,2,3,0.02959,0.1141,0.21405,0.14006,0.82594,0.09586,0.05351,0.03636,0,0.05351,0,0.03636,0.28411,0.04494,0.63279,0.04184,22.406567458894,18,30,0.99,0.05,0.05,0.9
0.1,0.35,12,12,-2,2,2,2,1,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.12998,0.04264,0.01052,0,0.04264,0,0.01052,0.18924,0.02658,0.66528,0.04622,25.3388695124143,24,28,0.99,0.05,0.05,0.9
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.05,0.05,0.9
0.2,0.45,12,12,-3,3,2,2,1,2,4,0.17124,0.2236,0.26501,0.26479,0.78749,0.16224,0.02992,0.00553,0,0.02992,0,0.00553,0.23535,0.01772,0.56348,0.04474,25.7460802126324,24,28,0.99,0.05,0.05,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,5,0.18189,0.23463,0.27635,0.27789,0.79617,0.1493,0.02785,0.00515,0,0.02785,0,0.00515,0.20014,0.0165,0.59011,0.04939,27.6395405142873,26,30,0.99,0.05,0.05,0.9
0.3,0.55,12,12,-3,4,3,3,1,2,6,0.17593,0.23057,0.2764,0.28037,0.78562,0.16158,0.05645,0.01246,0,0.05645,0,0.01246,0.26453,0.03446,0.50308,0.04034,26.9815086368024,24,30,0.99,0.05,0.05,0.9
0.35,0.6,13,13,-2,5,2,2,1,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.15289,0.0732,0.02028,0,0.0732,0,0.02028,0.22368,0.04674,0.53667,0.04973,27.8533273973501,26,30,0.99,0.05,0.05,0.9
0.4,0.65,13,13,-4,6,2,2,1,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.16048,0.07251,0.02513,0,0.07251,0,0.02513,0.19998,0.04882,0.57611,0.04708,27.6955543517862,26,30,0.99,0.05,0.05,0.9
0.45,0.7,10,10,-4,5,4,4,1,2,8,0.16601,0.21595,0.26175,0.26938,0.75695,0.17852,0.06295,0.01664,0,0.06295,0,0.01664,0.26552,0.0398,0.50551,0.04788,23.9558992064518,20,28,0.99,0.05,0.05,0.9
0.5,0.75,9,9,-4,5,5,5,1,2,8,0.19914,0.23697,0.26497,0.26766,0.77287,0.17483,0.02633,0.00314,0,0.02633,0,0.00314,0.27405,0.01474,0.50048,0.04916,22.9951934814453,18,28,0.99,0.05,0.05,0.9
0.55,0.8,10,10,-2,6,4,4,1,2,9,0.19087,0.23154,0.25958,0.26044,0.78569,0.16203,0.03901,0.00527,0,0.03901,0,0.00527,0.24673,0.02214,0.52339,0.04701,23.8128625443787,20,28,0.99,0.05,0.05,0.9
0.6,0.85,9,9,-2,6,4,4,1,2,9,0.18582,0.22127,0.24221,0.24223,0.77708,0.17558,0.03023,0.00325,0,0.03023,0,0.00325,0.24724,0.01674,0.53671,0.04409,21.7063261765857,18,26,0.99,0.05,0.05,0.9
0.65,0.9,8,8,-2,6,4,4,1,2,9,0.16841,0.20035,0.21623,0.21594,0.76682,0.18845,0.02316,0.00189,0,0.02316,0,0.00189,0.228,0.01252,0.58043,0.04283,19.3565662979657,16,24,0.99,0.05,0.05,0.9
0.7,0.95,6,6,-2,5,6,6,1,2,10,0.13165,0.16691,0.18627,0.18649,0.78816,0.17661,0.04132,0.00246,0,0.04132,0,0.00246,0.2472,0.02189,0.57982,0.03277,17.0421,12,24,0.99,0.05,0.05,0.9
