
TDR_alpha10_1s_2by2_alphamax30_eta99_gam3_ic10_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.8,77,77,5,56,0.06955,0.16317,0.18999,0.09762,0.88171,0.09843,0.15397,0.01985,0.77648,0.08691,154,0.99,0.03,0.1,0.3
0.7,0.85,73,73,5,57,0.05909,0.14481,0.16871,0.08398,0.88564,0.0966,0.14898,0.01775,0.79192,0.08336,146,0.99,0.03,0.1,0.3
0.05,0.25,28,28,2,4,0.04251,0.18448,0.2721,0.07177,0.92314,0.05103,0.12605,0.02583,0.83144,0.07594,56,0.99,0.03,0.1,0.3
0.1,0.3,35,35,3,7,0.04362,0.14397,0.21406,0.06919,0.89217,0.08128,0.11281,0.02654,0.84356,0.06968,70,0.99,0.03,0.1,0.3
0.15,0.35,43,43,4,11,0.03716,0.11775,0.17871,0.05862,0.8763,0.09568,0.10675,0.02802,0.85608,0.06738,86,0.99,0.03,0.1,0.3
0.2,0.4,45,45,4,13,0.06909,0.15329,0.20188,0.09733,0.88732,0.09763,0.10831,0.01505,0.82259,0.06168,90,0.99,0.03,0.1,0.3
0.25,0.45,51,51,4,18,0.0526,0.14361,0.21329,0.08005,0.89251,0.07801,0.1588,0.02947,0.7886,0.09413,102,0.99,0.03,0.1,0.3
0.3,0.5,50,50,4,20,0.06559,0.15486,0.21823,0.0958,0.88497,0.08829,0.15675,0.02674,0.77766,0.09174,100,0.99,0.03,0.1,0.3
0.35,0.55,56,56,5,25,0.06148,0.13758,0.1849,0.08764,0.88482,0.09756,0.12477,0.01762,0.81374,0.0712,112,0.99,0.03,0.1,0.3
0.4,0.6,56,56,5,28,0.0601,0.13508,0.18392,0.08619,0.88132,0.09874,0.13261,0.01993,0.80729,0.07627,112,0.99,0.03,0.1,0.3
0.45,0.65,56,56,5,31,0.05709,0.1306,0.18074,0.08263,0.88071,0.09756,0.1393,0.02172,0.8036,0.08051,112,0.99,0.03,0.1,0.3
0.5,0.7,55,55,5,33,0.06287,0.13405,0.17766,0.08874,0.88466,0.09866,0.13259,0.01667,0.80453,0.07463,110,0.99,0.03,0.1,0.3
0.55,0.75,52,52,4,34,0.06673,0.15136,0.21314,0.09674,0.9046,0.07401,0.17849,0.02139,0.75478,0.09994,104,0.99,0.03,0.1,0.3
0.6,0.8,51,51,4,36,0.06185,0.14311,0.20252,0.09019,0.912,0.06936,0.17784,0.01864,0.7603,0.09824,102,0.99,0.03,0.1,0.3
0.65,0.85,43,43,4,33,0.05301,0.11888,0.16821,0.07737,0.88094,0.09568,0.16131,0.02337,0.78567,0.09234,86,0.99,0.03,0.1,0.3
0.7,0.9,40,40,4,33,0.04179,0.098,0.14063,0.06203,0.88356,0.09594,0.15454,0.0205,0.80366,0.08752,80,0.99,0.03,0.1,0.3
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.06919,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.03,0.1,0.3
0.1,0.35,23,23,2,5,0.06204,0.17001,0.27969,0.09704,0.91647,0.05694,0.16319,0.02659,0.77477,0.09489,46,0.99,0.03,0.1,0.3
0.15,0.4,26,26,3,7,0.06073,0.13588,0.20896,0.08916,0.88326,0.0978,0.10273,0.01894,0.83654,0.06084,52,0.99,0.03,0.1,0.3
0.2,0.45,31,31,3,10,0.05954,0.14161,0.23205,0.08988,0.90536,0.07061,0.15303,0.02403,0.78742,0.08853,62,0.99,0.03,0.1,0.3
0.25,0.5,32,32,3,12,0.06486,0.14588,0.23853,0.09683,0.90156,0.07187,0.16984,0.02658,0.7653,0.09821,64,0.99,0.03,0.1,0.3
0.3,0.55,35,35,4,15,0.05393,0.11702,0.18537,0.0794,0.88265,0.09569,0.12642,0.02165,0.81964,0.07404,70,0.99,0.03,0.1,0.3
0.35,0.6,35,35,4,17,0.05161,0.11244,0.18374,0.0768,0.87518,0.09813,0.1385,0.02669,0.80988,0.08259,70,0.99,0.03,0.1,0.3
0.4,0.65,36,36,4,19,0.06104,0.12381,0.18989,0.08803,0.88972,0.09106,0.13887,0.01921,0.80009,0.07904,72,0.99,0.03,0.1,0.3
0.45,0.7,35,35,4,20,0.07138,0.13193,0.18745,0.09908,0.89058,0.09569,0.1289,0.01372,0.79972,0.07131,70,0.99,0.03,0.1,0.3
0.5,0.75,34,34,4,22,0.04667,0.10027,0.16816,0.06993,0.87311,0.09818,0.15139,0.02871,0.80193,0.09005,68,0.99,0.03,0.1,0.3
0.55,0.8,33,33,4,23,0.04692,0.09792,0.15892,0.06947,0.87851,0.09811,0.14639,0.02338,0.80669,0.08488,66,0.99,0.03,0.1,0.3
0.6,0.85,32,32,4,24,0.04285,0.08984,0.14471,0.06354,0.88607,0.09479,0.14305,0.01914,0.8141,0.0811,64,0.99,0.03,0.1,0.3
0.65,0.9,28,28,3,22,0.07024,0.13119,0.19255,0.0992,0.92648,0.06482,0.17154,0.0087,0.75822,0.09012,56,0.99,0.03,0.1,0.3
0.7,0.95,23,23,3,20,0.04172,0.08372,0.13637,0.06205,0.89879,0.08775,0.16848,0.01345,0.7898,0.09097,46,0.99,0.03,0.1,0.3
