
TDR_alpha20_1s_2by2_alphaonly_eta99_gam8_ic5_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.3,0.45,51,51,4,18,0.14361,0.21329,0.2294,0.22923,0.79219,0.19476,0.08098,0.01304,0.77541,0.04701,102,0.99,0.08,0.05,0.9
0.35,0.5,51,51,4,20,0.16747,0.225,0.23653,0.23732,0.79197,0.19981,0.06623,0.00822,0.76629,0.03723,102,0.99,0.08,0.05,0.9
0.4,0.55,52,52,4,23,0.17163,0.22927,0.2404,0.24144,0.79531,0.19621,0.07019,0.00848,0.75817,0.03934,104,0.99,0.08,0.05,0.9
0.45,0.6,52,52,4,26,0.16127,0.22475,0.23791,0.23947,0.79182,0.19621,0.08395,0.01197,0.75478,0.04796,104,0.99,0.08,0.05,0.9
0.5,0.65,51,51,4,28,0.16356,0.22281,0.23419,0.23563,0.78942,0.19981,0.08066,0.01077,0.75578,0.04571,102,0.99,0.08,0.05,0.9
0.55,0.7,51,51,4,30,0.17952,0.2265,0.23275,0.23315,0.79958,0.19476,0.06359,0.00565,0.75689,0.03462,102,0.99,0.08,0.05,0.9
0.6,0.75,49,49,4,32,0.15307,0.20866,0.21772,0.21845,0.79035,0.19967,0.08221,0.00997,0.76472,0.04609,98,0.99,0.08,0.05,0.9
0.65,0.8,48,48,4,34,0.13959,0.19544,0.2038,0.20414,0.79484,0.19497,0.08731,0.01018,0.77309,0.04874,96,0.99,0.08,0.05,0.9
0.7,0.85,43,43,3,32,0.19086,0.24723,0.25272,0.25231,0.84561,0.14929,0.08717,0.0051,0.72197,0.04614,86,0.99,0.08,0.05,0.9
0.05,0.25,19,19,2,3,0.0527,0.16364,0.23351,0.17843,0.83495,0.13474,0.06745,0.03032,0.87985,0.04888,38,0.99,0.08,0.05,0.9
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.24459,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.08,0.05,0.9
0.15,0.35,24,24,2,5,0.18407,0.26521,0.30203,0.29413,0.86237,0.1284,0.0857,0.00922,0.73022,0.04746,48,0.99,0.08,0.05,0.9
0.2,0.4,27,27,3,7,0.14733,0.20058,0.22576,0.22205,0.80629,0.18801,0.04891,0.0057,0.80376,0.0273,54,0.99,0.08,0.05,0.9
0.25,0.45,27,27,3,8,0.17336,0.21661,0.23553,0.23479,0.79803,0.19795,0.04198,0.00401,0.78465,0.023,54,0.99,0.08,0.05,0.9
0.3,0.5,28,28,3,10,0.17143,0.22133,0.24327,0.24345,0.79956,0.19323,0.06128,0.0072,0.76729,0.03424,56,0.99,0.08,0.05,0.9
0.35,0.55,28,28,3,11,0.19306,0.23293,0.24819,0.24887,0.79863,0.19701,0.04872,0.00435,0.75822,0.02654,56,0.99,0.08,0.05,0.9
0.4,0.6,28,28,3,13,0.17303,0.2234,0.24547,0.24698,0.79193,0.19824,0.0747,0.00982,0.75227,0.04226,56,0.99,0.08,0.05,0.9
0.45,0.65,28,28,3,14,0.19178,0.23258,0.24697,0.24773,0.79744,0.19701,0.05932,0.00555,0.74889,0.03244,56,0.99,0.08,0.05,0.9
0.5,0.7,28,28,3,16,0.16694,0.21788,0.23949,0.2409,0.79585,0.19323,0.08526,0.01091,0.7478,0.04809,56,0.99,0.08,0.05,0.9
0.55,0.75,27,27,3,16,0.19784,0.22888,0.23508,0.23522,0.79892,0.19795,0.04935,0.00313,0.7528,0.02624,54,0.99,0.08,0.05,0.9
0.6,0.8,27,27,3,18,0.16911,0.21124,0.22311,0.22265,0.80582,0.18801,0.07468,0.00617,0.75621,0.04042,54,0.99,0.08,0.05,0.9
0.65,0.85,25,25,3,18,0.16003,0.19582,0.20168,0.20264,0.79549,0.19967,0.06916,0.00484,0.77081,0.037,50,0.99,0.08,0.05,0.9
0.7,0.9,18,18,2,14,0.19972,0.2434,0.25502,0.25498,0.81173,0.18141,0.09265,0.00686,0.70763,0.04976,36,0.99,0.08,0.05,0.9
0.05,0.3,16,16,2,3,0.03587,0.12985,0.22833,0.15333,0.86254,0.10523,0.06439,0.03224,0.89974,0.04832,32,0.99,0.08,0.05,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.21117,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.08,0.05,0.9
0.15,0.4,14,14,2,3,0.17909,0.22583,0.26036,0.25592,0.80932,0.18742,0.02993,0.00326,0.79098,0.01659,28,0.99,0.08,0.05,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.26651,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.08,0.05,0.9
0.25,0.5,20,20,3,7,0.11819,0.16577,0.20228,0.19866,0.79229,0.19792,0.06146,0.00979,0.82034,0.03563,40,0.99,0.08,0.05,0.9
0.3,0.55,21,21,3,8,0.14408,0.1864,0.21442,0.21276,0.80748,0.18673,0.05541,0.00579,0.8005,0.0306,42,0.99,0.08,0.05,0.9
0.35,0.6,21,21,3,9,0.15237,0.19208,0.21668,0.21615,0.8052,0.18929,0.05682,0.00551,0.79082,0.03116,42,0.99,0.08,0.05,0.9
0.4,0.65,21,21,3,10,0.15849,0.19572,0.21676,0.21671,0.80577,0.18929,0.05708,0.00495,0.78443,0.03101,42,0.99,0.08,0.05,0.9
0.45,0.7,21,21,3,11,0.16274,0.19748,0.21462,0.21465,0.80911,0.18673,0.05647,0.00416,0.78078,0.03032,42,0.99,0.08,0.05,0.9
0.5,0.75,20,20,3,12,0.13908,0.17813,0.20101,0.20119,0.79377,0.19792,0.07572,0.00831,0.7852,0.04201,40,0.99,0.08,0.05,0.9
0.55,0.8,20,20,3,13,0.13767,0.17499,0.19356,0.1934,0.80382,0.18957,0.07593,0.00662,0.7864,0.04127,40,0.99,0.08,0.05,0.9
0.6,0.85,19,19,3,13,0.14811,0.1748,0.17843,0.18111,0.80143,0.19597,0.05581,0.00259,0.79608,0.0292,38,0.99,0.08,0.05,0.9
0.65,0.9,19,19,3,14,0.1406,0.16531,0.16212,0.16931,0.82009,0.1785,0.0568,0.00141,0.8026,0.02911,38,0.99,0.08,0.05,0.9
0.7,0.95,14,14,2,11,0.19451,0.22411,0.22084,0.22971,0.8561,0.14304,0.07311,0.00086,0.73238,0.03698,28,0.99,0.08,0.05,0.9
