
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam15_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.1,0.35,11,11,1,3,0.0829,0.18369,0.31515,0.59914,0.77465,0.11177,0.26895,0.11358,0.64814,0.19127,22,0.99,0.15,0.3,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.60055,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.15,0.3,0.9
0.2,0.45,11,11,1,4,0.14123,0.22719,0.33327,0.58486,0.7613,0.14337,0.25214,0.09533,0.60664,0.17373,22,0.99,0.15,0.3,0.9
0.25,0.5,15,15,1,6,0.13229,0.22482,0.3453,0.57327,0.81122,0.10311,0.28381,0.08567,0.5839,0.18474,30,0.99,0.15,0.3,0.9
0.3,0.55,11,11,1,5,0.17771,0.25431,0.34619,0.58169,0.76211,0.15772,0.23011,0.08017,0.59218,0.15514,22,0.99,0.15,0.3,0.9
0.35,0.6,14,14,1,7,0.1594,0.24272,0.34914,0.57401,0.79933,0.12132,0.26212,0.07935,0.57848,0.17074,28,0.99,0.15,0.3,0.9
0.4,0.65,13,13,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.1329,0.22926,0.06153,0.57915,0.14539,26,0.99,0.15,0.3,0.9
0.45,0.7,15,15,1,9,0.15823,0.24069,0.34978,0.57284,0.81949,0.10836,0.26917,0.07215,0.57261,0.17066,30,0.99,0.15,0.3,0.9
0.5,0.75,12,12,1,8,0.16618,0.23879,0.33597,0.58246,0.7811,0.13768,0.25323,0.08122,0.58059,0.16722,24,0.99,0.15,0.3,0.9
0.55,0.8,11,11,1,8,0.16354,0.23237,0.32664,0.59238,0.77387,0.14337,0.25192,0.08277,0.58454,0.16734,22,0.99,0.15,0.3,0.9
0.6,0.85,9,9,1,7,0.19005,0.25178,0.32951,0.61518,0.77067,0.16595,0.21519,0.06338,0.59476,0.13928,18,0.99,0.15,0.3,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.15,0.3,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.15,0.3,0.9
