
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam5_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.2,16,16,1,2,0.15997,0.3183,0.35986,0.98437,0.80723,0.14322,0.16313,0.04955,0.67691,0.10634,32,0.99,0.05,0.3,0.9
0.1,0.25,25,25,2,4,0.15446,0.25099,0.27665,0.57249,0.78567,0.19514,0.08052,0.01919,0.76502,0.04985,50,0.99,0.05,0.3,0.9
0.15,0.3,28,28,2,6,0.16585,0.26637,0.29517,0.55739,0.7797,0.18892,0.11949,0.03138,0.71465,0.07543,56,0.99,0.05,0.3,0.9
0.2,0.35,30,30,2,8,0.17386,0.27443,0.30504,0.54903,0.77215,0.18877,0.13943,0.03908,0.68671,0.08925,60,0.99,0.05,0.3,0.9
0.25,0.4,35,35,2,11,0.18098,0.28755,0.32031,0.54776,0.79422,0.16584,0.15813,0.03994,0.6609,0.09903,70,0.99,0.05,0.3,0.9
0.3,0.45,36,36,2,13,0.19506,0.29676,0.32765,0.54564,0.79454,0.16807,0.15468,0.03738,0.65026,0.09603,72,0.99,0.05,0.3,0.9
0.35,0.5,39,39,2,16,0.198,0.30248,0.33437,0.54237,0.80646,0.15669,0.1629,0.03685,0.63909,0.09987,78,0.99,0.05,0.3,0.9
0.4,0.55,34,34,2,16,0.18892,0.28574,0.31828,0.5454,0.76237,0.18797,0.16638,0.04966,0.6447,0.10802,68,0.99,0.05,0.3,0.9
0.45,0.6,43,43,3,22,0.17084,0.25229,0.27482,0.53904,0.77917,0.1938,0.12323,0.02702,0.70593,0.07513,86,0.99,0.05,0.3,0.9
0.5,0.65,39,39,2,22,0.19704,0.2986,0.33082,0.54287,0.8049,0.15669,0.17013,0.03841,0.63283,0.10427,78,0.99,0.05,0.3,0.9
0.55,0.7,34,34,2,21,0.19821,0.28964,0.3189,0.54865,0.77974,0.18035,0.15924,0.0399,0.64254,0.09957,68,0.99,0.05,0.3,0.9
0.6,0.75,34,34,2,23,0.17708,0.27366,0.30685,0.55003,0.78034,0.17215,0.17822,0.04751,0.6447,0.11286,68,0.99,0.05,0.3,0.9
0.65,0.8,39,39,3,28,0.15525,0.22728,0.24484,0.54876,0.784,0.19383,0.12117,0.02216,0.72358,0.07166,78,0.99,0.05,0.3,0.9
0.7,0.85,30,30,2,23,0.19622,0.27584,0.29692,0.56102,0.80457,0.17199,0.13994,0.02344,0.66384,0.08169,60,0.99,0.05,0.3,0.9
0.05,0.25,14,14,1,2,0.13338,0.28891,0.36721,0.98628,0.86327,0.09618,0.17524,0.04055,0.69137,0.1079,28,0.99,0.05,0.3,0.9
0.1,0.3,16,16,1,3,0.17699,0.30602,0.37882,0.59483,0.85164,0.10643,0.20235,0.04193,0.62066,0.12214,32,0.99,0.05,0.3,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.57538,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.05,0.3,0.9
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.56064,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.05,0.3,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.55827,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.05,0.3,0.9
0.3,0.5,23,23,2,9,0.16761,0.24848,0.29961,0.55806,0.79461,0.16996,0.14686,0.03543,0.68553,0.09115,46,0.99,0.05,0.3,0.9
0.35,0.55,21,21,2,9,0.19868,0.26472,0.3025,0.55797,0.7796,0.1956,0.11508,0.0248,0.68624,0.06994,42,0.99,0.05,0.3,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.05,0.3,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.55936,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.05,0.3,0.9
0.5,0.7,22,22,2,13,0.18526,0.25447,0.29693,0.55728,0.78944,0.18048,0.14053,0.03008,0.6742,0.0853,44,0.99,0.05,0.3,0.9
0.55,0.75,20,20,2,13,0.17704,0.24161,0.28214,0.56345,0.76947,0.19742,0.13999,0.03312,0.68296,0.08655,40,0.99,0.05,0.3,0.9
0.6,0.8,20,20,2,14,0.17453,0.23832,0.27672,0.56729,0.78402,0.18743,0.13979,0.02855,0.68568,0.08417,40,0.99,0.05,0.3,0.9
0.65,0.85,19,19,2,14,0.19199,0.24595,0.27082,0.57638,0.79825,0.18667,0.11299,0.01508,0.69503,0.06403,38,0.99,0.05,0.3,0.9
0.7,0.9,17,17,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.0972,0.25374,0.04498,0.57432,0.14936,34,0.99,0.05,0.3,0.9
0.05,0.3,12,12,1,2,0.10632,0.25251,0.36694,0.98821,0.88988,0.07166,0.18441,0.03846,0.70926,0.11144,24,0.99,0.05,0.3,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.59687,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.05,0.3,0.9
0.15,0.4,11,11,1,3,0.18369,0.27796,0.36708,0.59926,0.82151,0.13039,0.19543,0.0481,0.62088,0.12177,22,0.99,0.05,0.3,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.57985,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.05,0.3,0.9
0.25,0.5,15,15,2,5,0.18915,0.24046,0.27879,0.57327,0.80019,0.18882,0.07331,0.01099,0.73755,0.04215,30,0.99,0.05,0.3,0.9
0.3,0.55,15,15,2,6,0.17927,0.23352,0.27786,0.57069,0.788,0.19411,0.09535,0.01789,0.72538,0.05662,30,0.99,0.05,0.3,0.9
0.35,0.6,16,16,2,7,0.19702,0.24875,0.28784,0.5683,0.80687,0.1797,0.0921,0.01342,0.71089,0.05276,32,0.99,0.05,0.3,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.5677,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.05,0.3,0.9
0.45,0.7,16,16,2,9,0.17419,0.22988,0.27802,0.56824,0.8009,0.17711,0.12316,0.02199,0.70265,0.07258,32,0.99,0.05,0.3,0.9
0.5,0.75,15,15,2,9,0.19226,0.23906,0.27358,0.57448,0.79705,0.18882,0.10007,0.01413,0.70767,0.0571,30,0.99,0.05,0.3,0.9
0.55,0.8,15,15,2,10,0.17274,0.22282,0.26276,0.57706,0.802,0.18031,0.11861,0.01769,0.70866,0.06815,30,0.99,0.05,0.3,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.5944,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.05,0.3,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.05,0.3,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.05,0.3,0.9
