
TDR_alpha20_2s_3by2_alphamax30_eta99_gam8_ic5_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.55,0.65,68,68,-7,38,27,27,4,5,55,0.16916,0.23997,0.23997,0.19784,0.75218,0.19082,0.03672,0.00719,0,0.03672,0,0.00719,0.27842,0.02196,0.51569,0.04979,162.152973843061,136,190,0.99,0.08,0.05,0.3
0.6,0.7,64,64,-7,39,23,23,3,4,56,0.15655,0.2619,0.2619,0.19488,0.75983,0.16801,0.07617,0.02369,0,0.07617,0,0.02369,0.25443,0.04993,0.51284,0.04846,150.409306523149,128,174,0.99,0.08,0.05,0.3
0.65,0.75,56,56,-8,37,28,28,3,4,58,0.15821,0.25409,0.25409,0.19398,0.76394,0.1702,0.0646,0.01654,0,0.0646,0,0.01654,0.27006,0.04057,0.50712,0.04932,139.601558096779,112,168,0.99,0.08,0.05,0.3
0.7,0.8,52,52,-5,37,23,23,3,4,55,0.16966,0.23969,0.23969,0.19914,0.75562,0.18698,0.04219,0.00811,0,0.04219,0,0.00811,0.27277,0.02515,0.51537,0.04929,126.293170661967,104,150,0.99,0.08,0.05,0.3
0.05,0.2,22,22,-3,2,2,2,1,2,3,0.08319,0.20785,0.2432,0.11896,0.80416,0.12742,0.05456,0.01991,0,0.05456,0,0.01991,0.16323,0.03723,0.69903,0.04851,45.2038901664168,44,48,0.99,0.08,0.05,0.3
0.1,0.25,23,23,-4,3,7,7,1,2,5,0.12447,0.247,0.28259,0.16669,0.81522,0.11342,0.0754,0.02143,0,0.0754,0,0.02143,0.20677,0.04841,0.59336,0.04994,51.6929874857349,46,60,0.99,0.08,0.05,0.3
0.15,0.3,24,24,-3,4,8,8,2,3,5,0.16377,0.20901,0.22281,0.18269,0.75091,0.19902,0.00208,0.00015,0,0.00208,0,0.00015,0.31387,0.00111,0.52027,0.04992,55.6756694505489,48,64,0.99,0.08,0.05,0.3
0.2,0.35,28,28,-4,6,6,6,2,3,8,0.17413,0.22908,0.24304,0.1998,0.7541,0.19879,0.02052,0.00347,0,0.02052,0,0.00347,0.29525,0.01199,0.5101,0.04364,61.8787991302213,56,68,0.99,0.08,0.05,0.3
0.25,0.4,30,30,-4,8,8,8,2,3,12,0.14329,0.22689,0.2515,0.17987,0.75573,0.17351,0.06733,0.02142,0,0.06733,0,0.02142,0.26329,0.04438,0.52608,0.04934,67.5826554562786,60,76,0.99,0.08,0.05,0.3
0.3,0.45,32,32,-4,10,13,13,3,4,15,0.15789,0.20581,0.21706,0.18039,0.75226,0.19853,0.01991,0.00269,0,0.01991,0,0.00269,0.31087,0.0113,0.51133,0.04652,76.7054364730434,64,90,0.99,0.08,0.05,0.3
0.35,0.5,30,30,-7,11,11,11,2,3,17,0.15518,0.23928,0.26462,0.19363,0.75982,0.16884,0.07066,0.02156,0,0.07066,0,0.02156,0.26551,0.04611,0.50865,0.04978,70.8098026409251,60,82,0.99,0.08,0.05,0.3
0.4,0.55,34,34,-4,14,12,12,3,4,20,0.16891,0.21597,0.22594,0.19234,0.75283,0.19769,0.02335,0.00336,0,0.02335,0,0.00336,0.29695,0.01335,0.51079,0.04611,79.7410181611282,68,92,0.99,0.08,0.05,0.3
0.45,0.6,30,30,-6,14,17,17,2,3,24,0.15917,0.24913,0.27602,0.19906,0.79261,0.14026,0.07434,0.01769,0,0.07434,0,0.01769,0.26124,0.04602,0.50525,0.04943,76.8215697726847,60,94,0.99,0.08,0.05,0.3
0.5,0.65,29,29,-6,15,17,17,3,4,24,0.17339,0.21333,0.22147,0.19372,0.75099,0.19898,0.01389,0.00127,0,0.01389,0,0.00127,0.31033,0.00758,0.50239,0.04875,74.9188913172449,58,92,0.99,0.08,0.05,0.3
0.55,0.7,28,28,-6,16,11,11,2,3,24,0.1612,0.23515,0.25629,0.19746,0.75419,0.17807,0.06349,0.01786,0,0.06349,0,0.01786,0.26112,0.04067,0.51419,0.04989,66.687731043764,56,78,0.99,0.08,0.05,0.3
0.6,0.75,29,29,-4,18,15,15,2,3,29,0.16272,0.24223,0.26323,0.19944,0.80123,0.14159,0.0638,0.01221,0,0.0638,0,0.01221,0.25122,0.038,0.52226,0.04497,72.3322352596446,58,88,0.99,0.08,0.05,0.3
0.65,0.8,25,25,-5,17,11,11,2,3,26,0.14496,0.21343,0.23192,0.17845,0.75079,0.18472,0.06192,0.01682,0,0.06192,0,0.01682,0.25807,0.03937,0.53505,0.04767,60.2289690312599,50,72,0.99,0.08,0.05,0.3
0.7,0.85,22,22,-3,16,11,11,2,3,25,0.1598,0.20914,0.21722,0.18618,0.75248,0.19664,0.0396,0.00624,0,0.0396,0,0.00624,0.27899,0.02292,0.52161,0.04465,54.5244864317785,44,66,0.99,0.08,0.05,0.3
0.05,0.25,11,11,-2,1,7,7,1,2,3,0.0452,0.14899,0.22115,0.07393,0.80271,0.11942,0.05769,0.03284,0,0.05769,0,0.03284,0.32316,0.04527,0.57395,0.04502,27.9646575390311,22,36,0.99,0.08,0.05,0.3
0.1,0.3,14,14,-3,2,2,2,1,2,3,0.12802,0.20268,0.24484,0.16284,0.76714,0.17371,0.03858,0.01029,0,0.03858,0,0.01029,0.24622,0.02443,0.58718,0.04885,29.6512954913883,28,32,0.99,0.08,0.05,0.3
0.15,0.35,16,16,-3,3,5,5,1,2,5,0.1354,0.22416,0.27713,0.17658,0.80789,0.12527,0.07041,0.01855,0,0.07041,0,0.01855,0.22664,0.04448,0.56755,0.04829,36.3244699047046,32,42,0.99,0.08,0.05,0.3
0.2,0.4,17,17,-4,4,4,4,1,2,6,0.15735,0.23834,0.28671,0.19931,0.79418,0.13941,0.06773,0.01865,0,0.06773,0,0.01865,0.22337,0.04319,0.55155,0.04776,37.5875848324952,34,42,0.99,0.08,0.05,0.3
0.25,0.45,18,18,-3,5,6,6,2,3,7,0.15964,0.19931,0.21984,0.18162,0.75345,0.19674,0.01249,0.00149,0,0.01249,0,0.00149,0.29462,0.00699,0.53326,0.04832,41.6008598155499,36,48,0.99,0.08,0.05,0.3
0.3,0.5,18,18,-5,6,7,7,2,3,9,0.15482,0.20211,0.22674,0.18145,0.75466,0.19231,0.02511,0.00424,0,0.02511,0,0.00424,0.28433,0.01467,0.53574,0.04878,42.4996785793694,36,50,0.99,0.08,0.05,0.3
0.35,0.55,19,19,-3,7,6,6,2,3,10,0.17387,0.21435,0.23295,0.19801,0.75711,0.19504,0.02315,0.00329,0,0.02315,0,0.00329,0.29922,0.01322,0.50376,0.04456,43.9548289215087,38,50,0.99,0.08,0.05,0.3
0.4,0.6,19,19,-3,8,7,7,2,3,12,0.16774,0.21394,0.23572,0.19509,0.76496,0.18383,0.03362,0.00546,0,0.03362,0,0.00546,0.28849,0.01954,0.51014,0.04575,44.8580352565989,38,52,0.99,0.08,0.05,0.3
0.45,0.65,19,19,-3,9,6,6,2,3,13,0.16302,0.2084,0.22961,0.19059,0.75267,0.19528,0.03783,0.00715,0,0.03783,0,0.00715,0.28357,0.02249,0.51558,0.04489,43.812997819303,38,50,0.99,0.08,0.05,0.3
0.5,0.7,17,17,-3,9,8,8,2,3,14,0.16708,0.20802,0.22583,0.19229,0.75578,0.19093,0.02855,0.00404,0,0.02855,0,0.00404,0.28677,0.01629,0.5176,0.04925,41.7183848582208,34,50,0.99,0.08,0.05,0.3
0.55,0.75,17,17,-3,10,7,7,2,3,14,0.17757,0.20751,0.21752,0.19679,0.75203,0.19967,0.01044,0.00081,0,0.01044,0,0.00081,0.27232,0.00563,0.53968,0.04749,40.4444743572699,34,48,0.99,0.08,0.05,0.3
0.6,0.8,14,14,-3,9,10,10,2,3,16,0.15126,0.18923,0.20376,0.17469,0.75433,0.19346,0.02902,0.00335,0,0.02902,0,0.00335,0.29604,0.01618,0.52369,0.04886,37.5262622565382,28,48,0.99,0.08,0.05,0.3
0.65,0.85,13,13,-3,9,11,11,2,3,18,0.11805,0.16462,0.18592,0.14495,0.76343,0.18903,0.05812,0.0102,0,0.05812,0,0.0102,0.31715,0.03416,0.50668,0.03735,36.8530396800678,26,48,0.99,0.08,0.05,0.3
0.7,0.9,12,12,-2,9,11,11,2,3,19,0.0847,0.1311,0.15576,0.10994,0.76058,0.18496,0.07845,0.01839,0,0.07845,0,0.01839,0.30667,0.04842,0.53019,0.03607,34.3358929019989,24,46,0.99,0.08,0.05,0.3
0.05,0.3,9,9,-2,1,6,6,1,2,3,0.02959,0.1141,0.21405,0.05299,0.82594,0.09586,0.05351,0.03636,0,0.05351,0,0.03636,0.28411,0.04494,0.63279,0.04184,22.406567458894,18,30,0.99,0.08,0.05,0.3
0.1,0.35,12,12,-2,2,2,2,1,2,3,0.10283,0.17667,0.2396,0.13795,0.81329,0.12998,0.04264,0.01052,0,0.04264,0,0.01052,0.18924,0.02658,0.66528,0.04622,25.3388695124143,24,28,0.99,0.08,0.05,0.3
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.17659,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.08,0.05,0.3
0.2,0.45,12,12,-3,3,4,4,1,2,5,0.13574,0.20504,0.26818,0.17556,0.80828,0.13059,0.06681,0.01639,0,0.06681,0,0.01639,0.23397,0.0416,0.56348,0.04474,27.4921604252648,24,32,0.99,0.08,0.05,0.3
0.25,0.5,13,13,-3,4,3,3,1,2,6,0.13479,0.20244,0.26888,0.17612,0.79251,0.13475,0.07477,0.02336,0,0.07477,0,0.02336,0.20033,0.04906,0.59011,0.04939,28.459310771431,26,32,0.99,0.08,0.05,0.3
0.3,0.55,12,12,-3,4,5,5,1,2,7,0.15382,0.21937,0.28035,0.19525,0.80818,0.13288,0.08029,0.01861,0,0.08029,0,0.01861,0.26281,0.04945,0.50308,0.04034,28.9691810613374,24,34,0.99,0.08,0.05,0.3
0.35,0.6,13,13,-2,5,5,5,2,3,7,0.15731,0.1823,0.1988,0.17421,0.75014,0.19961,0.00726,0.00052,0,0.00726,0,0.00052,0.29877,0.00389,0.53667,0.04973,30.6333184933752,26,36,0.99,0.08,0.05,0.3
0.4,0.65,13,13,-4,6,6,6,2,3,9,0.14163,0.17612,0.20069,0.1645,0.7618,0.1891,0.01765,0.00201,0,0.01765,0,0.00201,0.26461,0.00983,0.57611,0.04708,31.0866630553586,26,38,0.99,0.08,0.05,0.3
0.45,0.7,10,10,-4,5,9,9,2,3,10,0.14027,0.17328,0.19605,0.16248,0.75963,0.19001,0.0243,0.00248,0,0.0243,0,0.00248,0.32992,0.01339,0.50551,0.04788,28.9007732145165,20,38,0.99,0.08,0.05,0.3
0.5,0.75,9,9,-4,5,7,7,1,2,10,0.14944,0.20588,0.26216,0.18885,0.79012,0.14326,0.07823,0.01746,0,0.07823,0,0.01746,0.27185,0.04785,0.50048,0.04916,24.9932708740234,18,32,0.99,0.08,0.05,0.3
0.55,0.8,10,10,-2,6,8,8,2,3,12,0.11639,0.15188,0.17525,0.14052,0.75329,0.19246,0.04589,0.00724,0,0.04589,0,0.00724,0.31432,0.02657,0.52339,0.04701,27.6257250887573,20,36,0.99,0.08,0.05,0.3
0.6,0.85,9,9,-2,6,5,5,1,2,10,0.16595,0.21051,0.2442,0.19912,0.79339,0.15529,0.05144,0.00723,0,0.05144,0,0.00723,0.2459,0.02934,0.53671,0.04409,22.6329077207322,18,28,0.99,0.08,0.05,0.3
0.65,0.9,8,8,-2,6,4,4,1,2,9,0.16841,0.20035,0.21623,0.19372,0.76682,0.18845,0.02316,0.00189,0,0.02316,0,0.00189,0.228,0.01252,0.58043,0.04283,19.3565662979657,16,24,0.99,0.08,0.05,0.3
0.7,0.95,6,6,-2,5,6,6,1,2,10,0.13165,0.16691,0.18627,0.15822,0.78816,0.17661,0.04132,0.00246,0,0.04132,0,0.00246,0.2472,0.02189,0.57982,0.03277,17.0421,12,24,0.99,0.08,0.05,0.3
