
TDR_alpha10_1s_2by2_alphaonly_eta99_gam1_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.55,0.75,52,52,4,33,0.0985,0.18271,0.22502,0.21488,0.91709,0.07401,0.14672,0.00889,0.75478,0.0778,104,0.99,0.01,0.15,0.9
0.6,0.8,51,51,4,35,0.09352,0.17507,0.2144,0.20536,0.9234,0.06936,0.14617,0.00723,0.7603,0.0767,102,0.99,0.01,0.15,0.9
0.65,0.85,43,43,4,32,0.08527,0.15173,0.18146,0.17761,0.8964,0.09568,0.12905,0.00792,0.78567,0.06848,86,0.99,0.01,0.15,0.9
0.7,0.9,39,39,3,31,0.09684,0.18028,0.22389,0.2178,0.93433,0.05959,0.17138,0.00607,0.73178,0.08872,78,0.99,0.01,0.15,0.9
0.05,0.3,20,20,2,3,0.0587,0.17378,0.26023,0.18587,0.93236,0.05766,0.06764,0.00998,0.87366,0.03881,40,0.99,0.01,0.15,0.9
0.1,0.35,25,25,3,5,0.06167,0.13526,0.19522,0.1571,0.90279,0.0906,0.0538,0.00661,0.88453,0.0302,50,0.99,0.01,0.15,0.9
0.15,0.4,28,28,3,7,0.07882,0.15813,0.22173,0.19089,0.91021,0.08048,0.09373,0.00931,0.82744,0.05152,56,0.99,0.01,0.15,0.9
0.2,0.45,33,33,4,10,0.06568,0.1267,0.17521,0.15366,0.89463,0.09811,0.07401,0.00726,0.86031,0.04064,66,0.99,0.01,0.15,0.9
0.25,0.5,34,34,4,12,0.07533,0.13738,0.18575,0.16833,0.89381,0.09818,0.08756,0.00801,0.8371,0.04779,68,0.99,0.01,0.15,0.9
0.3,0.55,35,35,4,14,0.08554,0.14775,0.1939,0.18007,0.89695,0.09569,0.09482,0.00735,0.81964,0.05108,70,0.99,0.01,0.15,0.9
0.35,0.6,35,35,4,16,0.08274,0.14492,0.19431,0.18155,0.89225,0.09813,0.10737,0.00961,0.80988,0.05849,70,0.99,0.01,0.15,0.9
0.4,0.65,36,36,4,18,0.09386,0.15535,0.19884,0.18923,0.90225,0.09106,0.10605,0.00668,0.80009,0.05637,72,0.99,0.01,0.15,0.9
0.45,0.7,36,36,4,20,0.08883,0.15009,0.19524,0.18612,0.90396,0.08868,0.11476,0.00736,0.79641,0.06106,72,0.99,0.01,0.15,0.9
0.5,0.75,35,35,4,21,0.09715,0.15359,0.18865,0.18361,0.90448,0.0907,0.10433,0.00481,0.79852,0.05457,70,0.99,0.01,0.15,0.9
0.55,0.8,35,35,4,23,0.08679,0.14329,0.17974,0.17475,0.91232,0.0829,0.11348,0.00477,0.79972,0.05913,70,0.99,0.01,0.15,0.9
0.6,0.85,32,32,4,23,0.0741,0.12398,0.15633,0.15346,0.89988,0.09479,0.1118,0.00533,0.8141,0.05857,64,0.99,0.01,0.15,0.9
0.65,0.9,26,26,3,20,0.09674,0.15377,0.19233,0.19083,0.91445,0.08101,0.13684,0.00454,0.76641,0.07069,52,0.99,0.01,0.15,0.9
0.7,0.95,23,23,3,19,0.0875,0.13437,0.15627,0.15842,0.91049,0.08775,0.1227,0.00176,0.7898,0.06223,46,0.99,0.01,0.15,0.9
