
TDR_alpha10_1s_3by2_alphaonly_eta99_gam20_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.75,63,63,-11,3,43,0.09379,0.2185,0.2684,0.5354,0.86241,0.03916,0.2496,0.09842,0.01865,0.23095,0.05132,0.0471,0.6566,0.17401,126,0.99,0.2,0.2,0.9
0.65,0.8,56,56,-10,3,41,0.09999,0.21462,0.25713,0.53909,0.85721,0.03932,0.23443,0.10346,0.02421,0.21022,0.06329,0.04017,0.66558,0.16895,112,0.99,0.2,0.2,0.9
0.7,0.85,51,51,-9,3,40,0.09538,0.20144,0.23924,0.54551,0.8582,0.03637,0.22464,0.10543,0.0256,0.19905,0.07042,0.03501,0.67997,0.16504,102,0.99,0.2,0.2,0.9
0.05,0.25,18,18,-5,1,3,0.05528,0.21396,0.33976,0.98247,0.85214,0.04773,0.28255,0.10012,0.00285,0.2797,0.01255,0.08757,0.66217,0.19134,36,0.99,0.2,0.2,0.9
0.1,0.3,25,25,-6,2,5,0.08012,0.19745,0.2745,0.57249,0.86312,0.05262,0.17273,0.08426,0.01787,0.15486,0.0464,0.03785,0.74715,0.12849,50,0.99,0.2,0.2,0.9
0.15,0.35,31,31,-7,2,8,0.07176,0.19016,0.28665,0.55795,0.86633,0.04529,0.23384,0.08838,0.01044,0.2234,0.03272,0.05566,0.6944,0.16111,62,0.99,0.2,0.2,0.9
0.2,0.4,33,33,-8,2,10,0.09165,0.20921,0.30082,0.55133,0.86976,0.04258,0.24491,0.08765,0.01513,0.22978,0.03791,0.04974,0.66344,0.16628,66,0.99,0.2,0.2,0.9
0.25,0.45,36,36,-8,2,13,0.08148,0.19506,0.29676,0.54232,0.86098,0.04322,0.27048,0.0958,0.01072,0.25976,0.0323,0.0635,0.64804,0.18314,72,0.99,0.2,0.2,0.9
0.3,0.5,37,37,-9,2,15,0.09806,0.21224,0.30803,0.54131,0.86909,0.0401,0.26853,0.0908,0.0149,0.25363,0.03703,0.05376,0.63341,0.17966,74,0.99,0.2,0.2,0.9
0.35,0.55,39,39,-9,2,18,0.08814,0.1993,0.30202,0.54237,0.86511,0.03974,0.2842,0.09514,0.01144,0.27276,0.0328,0.06235,0.62766,0.18967,78,0.99,0.2,0.2,0.9
0.4,0.6,37,37,-9,2,19,0.09459,0.20095,0.29862,0.54395,0.85429,0.04391,0.27983,0.10179,0.01339,0.26644,0.03773,0.06407,0.62558,0.19081,74,0.99,0.2,0.2,0.9
0.45,0.65,37,37,-9,2,21,0.08987,0.193,0.29224,0.54383,0.8515,0.0438,0.28529,0.1047,0.01206,0.27323,0.03673,0.06798,0.62483,0.195,74,0.99,0.2,0.2,0.9
0.5,0.7,41,41,-9,3,25,0.0857,0.17595,0.24891,0.54163,0.86455,0.03871,0.22466,0.09674,0.01981,0.20485,0.05659,0.04016,0.68963,0.1607,82,0.99,0.2,0.2,0.9
0.55,0.75,36,36,-8,2,24,0.09318,0.19426,0.29005,0.5473,0.86868,0.03641,0.28165,0.0949,0.01354,0.26811,0.03911,0.05579,0.62517,0.18827,72,0.99,0.2,0.2,0.9
0.6,0.8,32,32,-8,2,23,0.09882,0.19389,0.28082,0.55112,0.86264,0.03813,0.26897,0.09922,0.01673,0.25224,0.04753,0.0517,0.6322,0.1841,64,0.99,0.2,0.2,0.9
0.65,0.85,31,31,-7,2,24,0.08706,0.17821,0.26628,0.55546,0.87277,0.03298,0.27163,0.09425,0.01388,0.25775,0.04503,0.04922,0.6413,0.18294,62,0.99,0.2,0.2,0.9
0.7,0.9,28,28,-6,2,23,0.0942,0.18168,0.25779,0.56572,0.89177,0.02392,0.25514,0.08431,0.01859,0.23655,0.05322,0.03109,0.65066,0.16973,56,0.99,0.2,0.2,0.9
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.98532,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.2,0.2,0.9
0.1,0.35,17,17,-5,1,4,0.07724,0.20138,0.35567,0.59411,0.88113,0.03587,0.31135,0.083,0.0054,0.30595,0.01608,0.06692,0.61141,0.19718,34,0.99,0.2,0.2,0.9
0.15,0.4,21,21,-6,2,6,0.07019,0.16141,0.26981,0.56563,0.86456,0.04879,0.19797,0.08665,0.01255,0.18542,0.0397,0.04695,0.73185,0.14231,42,0.99,0.2,0.2,0.9
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.56161,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.2,0.2,0.9
0.25,0.5,23,23,-7,2,9,0.08245,0.16761,0.27827,0.55929,0.85298,0.04911,0.23559,0.09791,0.01387,0.22172,0.042,0.05591,0.68196,0.16675,46,0.99,0.2,0.2,0.9
0.3,0.55,25,25,-7,2,11,0.08445,0.17019,0.28482,0.55412,0.86497,0.04229,0.25043,0.09274,0.01335,0.23708,0.03905,0.05369,0.66512,0.17159,50,0.99,0.2,0.2,0.9
0.35,0.6,26,26,-7,2,13,0.07351,0.15425,0.27591,0.54991,0.85751,0.04284,0.26755,0.09964,0.00967,0.25788,0.0343,0.06534,0.65893,0.1836,52,0.99,0.2,0.2,0.9
0.4,0.65,24,24,-7,2,13,0.0968,0.17731,0.28308,0.5551,0.85831,0.04333,0.25008,0.09836,0.01747,0.23261,0.04746,0.0509,0.65312,0.17422,48,0.99,0.2,0.2,0.9
0.45,0.7,25,25,-7,2,15,0.08334,0.16105,0.27446,0.55305,0.86135,0.04049,0.26441,0.09816,0.01264,0.25177,0.04085,0.05731,0.65225,0.18128,50,0.99,0.2,0.2,0.9
0.5,0.75,23,23,-7,2,15,0.08948,0.16345,0.26786,0.55827,0.85495,0.04238,0.25542,0.10268,0.01554,0.23989,0.04873,0.05395,0.65509,0.17905,46,0.99,0.2,0.2,0.9
0.55,0.8,23,23,-7,2,16,0.09657,0.17149,0.27084,0.56092,0.87757,0.03229,0.2506,0.09014,0.01863,0.23197,0.05093,0.03921,0.65283,0.17037,46,0.99,0.2,0.2,0.9
0.6,0.85,21,21,-6,2,16,0.08114,0.14775,0.24521,0.56751,0.86441,0.03563,0.25192,0.09996,0.0146,0.23732,0.05286,0.0471,0.66694,0.17594,42,0.99,0.2,0.2,0.9
0.65,0.9,20,20,-6,2,16,0.0958,0.16297,0.24551,0.57256,0.89613,0.0205,0.23611,0.08336,0.0224,0.21371,0.06069,0.02267,0.66809,0.15974,40,0.99,0.2,0.2,0.9
0.7,0.95,15,15,-4,2,13,0.09561,0.14732,0.20078,0.59898,0.86107,0.01988,0.21023,0.11905,0.03122,0.17901,0.10273,0.01632,0.69416,0.16464,30,0.99,0.2,0.2,0.9
