
TDR_alpha20_2s_3by2_alphamax30_eta99_gam12_ic10_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.05,0.15,30,30,-4,2,3,3,0,2,3,0.13862,0.25892,0.25892,0.17471,0.75805,0.1031,0.0891,0.09036,0.04829,0.04081,0.07868,0.01168,0.21781,0.08973,0.55447,0.04848,62.6731938533022,60,66,0.99,0.12,0.1,0.3
0.1,0.2,44,44,-4,5,2,2,1,2,7,0.13416,0.29228,0.29228,0.18067,0.76207,0.13936,0.11429,0.05137,0,0.11429,0,0.05137,0.19773,0.08283,0.55382,0.04721,89.7847094363501,88,92,0.99,0.12,0.1,0.3
0.15,0.25,50,50,-5,8,4,4,1,2,11,0.14354,0.30575,0.30575,0.19321,0.75489,0.13322,0.1342,0.06341,0,0.1342,0,0.06341,0.19679,0.09881,0.52547,0.04847,103.796262891741,100,108,0.99,0.12,0.1,0.3
0.2,0.3,53,53,-7,11,16,16,1,3,17,0.14655,0.27902,0.27902,0.18939,0.7595,0.12144,0.11076,0.06945,0.01623,0.09452,0.03428,0.03517,0.23998,0.09011,0.50271,0.0496,121.913341378058,106,138,0.99,0.12,0.1,0.3
0.25,0.35,62,62,-7,16,12,12,1,3,22,0.15402,0.28952,0.28952,0.19897,0.75914,0.12071,0.11657,0.07151,0.01458,0.10198,0.03077,0.04074,0.21498,0.09404,0.51443,0.04863,135.653586152209,124,148,0.99,0.12,0.1,0.3
0.3,0.4,65,65,-8,20,15,15,2,3,28,0.14952,0.29298,0.29298,0.19609,0.7578,0.1441,0.11485,0.04859,0,0.11485,0,0.04859,0.22512,0.08172,0.51051,0.0495,144.684843275222,130,160,0.99,0.12,0.1,0.3
0.35,0.45,70,70,-7,25,15,15,2,3,34,0.15217,0.29866,0.29866,0.19975,0.76373,0.13679,0.12001,0.05035,0,0.12001,0,0.05035,0.21468,0.08518,0.51312,0.04911,154.606359789408,140,170,0.99,0.12,0.1,0.3
0.4,0.5,69,69,-7,28,15,15,2,3,38,0.15037,0.29525,0.29525,0.19805,0.75111,0.14214,0.12682,0.05676,0,0.12682,0,0.05676,0.22026,0.09179,0.50254,0.04997,152.923866919334,138,168,0.99,0.12,0.1,0.3
0.45,0.55,70,70,-8,32,23,23,1,4,46,0.15453,0.27255,0.27255,0.19554,0.75977,0.109,0.11221,0.08215,0.02512,0.08709,0.05203,0.03011,0.22656,0.09718,0.50669,0.04908,162.692269799332,140,186,0.99,0.12,0.1,0.3
0.5,0.6,67,67,-9,34,23,23,2,3,50,0.13714,0.29034,0.29034,0.18464,0.75643,0.13189,0.13694,0.06212,0,0.13694,0,0.06212,0.22356,0.09953,0.50236,0.04955,156.89145559143,134,180,0.99,0.12,0.1,0.3
0.55,0.65,68,68,-7,38,23,23,2,3,55,0.13882,0.29203,0.29203,0.18619,0.76849,0.125,0.13272,0.05671,0,0.13272,0,0.05671,0.21276,0.09472,0.51569,0.04979,158.278459199645,136,182,0.99,0.12,0.1,0.3
0.6,0.7,64,64,-7,39,22,22,1,3,56,0.15059,0.2938,0.2938,0.19731,0.77531,0.10625,0.12806,0.06998,0.0108,0.11726,0.02513,0.04485,0.2085,0.09902,0.51284,0.04846,149.43498884823,128,172,0.99,0.12,0.1,0.3
0.65,0.75,56,56,-8,37,21,21,1,3,54,0.15312,0.28393,0.28393,0.19785,0.76419,0.11618,0.11923,0.07031,0.01303,0.10619,0.03025,0.04006,0.22053,0.09477,0.50712,0.04932,132.701168572584,112,154,0.99,0.12,0.1,0.3
0.7,0.8,52,52,-5,37,20,20,1,3,54,0.15458,0.27602,0.27602,0.19716,0.77132,0.11169,0.11259,0.0677,0.01533,0.09726,0.03498,0.03272,0.21746,0.09014,0.51537,0.04929,123.385365793015,104,144,0.99,0.12,0.1,0.3
0.05,0.2,22,22,-3,2,2,2,-5,2,3,0.08319,0.20785,0.2432,0.11896,0.80416,0.048,0.08625,0.09933,0.0317,0.05456,0.07943,0.01991,0.13153,0.09279,0.69903,0.04851,45.2038901664168,44,48,0.99,0.12,0.1,0.3
0.1,0.25,23,23,-4,3,2,2,0,2,4,0.15297,0.24992,0.27597,0.19179,0.78441,0.08659,0.0887,0.07907,0.0414,0.0473,0.06568,0.01339,0.16497,0.08388,0.59336,0.04994,47.6265678530671,46,50,0.99,0.12,0.1,0.3
0.15,0.3,24,24,-3,4,6,6,1,2,7,0.11973,0.23842,0.28017,0.16457,0.76439,0.13311,0.1229,0.05258,0,0.1229,0,0.05258,0.2371,0.08774,0.52027,0.04992,53.7567520879117,48,60,0.99,0.12,0.1,0.3
0.2,0.35,28,28,-4,6,4,4,1,2,9,0.1376,0.25239,0.29304,0.18472,0.76289,0.13899,0.12718,0.05447,0,0.12718,0,0.05447,0.22512,0.09082,0.5101,0.04364,59.9191994201475,56,64,0.99,0.12,0.1,0.3
0.25,0.4,30,30,-4,8,3,3,1,2,11,0.14387,0.2553,0.29631,0.19207,0.75172,0.13919,0.12851,0.05975,0,0.12851,0,0.05975,0.20153,0.09413,0.52608,0.04934,62.8434957961045,60,66,0.99,0.12,0.1,0.3
0.3,0.45,32,32,-4,10,8,8,1,3,15,0.13462,0.22513,0.25445,0.17382,0.75041,0.12525,0.11033,0.07782,0.01859,0.09174,0.04319,0.03463,0.24372,0.09407,0.51133,0.04652,71.8187301372575,64,80,0.99,0.12,0.1,0.3
0.35,0.5,30,30,-7,11,11,11,1,3,17,0.15518,0.23928,0.26462,0.19363,0.75982,0.12436,0.09311,0.06604,0.02245,0.07066,0.04448,0.02156,0.24306,0.07958,0.50865,0.04978,70.8098026409251,60,82,0.99,0.12,0.1,0.3
0.4,0.55,34,34,-4,14,8,8,1,3,20,0.14063,0.23117,0.26111,0.18109,0.75382,0.12224,0.1161,0.07782,0.01735,0.09875,0.04048,0.03735,0.23248,0.09696,0.51079,0.04611,75.8273454407521,68,84,0.99,0.12,0.1,0.3
0.45,0.6,30,30,-6,14,12,12,1,3,22,0.14465,0.23235,0.26104,0.18458,0.75442,0.12434,0.10564,0.07181,0.01818,0.08746,0.04126,0.03055,0.24446,0.08872,0.50525,0.04943,71.8740492513068,60,84,0.99,0.12,0.1,0.3
0.5,0.65,29,29,-6,15,12,12,1,2,24,0.14122,0.25611,0.30276,0.19061,0.77643,0.11747,0.14002,0.05735,0,0.14002,0,0.05735,0.21637,0.09869,0.50239,0.04875,69.9427468121729,58,82,0.99,0.12,0.1,0.3
0.55,0.7,28,28,-6,16,8,8,1,2,23,0.14693,0.25232,0.29463,0.19548,0.75636,0.13518,0.12985,0.05857,0,0.12985,0,0.05857,0.20902,0.09421,0.51419,0.04989,63.7728953045557,56,72,0.99,0.12,0.1,0.3
0.6,0.75,29,29,-4,18,9,9,1,2,26,0.14877,0.25785,0.30007,0.19717,0.78891,0.11794,0.12838,0.04819,0,0.12838,0,0.04819,0.20058,0.08829,0.52226,0.04497,66.5993411557867,58,76,0.99,0.12,0.1,0.3
0.65,0.8,25,25,-5,17,6,6,1,2,23,0.14798,0.24314,0.27984,0.19374,0.7539,0.14828,0.11376,0.05014,0,0.11376,0,0.05014,0.20321,0.08195,0.53505,0.04767,55.5794376534145,50,62,0.99,0.12,0.1,0.3
