
TDR_alpha20_2s_3by2_alphaonly_eta99_gam4_ic15_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.55,0.65,68,68,-7,38,15,15,2,3,49,0.19009,0.31245,0.31245,0.32733,0.78197,0.14195,0.08274,0.02628,0,0.08274,0,0.02628,0.21148,0.05451,0.51569,0.04979,150.529429912812,136,166,0.99,0.04,0.15,0.9
0.6,0.7,64,64,-7,39,14,14,2,3,50,0.1892,0.30534,0.30534,0.31978,0.77598,0.15023,0.07968,0.02532,0,0.07968,0,0.02532,0.21827,0.0525,0.51284,0.04846,141.640447448873,128,156,0.99,0.04,0.15,0.9
0.65,0.75,56,56,-8,37,12,12,2,3,47,0.19085,0.29177,0.29177,0.3048,0.75592,0.17252,0.06891,0.02223,0,0.06891,0,0.02223,0.23311,0.04557,0.50712,0.04932,123.829239184334,112,136,0.99,0.04,0.15,0.9
0.7,0.8,52,52,-5,37,9,9,2,3,45,0.19816,0.28028,0.28028,0.28799,0.751,0.18467,0.05322,0.01503,0,0.05322,0,0.01503,0.23325,0.03412,0.51537,0.04929,112.723414606857,104,122,0.99,0.04,0.15,0.9
0.05,0.2,22,22,-3,2,2,2,1,2,3,0.08319,0.20785,0.2432,0.21085,0.80416,0.12742,0.05456,0.01991,0,0.05456,0,0.01991,0.16323,0.03723,0.69903,0.04851,45.2038901664168,44,48,0.99,0.04,0.15,0.9
0.1,0.25,23,23,-4,3,2,2,1,2,4,0.15297,0.24992,0.27597,0.27148,0.78441,0.15227,0.0473,0.01339,0,0.0473,0,0.01339,0.20637,0.03034,0.59336,0.04994,47.6265678530671,46,50,0.99,0.04,0.15,0.9
0.15,0.3,24,24,-3,4,3,3,1,2,6,0.15151,0.25466,0.28647,0.29124,0.76093,0.15549,0.09097,0.03366,0,0.09097,0,0.03366,0.23725,0.06232,0.52027,0.04992,50.8783760439558,48,54,0.99,0.04,0.15,0.9
0.2,0.35,28,28,-4,6,2,2,1,2,8,0.17386,0.27443,0.30504,0.31373,0.77215,0.15196,0.09165,0.03225,0,0.09165,0,0.03225,0.22439,0.06195,0.5101,0.04364,57.9595997100738,56,60,0.99,0.04,0.15,0.9
0.25,0.4,30,30,-4,8,2,2,1,2,10,0.1907,0.28774,0.31698,0.3281,0.77727,0.14505,0.08231,0.02834,0,0.08231,0,0.02834,0.2009,0.05533,0.52608,0.04934,61.8956638640696,60,64,0.99,0.04,0.15,0.9
0.3,0.45,32,32,-4,10,4,4,1,2,13,0.19431,0.29618,0.32724,0.33876,0.79398,0.13116,0.09081,0.02834,0,0.09081,0,0.02834,0.20354,0.05958,0.51133,0.04652,67.9093650686288,64,72,0.99,0.04,0.15,0.9
0.35,0.5,30,30,-7,11,6,6,1,2,15,0.18665,0.28895,0.32254,0.33827,0.77961,0.13818,0.0936,0.03243,0,0.0936,0,0.03243,0.2111,0.06302,0.50865,0.04978,65.8962559859591,60,72,0.99,0.04,0.15,0.9
0.4,0.55,34,34,-4,14,4,4,2,3,17,0.19483,0.25654,0.2715,0.27723,0.75533,0.18795,0.0431,0.0106,0,0.0431,0,0.0106,0.25128,0.02685,0.51079,0.04611,71.9136727203761,68,76,0.99,0.04,0.15,0.9
0.45,0.6,30,30,-6,14,7,7,1,2,19,0.19746,0.29568,0.32736,0.34352,0.78744,0.13592,0.0867,0.0272,0,0.0867,0,0.0272,0.21059,0.05695,0.50525,0.04943,66.926528729929,60,74,0.99,0.04,0.15,0.9
0.5,0.65,29,29,-6,15,6,6,1,2,20,0.18723,0.28419,0.31718,0.33655,0.7716,0.14469,0.09694,0.03495,0,0.09694,0,0.03495,0.21344,0.06595,0.50239,0.04875,63.9713734060864,58,70,0.99,0.04,0.15,0.9
0.55,0.7,28,28,-6,16,4,4,1,2,20,0.18723,0.27783,0.30868,0.32878,0.75725,0.15689,0.09182,0.03597,0,0.09182,0,0.03597,0.20675,0.0639,0.51419,0.04989,59.8864476522778,56,64,0.99,0.04,0.15,0.9
0.6,0.75,29,29,-4,18,7,7,1,2,24,0.19171,0.28793,0.3184,0.33267,0.8033,0.12766,0.08643,0.02407,0,0.08643,0,0.02407,0.1996,0.05525,0.52226,0.04497,64.6883764545008,58,72,0.99,0.04,0.15,0.9
0.65,0.8,25,25,-5,17,4,4,1,2,21,0.1895,0.27114,0.29658,0.31063,0.76567,0.16197,0.07321,0.02469,0,0.07321,0,0.02469,0.20223,0.04895,0.53505,0.04767,53.7196251022763,50,58,0.99,0.04,0.15,0.9
0.7,0.85,22,22,-3,16,4,4,1,2,20,0.1991,0.26762,0.28535,0.29125,0.76699,0.17235,0.06095,0.01601,0,0.06095,0,0.01601,0.21833,0.03848,0.52161,0.04465,47.8270859751922,44,52,0.99,0.04,0.15,0.9
0.05,0.25,11,11,-2,1,3,3,0,1,2,0.12988,0.28367,0.36328,0.31956,0.85756,0.06555,0.13769,0.03186,0,0.13769,0,0.03186,0.15847,0.08478,0.57395,0.04502,24.5562818024419,22,28,0.99,0.04,0.15,0.9
0.1,0.3,14,14,-3,2,2,2,1,2,3,0.12802,0.20268,0.24484,0.23648,0.76714,0.17371,0.03858,0.01029,0,0.03858,0,0.01029,0.24622,0.02443,0.58718,0.04885,29.6512954913883,28,32,0.99,0.04,0.15,0.9
0.15,0.35,16,16,-3,3,2,2,1,2,4,0.16789,0.23609,0.27261,0.27155,0.78298,0.16032,0.03699,0.0084,0,0.03699,0,0.0084,0.22757,0.0227,0.56755,0.04829,33.7297879618818,32,36,0.99,0.04,0.15,0.9
0.2,0.4,17,17,-4,4,2,2,1,2,5,0.19352,0.25561,0.28809,0.29083,0.78403,0.16142,0.03174,0.00679,0,0.03174,0,0.00679,0.22319,0.01926,0.55155,0.04776,35.7937924162476,34,38,0.99,0.04,0.15,0.9
0.25,0.45,18,18,-3,5,2,2,1,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.15658,0.0896,0.03304,0,0.0896,0,0.03304,0.2222,0.06132,0.53326,0.04832,37.86695327185,36,40,0.99,0.04,0.15,0.9
0.3,0.5,18,18,-5,6,5,5,1,2,9,0.16344,0.24437,0.29692,0.30431,0.79044,0.13611,0.08186,0.02467,0,0.08186,0,0.02467,0.21896,0.05326,0.53574,0.04878,40.6426275566925,36,46,0.99,0.04,0.15,0.9
0.35,0.55,19,19,-3,7,2,2,1,2,9,0.19868,0.26472,0.3025,0.31088,0.7796,0.15734,0.06802,0.0185,0,0.06802,0,0.0185,0.22953,0.04326,0.50376,0.04456,39.9849429738362,38,42,0.99,0.04,0.15,0.9
0.4,0.6,19,19,-3,8,3,3,1,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.14781,0.09961,0.03426,0,0.09961,0,0.03426,0.22246,0.06694,0.51014,0.04575,40.9391579671138,38,44,0.99,0.04,0.15,0.9
0.45,0.65,19,19,-3,9,5,5,1,2,13,0.17529,0.2524,0.30226,0.31238,0.80066,0.12951,0.09114,0.02494,0,0.09114,0,0.02494,0.21799,0.05804,0.51558,0.04489,42.8441648494192,38,48,0.99,0.04,0.15,0.9
0.5,0.7,17,17,-3,9,3,3,1,2,12,0.17781,0.24336,0.28558,0.29798,0.75951,0.16411,0.08166,0.02714,0,0.08166,0,0.02714,0.22293,0.0544,0.5176,0.04925,36.8943943218328,34,40,0.99,0.04,0.15,0.9
0.55,0.75,17,17,-3,10,3,3,1,2,13,0.17704,0.24161,0.28214,0.29275,0.76947,0.15999,0.0743,0.02306,0,0.0743,0,0.02306,0.20898,0.04868,0.53968,0.04749,36.7619175816871,34,40,0.99,0.04,0.15,0.9
0.6,0.8,14,14,-3,9,5,5,1,2,13,0.19136,0.24682,0.27695,0.28235,0.77533,0.16537,0.05073,0.01044,0,0.05073,0,0.01044,0.23422,0.03058,0.52369,0.04886,32.7631311282691,28,38,0.99,0.04,0.15,0.9
0.65,0.85,13,13,-3,9,4,4,1,2,13,0.16009,0.21572,0.24876,0.25413,0.75067,0.18946,0.07752,0.02252,0,0.07752,0,0.02252,0.25572,0.05002,0.50668,0.03735,29.946559883661,26,34,0.99,0.04,0.15,0.9
0.7,0.9,12,12,-2,9,4,4,1,2,13,0.15955,0.20864,0.23164,0.23218,0.76244,0.18786,0.06548,0.01363,0,0.06548,0,0.01363,0.24478,0.03956,0.53019,0.03607,27.7585065098178,24,32,0.99,0.04,0.15,0.9
0.05,0.3,9,9,-2,1,3,3,0,1,2,0.10229,0.24526,0.36141,0.29395,0.88205,0.04726,0.13831,0.02885,0,0.13831,0,0.02885,0.12662,0.08358,0.63279,0.04184,20.203283729447,18,24,0.99,0.04,0.15,0.9
0.1,0.35,12,12,-2,2,2,2,1,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.12998,0.04264,0.01052,0,0.04264,0,0.01052,0.18924,0.02658,0.66528,0.04622,25.3388695124143,24,28,0.99,0.04,0.15,0.9
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.04,0.15,0.9
0.2,0.45,12,12,-3,3,2,2,1,2,4,0.17124,0.2236,0.26501,0.26479,0.78749,0.16224,0.02992,0.00553,0,0.02992,0,0.00553,0.23535,0.01772,0.56348,0.04474,25.7460802126324,24,28,0.99,0.04,0.15,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,5,0.18189,0.23463,0.27635,0.27789,0.79617,0.1493,0.02785,0.00515,0,0.02785,0,0.00515,0.20014,0.0165,0.59011,0.04939,27.6395405142873,26,30,0.99,0.04,0.15,0.9
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.26964,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.04,0.15,0.9
0.35,0.6,13,13,-2,5,2,2,1,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.15289,0.0732,0.02028,0,0.0732,0,0.02028,0.22368,0.04674,0.53667,0.04973,27.8533273973501,26,30,0.99,0.04,0.15,0.9
0.4,0.65,13,13,-4,6,2,2,1,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.16048,0.07251,0.02513,0,0.07251,0,0.02513,0.19998,0.04882,0.57611,0.04708,27.6955543517862,26,30,0.99,0.04,0.15,0.9
0.45,0.7,10,10,-4,5,4,4,1,2,8,0.16601,0.21595,0.26175,0.26938,0.75695,0.17852,0.06295,0.01664,0,0.06295,0,0.01664,0.26552,0.0398,0.50551,0.04788,23.9558992064518,20,28,0.99,0.04,0.15,0.9
0.5,0.75,9,9,-4,5,5,5,1,2,9,0.14392,0.19581,0.24888,0.25863,0.75076,0.17483,0.08156,0.02525,0,0.08156,0,0.02525,0.27405,0.05341,0.50048,0.04916,22.9951934814453,18,28,0.99,0.04,0.15,0.9
0.55,0.8,10,10,-2,6,3,3,0,1,9,0.19009,0.26595,0.35791,0.38343,0.83439,0.08304,0.12933,0.03556,0,0.12933,0,0.03556,0.15719,0.08244,0.52339,0.04701,22.859646908284,20,26,0.99,0.04,0.15,0.9
0.6,0.85,9,9,-2,6,3,3,0,1,9,0.18746,0.2605,0.35034,0.37678,0.83808,0.08683,0.11932,0.031,0,0.11932,0,0.031,0.15651,0.07516,0.53671,0.04409,20.7797446324393,18,24,0.99,0.04,0.15,0.9
0.65,0.9,8,8,-2,6,3,3,0,1,9,0.16889,0.23919,0.33163,0.36064,0.84166,0.08707,0.10964,0.02844,0,0.10964,0,0.02844,0.14104,0.06904,0.58043,0.04283,18.5174247234743,16,22,0.99,0.04,0.15,0.9
0.7,0.95,6,6,-2,5,3,3,0,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.10222,0.10073,0.02017,0,0.10073,0,0.02017,0.15557,0.06045,0.57982,0.03277,14.52105,12,18,0.99,0.04,0.15,0.9
