
TDR_alpha10_2s_3by2_alphaonly_eta99_gam8_ic25_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.25,0.5,13,13,-3,4,7,7,-1,0,8,0.09532,0.20411,0.39111,0.36283,0.85126,0.01979,0.23586,0.07956,0,0.23586,0,0.07956,0.07871,0.15771,0.59011,0.04939,31.7383918000056,26,40,0.99,0.08,0.25,0.9
0.3,0.55,12,12,-3,4,13,13,-10,2,11,0.08004,0.16256,0.27596,0.25369,0.85195,0.0294,0.16988,0.07831,0.01181,0.15807,0.03516,0.04315,0.247,0.1241,0.50308,0.04034,36.9198707594772,24,50,0.99,0.08,0.25,0.9
0.35,0.6,13,13,-2,5,9,9,-1,0,11,0.09888,0.19948,0.37354,0.35935,0.85599,0.01713,0.26762,0.07714,0,0.26762,0,0.07714,0.09683,0.17238,0.53667,0.04973,34.3399732880753,26,44,0.99,0.08,0.25,0.9
0.4,0.65,13,13,-4,6,11,11,-10,1,13,0.09836,0.19232,0.34062,0.32601,0.86822,0.01798,0.18498,0.06671,0.00805,0.17694,0.02045,0.04626,0.14054,0.12585,0.57611,0.04708,35.325548934824,26,48,0.99,0.08,0.25,0.9
0.45,0.7,10,10,-4,5,13,13,-1,0,14,0.08564,0.17889,0.36456,0.35394,0.85491,0.0208,0.2695,0.07641,0,0.2695,0,0.07641,0.13935,0.17295,0.50551,0.04788,32.8566724209682,20,46,0.99,0.08,0.25,0.9
0.5,0.75,9,9,-4,5,14,14,-10,1,15,0.08984,0.17521,0.32217,0.31568,0.86043,0.01923,0.2121,0.07119,0.00695,0.20515,0.02022,0.05097,0.19758,0.14164,0.50048,0.04916,31.9865417480469,18,46,0.99,0.08,0.25,0.9
0.55,0.8,10,10,-2,6,11,11,-10,1,15,0.08525,0.16397,0.30469,0.30682,0.85448,0.01907,0.21991,0.07944,0.00527,0.21464,0.01796,0.06148,0.17145,0.14968,0.52339,0.04701,30.4853719970413,20,42,0.99,0.08,0.25,0.9
0.6,0.85,9,9,-2,6,11,11,-1,2,15,0.09492,0.15981,0.24443,0.24621,0.85256,0.0279,0.14359,0.07545,0.01668,0.12692,0.05016,0.02529,0.22478,0.10952,0.53671,0.04409,28.1923969856108,18,40,0.99,0.08,0.25,0.9
0.65,0.9,8,8,-2,6,9,9,-8,1,14,0.08908,0.16266,0.29705,0.31234,0.87655,0.01502,0.18107,0.06559,0.00694,0.17413,0.02432,0.04127,0.14942,0.12333,0.58043,0.04283,23.5522741704229,16,34,0.99,0.08,0.25,0.9
0.7,0.95,6,6,-2,5,10,10,0,2,14,0.0721,0.12188,0.18843,0.19213,0.85898,0.03743,0.11844,0.07081,0.01113,0.1073,0.05593,0.01488,0.22964,0.09463,0.57982,0.03277,20.4035,12,32,0.99,0.08,0.25,0.9
