"","p0","p1","nc1","ne1","a1","m1","nc2","ne2","b2","m2","alpha","alpha1","alpha2","power","beta","nogo","En","N1","N2","ci"
"1",0.35,0.55,19,19,-3,7,28,28,1,21,0.09211,0.22708,0.35551,0.90152,0.05392,0.40412,65.7892016337071,38,94,0.9
