
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam1_ic20_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.8,27,27,3,18,0.16911,0.21124,0.22311,0.55675,0.80582,0.18801,0.07468,0.00617,0.75621,0.04042,54,0.99,0.01,0.2,0.9
0.65,0.85,25,25,3,18,0.16003,0.19582,0.20168,0.56391,0.79549,0.19967,0.06916,0.00484,0.77081,0.037,50,0.99,0.01,0.2,0.9
0.7,0.9,18,18,2,14,0.19972,0.2434,0.25502,0.58744,0.81173,0.18141,0.09265,0.00686,0.70763,0.04976,36,0.99,0.01,0.2,0.9
0.05,0.3,17,17,1,2,0.17289,0.33065,0.40437,0.98342,0.96048,0.03243,0.15642,0.00709,0.67069,0.08175,34,0.99,0.01,0.2,0.9
0.1,0.35,15,15,2,3,0.11762,0.19234,0.25016,0.5952,0.84069,0.14951,0.05495,0.00979,0.82743,0.03237,30,0.99,0.01,0.2,0.9
0.15,0.4,14,14,2,3,0.17909,0.22583,0.26036,0.57917,0.80932,0.18742,0.02993,0.00326,0.79098,0.01659,28,0.99,0.01,0.2,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.57985,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.01,0.2,0.9
0.25,0.5,20,20,3,7,0.11819,0.16577,0.20228,0.55827,0.79229,0.19792,0.06146,0.00979,0.82034,0.03563,40,0.99,0.01,0.2,0.9
0.3,0.55,21,21,3,8,0.14408,0.1864,0.21442,0.55818,0.80748,0.18673,0.05541,0.00579,0.8005,0.0306,42,0.99,0.01,0.2,0.9
0.35,0.6,21,21,3,9,0.15237,0.19208,0.21668,0.55797,0.8052,0.18929,0.05682,0.00551,0.79082,0.03116,42,0.99,0.01,0.2,0.9
0.4,0.65,21,21,3,10,0.15849,0.19572,0.21676,0.55845,0.80577,0.18929,0.05708,0.00495,0.78443,0.03101,42,0.99,0.01,0.2,0.9
0.45,0.7,21,21,3,11,0.16274,0.19748,0.21462,0.55959,0.80911,0.18673,0.05647,0.00416,0.78078,0.03032,42,0.99,0.01,0.2,0.9
0.5,0.75,20,20,3,12,0.13908,0.17813,0.20101,0.56065,0.79377,0.19792,0.07572,0.00831,0.7852,0.04201,40,0.99,0.01,0.2,0.9
0.55,0.8,20,20,3,13,0.13767,0.17499,0.19356,0.56345,0.80382,0.18957,0.07593,0.00662,0.7864,0.04127,40,0.99,0.01,0.2,0.9
0.6,0.85,19,19,3,13,0.14811,0.1748,0.17843,0.57121,0.80143,0.19597,0.05581,0.00259,0.79608,0.0292,38,0.99,0.01,0.2,0.9
0.65,0.9,19,19,3,14,0.1406,0.16531,0.16212,0.57638,0.82009,0.1785,0.0568,0.00141,0.8026,0.02911,38,0.99,0.01,0.2,0.9
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.61653,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.01,0.2,0.9
