
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam10_ic25_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.1,0.25,22,22,1,4,0.15005,0.30453,0.35743,0.57357,0.79388,0.12622,0.24795,0.0799,0.60199,0.16393,44,0.99,0.1,0.25,0.9
0.15,0.3,22,22,1,5,0.19026,0.3219,0.3672,0.56583,0.77526,0.15085,0.225,0.0739,0.58473,0.14945,44,0.99,0.1,0.25,0.9
0.2,0.35,28,28,1,8,0.15939,0.29921,0.35474,0.55582,0.77244,0.13025,0.27392,0.09731,0.56669,0.18561,56,0.99,0.1,0.25,0.9
0.25,0.4,27,27,1,9,0.18363,0.31115,0.36103,0.55465,0.76025,0.14779,0.25377,0.09196,0.5626,0.17286,54,0.99,0.1,0.25,0.9
0.3,0.45,32,32,1,12,0.19478,0.3262,0.37595,0.54784,0.79279,0.13065,0.25094,0.07656,0.55428,0.16375,64,0.99,0.1,0.25,0.9
0.35,0.5,35,35,1,15,0.18253,0.317,0.3706,0.54308,0.794,0.1229,0.26762,0.0831,0.54984,0.17536,70,0.99,0.1,0.25,0.9
0.4,0.55,31,31,1,15,0.18851,0.31192,0.36261,0.54698,0.76468,0.143,0.25997,0.09231,0.55152,0.17614,62,0.99,0.1,0.25,0.9
0.45,0.6,30,30,1,16,0.19669,0.31585,0.36457,0.54885,0.76346,0.14788,0.25176,0.08865,0.55155,0.17021,60,0.99,0.1,0.25,0.9
0.5,0.65,34,34,1,20,0.17118,0.29902,0.35481,0.54406,0.77591,0.12703,0.28062,0.09705,0.5482,0.18884,68,0.99,0.1,0.25,0.9
0.55,0.7,30,30,1,19,0.19774,0.31671,0.36565,0.55175,0.77843,0.14015,0.2507,0.08141,0.55155,0.16606,60,0.99,0.1,0.25,0.9
0.6,0.75,32,32,1,22,0.17733,0.30321,0.35766,0.55112,0.79291,0.12249,0.27195,0.0846,0.55071,0.17828,64,0.99,0.1,0.25,0.9
0.65,0.8,27,27,1,20,0.18646,0.30362,0.35396,0.56179,0.78247,0.13574,0.25683,0.08178,0.5567,0.16931,54,0.99,0.1,0.25,0.9
0.7,0.85,28,28,1,22,0.18745,0.31057,0.36176,0.56572,0.82484,0.11348,0.25454,0.06168,0.55801,0.15811,56,0.99,0.1,0.25,0.9
0.05,0.25,11,11,1,2,0.09285,0.23149,0.32476,0.98917,0.77239,0.13952,0.18731,0.08809,0.71984,0.1377,22,0.99,0.1,0.25,0.9
0.1,0.3,14,14,1,3,0.13866,0.26333,0.34929,0.59619,0.79627,0.12814,0.23167,0.07558,0.62968,0.15362,28,0.99,0.1,0.25,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.57538,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.1,0.25,0.9
0.2,0.4,19,19,1,6,0.14408,0.25852,0.35133,0.56851,0.79593,0.11547,0.27492,0.08859,0.581,0.18176,38,0.99,0.1,0.25,0.9
0.25,0.45,19,19,1,7,0.15343,0.26052,0.34964,0.56524,0.78177,0.12562,0.27199,0.09261,0.57458,0.1823,38,0.99,0.1,0.25,0.9
0.3,0.5,19,19,1,8,0.15901,0.26091,0.34767,0.56338,0.77178,0.13241,0.27066,0.09581,0.57033,0.18324,38,0.99,0.1,0.25,0.9
0.35,0.55,19,19,1,9,0.16178,0.26001,0.34542,0.56256,0.76542,0.13631,0.27073,0.09828,0.56749,0.1845,38,0.99,0.1,0.25,0.9
0.4,0.6,19,19,1,10,0.16227,0.25795,0.34285,0.56259,0.76243,0.13758,0.27207,0.09999,0.56565,0.18603,38,0.99,0.1,0.25,0.9
0.45,0.65,21,21,1,12,0.16105,0.26031,0.34874,0.55959,0.78871,0.12123,0.27744,0.09006,0.56151,0.18375,42,0.99,0.1,0.25,0.9
0.5,0.7,21,21,1,13,0.16666,0.26553,0.3527,0.5614,0.80124,0.1174,0.27215,0.08136,0.56119,0.17675,42,0.99,0.1,0.25,0.9
0.55,0.75,18,18,1,12,0.19065,0.28176,0.35789,0.57069,0.79615,0.13394,0.24298,0.06991,0.56637,0.15644,36,0.99,0.1,0.25,0.9
0.6,0.8,15,15,1,11,0.18338,0.26658,0.3396,0.58082,0.76541,0.15294,0.24285,0.08165,0.57377,0.16225,30,0.99,0.1,0.25,0.9
0.65,0.85,14,14,1,11,0.18468,0.26594,0.33675,0.59246,0.77826,0.14962,0.23684,0.07211,0.57848,0.15448,28,0.99,0.1,0.25,0.9
0.7,0.9,17,17,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.0972,0.25374,0.04498,0.57432,0.14936,34,0.99,0.1,0.25,0.9
0.05,0.3,9,9,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.11925,0.18815,0.0981,0.74517,0.14313,18,0.99,0.1,0.25,0.9
0.1,0.35,12,12,1,3,0.10086,0.21197,0.33989,0.59806,0.82003,0.09786,0.25801,0.08211,0.64113,0.17006,24,0.99,0.1,0.25,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.60055,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.1,0.25,0.9
0.2,0.45,11,11,1,4,0.14123,0.22719,0.33327,0.58486,0.7613,0.14337,0.25214,0.09533,0.60664,0.17373,22,0.99,0.1,0.25,0.9
0.25,0.5,15,15,1,6,0.13229,0.22482,0.3453,0.57327,0.81122,0.10311,0.28381,0.08567,0.5839,0.18474,30,0.99,0.1,0.25,0.9
0.3,0.55,11,11,1,5,0.17771,0.25431,0.34619,0.58169,0.76211,0.15772,0.23011,0.08017,0.59218,0.15514,22,0.99,0.1,0.25,0.9
0.35,0.6,14,14,1,7,0.1594,0.24272,0.34914,0.57401,0.79933,0.12132,0.26212,0.07935,0.57848,0.17074,28,0.99,0.1,0.25,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.5677,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.1,0.25,0.9
0.45,0.7,15,15,1,9,0.15823,0.24069,0.34978,0.57284,0.81949,0.10836,0.26917,0.07215,0.57261,0.17066,30,0.99,0.1,0.25,0.9
0.5,0.75,12,12,1,8,0.16618,0.23879,0.33597,0.58246,0.7811,0.13768,0.25323,0.08122,0.58059,0.16722,24,0.99,0.1,0.25,0.9
0.55,0.8,11,11,1,8,0.16354,0.23237,0.32664,0.59238,0.77387,0.14337,0.25192,0.08277,0.58454,0.16734,22,0.99,0.1,0.25,0.9
0.6,0.85,9,9,1,7,0.19005,0.25178,0.32951,0.61518,0.77067,0.16595,0.21519,0.06338,0.59476,0.13928,18,0.99,0.1,0.25,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.1,0.25,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.1,0.25,0.9
