
TDR_alpha20_1s_3by2_alphaonly_eta99_gam11_ic30_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,44,44,-10,1,23,0.17983,0.32568,0.38307,0.54012,0.84001,0.0501,0.304,0.10989,0.02646,0.27754,0.0443,0.06559,0.51616,0.20694,88,0.99,0.11,0.3,0.9
0.5,0.65,46,46,-10,1,26,0.19792,0.34427,0.39768,0.53659,0.86489,0.03994,0.29336,0.09516,0.03276,0.2606,0.04658,0.04858,0.50871,0.19426,92,0.99,0.11,0.3,0.9
0.55,0.7,42,42,-9,1,26,0.19648,0.33743,0.3907,0.54072,0.85392,0.04391,0.29265,0.10216,0.03275,0.25989,0.04935,0.05281,0.51086,0.19741,84,0.99,0.11,0.3,0.9
0.6,0.75,43,43,-9,1,29,0.17577,0.32237,0.38147,0.5445,0.86108,0.04011,0.30601,0.0988,0.02556,0.28044,0.04275,0.05605,0.51822,0.2024,86,0.99,0.11,0.3,0.9
0.65,0.8,36,36,-8,1,26,0.19908,0.33374,0.38518,0.5514,0.85754,0.04111,0.28701,0.10135,0.03524,0.25177,0.05355,0.0478,0.51391,0.19418,72,0.99,0.11,0.3,0.9
0.7,0.85,32,32,-7,1,25,0.18193,0.31456,0.36902,0.55997,0.8519,0.04238,0.29362,0.10572,0.02983,0.26379,0.05226,0.05346,0.52445,0.19967,64,0.99,0.11,0.3,0.9
0.05,0.25,12,12,-4,1,2,0.10632,0.25251,0.34162,0.98821,0.80862,0.08992,0.19645,0.10146,0.01204,0.18441,0.03299,0.06847,0.69723,0.14896,24,0.99,0.11,0.3,0.9
0.1,0.3,15,15,-5,1,3,0.15789,0.28581,0.36556,0.5952,0.82675,0.07028,0.24335,0.10297,0.02617,0.21719,0.04642,0.05655,0.59875,0.17316,30,0.99,0.11,0.3,0.9
0.15,0.35,20,20,-6,1,5,0.14922,0.27882,0.37068,0.56498,0.84346,0.0555,0.28278,0.10104,0.02093,0.26185,0.03833,0.06271,0.568,0.19191,40,0.99,0.11,0.3,0.9
0.2,0.4,21,21,-6,1,6,0.19401,0.31236,0.38911,0.56149,0.85339,0.05005,0.26561,0.09656,0.03666,0.22895,0.05084,0.04572,0.54037,0.18109,42,0.99,0.11,0.3,0.9
0.25,0.45,26,26,-7,1,9,0.1585,0.28465,0.38023,0.55457,0.86027,0.04445,0.29965,0.09528,0.02194,0.27771,0.0373,0.05798,0.54185,0.19746,52,0.99,0.11,0.3,0.9
0.3,0.5,23,23,-7,1,9,0.19413,0.30574,0.38585,0.55806,0.8428,0.05221,0.2769,0.10499,0.035,0.2419,0.05216,0.05283,0.52897,0.19094,46,0.99,0.11,0.3,0.9
0.35,0.55,29,29,-8,1,13,0.15817,0.28072,0.37942,0.54727,0.86415,0.04098,0.30821,0.09486,0.02111,0.2871,0.03663,0.05824,0.53362,0.20154,58,0.99,0.11,0.3,0.9
0.4,0.6,26,26,-8,1,13,0.17317,0.28647,0.37721,0.55188,0.84722,0.04799,0.2968,0.10479,0.02618,0.27062,0.04459,0.0602,0.53004,0.20079,52,0.99,0.11,0.3,0.9
0.45,0.65,27,27,-8,1,15,0.15975,0.27326,0.36986,0.55017,0.8488,0.04596,0.30769,0.10523,0.02175,0.28594,0.04056,0.06467,0.53257,0.20646,54,0.99,0.11,0.3,0.9
0.5,0.7,27,27,-8,1,16,0.18914,0.30205,0.38835,0.55313,0.87346,0.0363,0.28871,0.09024,0.03189,0.25682,0.04673,0.04351,0.52215,0.18948,54,0.99,0.11,0.3,0.9
0.55,0.75,23,23,-7,1,15,0.18783,0.29195,0.37546,0.56092,0.85056,0.04481,0.28584,0.10462,0.03247,0.25337,0.05311,0.05151,0.52633,0.19523,46,0.99,0.11,0.3,0.9
0.6,0.8,23,23,-7,1,16,0.19954,0.30406,0.38354,0.56433,0.87422,0.03412,0.27846,0.09166,0.03773,0.24073,0.05428,0.03738,0.522,0.18506,46,0.99,0.11,0.3,0.9
0.65,0.85,21,21,-6,1,16,0.17273,0.27512,0.36226,0.57235,0.86655,0.03639,0.29119,0.09706,0.02815,0.26304,0.05072,0.04634,0.53608,0.19412,42,0.99,0.11,0.3,0.9
0.7,0.9,17,17,-5,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.03766,0.28371,0.10451,0.02997,0.25374,0.05954,0.04498,0.54435,0.19411,34,0.99,0.11,0.3,0.9
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.99014,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.11,0.3,0.9
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.59687,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.11,0.3,0.9
0.15,0.4,14,14,-5,1,4,0.13013,0.23722,0.35776,0.57917,0.84057,0.0575,0.27954,0.10193,0.01637,0.26317,0.03511,0.06682,0.59033,0.19073,28,0.99,0.11,0.3,0.9
0.2,0.45,18,18,-6,1,6,0.12006,0.22815,0.3624,0.56949,0.86423,0.04261,0.30957,0.09316,0.01285,0.29671,0.02807,0.06509,0.57037,0.20137,36,0.99,0.11,0.3,0.9
0.25,0.5,16,16,-6,1,6,0.16402,0.26228,0.3725,0.56556,0.85103,0.05001,0.28036,0.09896,0.02563,0.25473,0.04391,0.05505,0.55562,0.18966,32,0.99,0.11,0.3,0.9
0.3,0.55,17,17,-6,1,7,0.1898,0.28568,0.38634,0.56346,0.86819,0.04143,0.27084,0.09038,0.03497,0.23588,0.04921,0.04117,0.53935,0.18061,34,0.99,0.11,0.3,0.9
0.35,0.6,17,17,-6,1,8,0.18145,0.2743,0.37902,0.5671,0.85931,0.0443,0.27855,0.09639,0.0313,0.24725,0.04878,0.04761,0.54,0.18747,34,0.99,0.11,0.3,0.9
0.4,0.65,17,17,-6,1,9,0.17146,0.26193,0.37093,0.56703,0.85333,0.04579,0.28664,0.10088,0.02747,0.25918,0.04728,0.05359,0.54189,0.19376,34,0.99,0.11,0.3,0.9
0.45,0.7,17,17,-6,1,10,0.15987,0.24831,0.36194,0.56776,0.85047,0.04576,0.29539,0.10378,0.02353,0.27186,0.04489,0.05889,0.54474,0.19958,34,0.99,0.11,0.3,0.9
0.5,0.75,16,16,-6,1,10,0.19132,0.27667,0.37559,0.56932,0.86534,0.03882,0.27464,0.09584,0.03593,0.23871,0.0551,0.04074,0.53405,0.18524,32,0.99,0.11,0.3,0.9
0.55,0.8,16,16,-6,1,11,0.16989,0.25525,0.36319,0.57554,0.86908,0.03663,0.28748,0.09429,0.02771,0.25977,0.04923,0.04506,0.54263,0.19089,32,0.99,0.11,0.3,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.11,0.3,0.9
0.65,0.9,14,14,-5,1,11,0.18468,0.26594,0.36216,0.59246,0.90126,0.02095,0.27265,0.0778,0.03581,0.23684,0.05461,0.02319,0.54266,0.17522,28,0.99,0.11,0.3,0.9
0.7,0.95,13,13,-4,1,11,0.17084,0.25051,0.34804,0.60906,0.9257,0.01109,0.27592,0.06322,0.03164,0.24428,0.04979,0.01342,0.55324,0.16957,26,0.99,0.11,0.3,0.9
