
TDR_alpha20_1s_2by2_alphamax30_eta99_gam3_ic30_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.55,52,52,4,24,0.13872,0.21404,0.2331,0.17153,0.78342,0.19621,0.10311,0.02036,0.75817,0.06173,104,0.99,0.03,0.3,0.3
0.45,0.6,52,52,4,27,0.12711,0.20648,0.22849,0.16096,0.77647,0.19621,0.11811,0.02731,0.75478,0.07271,104,0.99,0.03,0.3,0.3
0.5,0.65,51,51,4,29,0.12948,0.20506,0.22518,0.16248,0.77496,0.19981,0.11473,0.02523,0.75578,0.06998,102,0.99,0.03,0.3,0.3
0.55,0.7,51,51,4,31,0.14748,0.21302,0.22674,0.17776,0.79067,0.19476,0.09563,0.01456,0.75689,0.0551,102,0.99,0.03,0.3,0.3
0.6,0.75,42,42,3,28,0.15919,0.23859,0.25973,0.19648,0.79012,0.18452,0.12972,0.02536,0.71109,0.07754,84,0.99,0.03,0.3,0.3
0.65,0.8,39,39,3,28,0.15525,0.22728,0.24484,0.1899,0.784,0.19383,0.12117,0.02216,0.72358,0.07166,78,0.99,0.03,0.3,0.3
0.7,0.85,37,37,3,28,0.16986,0.22533,0.23318,0.19858,0.79651,0.19331,0.09294,0.01018,0.7372,0.05156,74,0.99,0.03,0.3,0.3
0.05,0.25,20,20,2,3,0.0587,0.17378,0.24139,0.09107,0.85536,0.12064,0.06764,0.024,0.87366,0.04582,40,0.99,0.03,0.3,0.3
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.17575,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.03,0.3,0.3
0.15,0.35,21,21,2,5,0.14033,0.2293,0.28036,0.18199,0.81366,0.16035,0.11528,0.02599,0.74439,0.07064,42,0.99,0.03,0.3,0.3
0.2,0.4,27,27,3,8,0.10172,0.17336,0.21661,0.13409,0.78777,0.18801,0.09452,0.02421,0.80376,0.05936,54,0.99,0.03,0.3,0.3
0.25,0.45,27,27,3,9,0.13054,0.19406,0.22846,0.1626,0.78502,0.19795,0.0848,0.01703,0.78465,0.05092,54,0.99,0.03,0.3,0.3
0.3,0.5,28,28,3,11,0.1254,0.19306,0.23293,0.15986,0.78173,0.19323,0.10731,0.02504,0.76729,0.06618,56,0.99,0.03,0.3,0.3
0.35,0.55,28,28,3,12,0.15078,0.21029,0.24086,0.18331,0.78687,0.19701,0.09099,0.01611,0.75822,0.05355,56,0.99,0.03,0.3,0.3
0.4,0.6,31,31,3,15,0.14414,0.2122,0.24903,0.17978,0.81199,0.16856,0.11441,0.01944,0.74145,0.06692,62,0.99,0.03,0.3,0.3
0.45,0.65,28,28,3,15,0.14759,0.2068,0.23794,0.18081,0.78385,0.19701,0.10352,0.01913,0.74889,0.06132,56,0.99,0.03,0.3,0.3
0.5,0.7,28,28,3,16,0.16694,0.21788,0.23949,0.19668,0.79585,0.19323,0.08526,0.01091,0.7478,0.04809,56,0.99,0.03,0.3,0.3
0.55,0.75,27,27,3,17,0.15589,0.20656,0.22823,0.18556,0.78959,0.19795,0.09131,0.01246,0.7528,0.05188,54,0.99,0.03,0.3,0.3
0.6,0.8,27,27,3,19,0.12078,0.17916,0.21112,0.15276,0.78908,0.18801,0.123,0.02291,0.75621,0.07295,54,0.99,0.03,0.3,0.3
0.65,0.85,24,24,2,18,0.15601,0.23307,0.28087,0.19871,0.84858,0.1284,0.16894,0.02301,0.67504,0.09598,48,0.99,0.03,0.3,0.3
0.7,0.9,21,21,2,17,0.14389,0.21288,0.25378,0.18312,0.84022,0.13931,0.16261,0.02047,0.69349,0.09154,42,0.99,0.03,0.3,0.3
0.05,0.3,13,13,1,2,0.11987,0.27164,0.37786,0.17594,0.91141,0.06088,0.1803,0.02771,0.69983,0.10401,26,0.99,0.03,0.3,0.3
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.12722,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.03,0.3,0.3
0.15,0.4,19,19,3,5,0.07999,0.13224,0.17759,0.10511,0.79397,0.19597,0.0451,0.01006,0.87492,0.02758,38,0.99,0.03,0.3,0.3
0.2,0.45,19,19,2,6,0.1234,0.20549,0.28231,0.16604,0.85052,0.12152,0.14647,0.02796,0.73014,0.08722,38,0.99,0.03,0.3,0.3
0.25,0.5,20,20,3,7,0.11819,0.16577,0.20228,0.14552,0.79229,0.19792,0.06146,0.00979,0.82034,0.03563,40,0.99,0.03,0.3,0.3
0.3,0.55,21,21,3,9,0.09716,0.15237,0.20428,0.1283,0.7883,0.18673,0.10233,0.02497,0.8005,0.06365,42,0.99,0.03,0.3,0.3
0.35,0.6,21,21,3,10,0.10536,0.15849,0.20672,0.1367,0.78748,0.18929,0.10382,0.02324,0.79082,0.06353,42,0.99,0.03,0.3,0.3
0.4,0.65,21,21,3,11,0.11159,0.16274,0.2072,0.1427,0.78974,0.18929,0.10398,0.02097,0.78443,0.06248,42,0.99,0.03,0.3,0.3
0.45,0.7,21,21,3,12,0.11602,0.16525,0.20567,0.14656,0.79505,0.18673,0.10319,0.01822,0.78078,0.0607,42,0.99,0.03,0.3,0.3
0.5,0.75,20,20,3,12,0.13908,0.17813,0.20101,0.16495,0.79377,0.19792,0.07572,0.00831,0.7852,0.04201,40,0.99,0.03,0.3,0.3
0.55,0.8,19,19,2,13,0.13222,0.19959,0.27082,0.17456,0.84953,0.12152,0.18043,0.02895,0.68735,0.10469,38,0.99,0.03,0.3,0.3
0.6,0.85,15,15,2,11,0.15027,0.20273,0.24809,0.18757,0.81163,0.16773,0.13802,0.02063,0.7117,0.07933,30,0.99,0.03,0.3,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.03,0.3,0.3
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.17748,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.03,0.3,0.3
