
TDR_alpha20_1s_2by2_alphamax30_eta99_gam7_ic10_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,37,37,2,4,0.08726,0.25185,0.25185,0.1264,0.75417,0.19208,0.11646,0.05375,0.79628,0.08511,74,0.99,0.07,0.1,0.3
0.1,0.2,57,57,3,8,0.1303,0.24473,0.24473,0.16498,0.78192,0.19762,0.08523,0.02046,0.78447,0.05285,114,0.99,0.07,0.1,0.3
0.15,0.25,63,63,3,12,0.15352,0.27116,0.27116,0.19249,0.77528,0.19633,0.112,0.02838,0.73447,0.07019,126,0.99,0.07,0.1,0.3
0.2,0.3,74,74,3,18,0.15515,0.29002,0.29002,0.19876,0.78639,0.17422,0.1482,0.03938,0.69664,0.09379,148,0.99,0.07,0.1,0.3
0.25,0.35,85,85,4,25,0.1409,0.25691,0.25691,0.17914,0.76539,0.19968,0.12656,0.03492,0.73252,0.08074,170,0.99,0.07,0.1,0.3
0.3,0.4,88,88,4,30,0.15789,0.26889,0.26889,0.19672,0.76874,0.19961,0.12444,0.03164,0.71765,0.07804,176,0.99,0.07,0.1,0.3
0.35,0.45,91,91,4,36,0.14924,0.26941,0.26941,0.19002,0.76109,0.19699,0.144,0.04191,0.70675,0.09296,182,0.99,0.07,0.1,0.3
0.4,0.5,92,92,4,41,0.15294,0.27208,0.27208,0.19409,0.75963,0.19778,0.1463,0.04258,0.70075,0.09444,184,0.99,0.07,0.1,0.3
0.45,0.55,106,106,5,53,0.12314,0.23948,0.23948,0.16029,0.75593,0.19969,0.14412,0.04436,0.73273,0.09424,212,0.99,0.07,0.1,0.3
0.5,0.6,103,103,4,56,0.15629,0.28259,0.28259,0.19875,0.7931,0.16918,0.15663,0.0377,0.68706,0.09717,206,0.99,0.07,0.1,0.3
0.55,0.65,92,92,4,55,0.14883,0.26699,0.26699,0.18966,0.76188,0.1941,0.15322,0.044,0.69793,0.09861,184,0.99,0.07,0.1,0.3
0.6,0.7,88,88,4,57,0.1487,0.26036,0.26036,0.18811,0.75967,0.19961,0.14644,0.0407,0.70485,0.09357,176,0.99,0.07,0.1,0.3
0.65,0.75,85,85,4,59,0.15593,0.25623,0.25623,0.19301,0.76998,0.19968,0.13085,0.03033,0.71321,0.08059,170,0.99,0.07,0.1,0.3
0.7,0.8,82,82,4,61,0.1509,0.2444,0.2444,0.18585,0.77821,0.19644,0.12448,0.02533,0.72462,0.07491,164,0.99,0.07,0.1,0.3
0.05,0.2,22,22,2,3,0.0711,0.1923,0.23003,0.10556,0.76713,0.19841,0.06698,0.03447,0.86192,0.05072,44,0.99,0.07,0.1,0.3
0.1,0.25,28,28,2,5,0.10945,0.23287,0.27184,0.15164,0.78928,0.16486,0.13841,0.04585,0.75214,0.09213,56,0.99,0.07,0.1,0.3
0.15,0.3,37,37,3,8,0.11629,0.2063,0.23148,0.15005,0.7844,0.19331,0.08992,0.02229,0.7938,0.05611,74,0.99,0.07,0.1,0.3
0.2,0.35,39,39,3,11,0.10264,0.20183,0.23559,0.13961,0.75761,0.19383,0.1361,0.04855,0.76125,0.09232,78,0.99,0.07,0.1,0.3
0.25,0.4,40,40,3,13,0.12662,0.22057,0.25052,0.16523,0.76113,0.19816,0.13228,0.0407,0.7411,0.08649,80,0.99,0.07,0.1,0.3
0.3,0.45,43,43,3,16,0.13712,0.2327,0.26278,0.17728,0.77432,0.18625,0.14091,0.03942,0.72197,0.09017,86,0.99,0.07,0.1,0.3
0.35,0.5,43,43,3,18,0.1505,0.241,0.26847,0.1906,0.77316,0.19135,0.13546,0.03548,0.71404,0.08547,86,0.99,0.07,0.1,0.3
0.4,0.55,52,52,4,25,0.10408,0.19117,0.21994,0.13849,0.76048,0.19621,0.13774,0.0433,0.75817,0.09052,104,0.99,0.07,0.1,0.3
0.45,0.6,44,44,3,23,0.14776,0.23891,0.26782,0.18858,0.7722,0.18773,0.14843,0.04007,0.70379,0.09425,88,0.99,0.07,0.1,0.3
0.5,0.65,42,42,3,24,0.15367,0.23839,0.26422,0.19315,0.7661,0.19767,0.13915,0.03622,0.70717,0.08769,84,0.99,0.07,0.1,0.3
0.55,0.7,42,42,3,26,0.15729,0.23938,0.26304,0.19582,0.77635,0.19261,0.13457,0.03103,0.70813,0.0828,84,0.99,0.07,0.1,0.3
0.6,0.75,40,40,3,27,0.14559,0.22587,0.24963,0.1831,0.76775,0.19816,0.13864,0.03409,0.71577,0.08636,80,0.99,0.07,0.1,0.3
0.65,0.8,39,39,3,28,0.15525,0.22728,0.24484,0.1899,0.784,0.19383,0.12117,0.02216,0.72358,0.07166,78,0.99,0.07,0.1,0.3
0.7,0.85,37,37,3,29,0.121,0.1961,0.21734,0.15477,0.7746,0.19331,0.14179,0.03209,0.7372,0.08694,74,0.99,0.07,0.1,0.3
0.05,0.25,16,16,2,3,0.03587,0.12985,0.2043,0.06201,0.75252,0.18866,0.06439,0.05882,0.89974,0.0616,32,0.99,0.07,0.1,0.3
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.17575,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.07,0.1,0.3
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.1508,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.07,0.1,0.3
0.2,0.4,27,27,3,8,0.10172,0.17336,0.21661,0.13409,0.78777,0.18801,0.09452,0.02421,0.80376,0.05936,54,0.99,0.07,0.1,0.3
0.25,0.45,27,27,3,9,0.13054,0.19406,0.22846,0.1626,0.78502,0.19795,0.0848,0.01703,0.78465,0.05092,54,0.99,0.07,0.1,0.3
0.3,0.5,28,28,3,11,0.1254,0.19306,0.23293,0.15986,0.78173,0.19323,0.10731,0.02504,0.76729,0.06618,56,0.99,0.07,0.1,0.3
0.35,0.55,28,28,3,13,0.10269,0.17303,0.2234,0.13809,0.7565,0.19701,0.13909,0.04648,0.75822,0.09278,56,0.99,0.07,0.1,0.3
0.4,0.6,28,28,3,14,0.12594,0.19178,0.23258,0.16116,0.77101,0.19824,0.12179,0.03075,0.75227,0.07627,56,0.99,0.07,0.1,0.3
0.45,0.65,28,28,3,15,0.14759,0.2068,0.23794,0.18081,0.78385,0.19701,0.10352,0.01913,0.74889,0.06132,56,0.99,0.07,0.1,0.3
0.5,0.7,28,28,3,17,0.11874,0.18337,0.22474,0.15354,0.773,0.19323,0.13346,0.03376,0.7478,0.08361,56,0.99,0.07,0.1,0.3
0.55,0.75,27,27,3,18,0.10673,0.16911,0.21124,0.14025,0.76275,0.19795,0.14047,0.0393,0.7528,0.08988,54,0.99,0.07,0.1,0.3
0.6,0.8,27,27,3,19,0.12078,0.17916,0.21112,0.15276,0.78908,0.18801,0.123,0.02291,0.75621,0.07295,54,0.99,0.07,0.1,0.3
0.65,0.85,24,24,2,18,0.15601,0.23307,0.28087,0.19871,0.84858,0.1284,0.16894,0.02301,0.67504,0.09598,48,0.99,0.07,0.1,0.3
0.7,0.9,24,24,3,20,0.07624,0.12639,0.15746,0.10222,0.7739,0.19456,0.13891,0.03154,0.78485,0.08523,48,0.99,0.07,0.1,0.3
0.05,0.3,14,14,2,3,0.02598,0.10503,0.20572,0.04808,0.80168,0.14304,0.05995,0.05528,0.91407,0.05762,28,0.99,0.07,0.1,0.3
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.12722,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.07,0.1,0.3
0.15,0.4,14,14,2,4,0.10576,0.17632,0.24495,0.144,0.77918,0.18742,0.10326,0.0334,0.79098,0.06833,28,0.99,0.07,0.1,0.3
0.2,0.45,19,19,2,6,0.1234,0.20549,0.28231,0.16604,0.85052,0.12152,0.14647,0.02796,0.73014,0.08722,38,0.99,0.07,0.1,0.3
0.25,0.5,19,19,2,7,0.13225,0.20998,0.28511,0.17573,0.83908,0.13012,0.15405,0.0308,0.7137,0.09243,38,0.99,0.07,0.1,0.3
0.3,0.55,19,19,2,8,0.1377,0.21223,0.28618,0.18162,0.83163,0.13553,0.15972,0.03284,0.70258,0.09628,38,0.99,0.07,0.1,0.3
0.35,0.6,19,19,2,9,0.14057,0.21272,0.28583,0.18464,0.82778,0.13815,0.1644,0.03407,0.69503,0.09924,38,0.99,0.07,0.1,0.3
0.4,0.65,21,21,3,11,0.11159,0.16274,0.2072,0.1427,0.78974,0.18929,0.10398,0.02097,0.78443,0.06248,42,0.99,0.07,0.1,0.3
0.45,0.7,21,21,3,12,0.11602,0.16525,0.20567,0.14656,0.79505,0.18673,0.10319,0.01822,0.78078,0.0607,42,0.99,0.07,0.1,0.3
0.5,0.75,20,20,3,13,0.0896,0.13767,0.18618,0.1193,0.76869,0.19792,0.1252,0.03339,0.7852,0.07929,40,0.99,0.07,0.1,0.3
0.55,0.8,20,20,3,14,0.08779,0.1344,0.17939,0.11648,0.78152,0.18957,0.12581,0.02891,0.7864,0.07736,40,0.99,0.07,0.1,0.3
0.6,0.85,15,15,2,11,0.15027,0.20273,0.24809,0.18757,0.81163,0.16773,0.13802,0.02063,0.7117,0.07933,30,0.99,0.07,0.1,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.07,0.1,0.3
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.17748,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.07,0.1,0.3
