
TDR_alpha20_1s_3by2_alphaonly_eta99_gam13_ic15_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,29,29,-7,3,9,0.07941,0.1591,0.21559,0.55573,0.79357,0.07806,0.15428,0.12836,0.02896,0.12532,0.08773,0.04063,0.7663,0.14132,58,0.99,0.13,0.15,0.9
0.25,0.45,31,31,-8,3,11,0.09405,0.17517,0.23068,0.55089,0.80591,0.06805,0.17147,0.12604,0.03439,0.13708,0.08858,0.03746,0.73447,0.14876,62,0.99,0.13,0.15,0.9
0.3,0.5,34,34,-8,3,13,0.13172,0.21123,0.25489,0.54407,0.8425,0.04184,0.18334,0.11565,0.06115,0.12219,0.09676,0.01889,0.68493,0.1495,68,0.99,0.13,0.15,0.9
0.35,0.55,37,37,-9,3,16,0.13331,0.21759,0.26456,0.54459,0.85929,0.0358,0.19321,0.1049,0.05538,0.13783,0.08587,0.01903,0.67348,0.14905,74,0.99,0.13,0.15,0.9
0.4,0.6,39,39,-9,3,19,0.12585,0.21426,0.26693,0.54201,0.8674,0.03415,0.2014,0.09844,0.04547,0.15592,0.07671,0.02173,0.67275,0.14992,78,0.99,0.13,0.15,0.9
0.45,0.65,40,40,-9,4,22,0.09074,0.15904,0.20033,0.53887,0.8253,0.04623,0.16749,0.12846,0.04239,0.1251,0.10478,0.02369,0.74176,0.14798,80,0.99,0.13,0.15,0.9
0.5,0.7,39,39,-9,2,22,0.19704,0.2986,0.34927,0.54287,0.92063,0.01415,0.23426,0.06522,0.06414,0.17013,0.05514,0.01008,0.56869,0.14974,78,0.99,0.13,0.15,0.9
0.55,0.75,38,38,-9,3,24,0.13934,0.21931,0.25999,0.54607,0.88206,0.02213,0.20248,0.0958,0.05953,0.14295,0.0831,0.0127,0.65817,0.14914,76,0.99,0.13,0.15,0.9
0.6,0.8,36,36,-8,2,24,0.19426,0.29005,0.33589,0.54894,0.92558,0.01073,0.23217,0.06368,0.06723,0.16494,0.05619,0.00749,0.57357,0.14793,72,0.99,0.13,0.15,0.9
0.65,0.85,32,32,-7,2,23,0.19389,0.28082,0.31972,0.55623,0.92115,0.00956,0.2278,0.06929,0.07455,0.15325,0.06322,0.00607,0.57831,0.14854,64,0.99,0.13,0.15,0.9
0.7,0.9,30,30,-6,3,24,0.10674,0.16883,0.19574,0.56102,0.87035,0.01657,0.18641,0.11308,0.05278,0.13363,0.10382,0.00926,0.70685,0.14975,60,0.99,0.13,0.15,0.9
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.99014,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.13,0.15,0.9
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.59806,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.13,0.15,0.9
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.57917,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.13,0.15,0.9
0.2,0.45,16,16,-6,2,5,0.14064,0.21022,0.27118,0.57055,0.81363,0.06201,0.17212,0.12436,0.06111,0.11101,0.10106,0.0233,0.68724,0.14824,32,0.99,0.13,0.15,0.9
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.55827,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.13,0.15,0.9
0.3,0.55,23,23,-7,3,10,0.08544,0.1465,0.20983,0.55806,0.81022,0.06198,0.15938,0.12779,0.03461,0.12476,0.0961,0.03169,0.75518,0.14359,46,0.99,0.13,0.15,0.9
0.35,0.6,23,23,-7,2,10,0.18447,0.25978,0.31707,0.55306,0.88958,0.02311,0.21167,0.0873,0.07469,0.13698,0.07548,0.01182,0.60386,0.14949,46,0.99,0.13,0.15,0.9
0.4,0.65,25,25,-7,3,13,0.10661,0.16842,0.22471,0.55053,0.84284,0.04002,0.17587,0.11714,0.04716,0.12871,0.09671,0.02043,0.71752,0.1465,50,0.99,0.13,0.15,0.9
0.45,0.7,25,25,-7,3,14,0.12092,0.17949,0.22616,0.55305,0.85214,0.03052,0.17966,0.11734,0.06177,0.11789,0.10361,0.01373,0.69942,0.1485,50,0.99,0.13,0.15,0.9
0.5,0.75,24,24,-7,2,14,0.19192,0.26447,0.3164,0.55437,0.90891,0.01376,0.21951,0.07733,0.07869,0.14081,0.06974,0.00759,0.58857,0.14842,48,0.99,0.13,0.15,0.9
0.55,0.8,23,23,-6,2,15,0.16345,0.23854,0.30146,0.56092,0.90567,0.01625,0.22191,0.07808,0.05682,0.16509,0.06697,0.01111,0.61463,0.15,46,0.99,0.13,0.15,0.9
0.6,0.85,22,22,-6,2,15,0.19641,0.26008,0.2979,0.56438,0.91642,0.00763,0.21932,0.07595,0.09339,0.12593,0.07219,0.00376,0.58427,0.14763,44,0.99,0.13,0.15,0.9
0.65,0.9,20,20,-6,2,15,0.17001,0.23308,0.27338,0.57256,0.91476,0.0072,0.2149,0.07804,0.07539,0.13951,0.07399,0.00405,0.61509,0.14647,40,0.99,0.13,0.15,0.9
0.7,0.95,17,17,-5,2,14,0.14042,0.19692,0.2331,0.59114,0.90627,0.00547,0.208,0.08825,0.06149,0.14651,0.08493,0.00333,0.65158,0.14813,34,0.99,0.13,0.15,0.9
