
TDR_alpha20_1s_2by2_alphaonly_eta99_gam10_ic25_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,27,27,1,3,0.13287,0.33953,0.33953,0.33625,0.7513,0.15156,0.23659,0.09714,0.63054,0.16687,54,0.99,0.1,0.25,0.9
0.1,0.2,43,43,2,6,0.17881,0.30529,0.30529,0.30936,0.77426,0.19556,0.11369,0.03018,0.7075,0.07194,86,0.99,0.1,0.25,0.9
0.15,0.25,49,49,1,10,0.1674,0.36257,0.36257,0.38658,0.77116,0.13064,0.27602,0.0982,0.55657,0.18711,98,0.99,0.1,0.25,0.9
0.2,0.3,56,56,1,14,0.18763,0.37501,0.37501,0.40355,0.78101,0.13095,0.26523,0.08804,0.54713,0.17663,112,0.99,0.1,0.25,0.9
0.25,0.35,63,63,2,19,0.16933,0.32462,0.32462,0.34955,0.75002,0.17369,0.20935,0.07628,0.62132,0.14281,126,0.99,0.1,0.25,0.9
0.3,0.4,66,66,2,23,0.18521,0.33484,0.33484,0.36122,0.7557,0.17452,0.20261,0.06977,0.61218,0.13619,132,0.99,0.1,0.25,0.9
0.35,0.45,68,68,2,27,0.19418,0.34018,0.34018,0.36786,0.75753,0.17541,0.19953,0.06705,0.60628,0.13329,136,0.99,0.1,0.25,0.9
0.4,0.5,71,71,2,32,0.18296,0.33487,0.33487,0.36622,0.75193,0.17113,0.21568,0.07693,0.60135,0.14631,142,0.99,0.1,0.25,0.9
0.45,0.55,70,70,2,35,0.18926,0.33658,0.33658,0.36871,0.75089,0.17498,0.21021,0.07412,0.60051,0.14217,140,0.99,0.1,0.25,0.9
0.5,0.6,71,71,2,39,0.19146,0.33844,0.33844,0.36977,0.7581,0.17113,0.2092,0.07076,0.59933,0.13998,142,0.99,0.1,0.25,0.9
0.55,0.65,68,68,1,41,0.19518,0.37167,0.37167,0.41808,0.77267,0.13388,0.2705,0.09344,0.53431,0.18197,136,0.99,0.1,0.25,0.9
0.6,0.7,66,66,2,43,0.18738,0.33032,0.33032,0.36232,0.755,0.17452,0.20758,0.07047,0.60503,0.13903,132,0.99,0.1,0.25,0.9
0.65,0.75,58,58,1,41,0.19195,0.36265,0.36265,0.41439,0.76307,0.13986,0.26929,0.09706,0.53876,0.18317,116,0.99,0.1,0.25,0.9
0.7,0.8,50,50,1,38,0.19164,0.35598,0.35598,0.41127,0.75381,0.14734,0.26489,0.09885,0.54346,0.18187,100,0.99,0.1,0.25,0.9
0.05,0.2,14,14,1,2,0.13338,0.28891,0.33634,0.32452,0.75555,0.16938,0.17524,0.07507,0.69137,0.12515,28,0.99,0.1,0.25,0.9
0.1,0.25,21,21,1,4,0.13466,0.2866,0.34277,0.3449,0.7682,0.13377,0.26084,0.09803,0.6045,0.17944,42,0.99,0.1,0.25,0.9
0.15,0.3,22,22,1,5,0.19026,0.3219,0.3672,0.38537,0.77526,0.15085,0.225,0.0739,0.58473,0.14945,44,0.99,0.1,0.25,0.9
0.2,0.35,28,28,1,8,0.15939,0.29921,0.35474,0.37722,0.77244,0.13025,0.27392,0.09731,0.56669,0.18561,56,0.99,0.1,0.25,0.9
0.25,0.4,27,27,1,9,0.18363,0.31115,0.36103,0.39337,0.76025,0.14779,0.25377,0.09196,0.5626,0.17286,54,0.99,0.1,0.25,0.9
0.3,0.45,32,32,2,12,0.1733,0.27365,0.30806,0.32623,0.75084,0.19375,0.16778,0.05541,0.65891,0.11159,64,0.99,0.1,0.25,0.9
0.35,0.5,30,30,1,13,0.18859,0.31264,0.36285,0.40135,0.76226,0.14536,0.2576,0.09238,0.55381,0.17499,60,0.99,0.1,0.25,0.9
0.4,0.55,31,31,1,15,0.18851,0.31192,0.36261,0.40297,0.76468,0.143,0.25997,0.09231,0.55152,0.17614,62,0.99,0.1,0.25,0.9
0.45,0.6,30,30,1,16,0.19669,0.31585,0.36457,0.40699,0.76346,0.14788,0.25176,0.08865,0.55155,0.17021,60,0.99,0.1,0.25,0.9
0.5,0.65,33,33,2,19,0.18399,0.27811,0.31091,0.33248,0.75451,0.19201,0.17212,0.05348,0.64388,0.1128,66,0.99,0.1,0.25,0.9
0.55,0.7,30,30,1,19,0.19774,0.31671,0.36565,0.4077,0.77843,0.14015,0.2507,0.08141,0.55155,0.16606,60,0.99,0.1,0.25,0.9
0.6,0.75,26,26,1,18,0.19183,0.30399,0.35218,0.40176,0.75459,0.1536,0.25196,0.09181,0.55622,0.17188,52,0.99,0.1,0.25,0.9
0.65,0.8,27,27,1,20,0.18646,0.30362,0.35396,0.39892,0.78247,0.13574,0.25683,0.08178,0.5567,0.16931,54,0.99,0.1,0.25,0.9
