
TDR_alpha20_1s_2by2_alphamax30_eta99_gam10_ic25_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,37,37,2,4,0.08726,0.25185,0.25185,0.1264,0.75417,0.19208,0.11646,0.05375,0.79628,0.08511,74,0.99,0.1,0.25,0.3
0.1,0.2,45,45,1,7,0.14133,0.356,0.356,0.19923,0.78637,0.11491,0.28805,0.09871,0.57063,0.19338,90,0.99,0.1,0.25,0.3
0.15,0.25,54,54,2,11,0.1436,0.3058,0.3058,0.19327,0.75496,0.17155,0.19865,0.07348,0.65775,0.13607,108,0.99,0.1,0.25,0.3
0.2,0.3,63,63,2,16,0.14776,0.31552,0.31552,0.1994,0.75919,0.15973,0.2211,0.08107,0.63113,0.15108,126,0.99,0.1,0.25,0.3
0.25,0.35,75,75,2,23,0.13553,0.31592,0.31592,0.18754,0.76423,0.14097,0.25301,0.09478,0.61145,0.1739,150,0.99,0.1,0.25,0.3
0.3,0.4,80,80,3,28,0.15091,0.29408,0.29408,0.19759,0.75952,0.1795,0.18216,0.06097,0.66692,0.12157,160,0.99,0.1,0.25,0.3
0.35,0.45,81,81,2,33,0.14285,0.31937,0.31937,0.19611,0.75668,0.14368,0.25958,0.09963,0.59756,0.1796,162,0.99,0.1,0.25,0.3
0.4,0.5,84,84,3,38,0.15112,0.29587,0.29587,0.19888,0.75206,0.17878,0.19581,0.06915,0.65306,0.13248,168,0.99,0.1,0.25,0.3
0.45,0.55,91,91,3,46,0.13721,0.29272,0.29272,0.1851,0.75848,0.16269,0.2176,0.07882,0.64518,0.14821,182,0.99,0.1,0.25,0.3
0.5,0.6,85,85,3,47,0.15192,0.29548,0.29548,0.19964,0.75504,0.17617,0.19881,0.06878,0.64925,0.13379,170,0.99,0.1,0.25,0.3
0.55,0.65,86,86,3,52,0.14455,0.2911,0.2911,0.19186,0.7586,0.16986,0.2063,0.07153,0.64914,0.13891,172,0.99,0.1,0.25,0.3
0.6,0.7,78,78,3,51,0.15208,0.28636,0.28636,0.19808,0.75002,0.18532,0.18938,0.06465,0.65853,0.12702,156,0.99,0.1,0.25,0.3
0.65,0.75,74,74,3,52,0.1547,0.28186,0.28186,0.19923,0.75536,0.18804,0.17859,0.05659,0.6667,0.11759,148,0.99,0.1,0.25,0.3
0.7,0.8,67,67,2,51,0.14177,0.30203,0.30203,0.19214,0.76377,0.14786,0.24687,0.08836,0.61136,0.16762,134,0.99,0.1,0.25,0.3
0.05,0.2,14,14,1,2,0.13338,0.28891,0.33634,0.19056,0.75555,0.16938,0.17524,0.07507,0.69137,0.12515,28,0.99,0.1,0.25,0.3
0.1,0.25,27,27,2,5,0.09948,0.22188,0.26322,0.14084,0.76962,0.17431,0.1443,0.05607,0.75623,0.10018,54,0.99,0.1,0.25,0.3
0.15,0.3,27,27,2,6,0.15198,0.25507,0.28677,0.19582,0.76143,0.19813,0.12977,0.04044,0.71825,0.0851,54,0.99,0.1,0.25,0.3
0.2,0.35,35,35,2,10,0.11987,0.24347,0.29036,0.16665,0.7715,0.15384,0.20644,0.07466,0.67369,0.14055,70,0.99,0.1,0.25,0.3
0.25,0.4,36,36,2,12,0.13576,0.25449,0.29908,0.18426,0.76834,0.15982,0.20547,0.07184,0.65876,0.13866,72,0.99,0.1,0.25,0.3
0.3,0.45,39,39,2,15,0.13497,0.25536,0.30238,0.1842,0.7717,0.15149,0.22039,0.07681,0.64463,0.1486,78,0.99,0.1,0.25,0.3
