
TDR_alpha20_1s_3by2_alphamax30_eta99_gam11_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,57,57,-11,2,30,0.1308,0.273,0.32888,0.48954,0.85177,0.04545,0.27998,0.10277,0.0219,0.25808,0.04556,0.05721,0.58921,0.19138,114,0.99,0.11,0.2,0.3
0.5,0.65,54,54,-11,2,31,0.14319,0.27958,0.33087,0.46944,0.85178,0.04511,0.27056,0.10311,0.02725,0.2433,0.05214,0.05097,0.58625,0.18683,108,0.99,0.11,0.2,0.3
0.55,0.7,51,51,-10,2,32,0.13925,0.27129,0.32243,0.47402,0.84427,0.04759,0.27007,0.10813,0.0266,0.24347,0.05419,0.05394,0.59067,0.1891,102,0.99,0.11,0.2,0.3
0.6,0.75,50,50,-10,2,34,0.13171,0.26317,0.31546,0.47435,0.84911,0.0448,0.27245,0.10609,0.02438,0.24808,0.05258,0.05351,0.59583,0.18927,100,0.99,0.11,0.2,0.3
0.65,0.8,44,44,-9,2,32,0.1467,0.26799,0.31225,0.50302,0.84902,0.04306,0.25573,0.10792,0.03369,0.22203,0.06521,0.04271,0.59757,0.18183,88,0.99,0.11,0.2,0.3
0.7,0.85,44,44,-8,2,34,0.15083,0.27253,0.31287,0.51301,0.87985,0.02879,0.25034,0.09135,0.03768,0.21266,0.06355,0.02781,0.59882,0.17085,88,0.99,0.11,0.2,0.3
0.05,0.25,12,12,-4,1,2,0.10632,0.25251,0.34162,0.76284,0.80862,0.08992,0.19645,0.10146,0.01204,0.18441,0.03299,0.06847,0.69723,0.14896,24,0.99,0.11,0.2,0.3
0.1,0.3,19,19,-5,1,4,0.10482,0.24638,0.35356,0.59335,0.84101,0.05554,0.29521,0.10345,0.01017,0.28504,0.02581,0.07764,0.59996,0.19933,38,0.99,0.11,0.2,0.3
0.15,0.35,24,24,-6,2,6,0.10977,0.21349,0.28185,0.54641,0.83094,0.06377,0.18968,0.10529,0.02967,0.16001,0.06464,0.04065,0.70056,0.14748,48,0.99,0.11,0.2,0.3
0.2,0.4,27,27,-7,2,8,0.12367,0.22814,0.29791,0.51985,0.84222,0.05513,0.21214,0.10265,0.03189,0.18025,0.06248,0.04017,0.6642,0.15739,54,0.99,0.11,0.2,0.3
0.25,0.45,29,29,-8,2,10,0.1329,0.23663,0.30705,0.50336,0.84659,0.05119,0.22469,0.10221,0.0334,0.19128,0.06212,0.04009,0.64241,0.16345,58,0.99,0.11,0.2,0.3
0.3,0.5,30,30,-8,2,12,0.1296,0.23189,0.30637,0.48559,0.83983,0.05343,0.23627,0.10674,0.02971,0.20656,0.05992,0.04681,0.63412,0.1715,60,0.99,0.11,0.2,0.3
0.35,0.55,33,33,-8,2,15,0.11845,0.22358,0.30672,0.50665,0.84816,0.04879,0.25369,0.10304,0.02279,0.23091,0.05077,0.05228,0.62786,0.17837,66,0.99,0.11,0.2,0.3
0.4,0.6,34,34,-9,2,17,0.12861,0.2337,0.31369,0.50624,0.86003,0.04275,0.25311,0.09722,0.02642,0.22669,0.0528,0.04442,0.61828,0.17517,68,0.99,0.11,0.2,0.3
0.45,0.65,31,31,-8,2,17,0.14354,0.2407,0.31117,0.52084,0.84844,0.04595,0.24245,0.1056,0.03495,0.2075,0.06497,0.04063,0.61401,0.17403,62,0.99,0.11,0.2,0.3
0.5,0.7,30,30,-8,2,18,0.14445,0.2385,0.30681,0.4857,0.8473,0.04513,0.24133,0.10756,0.03634,0.20499,0.06822,0.03934,0.61422,0.17444,60,0.99,0.11,0.2,0.3
0.55,0.75,29,29,-8,2,19,0.13711,0.22879,0.29766,0.52529,0.84593,0.04479,0.24287,0.10928,0.03373,0.20914,0.06853,0.04075,0.62001,0.17608,58,0.99,0.11,0.2,0.3
0.6,0.8,30,30,-7,2,21,0.14035,0.23392,0.30037,0.48978,0.87362,0.03183,0.24201,0.09455,0.03593,0.20608,0.06529,0.02926,0.61764,0.16828,60,0.99,0.11,0.2,0.3
0.65,0.85,28,28,-7,2,21,0.1419,0.23074,0.2903,0.50552,0.8812,0.02609,0.23545,0.0927,0.04019,0.19527,0.07021,0.02249,0.62264,0.16408,56,0.99,0.11,0.2,0.3
0.7,0.9,22,22,-6,1,18,0.14509,0.25188,0.35101,0.5307,0.89882,0.02368,0.30898,0.0775,0.01946,0.28952,0.03905,0.03845,0.54593,0.19324,44,0.99,0.11,0.2,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.11,0.2,0.3
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.58854,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.11,0.2,0.3
0.15,0.4,17,17,-5,2,4,0.15554,0.22559,0.27639,0.56423,0.85582,0.0372,0.16521,0.10698,0.0888,0.07641,0.09772,0.00926,0.67925,0.13609,34,0.99,0.11,0.2,0.3
0.2,0.45,19,19,-6,2,6,0.1234,0.20549,0.28231,0.5564,0.85052,0.04975,0.18613,0.09973,0.03966,0.14647,0.07176,0.02796,0.69048,0.14293,38,0.99,0.11,0.2,0.3
0.25,0.5,19,19,-6,2,7,0.13225,0.20998,0.28511,0.54687,0.83908,0.05274,0.19667,0.10818,0.04262,0.15405,0.07737,0.0308,0.67108,0.15242,38,0.99,0.11,0.2,0.3
0.3,0.55,21,21,-7,2,9,0.11801,0.19868,0.28712,0.51638,0.84582,0.05055,0.21813,0.10362,0.02964,0.18849,0.06341,0.04021,0.66386,0.16088,42,0.99,0.11,0.2,0.3
0.35,0.6,21,21,-7,2,10,0.12799,0.20609,0.28993,0.51685,0.84661,0.04805,0.2201,0.10534,0.03434,0.18577,0.06847,0.03687,0.65191,0.16272,42,0.99,0.11,0.2,0.3
0.4,0.65,21,21,-7,2,11,0.13582,0.21181,0.29151,0.51823,0.85049,0.0442,0.2212,0.10531,0.03856,0.18265,0.07232,0.03299,0.64298,0.16326,42,0.99,0.11,0.2,0.3
0.45,0.7,21,21,-7,2,12,0.14176,0.21604,0.29182,0.5204,0.8575,0.03904,0.22169,0.10346,0.04233,0.17936,0.07493,0.02854,0.63654,0.16258,42,0.99,0.11,0.2,0.3
0.5,0.75,21,21,-7,2,13,0.14596,0.21886,0.29068,0.52331,0.86778,0.03263,0.22171,0.09959,0.04569,0.17602,0.07607,0.02352,0.63232,0.16065,42,0.99,0.11,0.2,0.3
0.55,0.8,20,20,-6,2,14,0.10554,0.17453,0.26141,0.50227,0.84645,0.04355,0.23588,0.10999,0.02439,0.21149,0.06685,0.04314,0.65858,0.17294,40,0.99,0.11,0.2,0.3
0.6,0.85,19,19,-6,2,14,0.12525,0.19199,0.26238,0.52848,0.86707,0.02981,0.22231,0.10312,0.03768,0.18463,0.07924,0.02388,0.65244,0.16271,38,0.99,0.11,0.2,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.11,0.2,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.11,0.2,0.3
