
TDR_alpha20_1s_3by2_alphamax30_eta99_gam15_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,27,27,-5,1,3,0.13287,0.33953,0.33953,0.58426,0.7513,0.11032,0.25421,0.13839,0.01762,0.23659,0.04125,0.09714,0.61292,0.1963,54,0.99,0.15,0.2,0.3
0.1,0.2,46,46,-7,2,7,0.13416,0.29228,0.29228,0.52945,0.76207,0.10082,0.20246,0.13711,0.03772,0.16475,0.07842,0.05869,0.66338,0.16979,92,0.99,0.15,0.2,0.3
0.15,0.25,62,62,-9,3,12,0.14533,0.26681,0.26681,0.48987,0.76585,0.08466,0.18527,0.14949,0.06674,0.11853,0.11608,0.03341,0.6694,0.16738,124,0.99,0.15,0.2,0.3
0.2,0.3,69,69,-11,3,17,0.14947,0.28116,0.28116,0.49846,0.76315,0.08864,0.20323,0.1482,0.05574,0.14749,0.10293,0.04527,0.6473,0.17571,138,0.99,0.15,0.2,0.3
0.25,0.35,77,77,-12,3,23,0.1482,0.29034,0.29034,0.47264,0.76613,0.08815,0.21881,0.14571,0.04629,0.17251,0.09045,0.05526,0.63298,0.18226,154,0.99,0.15,0.2,0.3
0.3,0.4,80,80,-12,3,28,0.15091,0.29408,0.29408,0.46117,0.75952,0.09113,0.2266,0.14935,0.04444,0.18216,0.08837,0.06097,0.62248,0.18797,160,0.99,0.15,0.2,0.3
0.35,0.45,87,87,-13,3,35,0.14394,0.29593,0.29593,0.47282,0.76341,0.08891,0.23848,0.14767,0.03686,0.20162,0.07843,0.06924,0.61757,0.19308,174,0.99,0.15,0.2,0.3
0.4,0.5,97,97,-14,3,44,0.1351,0.29855,0.29855,0.47848,0.77759,0.08075,0.25176,0.14164,0.0298,0.22197,0.06743,0.07421,0.61312,0.1967,194,0.99,0.15,0.2,0.3
0.45,0.55,96,96,-14,3,48,0.15092,0.3067,0.3067,0.46296,0.78575,0.07585,0.2453,0.13839,0.03775,0.20755,0.07569,0.0627,0.60377,0.19184,192,0.99,0.15,0.2,0.3
0.5,0.6,92,92,-14,3,51,0.1408,0.29539,0.29539,0.4584,0.76708,0.08483,0.24872,0.14808,0.03326,0.21546,0.07432,0.07375,0.61046,0.1984,184,0.99,0.15,0.2,0.3
0.55,0.65,88,88,-13,3,53,0.15034,0.29695,0.29695,0.47176,0.77024,0.08206,0.24189,0.14768,0.03976,0.20213,0.0828,0.06489,0.60776,0.19479,176,0.99,0.15,0.2,0.3
0.6,0.7,86,86,-13,3,56,0.15301,0.29581,0.29581,0.47909,0.77828,0.07657,0.23852,0.14514,0.0429,0.19562,0.08674,0.05839,0.60845,0.19183,172,0.99,0.15,0.2,0.3
0.65,0.75,81,81,-12,3,57,0.14462,0.28426,0.28426,0.48422,0.77296,0.07822,0.23654,0.14882,0.04091,0.19562,0.08866,0.06016,0.61883,0.19268,162,0.99,0.15,0.2,0.3
0.7,0.8,76,76,-11,3,57,0.15404,0.28153,0.28153,0.47585,0.78771,0.0665,0.22689,0.14578,0.05192,0.17496,0.1013,0.04448,0.61906,0.18633,152,0.99,0.15,0.2,0.3
0.05,0.2,14,14,-4,1,2,0.13338,0.28891,0.33634,0.73787,0.75555,0.12285,0.19484,0.1216,0.0196,0.17524,0.04653,0.07507,0.67178,0.15822,28,0.99,0.15,0.2,0.3
0.1,0.25,23,23,-6,2,4,0.13285,0.23297,0.2626,0.54905,0.75007,0.10598,0.15226,0.14395,0.05988,0.09239,0.11296,0.03099,0.71489,0.14811,46,0.99,0.15,0.2,0.3
0.15,0.3,27,27,-7,2,6,0.15198,0.25507,0.28677,0.50547,0.76143,0.09537,0.18744,0.1432,0.05767,0.12977,0.10276,0.04044,0.66058,0.16532,54,0.99,0.15,0.2,0.3
0.2,0.35,35,35,-8,2,10,0.11987,0.24347,0.29036,0.48623,0.7715,0.09045,0.2323,0.13805,0.02586,0.20644,0.0634,0.07466,0.64783,0.18517,70,0.99,0.15,0.2,0.3
0.25,0.4,33,33,-8,2,11,0.14387,0.2553,0.29631,0.49842,0.75172,0.09945,0.22784,0.14883,0.03715,0.19069,0.07929,0.06954,0.62829,0.18834,66,0.99,0.15,0.2,0.3
0.3,0.45,42,42,-9,2,16,0.13595,0.26182,0.30997,0.50143,0.79296,0.07542,0.25249,0.13162,0.02804,0.22446,0.0614,0.07022,0.61155,0.19205,84,0.99,0.15,0.2,0.3
0.35,0.5,39,39,-9,2,17,0.13917,0.25599,0.30236,0.50388,0.76406,0.08916,0.25148,0.14677,0.02975,0.22173,0.06753,0.07924,0.60935,0.19913,78,0.99,0.15,0.2,0.3
0.4,0.55,45,45,-10,3,21,0.15627,0.24746,0.27464,0.47287,0.7847,0.0683,0.20513,0.147,0.06601,0.13912,0.11358,0.03342,0.6386,0.17607,90,0.99,0.15,0.2,0.3
0.45,0.6,45,45,-10,2,24,0.13802,0.26135,0.31097,0.48334,0.79584,0.07087,0.26439,0.13329,0.027,0.23738,0.06051,0.07278,0.59759,0.19884,90,0.99,0.15,0.2,0.3
0.5,0.65,41,41,-9,2,24,0.14362,0.25893,0.30517,0.49615,0.77997,0.07797,0.25751,0.14205,0.03081,0.2267,0.06873,0.07332,0.59886,0.19978,82,0.99,0.15,0.2,0.3
0.55,0.7,41,41,-9,2,26,0.14537,0.2603,0.30571,0.49912,0.79147,0.07135,0.25643,0.13717,0.03211,0.22431,0.07016,0.06702,0.5982,0.1968,82,0.99,0.15,0.2,0.3
0.6,0.75,38,38,-9,2,26,0.14985,0.25902,0.30103,0.51188,0.7902,0.07043,0.24945,0.13936,0.03651,0.21294,0.0781,0.06126,0.60069,0.19441,76,0.99,0.15,0.2,0.3
0.65,0.8,41,41,-8,2,30,0.14295,0.25914,0.30313,0.50731,0.82823,0.05187,0.25426,0.11989,0.033,0.22125,0.06961,0.05029,0.60279,0.18708,82,0.99,0.15,0.2,0.3
0.7,0.85,37,37,-8,2,29,0.14064,0.25,0.29017,0.523,0.83064,0.04823,0.24667,0.12113,0.03564,0.21104,0.07697,0.04416,0.61268,0.1839,74,0.99,0.15,0.2,0.3
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.7773,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.15,0.2,0.3
0.1,0.3,16,16,-5,2,3,0.12985,0.2043,0.24571,0.59373,0.76903,0.0858,0.13176,0.14518,0.08089,0.05087,0.1316,0.01357,0.73839,0.13847,32,0.99,0.15,0.2,0.3
0.15,0.35,19,19,-6,2,5,0.10967,0.19787,0.25872,0.57045,0.76423,0.1009,0.16969,0.13487,0.03477,0.13492,0.08577,0.0491,0.72064,0.15228,38,0.99,0.15,0.2,0.3
0.2,0.4,20,20,-6,2,6,0.14253,0.22488,0.27777,0.50659,0.77376,0.0868,0.18583,0.13944,0.05325,0.13257,0.10063,0.03881,0.67164,0.16263,40,0.99,0.15,0.2,0.3
0.25,0.45,22,22,-7,2,8,0.12642,0.21305,0.27729,0.52848,0.76677,0.09227,0.20881,0.14096,0.03511,0.1737,0.08147,0.05949,0.66477,0.17489,44,0.99,0.15,0.2,0.3
0.3,0.5,24,24,-7,2,10,0.12288,0.21126,0.28074,0.50508,0.77308,0.08697,0.22512,0.13995,0.0299,0.19522,0.07318,0.06677,0.652,0.18253,48,0.99,0.15,0.2,0.3
0.35,0.55,24,24,-7,2,11,0.14291,0.22789,0.29037,0.5134,0.7815,0.07969,0.22245,0.13881,0.04041,0.18204,0.08436,0.05445,0.63463,0.18063,48,0.99,0.15,0.2,0.3
0.4,0.6,25,25,-7,2,13,0.12475,0.21056,0.28094,0.49021,0.77348,0.08342,0.23689,0.1431,0.02901,0.20788,0.07275,0.07035,0.63835,0.19,50,0.99,0.15,0.2,0.3
0.45,0.65,23,23,-7,2,13,0.14284,0.22208,0.28259,0.51186,0.76748,0.08382,0.22644,0.14869,0.04074,0.1857,0.09002,0.05868,0.63072,0.18756,46,0.99,0.15,0.2,0.3
0.5,0.7,23,23,-7,2,14,0.15389,0.23113,0.28673,0.51915,0.78258,0.0726,0.22402,0.14481,0.04854,0.17548,0.09736,0.04746,0.62209,0.18442,46,0.99,0.15,0.2,0.3
0.55,0.75,24,24,-7,2,16,0.13602,0.21621,0.27842,0.50564,0.79322,0.06787,0.23288,0.13891,0.03698,0.1959,0.08546,0.05345,0.6311,0.18589,48,0.99,0.15,0.2,0.3
0.6,0.8,24,24,-7,2,17,0.14674,0.22572,0.28149,0.5174,0.81937,0.05161,0.22787,0.12902,0.0452,0.18267,0.09146,0.03756,0.62539,0.17844,48,0.99,0.15,0.2,0.3
0.65,0.85,21,21,-6,2,16,0.14775,0.21776,0.26394,0.53718,0.80746,0.05054,0.21912,0.142,0.05312,0.166,0.10981,0.03219,0.63312,0.18056,42,0.99,0.15,0.2,0.3
0.7,0.9,21,21,-6,2,17,0.14389,0.21288,0.25378,0.54417,0.84022,0.03168,0.2171,0.1281,0.05449,0.16261,0.10763,0.02047,0.639,0.1726,42,0.99,0.15,0.2,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.15,0.2,0.3
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.58449,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.15,0.2,0.3
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.54229,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.15,0.2,0.3
0.2,0.45,15,15,-5,2,5,0.11996,0.18915,0.25774,0.51945,0.78303,0.08376,0.16886,0.13322,0.04426,0.1246,0.09655,0.03666,0.71118,0.15104,30,0.99,0.15,0.2,0.3
0.25,0.5,15,15,-6,2,6,0.11297,0.17927,0.25313,0.5599,0.75792,0.09762,0.18489,0.14447,0.0354,0.14949,0.0912,0.05327,0.70215,0.16468,30,0.99,0.15,0.2,0.3
0.3,0.55,16,16,-6,2,7,0.1309,0.19702,0.26664,0.55285,0.77943,0.08065,0.19454,0.13992,0.04441,0.15013,0.09646,0.04346,0.67456,0.16723,32,0.99,0.15,0.2,0.3
0.35,0.6,16,16,-6,2,8,0.12232,0.18663,0.26014,0.54195,0.76574,0.08772,0.20387,0.14654,0.03708,0.16679,0.09199,0.05456,0.67381,0.17521,32,0.99,0.15,0.2,0.3
0.4,0.65,17,17,-6,2,9,0.14657,0.21083,0.27583,0.54467,0.80003,0.06385,0.20574,0.13612,0.05236,0.15338,0.10058,0.03554,0.64769,0.17093,34,0.99,0.15,0.2,0.3
0.45,0.7,17,17,-6,2,10,0.13777,0.20136,0.26928,0.53887,0.7981,0.06455,0.21072,0.13734,0.04564,0.16509,0.09725,0.04009,0.65151,0.17403,34,0.99,0.15,0.2,0.3
