
TDR_alpha20_1s_3by2_alphamax30_eta99_gam12_ic15_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.75,67,67,-11,4,44,0.13852,0.22963,0.24817,0.47403,0.87857,0.02102,0.19768,0.10041,0.06761,0.13007,0.08961,0.01079,0.66379,0.14904,134,0.99,0.12,0.15,0.3
0.65,0.8,63,63,-10,4,45,0.11931,0.20938,0.22903,0.49986,0.87279,0.02313,0.19262,0.10408,0.0553,0.13731,0.09105,0.01303,0.68806,0.14835,126,0.99,0.12,0.15,0.3
0.7,0.85,57,57,-9,4,44,0.10083,0.18337,0.20148,0.50571,0.86124,0.02498,0.18392,0.11378,0.04769,0.13624,0.09938,0.0144,0.71524,0.14885,114,0.99,0.12,0.15,0.3
0.05,0.25,12,12,-4,1,2,0.10632,0.25251,0.34162,0.76284,0.80862,0.08992,0.19645,0.10146,0.01204,0.18441,0.03299,0.06847,0.69723,0.14896,24,0.99,0.12,0.15,0.3
0.1,0.3,19,19,-5,2,4,0.08818,0.18531,0.24956,0.59335,0.79265,0.0918,0.1408,0.11555,0.02682,0.11399,0.07417,0.04138,0.77102,0.12818,38,0.99,0.12,0.15,0.3
0.15,0.35,21,21,-6,2,5,0.14033,0.2293,0.28036,0.52484,0.81366,0.06638,0.17242,0.11996,0.05714,0.11528,0.09397,0.02599,0.68726,0.14619,42,0.99,0.12,0.15,0.3
0.2,0.4,31,31,-8,3,9,0.10304,0.18437,0.23187,0.5027,0.83184,0.05206,0.15726,0.11609,0.04772,0.10954,0.09434,0.02175,0.7397,0.13668,62,0.99,0.12,0.15,0.3
0.25,0.45,32,32,-8,3,11,0.10828,0.1898,0.23976,0.48562,0.8255,0.05489,0.17173,0.1196,0.04531,0.12642,0.09296,0.02664,0.71999,0.14567,64,0.99,0.12,0.15,0.3
0.3,0.5,34,34,-8,3,13,0.13172,0.21123,0.25489,0.49211,0.8425,0.04184,0.18334,0.11565,0.06115,0.12219,0.09676,0.01889,0.68493,0.1495,68,0.99,0.12,0.15,0.3
0.35,0.55,37,37,-9,3,16,0.13331,0.21759,0.26456,0.51549,0.85929,0.0358,0.19321,0.1049,0.05538,0.13783,0.08587,0.01903,0.67348,0.14905,74,0.99,0.12,0.15,0.3
0.4,0.6,39,39,-9,3,19,0.12585,0.21426,0.26693,0.50106,0.8674,0.03415,0.2014,0.09844,0.04547,0.15592,0.07671,0.02173,0.67275,0.14992,78,0.99,0.12,0.15,0.3
0.45,0.65,40,40,-9,3,21,0.14888,0.2326,0.27463,0.47627,0.88312,0.02355,0.20251,0.09332,0.06415,0.13836,0.08058,0.01274,0.6486,0.14792,80,0.99,0.12,0.15,0.3
0.5,0.7,40,40,-9,3,23,0.14955,0.2319,0.27208,0.47713,0.88823,0.02065,0.20391,0.09112,0.06524,0.13867,0.07982,0.01131,0.64654,0.14751,80,0.99,0.12,0.15,0.3
0.55,0.75,38,38,-9,3,24,0.13934,0.21931,0.25999,0.5127,0.88206,0.02213,0.20248,0.0958,0.05953,0.14295,0.0831,0.0127,0.65817,0.14914,76,0.99,0.12,0.15,0.3
0.6,0.8,37,37,-8,3,25,0.14839,0.22185,0.25298,0.49175,0.89073,0.01533,0.2015,0.09394,0.0733,0.1282,0.08621,0.00773,0.6501,0.14772,74,0.99,0.12,0.15,0.3
0.65,0.85,34,34,-7,3,25,0.13104,0.20053,0.23035,0.49341,0.88415,0.01568,0.19593,0.10016,0.06448,0.13145,0.09186,0.0083,0.67303,0.14804,68,0.99,0.12,0.15,0.3
0.7,0.9,30,30,-6,3,24,0.10674,0.16883,0.19574,0.49754,0.87035,0.01657,0.18641,0.11308,0.05278,0.13363,0.10382,0.00926,0.70685,0.14975,60,0.99,0.12,0.15,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.12,0.15,0.3
0.1,0.35,14,14,-5,2,3,0.10503,0.17909,0.24079,0.59123,0.81592,0.06942,0.11212,0.11466,0.05333,0.0588,0.10015,0.01451,0.78285,0.11339,28,0.99,0.12,0.15,0.3
0.15,0.4,16,16,-5,2,4,0.13943,0.21105,0.26773,0.55901,0.83526,0.05076,0.15613,0.11398,0.07066,0.08548,0.09957,0.01441,0.70443,0.13506,32,0.99,0.12,0.15,0.3
0.2,0.45,17,17,-6,2,5,0.16078,0.22881,0.28194,0.54347,0.83782,0.04507,0.1784,0.11711,0.08099,0.09741,0.10259,0.01451,0.66082,0.14775,34,0.99,0.12,0.15,0.3
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.50225,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.12,0.15,0.3
0.3,0.55,24,24,-7,3,10,0.10309,0.16531,0.22079,0.50508,0.83489,0.04524,0.16174,0.11986,0.04968,0.11206,0.10033,0.01953,0.73517,0.1408,48,0.99,0.12,0.15,0.3
0.35,0.6,25,25,-7,3,12,0.09092,0.15499,0.22056,0.52588,0.83468,0.04922,0.17276,0.11609,0.03449,0.13827,0.08751,0.02858,0.73632,0.14443,50,0.99,0.12,0.15,0.3
0.4,0.65,25,25,-7,3,13,0.10661,0.16842,0.22471,0.49021,0.84284,0.04002,0.17587,0.11714,0.04716,0.12871,0.09671,0.02043,0.71752,0.1465,50,0.99,0.12,0.15,0.3
0.45,0.7,25,25,-7,3,14,0.12092,0.17949,0.22616,0.5037,0.85214,0.03052,0.17966,0.11734,0.06177,0.11789,0.10361,0.01373,0.69942,0.1485,50,0.99,0.12,0.15,0.3
0.5,0.75,26,26,-7,3,16,0.11228,0.17321,0.22392,0.49046,0.86772,0.02612,0.18313,0.10616,0.05119,0.13195,0.0922,0.01397,0.70458,0.14465,52,0.99,0.12,0.15,0.3
0.55,0.8,24,24,-7,3,16,0.11372,0.16803,0.20904,0.50564,0.85682,0.02454,0.17984,0.11864,0.05928,0.12057,0.10701,0.01163,0.70643,0.14924,48,0.99,0.12,0.15,0.3
0.6,0.85,24,24,-6,3,18,0.07143,0.12523,0.18464,0.5174,0.85593,0.03214,0.18386,0.11192,0.02453,0.15933,0.08688,0.02505,0.74471,0.14789,48,0.99,0.12,0.15,0.3
0.65,0.9,21,21,-6,2,16,0.14775,0.21776,0.27315,0.53718,0.92187,0.00839,0.21912,0.06973,0.05312,0.166,0.06368,0.00605,0.63312,0.14443,42,0.99,0.12,0.15,0.3
0.7,0.95,17,17,-5,2,14,0.14042,0.19692,0.2331,0.56118,0.90627,0.00547,0.208,0.08825,0.06149,0.14651,0.08493,0.00333,0.65158,0.14813,34,0.99,0.12,0.15,0.3
