
TDR_alpha10_1s_2by2_alphamax30_eta99_gam1_ic20_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.15,84,84,4,7,0.06675,0.18173,0.18173,0.08926,0.89831,0.09827,0.03848,0.00342,0.89477,0.02095,168,0.99,0.01,0.2,0.3
0.1,0.2,127,127,6,18,0.05127,0.16281,0.16281,0.0727,0.89052,0.09995,0.07296,0.00952,0.87576,0.04124,254,0.99,0.01,0.2,0.3
0.05,0.2,45,45,3,5,0.05006,0.17543,0.20791,0.07526,0.91176,0.07878,0.05854,0.00945,0.8914,0.03399,90,0.99,0.01,0.2,0.3
0.1,0.25,58,58,4,9,0.07269,0.16983,0.19292,0.09838,0.89721,0.0964,0.06487,0.00638,0.86244,0.03562,116,0.99,0.01,0.2,0.3
0.15,0.3,76,76,5,16,0.0635,0.16264,0.18626,0.08873,0.90464,0.08627,0.08908,0.00908,0.84742,0.04908,152,0.99,0.01,0.2,0.3
0.2,0.35,86,86,6,22,0.07248,0.15383,0.17083,0.09606,0.89424,0.09996,0.07434,0.00578,0.85317,0.04006,172,0.99,0.01,0.2,0.3
0.25,0.4,90,90,6,28,0.07298,0.16424,0.18494,0.09915,0.89133,0.09875,0.09868,0.0099,0.82833,0.05429,180,0.99,0.01,0.2,0.3
0.3,0.45,102,102,7,37,0.06501,0.14965,0.16831,0.08889,0.89168,0.0991,0.0952,0.00921,0.83977,0.05221,204,0.99,0.01,0.2,0.3
0.35,0.5,112,112,7,46,0.07082,0.16434,0.18399,0.09695,0.91204,0.07988,0.1104,0.00807,0.81876,0.05924,224,0.99,0.01,0.2,0.3
0.4,0.55,106,106,7,49,0.07378,0.1609,0.17929,0.09968,0.89486,0.09584,0.10729,0.00928,0.81892,0.05828,212,0.99,0.01,0.2,0.3
0.45,0.6,111,111,7,57,0.07146,0.1638,0.18375,0.09794,0.90633,0.08421,0.11882,0.00945,0.8097,0.06414,222,0.99,0.01,0.2,0.3
0.5,0.65,108,108,7,61,0.0705,0.15906,0.17789,0.09638,0.90167,0.08874,0.11771,0.00958,0.81177,0.06365,216,0.99,0.01,0.2,0.3
0.55,0.7,104,104,7,64,0.06976,0.15246,0.16888,0.09462,0.89736,0.09382,0.11273,0.0088,0.81749,0.06077,208,0.99,0.01,0.2,0.3
0.6,0.75,99,99,7,66,0.06645,0.14195,0.15557,0.08965,0.89219,0.09983,0.10639,0.00797,0.82715,0.05718,198,0.99,0.01,0.2,0.3
0.65,0.8,95,95,6,68,0.07274,0.1613,0.17773,0.09909,0.91836,0.07473,0.12864,0.0069,0.79861,0.06777,190,0.99,0.01,0.2,0.3
0.7,0.85,79,79,5,61,0.07057,0.16243,0.18301,0.09777,0.9131,0.07707,0.14666,0.00982,0.78277,0.07824,158,0.99,0.01,0.2,0.3
0.05,0.25,29,29,3,4,0.03505,0.12222,0.17523,0.05479,0.89286,0.09986,0.02719,0.00728,0.93775,0.01724,58,0.99,0.01,0.2,0.3
0.1,0.3,40,40,4,7,0.05392,0.12443,0.16198,0.07439,0.90017,0.09594,0.04008,0.00389,0.90599,0.02199,80,0.99,0.01,0.2,0.3
0.15,0.35,48,48,4,11,0.06451,0.15428,0.20017,0.09124,0.92249,0.06967,0.09282,0.00784,0.84267,0.05033,96,0.99,0.01,0.2,0.3
0.2,0.4,52,52,5,14,0.07592,0.13876,0.16604,0.09822,0.89849,0.0981,0.05841,0.00341,0.86567,0.03091,104,0.99,0.01,0.2,0.3
0.25,0.45,54,54,5,18,0.06772,0.14035,0.17707,0.09267,0.89388,0.09725,0.09056,0.00887,0.84172,0.04971,108,0.99,0.01,0.2,0.3
0.3,0.5,60,60,5,23,0.07104,0.15246,0.19434,0.09843,0.91343,0.07737,0.1138,0.00919,0.81515,0.0615,120,0.99,0.01,0.2,0.3
0.35,0.55,63,63,6,27,0.07079,0.1331,0.15916,0.09357,0.89702,0.09773,0.08125,0.00524,0.84795,0.04325,126,0.99,0.01,0.2,0.3
0.4,0.6,64,64,6,31,0.06622,0.13129,0.16082,0.08953,0.89848,0.09452,0.09427,0.00699,0.83951,0.05063,128,0.99,0.01,0.2,0.3
0.45,0.65,63,63,6,34,0.06165,0.12561,0.15644,0.08452,0.89366,0.09773,0.10068,0.0086,0.83766,0.05464,126,0.99,0.01,0.2,0.3
0.5,0.7,62,62,6,36,0.0741,0.13217,0.1531,0.09669,0.89675,0.09868,0.08752,0.00456,0.83837,0.04604,124,0.99,0.01,0.2,0.3
0.55,0.75,61,61,6,39,0.062,0.1199,0.14329,0.08353,0.89689,0.0971,0.09643,0.00601,0.84157,0.05122,122,0.99,0.01,0.2,0.3
0.6,0.8,55,55,5,38,0.07082,0.13754,0.16706,0.09599,0.91013,0.0832,0.11974,0.00666,0.80943,0.0632,110,0.99,0.01,0.2,0.3
0.65,0.85,48,48,4,36,0.06964,0.14577,0.18994,0.09772,0.9204,0.06967,0.15726,0.00992,0.77309,0.08359,96,0.99,0.01,0.2,0.3
0.7,0.9,40,40,4,32,0.07296,0.13158,0.15428,0.09739,0.89834,0.09594,0.12337,0.00573,0.80366,0.06455,80,0.99,0.01,0.2,0.3
0.05,0.3,24,24,3,4,0.0211,0.09298,0.16733,0.03663,0.91468,0.07641,0.02516,0.00891,0.95374,0.01704,48,0.99,0.01,0.2,0.3
0.1,0.35,25,25,3,5,0.06167,0.13526,0.19522,0.08729,0.90279,0.0906,0.0538,0.00661,0.88453,0.0302,50,0.99,0.01,0.2,0.3
0.15,0.4,32,32,4,8,0.05532,0.11406,0.16127,0.07668,0.90009,0.09479,0.05331,0.00512,0.89137,0.02922,64,0.99,0.01,0.2,0.3
0.2,0.45,33,33,4,10,0.06568,0.1267,0.17521,0.09,0.89463,0.09811,0.07401,0.00726,0.86031,0.04064,66,0.99,0.01,0.2,0.3
0.25,0.5,40,40,5,14,0.05835,0.1099,0.14717,0.0788,0.90049,0.09506,0.06376,0.00445,0.87788,0.0341,80,0.99,0.01,0.2,0.3
0.3,0.55,41,41,5,17,0.05086,0.10553,0.15243,0.07215,0.89783,0.09306,0.08792,0.00911,0.86121,0.04851,82,0.99,0.01,0.2,0.3
0.35,0.6,41,41,5,19,0.05671,0.11072,0.15473,0.07891,0.89606,0.09547,0.09186,0.00846,0.85142,0.05016,82,0.99,0.01,0.2,0.3
0.4,0.65,41,41,5,21,0.061,0.11403,0.15479,0.08363,0.89704,0.09547,0.09413,0.00748,0.84486,0.05081,82,0.99,0.01,0.2,0.3
0.45,0.7,41,41,5,23,0.06377,0.11554,0.1526,0.08641,0.90072,0.09306,0.09514,0.00622,0.84108,0.05068,82,0.99,0.01,0.2,0.3
0.5,0.75,40,40,5,25,0.05099,0.1002,0.1419,0.07192,0.8955,0.09506,0.10616,0.00944,0.84284,0.0578,80,0.99,0.01,0.2,0.3
0.55,0.8,39,39,5,26,0.05839,0.10422,0.13348,0.07893,0.90067,0.09446,0.09446,0.00487,0.84715,0.04966,78,0.99,0.01,0.2,0.3
0.6,0.85,36,36,4,26,0.06378,0.12128,0.16811,0.08904,0.92868,0.06556,0.13613,0.00576,0.80009,0.07095,72,0.99,0.01,0.2,0.3
0.65,0.9,28,28,3,22,0.07024,0.13119,0.19255,0.0992,0.92648,0.06482,0.17154,0.0087,0.75822,0.09012,56,0.99,0.01,0.2,0.3
0.7,0.95,25,25,3,21,0.06556,0.11756,0.16015,0.09109,0.93019,0.06653,0.1543,0.00327,0.78014,0.07878,50,0.99,0.01,0.2,0.3
