
TDR_alpha10_1s_3by2_alphamax30_eta99_gam18_ic15_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,85,85,-13,5,45,0.06816,0.17775,0.21687,0.46696,0.86339,0.03967,0.19445,0.09692,0.01864,0.17581,0.06066,0.03626,0.73738,0.14569,170,0.99,0.18,0.15,0.3
0.5,0.65,86,86,-13,5,50,0.06389,0.17304,0.21359,0.45963,0.86714,0.03786,0.19883,0.09499,0.01639,0.18244,0.05745,0.03754,0.73727,0.14691,172,0.99,0.18,0.15,0.3
0.55,0.7,82,82,-13,5,52,0.06086,0.164,0.20304,0.46463,0.85897,0.04023,0.19525,0.1008,0.01607,0.17918,0.06147,0.03933,0.74388,0.14802,164,0.99,0.18,0.15,0.3
0.6,0.75,78,78,-12,5,53,0.06963,0.16694,0.19821,0.48693,0.86607,0.03392,0.18447,0.09999,0.02304,0.16142,0.07245,0.02754,0.74589,0.14223,156,0.99,0.18,0.15,0.3
0.65,0.8,74,74,-11,5,54,0.06745,0.15751,0.18421,0.47039,0.86824,0.03021,0.17634,0.10154,0.02482,0.15153,0.07864,0.0229,0.75619,0.13894,148,0.99,0.18,0.15,0.3
0.7,0.85,65,65,-10,4,51,0.06665,0.16658,0.20154,0.48992,0.88149,0.02749,0.20315,0.09101,0.01843,0.18471,0.06322,0.02779,0.7302,0.14708,130,0.99,0.18,0.15,0.3
0.05,0.25,20,20,-5,2,3,0.0587,0.17378,0.24139,0.56262,0.85536,0.06726,0.08442,0.07738,0.01678,0.06764,0.05338,0.024,0.85688,0.0809,40,0.99,0.18,0.15,0.3
0.1,0.3,28,28,-6,2,6,0.04895,0.16585,0.26637,0.5655,0.86014,0.05008,0.20497,0.08978,0.00606,0.19891,0.02707,0.06271,0.74608,0.14737,56,0.99,0.18,0.15,0.3
0.15,0.35,35,35,-8,3,9,0.05513,0.15053,0.22292,0.50843,0.86042,0.04999,0.15819,0.08959,0.01373,0.14446,0.05055,0.03903,0.78668,0.12389,70,0.99,0.18,0.15,0.3
0.2,0.4,39,39,-8,3,12,0.06119,0.15981,0.23883,0.52074,0.86648,0.04477,0.19058,0.08875,0.01303,0.17755,0.0453,0.04345,0.74822,0.13967,78,0.99,0.18,0.15,0.3
0.25,0.45,45,45,-9,4,16,0.05736,0.13991,0.20079,0.48775,0.86069,0.04412,0.15727,0.09518,0.01794,0.13932,0.06314,0.03204,0.78537,0.12622,90,0.99,0.18,0.15,0.3
0.3,0.5,47,47,-10,4,19,0.06379,0.14816,0.20996,0.47748,0.86586,0.04056,0.17078,0.09358,0.01934,0.15144,0.06221,0.03137,0.76543,0.13218,94,0.99,0.18,0.15,0.3
0.35,0.55,46,46,-10,4,21,0.06757,0.1489,0.20906,0.47697,0.85443,0.04407,0.17545,0.10149,0.02095,0.1545,0.06778,0.03371,0.75697,0.13847,92,0.99,0.18,0.15,0.3
0.4,0.6,47,47,-10,4,24,0.06398,0.14458,0.20821,0.50073,0.8544,0.04393,0.18455,0.10167,0.0179,0.16665,0.06372,0.03794,0.75147,0.14311,94,0.99,0.18,0.15,0.3
0.45,0.65,48,48,-10,4,27,0.06168,0.14177,0.20713,0.49358,0.86027,0.04082,0.191,0.09891,0.01623,0.17477,0.06049,0.03841,0.74731,0.14495,96,0.99,0.18,0.15,0.3
0.5,0.7,49,49,-10,4,30,0.0606,0.14063,0.20607,0.49016,0.87222,0.03508,0.19483,0.09269,0.0156,0.17924,0.05778,0.03491,0.74455,0.14376,98,0.99,0.18,0.15,0.3
0.55,0.75,45,45,-9,4,30,0.05928,0.13205,0.19098,0.50201,0.8567,0.03927,0.18684,0.10402,0.01687,0.16997,0.06799,0.03603,0.75387,0.14543,90,0.99,0.18,0.15,0.3
0.6,0.8,42,42,-9,4,30,0.06377,0.13141,0.17975,0.48752,0.85675,0.03486,0.17629,0.10839,0.02219,0.1541,0.08114,0.02724,0.75994,0.14234,84,0.99,0.18,0.15,0.3
0.65,0.85,39,39,-8,4,30,0.05714,0.11723,0.15876,0.49884,0.85157,0.03301,0.16736,0.11542,0.02156,0.1458,0.09053,0.02488,0.7755,0.14139,78,0.99,0.18,0.15,0.3
0.7,0.9,34,34,-7,3,28,0.06231,0.13276,0.19004,0.52391,0.88692,0.02295,0.20783,0.09013,0.01622,0.19161,0.06493,0.02519,0.72986,0.14898,68,0.99,0.18,0.15,0.3
0.05,0.3,16,16,-5,2,3,0.03587,0.12985,0.22833,0.7173,0.86254,0.06712,0.07146,0.07034,0.00707,0.06439,0.0381,0.03224,0.89267,0.0709,32,0.99,0.18,0.15,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.18,0.15,0.3
0.15,0.4,25,25,-7,3,7,0.05224,0.12388,0.20126,0.55088,0.86556,0.047,0.12367,0.08744,0.01728,0.10639,0.06087,0.02657,0.82408,0.10555,50,0.99,0.18,0.15,0.3
0.2,0.45,27,27,-7,3,9,0.0576,0.13054,0.21474,0.51985,0.86681,0.04468,0.15469,0.08851,0.01605,0.13864,0.05584,0.03267,0.78771,0.1216,54,0.99,0.18,0.15,0.3
0.25,0.5,28,28,-7,3,11,0.05517,0.1254,0.21681,0.48995,0.85589,0.0484,0.17711,0.09571,0.01273,0.16438,0.05164,0.04406,0.76772,0.13641,56,0.99,0.18,0.15,0.3
0.3,0.55,29,29,-8,3,13,0.05412,0.12239,0.21799,0.52004,0.85212,0.04842,0.19361,0.09945,0.01111,0.18251,0.04866,0.05079,0.75227,0.14653,58,0.99,0.18,0.15,0.3
0.35,0.6,33,33,-8,4,16,0.05599,0.11437,0.17882,0.50665,0.8605,0.03906,0.14785,0.10044,0.02078,0.12707,0.07495,0.02549,0.79615,0.12415,66,0.99,0.18,0.15,0.3
0.4,0.65,32,32,-8,4,17,0.0644,0.12059,0.17715,0.51546,0.85588,0.03665,0.14905,0.10746,0.02756,0.1215,0.08627,0.02119,0.78654,0.12826,64,0.99,0.18,0.15,0.3
0.45,0.7,31,31,-8,4,18,0.06827,0.12152,0.17194,0.52084,0.85132,0.03467,0.14959,0.11401,0.03201,0.11758,0.0953,0.01871,0.78214,0.1318,62,0.99,0.18,0.15,0.3
0.5,0.75,31,31,-8,3,20,0.06172,0.12875,0.22056,0.50656,0.88706,0.02951,0.21424,0.08343,0.01308,0.20116,0.04851,0.03492,0.72403,0.14884,62,0.99,0.18,0.15,0.3
0.55,0.8,30,30,-7,3,21,0.05727,0.12017,0.20883,0.50933,0.88928,0.02745,0.21326,0.08327,0.01213,0.20113,0.04963,0.03363,0.72946,0.14827,60,0.99,0.18,0.15,0.3
0.6,0.85,28,28,-7,3,21,0.05931,0.11864,0.19593,0.52475,0.89402,0.02309,0.20312,0.08289,0.0147,0.18842,0.05739,0.0255,0.73757,0.143,56,0.99,0.18,0.15,0.3
0.65,0.9,25,25,-6,3,20,0.06258,0.11585,0.17458,0.51268,0.89351,0.01751,0.18665,0.08898,0.02004,0.16661,0.07309,0.01589,0.75077,0.13781,50,0.99,0.18,0.15,0.3
0.7,0.95,20,20,-5,3,17,0.0699,0.1097,0.13453,0.51505,0.86135,0.01013,0.16098,0.12852,0.03719,0.12379,0.12275,0.00577,0.76912,0.14475,40,0.99,0.18,0.15,0.3
