
TDR_alpha10_1s_3by2_alphamax30_eta99_gam10_ic15_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.75,78,78,-12,5,53,0.06963,0.16694,0.19821,0.48693,0.86607,0.03392,0.18447,0.09999,0.02304,0.16142,0.07245,0.02754,0.74589,0.14223,156,0.99,0.1,0.15,0.3
0.65,0.8,77,77,-11,5,56,0.06955,0.16317,0.18999,0.46779,0.88171,0.02555,0.17915,0.09274,0.02519,0.15397,0.07288,0.01985,0.75129,0.13594,154,0.99,0.1,0.15,0.3
0.7,0.85,65,65,-10,4,51,0.06665,0.16658,0.20154,0.48992,0.88149,0.02749,0.20315,0.09101,0.01843,0.18471,0.06322,0.02779,0.7302,0.14708,130,0.99,0.1,0.15,0.3
0.05,0.25,20,20,-5,2,3,0.0587,0.17378,0.24139,0.56262,0.85536,0.06726,0.08442,0.07738,0.01678,0.06764,0.05338,0.024,0.85688,0.0809,40,0.99,0.1,0.15,0.3
0.1,0.3,28,28,-6,2,6,0.04895,0.16585,0.26637,0.5655,0.86014,0.05008,0.20497,0.08978,0.00606,0.19891,0.02707,0.06271,0.74608,0.14737,56,0.99,0.1,0.15,0.3
0.15,0.35,35,35,-8,3,9,0.05513,0.15053,0.22292,0.50843,0.86042,0.04999,0.15819,0.08959,0.01373,0.14446,0.05055,0.03903,0.78668,0.12389,70,0.99,0.1,0.15,0.3
0.2,0.4,39,39,-8,3,12,0.06119,0.15981,0.23883,0.52074,0.86648,0.04477,0.19058,0.08875,0.01303,0.17755,0.0453,0.04345,0.74822,0.13967,78,0.99,0.1,0.15,0.3
0.25,0.45,45,45,-9,4,16,0.05736,0.13991,0.20079,0.48775,0.86069,0.04412,0.15727,0.09518,0.01794,0.13932,0.06314,0.03204,0.78537,0.12622,90,0.99,0.1,0.15,0.3
0.3,0.5,47,47,-10,4,19,0.06379,0.14816,0.20996,0.47748,0.86586,0.04056,0.17078,0.09358,0.01934,0.15144,0.06221,0.03137,0.76543,0.13218,94,0.99,0.1,0.15,0.3
0.35,0.55,48,48,-10,4,22,0.06218,0.14574,0.21104,0.50113,0.86246,0.0417,0.18178,0.09584,0.01706,0.16472,0.05962,0.03622,0.75604,0.13881,96,0.99,0.1,0.15,0.3
0.4,0.6,49,49,-10,4,25,0.0616,0.14465,0.2117,0.4931,0.86482,0.04002,0.18964,0.09516,0.01597,0.17368,0.0576,0.03755,0.74875,0.1424,98,0.99,0.1,0.15,0.3
0.45,0.65,48,48,-10,4,27,0.06168,0.14177,0.20713,0.49358,0.86027,0.04082,0.191,0.09891,0.01623,0.17477,0.06049,0.03841,0.74731,0.14495,96,0.99,0.1,0.15,0.3
0.5,0.7,49,49,-10,4,30,0.0606,0.14063,0.20607,0.49016,0.87222,0.03508,0.19483,0.09269,0.0156,0.17924,0.05778,0.03491,0.74455,0.14376,98,0.99,0.1,0.15,0.3
0.55,0.75,47,47,-10,4,31,0.06572,0.14275,0.20023,0.50327,0.87596,0.0311,0.18805,0.09294,0.01965,0.1684,0.06532,0.02762,0.74623,0.1405,94,0.99,0.1,0.15,0.3
0.6,0.8,45,45,-9,4,32,0.06333,0.13571,0.18787,0.47721,0.87828,0.02798,0.1827,0.09373,0.0203,0.16241,0.06964,0.02409,0.75397,0.13822,90,0.99,0.1,0.15,0.3
0.65,0.85,42,42,-8,4,32,0.06161,0.12728,0.17005,0.49426,0.87966,0.02344,0.17273,0.0969,0.02274,0.14999,0.07854,0.01836,0.76565,0.13482,84,0.99,0.1,0.15,0.3
0.7,0.9,38,38,-7,3,31,0.06413,0.14275,0.20532,0.51293,0.91815,0.01434,0.21679,0.06751,0.01536,0.20142,0.05005,0.01747,0.71908,0.14215,76,0.99,0.1,0.15,0.3
0.05,0.3,16,16,-5,2,3,0.03587,0.12985,0.22833,0.7173,0.86254,0.06712,0.07146,0.07034,0.00707,0.06439,0.0381,0.03224,0.89267,0.0709,32,0.99,0.1,0.15,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.1,0.15,0.3
0.15,0.4,25,25,-7,3,7,0.05224,0.12388,0.20126,0.55088,0.86556,0.047,0.12367,0.08744,0.01728,0.10639,0.06087,0.02657,0.82408,0.10555,50,0.99,0.1,0.15,0.3
0.2,0.45,27,27,-7,3,9,0.0576,0.13054,0.21474,0.51985,0.86681,0.04468,0.15469,0.08851,0.01605,0.13864,0.05584,0.03267,0.78771,0.1216,54,0.99,0.1,0.15,0.3
0.25,0.5,28,28,-7,3,11,0.05517,0.1254,0.21681,0.48995,0.85589,0.0484,0.17711,0.09571,0.01273,0.16438,0.05164,0.04406,0.76772,0.13641,56,0.99,0.1,0.15,0.3
0.3,0.55,32,32,-8,3,14,0.05782,0.13302,0.23279,0.51204,0.88506,0.03448,0.2012,0.08046,0.01162,0.18959,0.04202,0.03844,0.74097,0.14083,64,0.99,0.1,0.15,0.3
0.35,0.6,33,33,-8,3,16,0.06364,0.13977,0.23832,0.50665,0.89286,0.03032,0.20888,0.07681,0.01314,0.19574,0.04259,0.03423,0.72748,0.14284,66,0.99,0.1,0.15,0.3
0.4,0.65,34,34,-8,4,18,0.06279,0.12237,0.18373,0.50624,0.874,0.03116,0.15473,0.09484,0.02438,0.13035,0.0746,0.02024,0.78248,0.12478,68,0.99,0.1,0.15,0.3
0.45,0.7,32,32,-8,3,19,0.06078,0.13037,0.22712,0.50077,0.88541,0.03135,0.21645,0.08323,0.01213,0.20432,0.04514,0.03809,0.72277,0.14984,64,0.99,0.1,0.15,0.3
0.5,0.75,31,31,-8,3,20,0.06172,0.12875,0.22056,0.50656,0.88706,0.02951,0.21424,0.08343,0.01308,0.20116,0.04851,0.03492,0.72403,0.14884,62,0.99,0.1,0.15,0.3
0.55,0.8,30,30,-7,3,21,0.05727,0.12017,0.20883,0.50933,0.88928,0.02745,0.21326,0.08327,0.01213,0.20113,0.04963,0.03363,0.72946,0.14827,60,0.99,0.1,0.15,0.3
0.6,0.85,31,31,-7,4,23,0.05201,0.09946,0.14557,0.51387,0.88199,0.02004,0.15189,0.09796,0.02181,0.13008,0.08393,0.01404,0.7961,0.12493,62,0.99,0.1,0.15,0.3
0.65,0.9,25,25,-6,3,20,0.06258,0.11585,0.17458,0.51268,0.89351,0.01751,0.18665,0.08898,0.02004,0.16661,0.07309,0.01589,0.75077,0.13781,50,0.99,0.1,0.15,0.3
0.7,0.95,22,22,-5,3,19,0.05022,0.09277,0.13685,0.5307,0.8888,0.01176,0.17261,0.09943,0.01784,0.15477,0.08902,0.01042,0.77716,0.13602,44,0.99,0.1,0.15,0.3
