
TDR_alpha10_1s_3by2_alphaonly_eta99_gam10_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.55,69,69,-12,3,33,0.09692,0.23312,0.28633,0.53005,0.8603,0.04262,0.25302,0.09707,0.0179,0.23512,0.04578,0.05129,0.65005,0.17504,138,0.99,0.1,0.2,0.9
0.45,0.6,68,68,-12,3,36,0.09801,0.2312,0.28385,0.53046,0.85689,0.04343,0.25368,0.09966,0.01836,0.23532,0.04755,0.05211,0.6483,0.17667,136,0.99,0.1,0.2,0.9
0.5,0.65,69,69,-12,3,40,0.09647,0.22982,0.28303,0.53038,0.86398,0.03995,0.25652,0.09606,0.01773,0.23879,0.04619,0.04986,0.647,0.17629,138,0.99,0.1,0.2,0.9
0.55,0.7,65,65,-11,3,41,0.09826,0.22598,0.27645,0.53322,0.85912,0.04126,0.25094,0.09961,0.01943,0.23151,0.05092,0.04869,0.65079,0.17528,130,0.99,0.1,0.2,0.9
0.6,0.75,66,66,-11,3,45,0.09106,0.21973,0.27172,0.53388,0.87268,0.03525,0.2545,0.09206,0.01706,0.23744,0.0468,0.04526,0.65443,0.17328,132,0.99,0.1,0.2,0.9
0.65,0.8,57,57,-10,2,42,0.09458,0.23533,0.30104,0.53732,0.87509,0.0328,0.30162,0.0921,0.01202,0.2896,0.03409,0.05802,0.60379,0.19686,114,0.99,0.1,0.2,0.9
0.7,0.85,52,52,-9,2,41,0.09232,0.22788,0.29088,0.54419,0.88295,0.02957,0.29428,0.08748,0.01255,0.28174,0.03639,0.05109,0.61339,0.19088,104,0.99,0.1,0.2,0.9
0.05,0.25,19,19,-5,1,3,0.06285,0.23149,0.35355,0.98152,0.87543,0.04061,0.281,0.08396,0.0037,0.2773,0.01322,0.07074,0.65616,0.18248,38,0.99,0.1,0.2,0.9
0.1,0.3,25,25,-6,2,5,0.08012,0.19745,0.2745,0.57249,0.86312,0.05262,0.17273,0.08426,0.01787,0.15486,0.0464,0.03785,0.74715,0.12849,50,0.99,0.1,0.2,0.9
0.15,0.35,31,31,-7,2,8,0.07176,0.19016,0.28665,0.55795,0.86633,0.04529,0.23384,0.08838,0.01044,0.2234,0.03272,0.05566,0.6944,0.16111,62,0.99,0.1,0.2,0.9
0.2,0.4,33,33,-8,2,10,0.09165,0.20921,0.30082,0.55133,0.86976,0.04258,0.24491,0.08765,0.01513,0.22978,0.03791,0.04974,0.66344,0.16628,66,0.99,0.1,0.2,0.9
0.25,0.45,36,36,-8,2,13,0.08148,0.19506,0.29676,0.54232,0.86098,0.04322,0.27048,0.0958,0.01072,0.25976,0.0323,0.0635,0.64804,0.18314,72,0.99,0.1,0.2,0.9
0.3,0.5,37,37,-9,2,15,0.09806,0.21224,0.30803,0.54131,0.86909,0.0401,0.26853,0.0908,0.0149,0.25363,0.03703,0.05376,0.63341,0.17966,74,0.99,0.1,0.2,0.9
0.35,0.55,39,39,-9,2,18,0.08814,0.1993,0.30202,0.54237,0.86511,0.03974,0.2842,0.09514,0.01144,0.27276,0.0328,0.06235,0.62766,0.18967,78,0.99,0.1,0.2,0.9
0.4,0.6,39,39,-9,2,20,0.09019,0.19895,0.30072,0.54201,0.86394,0.03961,0.28616,0.09644,0.01186,0.2743,0.03399,0.06244,0.62364,0.1913,78,0.99,0.1,0.2,0.9
0.45,0.65,39,39,-9,2,22,0.09022,0.19704,0.2986,0.54218,0.86606,0.03818,0.28816,0.09576,0.01187,0.27629,0.03436,0.0614,0.62162,0.19196,78,0.99,0.1,0.2,0.9
0.5,0.7,41,41,-9,3,25,0.0857,0.17595,0.24891,0.54163,0.86455,0.03871,0.22466,0.09674,0.01981,0.20485,0.05659,0.04016,0.68963,0.1607,82,0.99,0.1,0.2,0.9
0.55,0.75,36,36,-8,2,24,0.09318,0.19426,0.29005,0.5473,0.86868,0.03641,0.28165,0.0949,0.01354,0.26811,0.03911,0.05579,0.62517,0.18827,72,0.99,0.1,0.2,0.9
0.6,0.8,32,32,-8,2,23,0.09882,0.19389,0.28082,0.55112,0.86264,0.03813,0.26897,0.09922,0.01673,0.25224,0.04753,0.0517,0.6322,0.1841,64,0.99,0.1,0.2,0.9
0.65,0.85,31,31,-7,2,24,0.08706,0.17821,0.26628,0.55546,0.87277,0.03298,0.27163,0.09425,0.01388,0.25775,0.04503,0.04922,0.6413,0.18294,62,0.99,0.1,0.2,0.9
0.7,0.9,28,28,-6,2,23,0.0942,0.18168,0.25779,0.56572,0.89177,0.02392,0.25514,0.08431,0.01859,0.23655,0.05322,0.03109,0.65066,0.16973,56,0.99,0.1,0.2,0.9
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.98532,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.1,0.2,0.9
0.1,0.35,17,17,-5,1,4,0.07724,0.20138,0.35567,0.59411,0.88113,0.03587,0.31135,0.083,0.0054,0.30595,0.01608,0.06692,0.61141,0.19718,34,0.99,0.1,0.2,0.9
0.15,0.4,21,21,-6,2,6,0.07019,0.16141,0.26981,0.56563,0.86456,0.04879,0.19797,0.08665,0.01255,0.18542,0.0397,0.04695,0.73185,0.14231,42,0.99,0.1,0.2,0.9
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.56161,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.1,0.2,0.9
0.25,0.5,23,23,-7,2,9,0.08245,0.16761,0.27827,0.55929,0.85298,0.04911,0.23559,0.09791,0.01387,0.22172,0.042,0.05591,0.68196,0.16675,46,0.99,0.1,0.2,0.9
0.3,0.55,25,25,-7,2,11,0.08445,0.17019,0.28482,0.55412,0.86497,0.04229,0.25043,0.09274,0.01335,0.23708,0.03905,0.05369,0.66512,0.17159,50,0.99,0.1,0.2,0.9
0.35,0.6,26,26,-7,2,13,0.07351,0.15425,0.27591,0.54991,0.85751,0.04284,0.26755,0.09964,0.00967,0.25788,0.0343,0.06534,0.65893,0.1836,52,0.99,0.1,0.2,0.9
0.4,0.65,24,24,-7,2,13,0.0968,0.17731,0.28308,0.5551,0.85831,0.04333,0.25008,0.09836,0.01747,0.23261,0.04746,0.0509,0.65312,0.17422,48,0.99,0.1,0.2,0.9
0.45,0.7,25,25,-7,2,15,0.08334,0.16105,0.27446,0.55305,0.86135,0.04049,0.26441,0.09816,0.01264,0.25177,0.04085,0.05731,0.65225,0.18128,50,0.99,0.1,0.2,0.9
0.5,0.75,25,25,-7,2,16,0.09724,0.17734,0.28319,0.55554,0.88352,0.03142,0.25618,0.08506,0.01752,0.23866,0.04515,0.0399,0.64658,0.17062,50,0.99,0.1,0.2,0.9
0.55,0.8,26,26,-7,2,18,0.08804,0.16772,0.27872,0.55557,0.90172,0.0241,0.26446,0.07418,0.01438,0.25008,0.03903,0.03514,0.6475,0.16932,52,0.99,0.1,0.2,0.9
0.6,0.85,24,24,-6,2,18,0.08223,0.15601,0.2621,0.56177,0.90087,0.02314,0.26091,0.07599,0.01373,0.24718,0.04194,0.03405,0.65686,0.16845,48,0.99,0.1,0.2,0.9
0.65,0.9,20,20,-6,2,16,0.0958,0.16297,0.24551,0.57256,0.89613,0.0205,0.23611,0.08336,0.0224,0.21371,0.06069,0.02267,0.66809,0.15974,40,0.99,0.1,0.2,0.9
0.7,0.95,16,16,-5,1,14,0.09148,0.16728,0.30512,0.59402,0.93138,0.01218,0.33982,0.05644,0.00788,0.33194,0.02568,0.03076,0.5687,0.19813,32,0.99,0.1,0.2,0.9
