
TDR_alpha10_2s_3by2_alphamax30_eta99_gam8_ic25_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.2,0.4,17,17,-4,4,21,21,-10,2,12,0.05302,0.16174,0.27524,0.08558,0.85055,0.02567,0.17666,0.07602,0.00482,0.17184,0.01987,0.05615,0.21877,0.12634,0.55155,0.04776,52.8348203705996,34,76,0.99,0.08,0.25,0.3
0.25,0.45,18,18,-3,5,23,23,-12,2,15,0.05699,0.16414,0.27711,0.09073,0.85245,0.02361,0.19013,0.07562,0.00473,0.18541,0.01846,0.05717,0.21961,0.13288,0.53326,0.04832,57.4699626262745,36,82,0.99,0.08,0.25,0.3
0.3,0.5,18,18,-5,6,25,25,-13,1,18,0.05845,0.17489,0.31913,0.09485,0.85751,0.0164,0.23172,0.0773,0.00258,0.22915,0.00989,0.0674,0.17409,0.15451,0.53574,0.04878,59.2131377834623,36,86,0.99,0.08,0.25,0.3
0.35,0.55,19,19,-3,7,26,26,-13,2,21,0.06103,0.16585,0.27998,0.09587,0.8587,0.02157,0.20671,0.07516,0.00479,0.20191,0.01797,0.05719,0.2285,0.14093,0.50376,0.04456,63.8042586598709,38,90,0.99,0.08,0.25,0.3
0.4,0.6,19,19,-3,8,25,25,-1,1,23,0.06032,0.16931,0.30706,0.09676,0.85491,0.0204,0.24944,0.07894,0.00119,0.24825,0.00495,0.07398,0.18009,0.16419,0.51014,0.04575,62.4929830592817,38,88,0.99,0.08,0.25,0.3
0.45,0.65,19,19,-3,9,27,27,-14,3,26,0.06243,0.15193,0.23856,0.09448,0.85375,0.02543,0.16335,0.07593,0.00928,0.15407,0.03435,0.04158,0.25864,0.11964,0.51558,0.04489,64.1584901868637,38,92,0.99,0.08,0.25,0.3
0.5,0.7,17,17,-3,9,28,28,-14,2,28,0.05767,0.15373,0.26747,0.09071,0.85766,0.01953,0.20197,0.07356,0.00444,0.19753,0.01826,0.05531,0.22277,0.13776,0.5176,0.04925,61.0143470037729,34,90,0.99,0.08,0.25,0.3
0.55,0.75,17,17,-3,10,23,23,-13,2,27,0.06377,0.15676,0.26363,0.09843,0.85186,0.02215,0.18856,0.07849,0.00584,0.18272,0.02353,0.05496,0.20798,0.13353,0.53968,0.04749,55.174701459601,34,80,0.99,0.08,0.25,0.3
0.6,0.8,14,14,-3,9,26,26,-13,2,29,0.05924,0.14984,0.25733,0.09197,0.86343,0.01846,0.18894,0.06925,0.00546,0.18348,0.02252,0.04673,0.22814,0.1291,0.52369,0.04886,52.7682818669994,28,80,0.99,0.08,0.25,0.3
0.65,0.85,13,13,-3,9,20,20,-1,1,26,0.05979,0.15298,0.28478,0.09502,0.8624,0.02124,0.23959,0.07901,0.00164,0.23795,0.0081,0.07091,0.19394,0.1593,0.50668,0.03735,45.732799418305,26,66,0.99,0.08,0.25,0.3
0.7,0.9,12,12,-2,9,18,18,-11,2,25,0.06362,0.14314,0.23134,0.09578,0.87381,0.01789,0.17581,0.07223,0.00784,0.16797,0.03465,0.03758,0.23039,0.12402,0.53019,0.03607,40.91327929418,24,60,0.99,0.08,0.25,0.3
0.05,0.3,9,9,-2,1,6,6,-1,1,3,0.0337,0.15265,0.32377,0.06369,0.85537,0.02349,0.1983,0.07931,0.00087,0.19743,0.00576,0.07355,0.13521,0.13881,0.63279,0.04184,22.406567458894,18,30,0.99,0.08,0.25,0.3
0.1,0.35,12,12,-2,2,8,8,-6,1,5,0.03966,0.14252,0.31841,0.07045,0.86154,0.01592,0.19037,0.07632,0.0012,0.18917,0.00643,0.06989,0.10469,0.13335,0.66528,0.04622,29.3554780496573,24,40,0.99,0.08,0.25,0.3
0.15,0.4,10,10,-3,2,14,14,-7,2,7,0.04718,0.13284,0.25855,0.07717,0.85721,0.02742,0.14963,0.06749,0.00542,0.14421,0.02309,0.0444,0.25598,0.10856,0.54721,0.04788,32.6781529451417,20,48,0.99,0.08,0.25,0.3
0.2,0.45,12,12,-3,3,14,14,-9,2,9,0.05004,0.13262,0.26283,0.08113,0.85618,0.02635,0.1619,0.07273,0.00512,0.15678,0.02212,0.05061,0.22459,0.11731,0.56348,0.04474,36.2225614884268,24,52,0.99,0.08,0.25,0.3
0.25,0.5,13,13,-3,4,15,15,-10,2,11,0.05632,0.13921,0.26951,0.0893,0.8623,0.02195,0.15816,0.06637,0.00586,0.1523,0.02219,0.04418,0.1954,0.11227,0.59011,0.04939,38.2965538571548,26,56,0.99,0.08,0.25,0.3
0.3,0.55,12,12,-3,4,17,17,-10,2,13,0.05574,0.13542,0.26764,0.08857,0.86042,0.02446,0.18879,0.07478,0.0053,0.18349,0.02163,0.05316,0.25239,0.13179,0.50308,0.04034,40.8952156085471,24,58,0.99,0.08,0.25,0.3
0.35,0.6,13,13,-2,5,15,15,-11,2,14,0.06217,0.13878,0.26138,0.0964,0.85087,0.02363,0.1845,0.07577,0.00585,0.17865,0.02257,0.05319,0.21666,0.13014,0.53667,0.04973,39.8999554801255,26,56,0.99,0.08,0.25,0.3
0.4,0.65,13,13,-4,6,16,16,-11,2,16,0.05941,0.13478,0.2642,0.09296,0.85701,0.02251,0.16727,0.0734,0.00618,0.16109,0.02487,0.04853,0.19721,0.12034,0.57611,0.04708,39.5644348142895,26,58,0.99,0.08,0.25,0.3
0.45,0.7,10,10,-4,5,18,18,-11,1,17,0.06122,0.14253,0.30618,0.09784,0.86199,0.01617,0.23382,0.07396,0.00302,0.2308,0.0119,0.06206,0.19945,0.15389,0.50551,0.04788,37.801546429033,20,56,0.99,0.08,0.25,0.3
0.5,0.75,9,9,-4,5,18,18,-1,1,18,0.05416,0.12793,0.2888,0.08783,0.8523,0.02108,0.23845,0.07746,0.0014,0.23705,0.00698,0.07048,0.20691,0.15795,0.50048,0.04916,35.9826965332031,18,54,0.99,0.08,0.25,0.3
0.55,0.8,10,10,-2,6,15,15,-10,1,18,0.05726,0.12874,0.28091,0.09148,0.85837,0.01487,0.2392,0.07975,0.00229,0.23691,0.01073,0.06902,0.18015,0.15947,0.52339,0.04701,34.29823454142,20,50,0.99,0.08,0.25,0.3
0.6,0.85,9,9,-2,6,14,14,0,1,18,0.04911,0.11241,0.26095,0.07991,0.85276,0.02596,0.23448,0.07719,0,0.23448,0,0.07719,0.1797,0.15583,0.53671,0.04409,30.9721416180501,18,46,0.99,0.08,0.25,0.3
0.65,0.9,8,8,-2,6,11,11,0,1,16,0.0538,0.11457,0.25527,0.08616,0.85662,0.03075,0.20617,0.0698,0,0.20617,0,0.0698,0.15959,0.13799,0.58043,0.04283,25.2305573194057,16,38,0.99,0.08,0.25,0.3
0.7,0.95,6,6,-2,5,11,11,0,2,15,0.05918,0.10815,0.18408,0.08714,0.86707,0.03363,0.12883,0.06653,0.00746,0.12137,0.04628,0.02025,0.23216,0.09768,0.57982,0.03277,21.24385,12,34,0.99,0.08,0.25,0.3
