
TDR_alpha10_1s_2by2_alphaonly_eta99_gam15_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.5,0.7,35,35,0,22,0.08519,0.20514,0.36123,0.35605,0.85658,0.0317,0.46232,0.11172,0.45249,0.28702,70,0.99,0.15,0.3,0.9
0.55,0.75,34,34,1,23,0.08804,0.19829,0.32654,0.32477,0.86128,0.05146,0.36351,0.08725,0.54845,0.22538,68,0.99,0.15,0.3,0.9
0.6,0.8,30,30,0,22,0.09129,0.20743,0.36187,0.3742,0.86257,0.03078,0.46108,0.10664,0.44763,0.28386,60,0.99,0.15,0.3,0.9
0.65,0.85,31,31,2,24,0.08706,0.17821,0.26628,0.26579,0.87277,0.07801,0.25775,0.04922,0.65518,0.15349,62,0.99,0.15,0.3,0.9
0.7,0.9,25,25,1,21,0.08442,0.1816,0.30275,0.31745,0.87925,0.0487,0.35421,0.07205,0.56137,0.21313,50,0.99,0.15,0.3,0.9
0.05,0.3,15,15,1,3,0.03506,0.15789,0.33218,0.20091,0.86569,0.04427,0.28117,0.09005,0.68377,0.18561,30,0.99,0.15,0.3,0.9
0.1,0.35,16,16,1,4,0.06465,0.17774,0.33595,0.26573,0.85136,0.05877,0.31469,0.08987,0.62066,0.20228,32,0.99,0.15,0.3,0.9
0.15,0.4,20,20,1,6,0.06387,0.16891,0.33505,0.27117,0.86108,0.04875,0.3472,0.09017,0.58893,0.21868,40,0.99,0.15,0.3,0.9
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.23025,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.15,0.3,0.9
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.15,0.3,0.9
0.3,0.55,22,22,0,10,0.08915,0.19416,0.38683,0.35933,0.8598,0.03078,0.47624,0.10942,0.4346,0.29283,44,0.99,0.15,0.3,0.9
0.35,0.6,22,22,1,11,0.09897,0.19345,0.34101,0.32987,0.85657,0.0611,0.33827,0.08232,0.56276,0.2103,44,0.99,0.15,0.3,0.9
0.4,0.65,23,23,0,13,0.0794,0.17255,0.36194,0.34638,0.85057,0.02985,0.48033,0.11958,0.44026,0.29995,46,0.99,0.15,0.3,0.9
0.45,0.7,23,23,1,14,0.08751,0.17498,0.32678,0.31897,0.85971,0.05431,0.35369,0.08597,0.5588,0.21983,46,0.99,0.15,0.3,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.15,0.3,0.9
0.55,0.8,21,21,1,15,0.08968,0.17263,0.32003,0.32224,0.86919,0.05318,0.34881,0.07763,0.56151,0.21322,42,0.99,0.15,0.3,0.9
0.6,0.85,18,18,1,14,0.08752,0.16306,0.30221,0.31783,0.85423,0.06009,0.34504,0.08568,0.56743,0.21536,36,0.99,0.15,0.3,0.9
0.65,0.9,17,17,1,14,0.0947,0.17194,0.30962,0.32478,0.88998,0.05195,0.334,0.05807,0.5713,0.19603,34,0.99,0.15,0.3,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.15,0.3,0.9
