
TDR_alpha20_1s_3by2_alphamax30_eta99_gam24_ic35_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.25,0.5,12,12,-5,1,5,0.13901,0.22201,0.33057,0.52527,0.76028,0.09182,0.28585,0.14789,0.01863,0.26723,0.04586,0.10203,0.57513,0.21687,24,0.99,0.24,0.35,0.3
0.3,0.55,14,14,-6,2,6,0.15106,0.20817,0.26263,0.52989,0.75439,0.08632,0.18498,0.15929,0.06842,0.11656,0.12674,0.03255,0.66396,0.17213,28,0.99,0.24,0.35,0.3
0.35,0.6,15,15,-6,1,8,0.10381,0.18123,0.30487,0.52734,0.75542,0.07944,0.32977,0.16513,0.00943,0.32034,0.03147,0.13366,0.56642,0.24745,30,0.99,0.24,0.35,0.3
0.4,0.65,14,14,-6,1,8,0.13372,0.21198,0.32514,0.54752,0.77318,0.07809,0.30637,0.14872,0.01642,0.28995,0.04322,0.1055,0.55991,0.22755,28,0.99,0.24,0.35,0.3
0.45,0.7,15,15,-6,2,9,0.13447,0.19226,0.25547,0.54899,0.75861,0.08386,0.20416,0.15752,0.04729,0.15687,0.11024,0.04728,0.66137,0.18084,30,0.99,0.24,0.35,0.3
0.5,0.75,13,13,-5,1,9,0.12006,0.19042,0.30191,0.54791,0.75188,0.08273,0.31582,0.16539,0.01337,0.30245,0.04208,0.12331,0.56412,0.24061,26,0.99,0.24,0.35,0.3
0.55,0.8,14,14,-5,2,10,0.12345,0.17614,0.23504,0.55343,0.75177,0.08129,0.20506,0.16694,0.04374,0.16133,0.11839,0.04855,0.67148,0.186,28,0.99,0.24,0.35,0.3
0.6,0.85,10,10,-4,1,8,0.14515,0.20924,0.30376,0.54064,0.75675,0.08341,0.28697,0.15984,0.02214,0.26483,0.06345,0.09639,0.56788,0.22341,20,0.99,0.24,0.35,0.3
0.65,0.9,12,12,-4,1,10,0.13323,0.20415,0.31186,0.57283,0.83673,0.04546,0.30017,0.11782,0.01806,0.28211,0.0524,0.06541,0.56661,0.20899,24,0.99,0.24,0.35,0.3
0.7,0.95,10,10,-4,1,9,0.13044,0.19505,0.29331,0.55519,0.8499,0.03625,0.29182,0.11385,0.01887,0.27295,0.06396,0.04988,0.57774,0.20283,20,0.99,0.24,0.35,0.3
