
TDR_alpha10_1s_2by2_alphamax30_eta99_gam12_ic25_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.85,36,36,3,28,0.05978,0.1335,0.20261,0.08884,0.86183,0.09403,0.20858,0.04414,0.73164,0.12636,72,0.99,0.12,0.25,0.3
0.7,0.9,31,31,2,26,0.05625,0.13598,0.23208,0.08704,0.88293,0.06036,0.28243,0.05672,0.66132,0.16957,62,0.99,0.12,0.25,0.3
0.05,0.3,15,15,1,3,0.03506,0.15789,0.33218,0.06615,0.86569,0.04427,0.28117,0.09005,0.68377,0.18561,30,0.99,0.12,0.25,0.3
0.1,0.35,20,20,2,5,0.03852,0.12502,0.24696,0.066,0.85499,0.08119,0.16992,0.06382,0.79155,0.11687,40,0.99,0.12,0.25,0.3
0.15,0.4,23,23,2,7,0.04205,0.1243,0.25518,0.07084,0.85222,0.07205,0.22328,0.07573,0.73467,0.14951,46,0.99,0.12,0.25,0.3
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.09849,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.12,0.25,0.3
0.25,0.5,27,27,2,11,0.04839,0.12666,0.26304,0.07936,0.85348,0.06452,0.26982,0.082,0.68179,0.17591,54,0.99,0.12,0.25,0.3
0.3,0.55,26,26,1,12,0.05773,0.14413,0.3133,0.09461,0.85325,0.04244,0.38208,0.1043,0.56019,0.24319,52,0.99,0.12,0.25,0.3
0.35,0.6,30,30,3,15,0.05462,0.1221,0.2198,0.084,0.85613,0.09203,0.19465,0.05183,0.75073,0.12324,60,0.99,0.12,0.25,0.3
0.4,0.65,29,29,2,16,0.06405,0.14377,0.27568,0.09974,0.87521,0.06065,0.27988,0.06414,0.65606,0.17201,58,0.99,0.12,0.25,0.3
0.45,0.7,28,28,2,17,0.06278,0.1382,0.26704,0.09771,0.86872,0.06357,0.2809,0.06771,0.65632,0.17431,56,0.99,0.12,0.25,0.3
0.5,0.75,27,27,2,18,0.05551,0.12414,0.25109,0.08768,0.85888,0.06452,0.28624,0.0766,0.65825,0.18142,54,0.99,0.12,0.25,0.3
0.55,0.8,28,28,3,20,0.04834,0.1041,0.19204,0.07436,0.8574,0.09197,0.20276,0.05062,0.74889,0.12669,56,0.99,0.12,0.25,0.3
0.6,0.85,22,22,2,17,0.06345,0.12619,0.23299,0.09645,0.85771,0.07982,0.25889,0.06247,0.67766,0.16068,44,0.99,0.12,0.25,0.3
0.65,0.9,19,19,1,16,0.0564,0.11984,0.2651,0.09022,0.86862,0.04074,0.37611,0.09064,0.56749,0.23338,38,0.99,0.12,0.25,0.3
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.09411,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.12,0.25,0.3
