
TDR_alpha10_1s_3by2_alphamax30_eta99_gam18_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.6,0.75,74,74,-12,4,51,0.06071,0.17266,0.22199,0.47764,0.85941,0.04012,0.22949,0.10045,0.01165,0.21784,0.04842,0.05204,0.70979,0.16497,148,0.99,0.18,0.2,0.3
0.65,0.8,65,65,-11,4,48,0.06704,0.16833,0.20812,0.47875,0.85032,0.04183,0.20975,0.10785,0.01689,0.19286,0.06464,0.04321,0.7232,0.1588,130,0.99,0.18,0.2,0.3
0.7,0.85,58,58,-9,3,46,0.0656,0.17887,0.23142,0.49677,0.86844,0.03457,0.25173,0.09699,0.01118,0.24055,0.04564,0.05135,0.68266,0.17436,116,0.99,0.18,0.2,0.3
0.05,0.25,18,18,-5,1,3,0.05528,0.21396,0.33976,0.70026,0.85214,0.04773,0.28255,0.10012,0.00285,0.2797,0.01255,0.08757,0.66217,0.19134,36,0.99,0.18,0.2,0.3
0.1,0.3,28,28,-6,2,6,0.04895,0.16585,0.26637,0.5655,0.86014,0.05008,0.20497,0.08978,0.00606,0.19891,0.02707,0.06271,0.74608,0.14737,56,0.99,0.18,0.2,0.3
0.15,0.35,34,34,-7,2,9,0.05321,0.16964,0.28062,0.5,0.86854,0.04054,0.25599,0.09091,0.00545,0.25054,0.02287,0.06804,0.6908,0.17345,68,0.99,0.18,0.2,0.3
0.2,0.4,38,38,-8,2,12,0.05692,0.17137,0.28681,0.51415,0.86932,0.03747,0.28139,0.0932,0.00539,0.276,0.02179,0.07141,0.66169,0.1873,76,0.99,0.18,0.2,0.3
0.25,0.45,41,41,-9,3,15,0.05682,0.15177,0.23869,0.49079,0.85272,0.04851,0.21447,0.09876,0.00981,0.20466,0.04057,0.0582,0.7287,0.15662,82,0.99,0.18,0.2,0.3
0.3,0.5,43,43,-9,3,18,0.0569,0.1505,0.241,0.51047,0.85066,0.04748,0.23006,0.10186,0.00894,0.22113,0.03831,0.06355,0.71303,0.16596,86,0.99,0.18,0.2,0.3
0.35,0.55,45,45,-10,3,21,0.06116,0.15627,0.24746,0.50191,0.86025,0.04264,0.23874,0.0971,0.0096,0.22914,0.03803,0.05907,0.70009,0.16792,90,0.99,0.18,0.2,0.3
0.4,0.6,46,46,-10,3,24,0.05579,0.14703,0.24177,0.48829,0.85558,0.04271,0.24941,0.1017,0.00778,0.24163,0.03508,0.06662,0.6948,0.17555,92,0.99,0.18,0.2,0.3
0.45,0.65,47,47,-10,3,27,0.05203,0.14063,0.23761,0.47819,0.8583,0.04018,0.25689,0.10151,0.0067,0.2502,0.03275,0.06875,0.69107,0.1792,94,0.99,0.18,0.2,0.3
0.5,0.7,45,45,-10,3,28,0.05874,0.14707,0.23773,0.49296,0.863,0.03893,0.2493,0.09807,0.00884,0.24046,0.03837,0.0597,0.69195,0.17369,90,0.99,0.18,0.2,0.3
0.55,0.75,43,43,-9,3,29,0.05803,0.1425,0.22932,0.50063,0.86252,0.03847,0.24523,0.09901,0.0092,0.23603,0.04132,0.05769,0.69673,0.17212,86,0.99,0.18,0.2,0.3
0.6,0.8,40,40,-8,3,29,0.06004,0.1406,0.21989,0.48059,0.86457,0.03692,0.2351,0.09851,0.01091,0.22419,0.04793,0.05058,0.70486,0.16681,80,0.99,0.18,0.2,0.3
0.65,0.85,36,36,-8,3,28,0.05978,0.1335,0.20261,0.50378,0.86183,0.03596,0.22134,0.10221,0.01276,0.20858,0.05807,0.04414,0.71887,0.16178,72,0.99,0.18,0.2,0.3
0.7,0.9,31,31,-7,2,26,0.05625,0.13598,0.23208,0.52505,0.88293,0.0267,0.28884,0.09037,0.00641,0.28243,0.03365,0.05672,0.65491,0.1896,62,0.99,0.18,0.2,0.3
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.72709,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.18,0.2,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.18,0.2,0.3
0.15,0.4,23,23,-6,2,7,0.04205,0.1243,0.25518,0.54074,0.85222,0.04822,0.22754,0.09955,0.00426,0.22328,0.02382,0.07573,0.73041,0.16355,46,0.99,0.18,0.2,0.3
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.53772,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.18,0.2,0.3
0.25,0.5,25,25,-7,2,10,0.0635,0.14648,0.27144,0.50941,0.85439,0.04573,0.2559,0.09988,0.00782,0.24807,0.03085,0.06903,0.6806,0.17789,50,0.99,0.18,0.2,0.3
0.3,0.55,29,29,-8,3,13,0.05412,0.12239,0.21799,0.52004,0.85212,0.04842,0.19361,0.09945,0.01111,0.18251,0.04866,0.05079,0.75227,0.14653,58,0.99,0.18,0.2,0.3
0.35,0.6,30,30,-8,3,15,0.05462,0.1221,0.2198,0.50846,0.85613,0.04522,0.20522,0.09864,0.01057,0.19465,0.04681,0.05183,0.74016,0.15193,60,0.99,0.18,0.2,0.3
0.4,0.65,29,29,-8,2,16,0.06405,0.14377,0.27568,0.51262,0.87521,0.03365,0.28678,0.09114,0.0069,0.27988,0.027,0.06414,0.64916,0.18896,58,0.99,0.18,0.2,0.3
0.45,0.7,30,30,-8,3,18,0.0592,0.12476,0.21792,0.50722,0.86508,0.03919,0.21138,0.09573,0.01218,0.1992,0.05045,0.04528,0.72941,0.15355,60,0.99,0.18,0.2,0.3
0.5,0.75,27,27,-7,2,18,0.05551,0.12414,0.25109,0.51219,0.85888,0.03666,0.29177,0.10446,0.00553,0.28624,0.02786,0.0766,0.65272,0.19811,54,0.99,0.18,0.2,0.3
0.55,0.8,25,25,-7,2,18,0.05747,0.12319,0.2428,0.52595,0.85859,0.03689,0.28401,0.10451,0.00638,0.27763,0.03228,0.07223,0.65851,0.19426,50,0.99,0.18,0.2,0.3
0.6,0.85,22,22,-6,2,17,0.06345,0.12619,0.23299,0.51212,0.85771,0.03747,0.26767,0.10482,0.00878,0.25889,0.04234,0.06247,0.66888,0.18624,44,0.99,0.18,0.2,0.3
0.65,0.9,22,22,-6,2,18,0.06249,0.1253,0.22955,0.52087,0.89663,0.0228,0.26435,0.08057,0.00912,0.25523,0.04124,0.03933,0.67315,0.17246,44,0.99,0.18,0.2,0.3
0.7,0.95,17,17,-5,2,15,0.0643,0.11625,0.19295,0.56118,0.88093,0.02159,0.23572,0.09748,0.01309,0.22263,0.06881,0.02867,0.69998,0.1666,34,0.99,0.18,0.2,0.3
