
TDR_alpha20_1s_3by2_alphamax30_eta99_gam25_ic25_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.55,0.65,85,85,-13,2,52,0.13081,0.30836,0.30836,0.48174,0.75443,0.08586,0.29708,0.1597,0.0193,0.27778,0.0495,0.1102,0.5721,0.22839,170,0.99,0.25,0.25,0.3
0.6,0.7,80,80,-12,2,53,0.13175,0.30493,0.30493,0.46336,0.75231,0.087,0.29296,0.16068,0.02033,0.27264,0.05232,0.10836,0.57527,0.22682,160,0.99,0.25,0.25,0.3
0.65,0.75,73,73,-12,2,52,0.1368,0.3031,0.3031,0.48169,0.75315,0.08741,0.28389,0.15944,0.02336,0.26053,0.05846,0.10098,0.5793,0.22167,146,0.99,0.25,0.25,0.3
0.7,0.8,67,67,-10,2,51,0.14177,0.30203,0.30203,0.49992,0.76377,0.08244,0.274,0.15379,0.02713,0.24687,0.06542,0.08836,0.58423,0.21389,134,0.99,0.25,0.25,0.3
0.05,0.2,14,14,-4,1,2,0.13338,0.28891,0.33634,0.73787,0.75555,0.12285,0.19484,0.1216,0.0196,0.17524,0.04653,0.07507,0.67178,0.15822,28,0.99,0.25,0.25,0.3
0.1,0.25,21,21,-5,1,4,0.13466,0.2866,0.34277,0.53639,0.7682,0.09367,0.27814,0.13812,0.01729,0.26084,0.04009,0.09803,0.5872,0.20813,42,0.99,0.25,0.25,0.3
0.15,0.3,27,27,-7,2,6,0.15198,0.25507,0.28677,0.50547,0.76143,0.09537,0.18744,0.1432,0.05767,0.12977,0.10276,0.04044,0.66058,0.16532,54,0.99,0.25,0.25,0.3
0.2,0.35,31,31,-7,1,9,0.13538,0.28183,0.34417,0.5027,0.77442,0.0791,0.31662,0.14647,0.01537,0.30124,0.03619,0.11028,0.548,0.23155,62,0.99,0.25,0.25,0.3
0.25,0.4,32,32,-8,1,11,0.13791,0.277,0.33868,0.48562,0.75784,0.08493,0.32025,0.15723,0.01568,0.30457,0.03756,0.11967,0.54183,0.23874,64,0.99,0.25,0.25,0.3
0.3,0.45,38,38,-9,1,15,0.12474,0.26719,0.3342,0.49727,0.76926,0.07461,0.33764,0.15613,0.0122,0.32543,0.03186,0.12427,0.53762,0.24688,76,0.99,0.25,0.25,0.3
0.35,0.5,39,39,-9,2,17,0.13917,0.25599,0.30236,0.50388,0.76406,0.08916,0.25148,0.14677,0.02975,0.22173,0.06753,0.07924,0.60935,0.19913,78,0.99,0.25,0.25,0.3
0.4,0.55,37,37,-9,2,18,0.14773,0.2579,0.30138,0.50964,0.75174,0.09482,0.24754,0.15344,0.03424,0.2133,0.0752,0.07824,0.60472,0.20049,74,0.99,0.25,0.25,0.3
0.45,0.6,41,41,-9,2,22,0.14007,0.25646,0.30372,0.49381,0.7721,0.08275,0.25863,0.14515,0.02902,0.22961,0.06646,0.07868,0.60129,0.20189,82,0.99,0.25,0.25,0.3
0.5,0.65,39,39,-9,2,23,0.139,0.25095,0.29721,0.49792,0.76153,0.08716,0.25755,0.15131,0.02938,0.22817,0.06953,0.08177,0.60344,0.20443,78,0.99,0.25,0.25,0.3
0.55,0.7,36,36,-9,2,23,0.14782,0.25327,0.29542,0.51198,0.75752,0.08825,0.24891,0.15422,0.03543,0.21348,0.07982,0.0744,0.60327,0.20157,72,0.99,0.25,0.25,0.3
0.6,0.75,38,38,-9,2,26,0.14985,0.25902,0.30103,0.51188,0.7902,0.07043,0.24945,0.13936,0.03651,0.21294,0.0781,0.06126,0.60069,0.19441,76,0.99,0.25,0.25,0.3
0.65,0.8,31,31,-7,2,23,0.14798,0.24314,0.27984,0.49915,0.7539,0.08575,0.23822,0.16035,0.04138,0.19683,0.09533,0.06502,0.6138,0.19928,62,0.99,0.25,0.25,0.3
0.7,0.85,29,29,-7,2,23,0.14432,0.23503,0.26865,0.51325,0.76344,0.07692,0.23284,0.15964,0.04364,0.18921,0.1033,0.05634,0.62284,0.19624,58,0.99,0.25,0.25,0.3
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.7773,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.25,0.25,0.3
0.1,0.3,16,16,-5,2,3,0.12985,0.2043,0.24571,0.59373,0.76903,0.0858,0.13176,0.14518,0.08089,0.05087,0.1316,0.01357,0.73839,0.13847,32,0.99,0.25,0.25,0.3
0.15,0.35,17,17,-5,2,4,0.15554,0.22559,0.26497,0.56423,0.76254,0.08351,0.16521,0.15395,0.0888,0.07641,0.13462,0.01933,0.67925,0.15958,34,0.99,0.25,0.25,0.3
0.2,0.4,18,18,-6,1,6,0.12006,0.22815,0.32605,0.55102,0.7561,0.08855,0.30957,0.15535,0.01285,0.29671,0.03514,0.12021,0.57037,0.23246,36,0.99,0.25,0.25,0.3
0.25,0.45,20,20,-6,2,7,0.15494,0.23225,0.28267,0.50225,0.76205,0.08943,0.19554,0.14852,0.05926,0.13628,0.10799,0.04053,0.64952,0.17203,40,0.99,0.25,0.25,0.3
0.3,0.5,21,21,-7,1,9,0.13252,0.23725,0.33425,0.51638,0.77035,0.07941,0.31569,0.15024,0.01513,0.30056,0.03799,0.11225,0.55179,0.23296,42,0.99,0.25,0.25,0.3
0.35,0.55,23,23,-7,1,11,0.12859,0.23351,0.33387,0.49644,0.78062,0.07232,0.32391,0.14706,0.0139,0.31001,0.03579,0.11127,0.54749,0.23549,46,0.99,0.25,0.25,0.3
0.4,0.6,23,23,-7,2,12,0.13027,0.21139,0.27669,0.50436,0.75458,0.09333,0.22908,0.1521,0.03337,0.19571,0.08178,0.07032,0.64065,0.19059,46,0.99,0.25,0.25,0.3
0.45,0.65,22,22,-7,1,13,0.12057,0.21654,0.3156,0.53463,0.75614,0.07903,0.3315,0.16482,0.01219,0.31931,0.03541,0.12941,0.54792,0.24816,44,0.99,0.25,0.25,0.3
0.5,0.7,21,21,-7,2,13,0.14596,0.21886,0.27397,0.52331,0.75044,0.08989,0.22171,0.15967,0.04569,0.17602,0.10191,0.05776,0.63232,0.19069,42,0.99,0.25,0.25,0.3
0.55,0.75,24,24,-7,2,16,0.13602,0.21621,0.27842,0.50564,0.79322,0.06787,0.23288,0.13891,0.03698,0.1959,0.08546,0.05345,0.6311,0.18589,48,0.99,0.25,0.25,0.3
0.6,0.8,19,19,-6,1,14,0.14404,0.23684,0.32765,0.52848,0.78918,0.06771,0.30918,0.14311,0.01888,0.2903,0.04776,0.09535,0.54678,0.22614,38,0.99,0.25,0.25,0.3
0.65,0.85,17,17,-5,2,13,0.16009,0.21572,0.24876,0.52017,0.75067,0.0675,0.20949,0.18183,0.07475,0.13474,0.15062,0.03121,0.63043,0.19566,34,0.99,0.25,0.25,0.3
0.7,0.9,14,14,-5,1,12,0.14063,0.22177,0.30358,0.56983,0.78186,0.06836,0.29776,0.14978,0.02021,0.27755,0.05978,0.09,0.56161,0.22377,28,0.99,0.25,0.25,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.25,0.25,0.3
0.1,0.35,11,11,-4,1,3,0.0829,0.18369,0.31515,0.57867,0.77465,0.08656,0.27561,0.1388,0.00666,0.26895,0.02522,0.11358,0.64149,0.2072,22,0.99,0.25,0.25,0.3
0.15,0.4,12,12,-5,2,3,0.14856,0.19957,0.24122,0.59806,0.7557,0.07437,0.1572,0.16992,0.11561,0.04159,0.16084,0.00908,0.69424,0.16356,24,0.99,0.25,0.25,0.3
0.2,0.45,11,11,-5,1,4,0.14123,0.22719,0.33327,0.55506,0.7613,0.0958,0.27205,0.1429,0.01991,0.25214,0.04757,0.09533,0.58673,0.20747,22,0.99,0.25,0.25,0.3
0.25,0.5,12,12,-5,1,5,0.13901,0.22201,0.33057,0.52527,0.76028,0.09182,0.28585,0.14789,0.01863,0.26723,0.04586,0.10203,0.57513,0.21687,24,0.99,0.25,0.25,0.3
0.3,0.55,14,14,-6,2,6,0.15106,0.20817,0.26263,0.52989,0.75439,0.08632,0.18498,0.15929,0.06842,0.11656,0.12674,0.03255,0.66396,0.17213,28,0.99,0.25,0.25,0.3
0.35,0.6,15,15,-6,1,8,0.10381,0.18123,0.30487,0.52734,0.75542,0.07944,0.32977,0.16513,0.00943,0.32034,0.03147,0.13366,0.56642,0.24745,30,0.99,0.25,0.25,0.3
0.4,0.65,14,14,-6,1,8,0.13372,0.21198,0.32514,0.54752,0.77318,0.07809,0.30637,0.14872,0.01642,0.28995,0.04322,0.1055,0.55991,0.22755,28,0.99,0.25,0.25,0.3
0.45,0.7,15,15,-6,2,9,0.13447,0.19226,0.25547,0.54899,0.75861,0.08386,0.20416,0.15752,0.04729,0.15687,0.11024,0.04728,0.66137,0.18084,30,0.99,0.25,0.25,0.3
0.5,0.75,13,13,-5,1,9,0.12006,0.19042,0.30191,0.54791,0.75188,0.08273,0.31582,0.16539,0.01337,0.30245,0.04208,0.12331,0.56412,0.24061,26,0.99,0.25,0.25,0.3
0.55,0.8,14,14,-5,2,10,0.12345,0.17614,0.23504,0.55343,0.75177,0.08129,0.20506,0.16694,0.04374,0.16133,0.11839,0.04855,0.67148,0.186,28,0.99,0.25,0.25,0.3
0.6,0.85,10,10,-4,1,8,0.14515,0.20924,0.30376,0.54064,0.75675,0.08341,0.28697,0.15984,0.02214,0.26483,0.06345,0.09639,0.56788,0.22341,20,0.99,0.25,0.25,0.3
0.65,0.9,12,12,-4,1,10,0.13323,0.20415,0.31186,0.57283,0.83673,0.04546,0.30017,0.11782,0.01806,0.28211,0.0524,0.06541,0.56661,0.20899,24,0.99,0.25,0.25,0.3
0.7,0.95,10,10,-4,1,9,0.13044,0.19505,0.29331,0.55519,0.8499,0.03625,0.29182,0.11385,0.01887,0.27295,0.06396,0.04988,0.57774,0.20283,20,0.99,0.25,0.25,0.3
