
TDR_alpha20_1s_3by2_alphamax30_eta99_gam11_ic35_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.55,53,53,-11,2,25,0.14772,0.28461,0.33422,0.47672,0.84618,0.04871,0.26477,0.10511,0.02936,0.23541,0.05393,0.05117,0.5875,0.18494,106,0.99,0.11,0.35,0.3
0.45,0.6,57,57,-11,2,30,0.1308,0.273,0.32888,0.48954,0.85177,0.04545,0.27998,0.10277,0.0219,0.25808,0.04556,0.05721,0.58921,0.19138,114,0.99,0.11,0.35,0.3
0.5,0.65,54,54,-11,2,31,0.14319,0.27958,0.33087,0.46944,0.85178,0.04511,0.27056,0.10311,0.02725,0.2433,0.05214,0.05097,0.58625,0.18683,108,0.99,0.11,0.35,0.3
0.55,0.7,49,49,-10,1,31,0.13905,0.29266,0.36241,0.50443,0.84875,0.04256,0.33544,0.10868,0.0149,0.32054,0.03187,0.07681,0.5255,0.22206,98,0.99,0.11,0.35,0.3
0.6,0.75,50,50,-10,2,34,0.13171,0.26317,0.31546,0.47435,0.84911,0.0448,0.27245,0.10609,0.02438,0.24808,0.05258,0.05351,0.59583,0.18927,100,0.99,0.11,0.35,0.3
0.65,0.8,42,42,-9,1,31,0.13528,0.28199,0.35148,0.49426,0.84832,0.04177,0.33381,0.1099,0.01462,0.31919,0.0335,0.0764,0.5309,0.22185,84,0.99,0.11,0.35,0.3
0.7,0.85,41,41,-8,2,32,0.13807,0.25588,0.29893,0.51295,0.85604,0.03856,0.25309,0.1054,0.03238,0.22072,0.06651,0.03889,0.60883,0.17925,82,0.99,0.11,0.35,0.3
0.05,0.25,12,12,-4,1,2,0.10632,0.25251,0.34162,0.76284,0.80862,0.08992,0.19645,0.10146,0.01204,0.18441,0.03299,0.06847,0.69723,0.14896,24,0.99,0.11,0.35,0.3
0.1,0.3,19,19,-5,1,4,0.10482,0.24638,0.35356,0.59335,0.84101,0.05554,0.29521,0.10345,0.01017,0.28504,0.02581,0.07764,0.59996,0.19933,38,0.99,0.11,0.35,0.3
0.15,0.35,23,23,-6,1,6,0.10863,0.24305,0.35493,0.54074,0.84367,0.04985,0.31877,0.10648,0.01025,0.30853,0.02538,0.0811,0.5726,0.21262,46,0.99,0.11,0.35,0.3
0.2,0.4,26,26,-7,1,8,0.11929,0.25058,0.36151,0.5099,0.85136,0.04574,0.32349,0.10289,0.012,0.31149,0.02708,0.07582,0.55722,0.21319,52,0.99,0.11,0.35,0.3
0.25,0.45,28,28,-7,1,10,0.12544,0.25328,0.36356,0.48995,0.85293,0.04431,0.32609,0.10276,0.01301,0.31309,0.02834,0.07442,0.54847,0.21442,56,0.99,0.11,0.35,0.3
0.3,0.5,27,27,-8,1,11,0.14011,0.26109,0.36449,0.4949,0.84224,0.04917,0.31727,0.10859,0.01645,0.30082,0.03386,0.07473,0.54262,0.21293,54,0.99,0.11,0.35,0.3
0.35,0.55,33,33,-8,2,15,0.11845,0.22358,0.30672,0.50665,0.84816,0.04879,0.25369,0.10304,0.02279,0.23091,0.05077,0.05228,0.62786,0.17837,66,0.99,0.11,0.35,0.3
0.4,0.6,32,32,-8,2,16,0.13473,0.23582,0.3112,0.51546,0.84898,0.04723,0.24639,0.10378,0.03006,0.21633,0.05904,0.04474,0.61888,0.17509,64,0.99,0.11,0.35,0.3
0.45,0.65,31,31,-8,2,17,0.14354,0.2407,0.31117,0.52084,0.84844,0.04595,0.24245,0.1056,0.03495,0.2075,0.06497,0.04063,0.61401,0.17403,62,0.99,0.11,0.35,0.3
0.5,0.7,30,30,-8,2,18,0.14445,0.2385,0.30681,0.4857,0.8473,0.04513,0.24133,0.10756,0.03634,0.20499,0.06822,0.03934,0.61422,0.17444,60,0.99,0.11,0.35,0.3
0.55,0.75,27,27,-7,1,18,0.13688,0.24752,0.35266,0.52559,0.85169,0.042,0.32448,0.10631,0.01568,0.3088,0.03505,0.07126,0.53863,0.21539,54,0.99,0.11,0.35,0.3
0.6,0.8,28,28,-7,1,20,0.13354,0.24736,0.3562,0.52475,0.87776,0.03195,0.32721,0.09028,0.01494,0.31227,0.0322,0.05808,0.53924,0.20875,56,0.99,0.11,0.35,0.3
0.65,0.85,22,22,-6,1,17,0.14417,0.2473,0.34529,0.52087,0.85812,0.03899,0.31179,0.1029,0.01873,0.29307,0.04194,0.06096,0.54404,0.20734,44,0.99,0.11,0.35,0.3
0.7,0.9,18,18,-5,1,15,0.14441,0.23927,0.33085,0.5492,0.85266,0.03973,0.30348,0.10761,0.02014,0.28334,0.04915,0.05847,0.55211,0.20555,36,0.99,0.11,0.35,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.11,0.35,0.3
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.58854,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.11,0.35,0.3
0.15,0.4,17,17,-5,1,5,0.0913,0.20058,0.34667,0.56423,0.85262,0.04545,0.3195,0.10194,0.0074,0.31209,0.02138,0.08056,0.5892,0.21072,34,0.99,0.11,0.35,0.3
0.2,0.45,18,18,-6,1,6,0.12006,0.22815,0.3624,0.55102,0.86423,0.04261,0.30957,0.09316,0.01285,0.29671,0.02807,0.06509,0.57037,0.20137,36,0.99,0.11,0.35,0.3
0.25,0.5,18,18,-6,1,7,0.12515,0.22595,0.35702,0.5387,0.85002,0.04717,0.31207,0.10281,0.01383,0.29823,0.03104,0.07177,0.56278,0.20744,36,0.99,0.11,0.35,0.3
0.3,0.55,21,21,-7,2,9,0.11801,0.19868,0.28712,0.51638,0.84582,0.05055,0.21813,0.10362,0.02964,0.18849,0.06341,0.04021,0.66386,0.16088,42,0.99,0.11,0.35,0.3
0.35,0.6,21,21,-7,2,10,0.12799,0.20609,0.28993,0.51685,0.84661,0.04805,0.2201,0.10534,0.03434,0.18577,0.06847,0.03687,0.65191,0.16272,42,0.99,0.11,0.35,0.3
0.4,0.65,20,20,-7,1,11,0.11612,0.20775,0.3441,0.49827,0.84911,0.04302,0.33127,0.10787,0.0114,0.31987,0.02911,0.07876,0.55261,0.21957,40,0.99,0.11,0.35,0.3
0.45,0.7,20,20,-7,1,12,0.11877,0.20929,0.34475,0.49882,0.8567,0.03994,0.33021,0.10336,0.01199,0.31822,0.02997,0.07339,0.55102,0.21678,40,0.99,0.11,0.35,0.3
0.5,0.75,20,20,-6,1,13,0.11939,0.20925,0.34505,0.50014,0.86818,0.03539,0.33011,0.09643,0.01219,0.31792,0.03001,0.06643,0.55049,0.21327,40,0.99,0.11,0.35,0.3
0.55,0.8,20,20,-6,2,14,0.10554,0.17453,0.26141,0.50227,0.84645,0.04355,0.23588,0.10999,0.02439,0.21149,0.06685,0.04314,0.65858,0.17294,40,0.99,0.11,0.35,0.3
0.6,0.85,19,19,-6,2,14,0.12525,0.19199,0.26238,0.52848,0.86707,0.02981,0.22231,0.10312,0.03768,0.18463,0.07924,0.02388,0.65244,0.16271,38,0.99,0.11,0.35,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.11,0.35,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.11,0.35,0.3
