
TDR_alpha10_1s_3by2_alphamax30_eta99_gam14_ic25_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.72709,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.14,0.25,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.14,0.25,0.3
0.15,0.4,23,23,-6,2,7,0.04205,0.1243,0.25518,0.54074,0.85222,0.04822,0.22754,0.09955,0.00426,0.22328,0.02382,0.07573,0.73041,0.16355,46,0.99,0.14,0.25,0.3
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.53772,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.14,0.25,0.3
0.25,0.5,25,25,-7,2,10,0.0635,0.14648,0.27144,0.50941,0.85439,0.04573,0.2559,0.09988,0.00782,0.24807,0.03085,0.06903,0.6806,0.17789,50,0.99,0.14,0.25,0.3
0.3,0.55,29,29,-8,3,13,0.05412,0.12239,0.21799,0.52004,0.85212,0.04842,0.19361,0.09945,0.01111,0.18251,0.04866,0.05079,0.75227,0.14653,58,0.99,0.14,0.25,0.3
0.35,0.6,30,30,-8,3,15,0.05462,0.1221,0.2198,0.50846,0.85613,0.04522,0.20522,0.09864,0.01057,0.19465,0.04681,0.05183,0.74016,0.15193,60,0.99,0.14,0.25,0.3
0.4,0.65,29,29,-8,2,16,0.06405,0.14377,0.27568,0.51262,0.87521,0.03365,0.28678,0.09114,0.0069,0.27988,0.027,0.06414,0.64916,0.18896,58,0.99,0.14,0.25,0.3
0.45,0.7,30,30,-8,3,18,0.0592,0.12476,0.21792,0.50722,0.86508,0.03919,0.21138,0.09573,0.01218,0.1992,0.05045,0.04528,0.72941,0.15355,60,0.99,0.14,0.25,0.3
0.5,0.75,27,27,-7,2,18,0.05551,0.12414,0.25109,0.51219,0.85888,0.03666,0.29177,0.10446,0.00553,0.28624,0.02786,0.0766,0.65272,0.19811,54,0.99,0.14,0.25,0.3
0.55,0.8,25,25,-7,2,18,0.05747,0.12319,0.2428,0.52595,0.85859,0.03689,0.28401,0.10451,0.00638,0.27763,0.03228,0.07223,0.65851,0.19426,50,0.99,0.14,0.25,0.3
0.6,0.85,22,22,-6,2,17,0.06345,0.12619,0.23299,0.51212,0.85771,0.03747,0.26767,0.10482,0.00878,0.25889,0.04234,0.06247,0.66888,0.18624,44,0.99,0.14,0.25,0.3
0.65,0.9,19,19,-5,1,16,0.0564,0.11984,0.2651,0.53043,0.86862,0.02436,0.37885,0.10703,0.00274,0.37611,0.01639,0.09064,0.56475,0.24294,38,0.99,0.14,0.25,0.3
0.7,0.95,17,17,-5,2,15,0.0643,0.11625,0.19295,0.56118,0.88093,0.02159,0.23572,0.09748,0.01309,0.22263,0.06881,0.02867,0.69998,0.1666,34,0.99,0.14,0.25,0.3
