
TDR_alpha20_1s_3by2_alphaonly_eta99_gam15_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.2,14,14,-4,1,2,0.13338,0.28891,0.33634,0.98628,0.75555,0.12285,0.19484,0.1216,0.0196,0.17524,0.04653,0.07507,0.67178,0.15822,28,0.99,0.15,0.2,0.9
0.1,0.25,22,22,-5,1,4,0.15005,0.30453,0.35743,0.57357,0.79388,0.08252,0.26981,0.1236,0.02186,0.24795,0.0437,0.0799,0.58013,0.19671,44,0.99,0.15,0.2,0.9
0.15,0.3,22,22,-6,1,5,0.19026,0.3219,0.3672,0.56583,0.77526,0.09067,0.26088,0.13407,0.03587,0.225,0.06017,0.0739,0.54886,0.19747,44,0.99,0.15,0.2,0.9
0.2,0.35,29,29,-7,2,8,0.15719,0.26061,0.29476,0.55573,0.75192,0.09948,0.20563,0.14861,0.05252,0.15312,0.09738,0.05123,0.63717,0.17712,58,0.99,0.15,0.2,0.9
0.25,0.4,31,31,-8,2,10,0.1716,0.27269,0.30603,0.55089,0.7571,0.09337,0.21543,0.14953,0.05743,0.158,0.09951,0.05002,0.61296,0.18248,62,0.99,0.15,0.2,0.9
0.3,0.45,33,33,-8,2,12,0.19501,0.29095,0.32073,0.54813,0.77301,0.07984,0.21995,0.14715,0.07157,0.14838,0.10706,0.04009,0.58504,0.18355,66,0.99,0.15,0.2,0.9
0.35,0.5,36,36,-9,2,15,0.18895,0.29095,0.32403,0.54411,0.78172,0.07648,0.22804,0.1418,0.06151,0.16653,0.09677,0.04502,0.58301,0.18492,72,0.99,0.15,0.2,0.9
0.4,0.55,36,36,-9,2,17,0.18114,0.28374,0.31897,0.54313,0.77167,0.08204,0.23289,0.14629,0.05483,0.17805,0.09371,0.05257,0.58597,0.18959,72,0.99,0.15,0.2,0.9
0.45,0.6,36,36,-9,2,19,0.17172,0.27515,0.31257,0.54262,0.76422,0.08597,0.23787,0.14981,0.0483,0.18957,0.08979,0.06002,0.5904,0.19384,72,0.99,0.15,0.2,0.9
0.5,0.65,35,35,-9,2,20,0.18866,0.28543,0.31811,0.54569,0.77289,0.07772,0.23255,0.14939,0.06111,0.17144,0.10152,0.04787,0.57878,0.19097,70,0.99,0.15,0.2,0.9
0.55,0.7,34,34,-8,2,21,0.19821,0.28964,0.3189,0.54865,0.77974,0.07037,0.22999,0.14988,0.07075,0.15924,0.10998,0.0399,0.57179,0.18994,68,0.99,0.15,0.2,0.9
0.6,0.75,34,34,-8,2,23,0.17708,0.27366,0.30685,0.55003,0.78034,0.07179,0.23421,0.14787,0.05599,0.17822,0.10035,0.04751,0.5887,0.19104,68,0.99,0.15,0.2,0.9
0.65,0.8,32,32,-8,2,23,0.19389,0.28082,0.3069,0.55623,0.79417,0.05777,0.22782,0.14805,0.07457,0.15325,0.11599,0.03206,0.57829,0.18793,64,0.99,0.15,0.2,0.9
0.7,0.85,30,30,-7,2,23,0.19622,0.27584,0.29692,0.56102,0.80457,0.04635,0.22509,0.14907,0.08515,0.13994,0.12564,0.02344,0.57868,0.18708,60,0.99,0.15,0.2,0.9
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.98917,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.15,0.2,0.9
0.1,0.3,13,13,-4,1,3,0.11955,0.23865,0.32954,0.59687,0.75907,0.10253,0.25974,0.1384,0.01432,0.24541,0.03843,0.09997,0.62071,0.19907,26,0.99,0.15,0.2,0.9
0.15,0.35,15,15,-5,1,4,0.15383,0.266,0.34954,0.57865,0.77869,0.08941,0.26668,0.1319,0.0235,0.24318,0.0486,0.0833,0.57948,0.19929,30,0.99,0.15,0.2,0.9
0.2,0.4,20,20,-6,2,6,0.14253,0.22488,0.27777,0.56064,0.77376,0.0868,0.18583,0.13944,0.05325,0.13257,0.10063,0.03881,0.67164,0.16263,40,0.99,0.15,0.2,0.9
0.25,0.45,17,17,-6,1,6,0.19634,0.29627,0.36924,0.56613,0.78979,0.07982,0.26317,0.13038,0.03834,0.22483,0.06312,0.06726,0.54049,0.19677,34,0.99,0.15,0.2,0.9
0.3,0.5,20,20,-7,1,8,0.19256,0.29664,0.37448,0.55715,0.81098,0.06721,0.27403,0.12181,0.03516,0.23887,0.05742,0.06439,0.5334,0.19792,40,0.99,0.15,0.2,0.9
0.35,0.55,20,20,-7,1,9,0.19966,0.29974,0.37534,0.55693,0.80821,0.06749,0.2725,0.1243,0.03796,0.23454,0.06101,0.06328,0.52784,0.1984,40,0.99,0.15,0.2,0.9
0.4,0.6,22,22,-7,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.07848,0.2148,0.14934,0.06025,0.15455,0.1071,0.04223,0.61741,0.18207,44,0.99,0.15,0.2,0.9
0.45,0.65,22,22,-7,2,12,0.17736,0.24938,0.29593,0.55936,0.77943,0.07075,0.21593,0.14982,0.06834,0.14759,0.11358,0.03624,0.60671,0.18288,44,0.99,0.15,0.2,0.9
0.5,0.7,22,22,-7,2,13,0.18526,0.25447,0.29693,0.55728,0.78944,0.06152,0.21699,0.14904,0.07646,0.14053,0.11896,0.03008,0.59774,0.18301,44,0.99,0.15,0.2,0.9
0.55,0.75,22,22,-7,2,14,0.19162,0.2581,0.29615,0.56044,0.80251,0.05084,0.21809,0.14666,0.08476,0.13333,0.1229,0.02376,0.59029,0.18238,44,0.99,0.15,0.2,0.9
0.6,0.8,22,22,-6,2,16,0.12468,0.19951,0.26003,0.56438,0.77721,0.07368,0.23142,0.14911,0.03376,0.19766,0.08984,0.05927,0.64389,0.19027,44,0.99,0.15,0.2,0.9
0.65,0.85,21,21,-6,2,16,0.14775,0.21776,0.26394,0.57235,0.80746,0.05054,0.21912,0.142,0.05312,0.166,0.10981,0.03219,0.63312,0.18056,42,0.99,0.15,0.2,0.9
0.7,0.9,20,20,-5,2,16,0.16297,0.22515,0.25585,0.57992,0.83324,0.0284,0.21369,0.13836,0.07454,0.13915,0.12359,0.01477,0.62334,0.17603,40,0.99,0.15,0.2,0.9
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.15,0.2,0.9
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.59806,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.15,0.2,0.9
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.57917,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.15,0.2,0.9
0.2,0.45,15,15,-5,2,5,0.11996,0.18915,0.25774,0.57022,0.78303,0.08376,0.16886,0.13322,0.04426,0.1246,0.09655,0.03666,0.71118,0.15104,30,0.99,0.15,0.2,0.9
0.25,0.5,10,10,-5,1,4,0.18651,0.26297,0.34923,0.58817,0.75846,0.09901,0.24844,0.14253,0.03761,0.21083,0.06966,0.07287,0.56505,0.19548,20,0.99,0.15,0.2,0.9
0.3,0.55,16,16,-6,2,7,0.1309,0.19702,0.26664,0.56948,0.77943,0.08065,0.19454,0.13992,0.04441,0.15013,0.09646,0.04346,0.67456,0.16723,32,0.99,0.15,0.2,0.9
0.35,0.6,16,16,-6,2,8,0.12232,0.18663,0.26014,0.5683,0.76574,0.08772,0.20387,0.14654,0.03708,0.16679,0.09199,0.05456,0.67381,0.17521,32,0.99,0.15,0.2,0.9
0.4,0.65,13,13,-5,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.06797,0.26649,0.12646,0.03724,0.22926,0.06493,0.06153,0.54192,0.19648,26,0.99,0.15,0.2,0.9
0.45,0.7,16,16,-6,2,9,0.17419,0.22988,0.27802,0.56824,0.8009,0.05236,0.20485,0.14674,0.08169,0.12316,0.12474,0.02199,0.62096,0.1758,32,0.99,0.15,0.2,0.9
0.5,0.75,14,14,-5,1,9,0.17991,0.25938,0.35822,0.57511,0.82931,0.05434,0.27742,0.11635,0.03205,0.24536,0.05901,0.05734,0.54267,0.19688,28,0.99,0.15,0.2,0.9
0.55,0.8,16,16,-6,2,11,0.1432,0.20111,0.25831,0.57554,0.8071,0.05186,0.20855,0.14104,0.0544,0.15415,0.11121,0.02983,0.64826,0.17479,32,0.99,0.15,0.2,0.9
0.6,0.85,15,15,-5,2,11,0.15027,0.20273,0.24809,0.58082,0.81163,0.04107,0.20503,0.14729,0.06701,0.13802,0.12666,0.02063,0.6447,0.17616,30,0.99,0.15,0.2,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.15,0.2,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.15,0.2,0.9
