
TDR_alpha10_2s_3by2_alphamax30_eta99_gam14_ic25_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.45,0.6,30,30,-6,14,50,50,-18,2,43,0.06226,0.21002,0.29183,0.098,0.85402,0.02015,0.21377,0.07639,0.00442,0.20935,0.0164,0.05999,0.21872,0.14508,0.50525,0.04943,109.475205213779,60,160,0.99,0.14,0.25,0.3
0.5,0.65,29,29,-6,15,47,47,-18,0,45,0.06146,0.22462,0.33295,0.09939,0.8526,0.01233,0.27831,0.08631,0.00154,0.27678,0.00585,0.08046,0.15784,0.18231,0.50239,0.04875,104.775758347677,58,152,0.99,0.14,0.25,0.3
0.55,0.7,28,28,-6,16,47,47,-18,2,48,0.06219,0.20358,0.28395,0.09749,0.85272,0.02025,0.20822,0.07714,0.00462,0.2036,0.01783,0.05931,0.21538,0.14268,0.51419,0.04989,101.665759914264,56,150,0.99,0.14,0.25,0.3
0.6,0.75,29,29,-4,18,40,40,-17,1,48,0.05901,0.20436,0.29818,0.09448,0.85196,0.01594,0.24592,0.08714,0.00228,0.24364,0.00973,0.0774,0.17281,0.16653,0.52226,0.04497,96.2192940257189,58,138,0.99,0.14,0.25,0.3
0.65,0.8,25,25,-5,17,38,38,-16,1,47,0.06123,0.20564,0.29942,0.09736,0.85643,0.01562,0.23106,0.08028,0.00274,0.22832,0.0113,0.06899,0.17265,0.15567,0.53505,0.04767,85.336438471625,50,126,0.99,0.14,0.25,0.3
0.7,0.85,22,22,-3,16,33,33,-14,1,44,0.06013,0.19678,0.28727,0.09534,0.85715,0.01522,0.24079,0.08299,0.00249,0.23831,0.01099,0.07199,0.17746,0.16189,0.52161,0.04465,75.5734592953355,44,110,0.99,0.14,0.25,0.3
0.05,0.25,11,11,-2,1,7,7,-4,0,3,0.05534,0.23766,0.4121,0.09811,0.85108,0.00839,0.31507,0.09551,0.00039,0.31468,0.00164,0.09387,0.05564,0.20529,0.57395,0.04502,27.9646575390311,22,36,0.99,0.14,0.25,0.3
0.1,0.3,14,14,-3,2,14,14,-7,1,6,0.04924,0.18689,0.32904,0.08389,0.85942,0.01798,0.21089,0.07375,0.00201,0.20888,0.00842,0.06532,0.1527,0.14232,0.58718,0.04885,39.559068439718,28,56,0.99,0.14,0.25,0.3
0.15,0.35,16,16,-3,3,18,18,-9,2,9,0.04968,0.16032,0.26905,0.08105,0.85042,0.02722,0.16375,0.07406,0.00476,0.15898,0.02026,0.0538,0.21902,0.1189,0.56755,0.04829,47.5680916569364,32,68,0.99,0.14,0.25,0.3
0.2,0.4,17,17,-4,4,21,21,-10,2,12,0.05302,0.16174,0.27524,0.08558,0.85055,0.02567,0.17666,0.07602,0.00482,0.17184,0.01987,0.05615,0.21877,0.12634,0.55155,0.04776,52.8348203705996,34,76,0.99,0.14,0.25,0.3
0.25,0.45,18,18,-3,5,23,23,-12,2,15,0.05699,0.16414,0.27711,0.09073,0.85245,0.02361,0.19013,0.07562,0.00473,0.18541,0.01846,0.05717,0.21961,0.13288,0.53326,0.04832,57.4699626262745,36,82,0.99,0.14,0.25,0.3
0.3,0.5,18,18,-5,6,25,25,-13,1,18,0.05845,0.17489,0.31913,0.09485,0.85751,0.0164,0.23172,0.0773,0.00258,0.22915,0.00989,0.0674,0.17409,0.15451,0.53574,0.04878,59.2131377834623,36,86,0.99,0.14,0.25,0.3
0.35,0.55,19,19,-3,7,26,26,-13,2,21,0.06103,0.16585,0.27998,0.09587,0.8587,0.02157,0.20671,0.07516,0.00479,0.20191,0.01797,0.05719,0.2285,0.14093,0.50376,0.04456,63.8042586598709,38,90,0.99,0.14,0.25,0.3
0.4,0.6,19,19,-3,8,25,25,-13,1,23,0.06032,0.16931,0.30706,0.09676,0.85491,0.01608,0.25059,0.08325,0.00234,0.24825,0.00927,0.07398,0.17894,0.16692,0.51014,0.04575,62.4929830592817,38,88,0.99,0.14,0.25,0.3
0.45,0.65,19,19,-3,9,26,26,-14,1,26,0.05288,0.15479,0.29423,0.08624,0.85118,0.01549,0.25423,0.08843,0.00179,0.25244,0.00823,0.0802,0.1773,0.17133,0.51558,0.04489,63.1896572169798,38,90,0.99,0.14,0.25,0.3
0.5,0.7,17,17,-3,9,28,28,-14,2,28,0.05767,0.15373,0.26747,0.09071,0.85766,0.01953,0.20197,0.07356,0.00444,0.19753,0.01826,0.05531,0.22277,0.13776,0.5176,0.04925,61.0143470037729,34,90,0.99,0.14,0.25,0.3
0.55,0.75,17,17,-3,10,23,23,-13,2,27,0.06377,0.15676,0.26363,0.09843,0.85186,0.02215,0.18856,0.07849,0.00584,0.18272,0.02353,0.05496,0.20798,0.13353,0.53968,0.04749,55.174701459601,34,80,0.99,0.14,0.25,0.3
0.6,0.8,14,14,-3,9,24,24,-13,0,28,0.05252,0.1506,0.30837,0.08633,0.85301,0.00941,0.28324,0.08871,0.00085,0.28239,0.00404,0.08467,0.14055,0.18598,0.52369,0.04886,50.8630294156917,28,76,0.99,0.14,0.25,0.3
0.65,0.85,13,13,-3,9,20,20,-11,1,26,0.05979,0.15298,0.28478,0.09502,0.8624,0.01653,0.2407,0.08372,0.00274,0.23795,0.01281,0.07091,0.19283,0.16221,0.50668,0.03735,45.732799418305,26,66,0.99,0.14,0.25,0.3
0.7,0.9,12,12,-2,9,15,15,-10,0,23,0.05632,0.14524,0.29494,0.09131,0.8589,0.00837,0.29333,0.09667,0.00067,0.29266,0.00358,0.09309,0.12016,0.195,0.53019,0.03607,38.0943994118166,24,54,0.99,0.14,0.25,0.3
0.05,0.3,9,9,-2,1,6,6,-4,1,3,0.0337,0.15265,0.32377,0.06369,0.85537,0.02268,0.19843,0.08012,0.001,0.19743,0.00657,0.07355,0.13508,0.13927,0.63279,0.04184,22.406567458894,18,30,0.99,0.14,0.25,0.3
0.1,0.35,12,12,-2,2,8,8,-6,1,5,0.03966,0.14252,0.31841,0.07045,0.86154,0.01592,0.19037,0.07632,0.0012,0.18917,0.00643,0.06989,0.10469,0.13335,0.66528,0.04622,29.3554780496573,24,40,0.99,0.14,0.25,0.3
0.15,0.4,10,10,-3,2,13,13,-7,0,7,0.04288,0.1432,0.35902,0.07556,0.85426,0.00849,0.30074,0.08937,0.00044,0.3003,0.00219,0.08718,0.10917,0.19505,0.54721,0.04788,31.7725705919173,20,46,0.99,0.14,0.25,0.3
0.2,0.45,12,12,-3,3,14,14,-9,2,9,0.05004,0.13262,0.26283,0.08113,0.85618,0.02635,0.1619,0.07273,0.00512,0.15678,0.02212,0.05061,0.22459,0.11731,0.56348,0.04474,36.2225614884268,24,52,0.99,0.14,0.25,0.3
0.25,0.5,13,13,-3,4,14,14,-9,0,11,0.04877,0.13977,0.34315,0.08301,0.85502,0.00868,0.26516,0.08691,0.00064,0.26452,0.00293,0.08399,0.09595,0.17604,0.59011,0.04939,37.4767836000112,26,54,0.99,0.14,0.25,0.3
0.3,0.55,12,12,-3,4,17,17,-10,2,13,0.05574,0.13542,0.26764,0.08857,0.86042,0.02446,0.18879,0.07478,0.0053,0.18349,0.02163,0.05316,0.25239,0.13179,0.50308,0.04034,40.8952156085471,24,58,0.99,0.14,0.25,0.3
0.35,0.6,13,13,-2,5,15,15,-11,2,14,0.06217,0.13878,0.26138,0.0964,0.85087,0.02363,0.1845,0.07577,0.00585,0.17865,0.02257,0.05319,0.21666,0.13014,0.53667,0.04973,39.8999554801255,26,56,0.99,0.14,0.25,0.3
0.4,0.65,13,13,-4,6,16,16,-11,2,16,0.05941,0.13478,0.2642,0.09296,0.85701,0.02251,0.16727,0.0734,0.00618,0.16109,0.02487,0.04853,0.19721,0.12034,0.57611,0.04708,39.5644348142895,26,58,0.99,0.14,0.25,0.3
0.45,0.7,10,10,-4,5,18,18,-11,1,17,0.06122,0.14253,0.30618,0.09784,0.86199,0.01617,0.23382,0.07396,0.00302,0.2308,0.0119,0.06206,0.19945,0.15389,0.50551,0.04788,37.801546429033,20,56,0.99,0.14,0.25,0.3
0.5,0.75,9,9,-4,5,18,18,-11,1,18,0.05416,0.12793,0.2888,0.08783,0.8523,0.0168,0.23943,0.08175,0.00239,0.23705,0.01127,0.07048,0.20592,0.16059,0.50048,0.04916,35.9826965332031,18,54,0.99,0.14,0.25,0.3
0.55,0.8,10,10,-2,6,15,15,-10,1,18,0.05726,0.12874,0.28091,0.09148,0.85837,0.01487,0.2392,0.07975,0.00229,0.23691,0.01073,0.06902,0.18015,0.15947,0.52339,0.04701,34.29823454142,20,50,0.99,0.14,0.25,0.3
0.6,0.85,9,9,-2,6,14,14,-10,1,18,0.04911,0.11241,0.26095,0.07991,0.85276,0.01532,0.23626,0.08783,0.00179,0.23448,0.01064,0.07719,0.17791,0.16205,0.53671,0.04409,30.9721416180501,18,46,0.99,0.14,0.25,0.3
0.65,0.9,8,8,-2,6,11,11,-9,1,16,0.0538,0.11457,0.25527,0.08616,0.85662,0.01605,0.20857,0.0845,0.0024,0.20617,0.0147,0.0698,0.15719,0.14653,0.58043,0.04283,25.2305573194057,16,38,0.99,0.14,0.25,0.3
0.7,0.95,6,6,-2,5,11,11,-8,2,15,0.05918,0.10815,0.18408,0.08714,0.86707,0.0146,0.13316,0.08556,0.0118,0.12137,0.06531,0.02025,0.22783,0.10936,0.57982,0.03277,21.24385,12,34,0.99,0.14,0.25,0.3
