
TDR_alpha10_1s_3by2_alphamax30_eta99_gam10_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,82,82,-13,4,44,0.06156,0.18522,0.24061,0.48521,0.85931,0.04184,0.2401,0.09884,0.01023,0.22987,0.04059,0.05825,0.69832,0.16947,164,0.99,0.1,0.2,0.3
0.5,0.65,82,82,-13,4,48,0.06416,0.18755,0.24141,0.46053,0.86722,0.03838,0.23939,0.09439,0.01117,0.22822,0.04186,0.05253,0.69643,0.16689,164,0.99,0.1,0.2,0.3
0.55,0.7,75,75,-12,3,48,0.06477,0.19696,0.26312,0.47127,0.86363,0.03701,0.28389,0.09936,0.00781,0.27608,0.03103,0.06832,0.65133,0.19162,150,0.99,0.1,0.2,0.3
0.6,0.75,74,74,-12,3,51,0.06433,0.19601,0.26114,0.47764,0.87665,0.03227,0.28116,0.09107,0.00802,0.27314,0.03118,0.05989,0.65449,0.18612,148,0.99,0.1,0.2,0.3
0.65,0.8,66,66,-11,3,49,0.06305,0.18514,0.24558,0.49704,0.86754,0.03529,0.26981,0.09717,0.00874,0.26107,0.0365,0.06067,0.66713,0.18349,132,0.99,0.1,0.2,0.3
0.7,0.85,62,62,-10,3,49,0.06503,0.18425,0.23923,0.48831,0.88692,0.02812,0.25744,0.08496,0.01045,0.24699,0.04015,0.0448,0.67753,0.1712,124,0.99,0.1,0.2,0.3
0.05,0.25,20,20,-5,2,3,0.0587,0.17378,0.24139,0.56262,0.85536,0.06726,0.08442,0.07738,0.01678,0.06764,0.05338,0.024,0.85688,0.0809,40,0.99,0.1,0.2,0.3
0.1,0.3,28,28,-6,2,6,0.04895,0.16585,0.26637,0.5655,0.86014,0.05008,0.20497,0.08978,0.00606,0.19891,0.02707,0.06271,0.74608,0.14737,56,0.99,0.1,0.2,0.3
0.15,0.35,34,34,-7,2,9,0.05321,0.16964,0.28062,0.5,0.86854,0.04054,0.25599,0.09091,0.00545,0.25054,0.02287,0.06804,0.6908,0.17345,68,0.99,0.1,0.2,0.3
0.2,0.4,38,38,-8,2,12,0.05692,0.17137,0.28681,0.51415,0.86932,0.03747,0.28139,0.0932,0.00539,0.276,0.02179,0.07141,0.66169,0.1873,76,0.99,0.1,0.2,0.3
0.25,0.45,41,41,-9,3,15,0.05682,0.15177,0.23869,0.49079,0.85272,0.04851,0.21447,0.09876,0.00981,0.20466,0.04057,0.0582,0.7287,0.15662,82,0.99,0.1,0.2,0.3
0.3,0.5,46,46,-10,3,19,0.05894,0.1583,0.25122,0.50482,0.87303,0.03838,0.2348,0.08859,0.00911,0.22569,0.03501,0.05358,0.70625,0.1617,92,0.99,0.1,0.2,0.3
0.35,0.55,47,47,-10,3,22,0.05552,0.15087,0.24717,0.49022,0.86542,0.03973,0.24658,0.09484,0.00772,0.23886,0.03321,0.06164,0.69789,0.17071,94,0.99,0.1,0.2,0.3
0.4,0.6,48,48,-10,3,25,0.05342,0.14621,0.24447,0.47945,0.86483,0.03864,0.25483,0.09653,0.00695,0.24788,0.03178,0.06474,0.69174,0.17568,96,0.99,0.1,0.2,0.3
0.45,0.65,48,48,-10,4,27,0.06168,0.14177,0.20713,0.49358,0.86027,0.04082,0.191,0.09891,0.01623,0.17477,0.06049,0.03841,0.74731,0.14495,96,0.99,0.1,0.2,0.3
0.5,0.7,45,45,-10,3,28,0.05874,0.14707,0.23773,0.49296,0.863,0.03893,0.2493,0.09807,0.00884,0.24046,0.03837,0.0597,0.69195,0.17369,90,0.99,0.1,0.2,0.3
0.55,0.75,45,45,-9,3,30,0.06508,0.15574,0.24186,0.50201,0.88403,0.03086,0.24426,0.0851,0.01107,0.23318,0.04067,0.04444,0.69065,0.16468,90,0.99,0.1,0.2,0.3
0.6,0.8,40,40,-8,3,29,0.06004,0.1406,0.21989,0.48059,0.86457,0.03692,0.2351,0.09851,0.01091,0.22419,0.04793,0.05058,0.70486,0.16681,80,0.99,0.1,0.2,0.3
0.65,0.85,37,37,-8,2,29,0.05385,0.14064,0.25,0.48819,0.88256,0.02666,0.30842,0.09078,0.00492,0.3035,0.02505,0.06573,0.63772,0.1996,74,0.99,0.1,0.2,0.3
0.7,0.9,31,31,-7,2,26,0.05625,0.13598,0.23208,0.52505,0.88293,0.0267,0.28884,0.09037,0.00641,0.28243,0.03365,0.05672,0.65491,0.1896,62,0.99,0.1,0.2,0.3
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.72709,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.1,0.2,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.1,0.2,0.3
0.15,0.4,23,23,-6,2,7,0.04205,0.1243,0.25518,0.54074,0.85222,0.04822,0.22754,0.09955,0.00426,0.22328,0.02382,0.07573,0.73041,0.16355,46,0.99,0.1,0.2,0.3
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.53772,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.1,0.2,0.3
0.25,0.5,28,28,-7,3,11,0.05517,0.1254,0.21681,0.48995,0.85589,0.0484,0.17711,0.09571,0.01273,0.16438,0.05164,0.04406,0.76772,0.13641,56,0.99,0.1,0.2,0.3
0.3,0.55,29,29,-8,3,13,0.05412,0.12239,0.21799,0.52004,0.85212,0.04842,0.19361,0.09945,0.01111,0.18251,0.04866,0.05079,0.75227,0.14653,58,0.99,0.1,0.2,0.3
0.35,0.6,30,30,-8,3,15,0.05462,0.1221,0.2198,0.50846,0.85613,0.04522,0.20522,0.09864,0.01057,0.19465,0.04681,0.05183,0.74016,0.15193,60,0.99,0.1,0.2,0.3
0.4,0.65,33,33,-8,3,18,0.05485,0.12536,0.22894,0.49103,0.8834,0.03308,0.21987,0.08352,0.00969,0.21018,0.03982,0.04369,0.72527,0.15169,66,0.99,0.1,0.2,0.3
0.45,0.7,30,30,-8,3,18,0.0592,0.12476,0.21792,0.50722,0.86508,0.03919,0.21138,0.09573,0.01218,0.1992,0.05045,0.04528,0.72941,0.15355,60,0.99,0.1,0.2,0.3
0.5,0.75,29,29,-8,3,19,0.05636,0.11797,0.20796,0.50924,0.86166,0.03925,0.21123,0.09909,0.01166,0.19956,0.0528,0.04628,0.73241,0.15516,58,0.99,0.1,0.2,0.3
0.55,0.8,30,30,-7,3,21,0.05727,0.12017,0.20883,0.50933,0.88928,0.02745,0.21326,0.08327,0.01213,0.20113,0.04963,0.03363,0.72946,0.14827,60,0.99,0.1,0.2,0.3
0.6,0.85,25,25,-7,2,19,0.06509,0.13474,0.25095,0.49636,0.89618,0.02453,0.27603,0.07929,0.00848,0.26755,0.0343,0.045,0.65888,0.17766,50,0.99,0.1,0.2,0.3
0.65,0.9,22,22,-6,2,18,0.06249,0.1253,0.22955,0.52087,0.89663,0.0228,0.26435,0.08057,0.00912,0.25523,0.04124,0.03933,0.67315,0.17246,44,0.99,0.1,0.2,0.3
0.7,0.95,17,17,-5,2,15,0.0643,0.11625,0.19295,0.56118,0.88093,0.02159,0.23572,0.09748,0.01309,0.22263,0.06881,0.02867,0.69998,0.1666,34,0.99,0.1,0.2,0.3
