
TDR_alpha20_1s_3by2_alphaonly_eta99_gam13_ic25_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.85,17,17,-5,1,13,0.19573,0.28612,0.35952,0.58098,0.83278,0.04938,0.27207,0.11784,0.0391,0.23296,0.06851,0.04933,0.5322,0.19495,34,0.99,0.13,0.25,0.9
0.7,0.9,17,17,-5,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.03766,0.28371,0.10451,0.02997,0.25374,0.05954,0.04498,0.54435,0.19411,34,0.99,0.13,0.25,0.9
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.13,0.25,0.9
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.59806,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.13,0.25,0.9
0.15,0.4,13,13,-5,1,4,0.10715,0.2063,0.33347,0.59693,0.80043,0.0726,0.29285,0.12697,0.01085,0.282,0.03099,0.09599,0.6,0.20991,26,0.99,0.13,0.25,0.9
0.2,0.45,15,15,-5,1,5,0.1444,0.24566,0.36232,0.57022,0.84044,0.05568,0.28421,0.10388,0.01982,0.26439,0.03914,0.06474,0.57139,0.19405,30,0.99,0.13,0.25,0.9
0.25,0.5,15,15,-6,1,6,0.13229,0.22482,0.3453,0.57327,0.81122,0.06521,0.29989,0.12356,0.01608,0.28381,0.03789,0.08567,0.56782,0.21173,30,0.99,0.13,0.25,0.9
0.3,0.55,16,16,-6,1,7,0.15348,0.24621,0.36058,0.56948,0.83287,0.05603,0.29177,0.1111,0.02183,0.26994,0.04302,0.06808,0.55475,0.20143,32,0.99,0.13,0.25,0.9
0.35,0.6,14,14,-6,1,7,0.1594,0.24272,0.34914,0.57401,0.79933,0.07079,0.28632,0.12988,0.02419,0.26212,0.05053,0.07935,0.55428,0.2081,28,0.99,0.13,0.25,0.9
0.4,0.65,13,13,-5,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.06797,0.26649,0.12646,0.03724,0.22926,0.06493,0.06153,0.54192,0.19648,26,0.99,0.13,0.25,0.9
0.45,0.7,15,15,-6,1,9,0.15823,0.24069,0.34978,0.57284,0.81949,0.059,0.2927,0.12151,0.02353,0.26917,0.04937,0.07215,0.54907,0.20711,30,0.99,0.13,0.25,0.9
0.5,0.75,14,14,-5,1,9,0.17991,0.25938,0.35822,0.57511,0.82931,0.05434,0.27742,0.11635,0.03205,0.24536,0.05901,0.05734,0.54267,0.19688,28,0.99,0.13,0.25,0.9
0.55,0.8,13,13,-5,1,9,0.19042,0.26649,0.3587,0.58366,0.83493,0.05021,0.26921,0.11486,0.03753,0.23168,0.06594,0.04892,0.54037,0.19203,26,0.99,0.13,0.25,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.13,0.25,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.13,0.25,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.13,0.25,0.9
