
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam6_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.2,16,16,1,2,0.15997,0.3183,0.35986,0.98437,0.80723,0.14322,0.16313,0.04955,0.67691,0.10634,32,0.99,0.06,0.3,0.9
0.1,0.25,24,24,1,4,0.18109,0.33579,0.3812,0.57296,0.83533,0.11259,0.22143,0.05208,0.59748,0.13676,48,0.99,0.06,0.3,0.9
0.15,0.3,28,28,2,6,0.16585,0.26637,0.29517,0.55739,0.7797,0.18892,0.11949,0.03138,0.71465,0.07543,56,0.99,0.06,0.3,0.9
0.2,0.35,29,29,2,8,0.15719,0.26061,0.29476,0.55573,0.75192,0.19685,0.15312,0.05123,0.68969,0.10217,58,0.99,0.06,0.3,0.9
0.25,0.4,31,31,2,10,0.1716,0.27269,0.30603,0.55089,0.7571,0.19288,0.158,0.05002,0.67039,0.10401,62,0.99,0.06,0.3,0.9
0.3,0.45,35,35,2,13,0.17404,0.28025,0.31586,0.5451,0.77464,0.17408,0.17367,0.05128,0.65229,0.11247,70,0.99,0.06,0.3,0.9
0.35,0.5,36,36,2,15,0.18895,0.29095,0.32403,0.54411,0.78172,0.17325,0.16653,0.04502,0.64452,0.10577,72,0.99,0.06,0.3,0.9
0.4,0.55,34,34,2,16,0.18892,0.28574,0.31828,0.5454,0.76237,0.18797,0.16638,0.04966,0.6447,0.10802,68,0.99,0.06,0.3,0.9
0.45,0.6,38,38,2,20,0.1703,0.27767,0.31634,0.54071,0.77731,0.1645,0.19454,0.05818,0.63516,0.12636,76,0.99,0.06,0.3,0.9
0.5,0.65,39,39,2,22,0.19704,0.2986,0.33082,0.54287,0.8049,0.15669,0.17013,0.03841,0.63283,0.10427,78,0.99,0.06,0.3,0.9
0.55,0.7,34,34,2,21,0.19821,0.28964,0.3189,0.54865,0.77974,0.18035,0.15924,0.0399,0.64254,0.09957,68,0.99,0.06,0.3,0.9
0.6,0.75,34,34,2,23,0.17708,0.27366,0.30685,0.55003,0.78034,0.17215,0.17822,0.04751,0.6447,0.11286,68,0.99,0.06,0.3,0.9
0.65,0.8,32,32,2,23,0.19389,0.28082,0.3069,0.55623,0.79417,0.17376,0.15325,0.03206,0.65286,0.09265,64,0.99,0.06,0.3,0.9
0.7,0.85,30,30,2,23,0.19622,0.27584,0.29692,0.56102,0.80457,0.17199,0.13994,0.02344,0.66384,0.08169,60,0.99,0.06,0.3,0.9
0.05,0.25,13,13,1,2,0.11987,0.27164,0.35562,0.98724,0.83856,0.1086,0.1803,0.05285,0.69983,0.11658,26,0.99,0.06,0.3,0.9
0.1,0.3,15,15,1,3,0.15789,0.28581,0.36556,0.5952,0.82675,0.1167,0.21719,0.05655,0.62492,0.13687,30,0.99,0.06,0.3,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.57538,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.06,0.3,0.9
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.56064,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.06,0.3,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.55827,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.06,0.3,0.9
0.3,0.5,21,21,2,8,0.18922,0.25911,0.2996,0.55818,0.78204,0.1918,0.11728,0.02616,0.69349,0.07172,42,0.99,0.06,0.3,0.9
0.35,0.55,21,21,2,9,0.19868,0.26472,0.3025,0.55797,0.7796,0.1956,0.11508,0.0248,0.68624,0.06994,42,0.99,0.06,0.3,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.06,0.3,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.55936,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.06,0.3,0.9
0.5,0.7,22,22,2,13,0.18526,0.25447,0.29693,0.55728,0.78944,0.18048,0.14053,0.03008,0.6742,0.0853,44,0.99,0.06,0.3,0.9
0.55,0.75,20,20,2,13,0.17704,0.24161,0.28214,0.56345,0.76947,0.19742,0.13999,0.03312,0.68296,0.08655,40,0.99,0.06,0.3,0.9
0.6,0.8,20,20,2,14,0.17453,0.23832,0.27672,0.56729,0.78402,0.18743,0.13979,0.02855,0.68568,0.08417,40,0.99,0.06,0.3,0.9
0.65,0.85,19,19,2,14,0.19199,0.24595,0.27082,0.57638,0.79825,0.18667,0.11299,0.01508,0.69503,0.06403,38,0.99,0.06,0.3,0.9
0.7,0.9,17,17,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.0972,0.25374,0.04498,0.57432,0.14936,34,0.99,0.06,0.3,0.9
0.05,0.3,11,11,1,2,0.09285,0.23149,0.35332,0.98917,0.86239,0.08459,0.18731,0.05302,0.71984,0.12017,22,0.99,0.06,0.3,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.59687,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.06,0.3,0.9
0.15,0.4,11,11,1,3,0.18369,0.27796,0.36708,0.59926,0.82151,0.13039,0.19543,0.0481,0.62088,0.12177,22,0.99,0.06,0.3,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.57985,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.06,0.3,0.9
0.25,0.5,15,15,2,5,0.18915,0.24046,0.27879,0.57327,0.80019,0.18882,0.07331,0.01099,0.73755,0.04215,30,0.99,0.06,0.3,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.57132,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.06,0.3,0.9
0.35,0.6,16,16,2,7,0.19702,0.24875,0.28784,0.5683,0.80687,0.1797,0.0921,0.01342,0.71089,0.05276,32,0.99,0.06,0.3,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.5677,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.06,0.3,0.9
0.45,0.7,16,16,2,9,0.17419,0.22988,0.27802,0.56824,0.8009,0.17711,0.12316,0.02199,0.70265,0.07258,32,0.99,0.06,0.3,0.9
0.5,0.75,14,14,1,9,0.17991,0.25938,0.35822,0.57511,0.82931,0.11335,0.24536,0.05734,0.57472,0.15135,28,0.99,0.06,0.3,0.9
0.55,0.8,15,15,2,10,0.17274,0.22282,0.26276,0.57706,0.802,0.18031,0.11861,0.01769,0.70866,0.06815,30,0.99,0.06,0.3,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.5944,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.06,0.3,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.06,0.3,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.06,0.3,0.9
