
TDR_alpha20_1s_3by2_alphamax30_eta99_gam13_ic15_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,29,29,-7,3,9,0.07941,0.1591,0.21559,0.53437,0.79357,0.07806,0.15428,0.12836,0.02896,0.12532,0.08773,0.04063,0.7663,0.14132,58,0.99,0.13,0.15,0.3
0.25,0.45,31,31,-8,3,11,0.09405,0.17517,0.23068,0.52298,0.80591,0.06805,0.17147,0.12604,0.03439,0.13708,0.08858,0.03746,0.73447,0.14876,62,0.99,0.13,0.15,0.3
0.3,0.5,34,34,-8,3,13,0.13172,0.21123,0.25489,0.49211,0.8425,0.04184,0.18334,0.11565,0.06115,0.12219,0.09676,0.01889,0.68493,0.1495,68,0.99,0.13,0.15,0.3
0.35,0.55,37,37,-9,3,16,0.13331,0.21759,0.26456,0.51549,0.85929,0.0358,0.19321,0.1049,0.05538,0.13783,0.08587,0.01903,0.67348,0.14905,74,0.99,0.13,0.15,0.3
0.4,0.6,39,39,-9,3,19,0.12585,0.21426,0.26693,0.50106,0.8674,0.03415,0.2014,0.09844,0.04547,0.15592,0.07671,0.02173,0.67275,0.14992,78,0.99,0.13,0.15,0.3
0.45,0.65,40,40,-9,4,22,0.09074,0.15904,0.20033,0.47627,0.8253,0.04623,0.16749,0.12846,0.04239,0.1251,0.10478,0.02369,0.74176,0.14798,80,0.99,0.13,0.15,0.3
0.5,0.7,40,40,-9,4,24,0.09097,0.15788,0.19716,0.47713,0.8312,0.04164,0.16917,0.12715,0.04312,0.12605,0.10548,0.02167,0.73985,0.14816,80,0.99,0.13,0.15,0.3
0.55,0.75,38,38,-9,3,24,0.13934,0.21931,0.25999,0.5127,0.88206,0.02213,0.20248,0.0958,0.05953,0.14295,0.0831,0.0127,0.65817,0.14914,76,0.99,0.13,0.15,0.3
0.6,0.8,37,37,-8,3,25,0.14839,0.22185,0.25298,0.49175,0.89073,0.01533,0.2015,0.09394,0.0733,0.1282,0.08621,0.00773,0.6501,0.14772,74,0.99,0.13,0.15,0.3
0.65,0.85,34,34,-7,3,25,0.13104,0.20053,0.23035,0.49341,0.88415,0.01568,0.19593,0.10016,0.06448,0.13145,0.09186,0.0083,0.67303,0.14804,68,0.99,0.13,0.15,0.3
0.7,0.9,30,30,-6,3,24,0.10674,0.16883,0.19574,0.49754,0.87035,0.01657,0.18641,0.11308,0.05278,0.13363,0.10382,0.00926,0.70685,0.14975,60,0.99,0.13,0.15,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.13,0.15,0.3
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.58449,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.13,0.15,0.3
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.54229,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.13,0.15,0.3
0.2,0.45,16,16,-6,2,5,0.14064,0.21022,0.27118,0.53318,0.81363,0.06201,0.17212,0.12436,0.06111,0.11101,0.10106,0.0233,0.68724,0.14824,32,0.99,0.13,0.15,0.3
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.50225,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.13,0.15,0.3
0.3,0.55,23,23,-7,3,10,0.08544,0.1465,0.20983,0.53767,0.81022,0.06198,0.15938,0.12779,0.03461,0.12476,0.0961,0.03169,0.75518,0.14359,46,0.99,0.13,0.15,0.3
0.35,0.6,24,24,-7,3,11,0.11883,0.17743,0.22507,0.5134,0.83681,0.03851,0.17024,0.12468,0.0645,0.10574,0.10969,0.01499,0.71093,0.14746,48,0.99,0.13,0.15,0.3
0.4,0.65,25,25,-7,3,13,0.10661,0.16842,0.22471,0.49021,0.84284,0.04002,0.17587,0.11714,0.04716,0.12871,0.09671,0.02043,0.71752,0.1465,50,0.99,0.13,0.15,0.3
0.45,0.7,25,25,-7,3,14,0.12092,0.17949,0.22616,0.5037,0.85214,0.03052,0.17966,0.11734,0.06177,0.11789,0.10361,0.01373,0.69942,0.1485,50,0.99,0.13,0.15,0.3
0.5,0.75,26,26,-7,3,16,0.11228,0.17321,0.22392,0.49046,0.86772,0.02612,0.18313,0.10616,0.05119,0.13195,0.0922,0.01397,0.70458,0.14465,52,0.99,0.13,0.15,0.3
0.55,0.8,24,24,-7,3,16,0.11372,0.16803,0.20904,0.50564,0.85682,0.02454,0.17984,0.11864,0.05928,0.12057,0.10701,0.01163,0.70643,0.14924,48,0.99,0.13,0.15,0.3
0.6,0.85,23,23,-6,3,17,0.08652,0.13888,0.18664,0.53382,0.85106,0.02875,0.17689,0.12018,0.03744,0.13945,0.10263,0.01755,0.73659,0.14854,46,0.99,0.13,0.15,0.3
0.65,0.9,21,21,-6,2,16,0.14775,0.21776,0.27315,0.53718,0.92187,0.00839,0.21912,0.06973,0.05312,0.166,0.06368,0.00605,0.63312,0.14443,42,0.99,0.13,0.15,0.3
0.7,0.95,17,17,-5,2,14,0.14042,0.19692,0.2331,0.56118,0.90627,0.00547,0.208,0.08825,0.06149,0.14651,0.08493,0.00333,0.65158,0.14813,34,0.99,0.13,0.15,0.3
