
TDR_alpha10_1s_2by2_alphaonly_eta99_gam6_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.25,0.4,61,61,3,20,0.08856,0.22358,0.27381,0.25537,0.8528,0.09662,0.21181,0.05057,0.69963,0.13119,122,0.99,0.06,0.3,0.9
0.3,0.45,66,66,3,25,0.08875,0.22647,0.28003,0.26253,0.85734,0.08939,0.22863,0.05326,0.68262,0.14094,132,0.99,0.06,0.3,0.9
0.35,0.5,68,68,3,29,0.09806,0.23555,0.28744,0.27383,0.86269,0.08872,0.22849,0.04858,0.67344,0.13854,136,0.99,0.06,0.3,0.9
0.4,0.55,75,75,3,36,0.08504,0.22743,0.28675,0.2676,0.87171,0.07443,0.25346,0.05385,0.66149,0.15366,150,0.99,0.06,0.3,0.9
0.45,0.6,68,68,3,36,0.09801,0.2312,0.28385,0.27536,0.85689,0.09099,0.23532,0.05211,0.66666,0.14372,136,0.99,0.06,0.3,0.9
0.5,0.65,71,71,3,41,0.09912,0.23527,0.28811,0.27757,0.87358,0.08124,0.23834,0.04517,0.66253,0.14175,142,0.99,0.06,0.3,0.9
0.55,0.7,68,68,3,43,0.09036,0.22138,0.27567,0.26687,0.86447,0.08409,0.24297,0.05143,0.66666,0.1472,136,0.99,0.06,0.3,0.9
0.6,0.75,63,63,3,43,0.09379,0.2185,0.2684,0.26319,0.86241,0.09048,0.23095,0.0471,0.67525,0.13903,126,0.99,0.06,0.3,0.9
0.65,0.8,60,60,3,44,0.091,0.21154,0.25896,0.25383,0.8693,0.08884,0.22516,0.04185,0.68384,0.13351,120,0.99,0.06,0.3,0.9
0.7,0.85,55,55,3,43,0.0942,0.20709,0.24724,0.24348,0.8785,0.09061,0.20717,0.03088,0.69861,0.11903,110,0.99,0.06,0.3,0.9
0.05,0.25,20,20,1,3,0.07077,0.24823,0.3655,0.26915,0.89504,0.04812,0.27411,0.05684,0.65512,0.16548,40,0.99,0.06,0.3,0.9
0.1,0.3,25,25,2,5,0.08012,0.19745,0.2745,0.23462,0.86312,0.09902,0.15486,0.03785,0.76502,0.09636,50,0.99,0.06,0.3,0.9
0.15,0.35,35,35,2,9,0.06166,0.18535,0.29246,0.23559,0.88671,0.05922,0.24472,0.05407,0.69362,0.14939,70,0.99,0.06,0.3,0.9
0.2,0.4,36,36,2,11,0.0784,0.19918,0.30094,0.26211,0.87985,0.06693,0.2502,0.05322,0.6714,0.15171,72,0.99,0.06,0.3,0.9
0.25,0.45,39,39,3,14,0.07052,0.16628,0.24332,0.21893,0.85397,0.09952,0.18571,0.04651,0.74377,0.11611,78,0.99,0.06,0.3,0.9
0.3,0.5,42,42,3,17,0.07923,0.17817,0.2557,0.23378,0.8685,0.09041,0.19647,0.04109,0.7243,0.11878,84,0.99,0.06,0.3,0.9
0.35,0.55,42,42,3,19,0.08927,0.18663,0.26002,0.2439,0.8685,0.09397,0.19442,0.03753,0.71631,0.11597,84,0.99,0.06,0.3,0.9
0.4,0.6,42,42,3,21,0.09743,0.19325,0.26284,0.25053,0.87135,0.09514,0.19148,0.0335,0.71109,0.11249,84,0.99,0.06,0.3,0.9
0.45,0.65,43,43,3,24,0.08386,0.17832,0.25552,0.24161,0.8694,0.08929,0.21021,0.04131,0.70593,0.12576,86,0.99,0.06,0.3,0.9
0.5,0.7,39,39,2,24,0.08832,0.19355,0.29557,0.28406,0.87169,0.06929,0.27884,0.05901,0.63283,0.16893,78,0.99,0.06,0.3,0.9
0.55,0.75,39,39,3,26,0.07773,0.16234,0.23478,0.22681,0.85566,0.09952,0.20708,0.04481,0.71519,0.12594,78,0.99,0.06,0.3,0.9
0.6,0.8,35,35,2,25,0.09692,0.19758,0.28946,0.28427,0.8843,0.07115,0.26037,0.04454,0.64271,0.15246,70,0.99,0.06,0.3,0.9
0.65,0.85,31,31,2,24,0.08706,0.17821,0.26628,0.26579,0.87277,0.07801,0.25775,0.04922,0.65518,0.15349,62,0.99,0.06,0.3,0.9
0.7,0.9,28,28,2,23,0.0942,0.18168,0.25779,0.25854,0.89177,0.07714,0.23655,0.03109,0.66925,0.13382,56,0.99,0.06,0.3,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.06,0.3,0.9
0.1,0.35,18,18,1,4,0.09067,0.22437,0.37207,0.30204,0.90472,0.04598,0.296,0.0493,0.61333,0.17265,36,0.99,0.06,0.3,0.9
0.15,0.4,21,21,2,6,0.07019,0.16141,0.26981,0.22947,0.86456,0.08849,0.18542,0.04695,0.74439,0.11619,42,0.99,0.06,0.3,0.9
0.2,0.45,27,27,2,9,0.06524,0.1607,0.28889,0.23811,0.89622,0.05764,0.23868,0.04614,0.69608,0.14241,54,0.99,0.06,0.3,0.9
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.06,0.3,0.9
0.3,0.55,27,27,2,12,0.07082,0.15624,0.28217,0.25089,0.87141,0.06897,0.25702,0.05961,0.67216,0.15832,54,0.99,0.06,0.3,0.9
0.35,0.6,27,27,2,13,0.09478,0.18396,0.29743,0.27663,0.88716,0.07116,0.23958,0.04168,0.66564,0.14063,54,0.99,0.06,0.3,0.9
0.4,0.65,24,24,2,13,0.0968,0.17731,0.28308,0.27402,0.85831,0.0908,0.23261,0.0509,0.67059,0.14175,48,0.99,0.06,0.3,0.9
0.45,0.7,27,27,2,16,0.08514,0.16756,0.28495,0.26831,0.88338,0.06897,0.25583,0.04764,0.65903,0.15173,54,0.99,0.06,0.3,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.06,0.3,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.06,0.3,0.9
0.6,0.85,24,24,2,18,0.08223,0.15601,0.2621,0.25309,0.90087,0.06508,0.24718,0.03405,0.67059,0.14061,48,0.99,0.06,0.3,0.9
0.65,0.9,20,20,2,16,0.0958,0.16297,0.24551,0.24491,0.89613,0.08119,0.21371,0.02267,0.69048,0.11819,40,0.99,0.06,0.3,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.06,0.3,0.9
