
TDR_alpha20_1s_3by2_alphaonly_eta99_gam11_ic15_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.35,23,23,-6,2,5,0.17001,0.25466,0.29591,0.5657,0.84866,0.042,0.18122,0.10934,0.08591,0.09531,0.09618,0.01315,0.64876,0.14528,46,0.99,0.11,0.15,0.9
0.2,0.4,29,29,-7,2,8,0.15719,0.26061,0.31675,0.55573,0.87566,0.03613,0.20563,0.0882,0.05252,0.15312,0.06734,0.02086,0.63717,0.14692,58,0.99,0.11,0.15,0.9
0.25,0.45,34,34,-8,2,11,0.16244,0.27234,0.33269,0.54734,0.89587,0.02774,0.22253,0.07639,0.0481,0.17443,0.05692,0.01947,0.61502,0.14946,68,0.99,0.11,0.15,0.9
0.3,0.5,36,36,-9,3,14,0.11757,0.20445,0.25651,0.54564,0.85173,0.04236,0.18745,0.10591,0.04508,0.14237,0.08202,0.02389,0.69497,0.14668,72,0.99,0.11,0.15,0.9
0.35,0.55,37,37,-9,3,16,0.13331,0.21759,0.26456,0.54459,0.85929,0.0358,0.19321,0.1049,0.05538,0.13783,0.08587,0.01903,0.67348,0.14905,74,0.99,0.11,0.15,0.9
0.4,0.6,39,39,-9,3,19,0.12585,0.21426,0.26693,0.54201,0.8674,0.03415,0.2014,0.09844,0.04547,0.15592,0.07671,0.02173,0.67275,0.14992,78,0.99,0.11,0.15,0.9
0.45,0.65,40,40,-9,3,21,0.14888,0.2326,0.27463,0.53887,0.88312,0.02355,0.20251,0.09332,0.06415,0.13836,0.08058,0.01274,0.6486,0.14792,80,0.99,0.11,0.15,0.9
0.5,0.7,39,39,-9,2,22,0.19704,0.2986,0.34927,0.54287,0.92063,0.01415,0.23426,0.06522,0.06414,0.17013,0.05514,0.01008,0.56869,0.14974,78,0.99,0.11,0.15,0.9
0.55,0.75,38,38,-9,3,24,0.13934,0.21931,0.25999,0.54607,0.88206,0.02213,0.20248,0.0958,0.05953,0.14295,0.0831,0.0127,0.65817,0.14914,76,0.99,0.11,0.15,0.9
0.6,0.8,36,36,-8,2,24,0.19426,0.29005,0.33589,0.54894,0.92558,0.01073,0.23217,0.06368,0.06723,0.16494,0.05619,0.00749,0.57357,0.14793,72,0.99,0.11,0.15,0.9
0.65,0.85,32,32,-7,2,23,0.19389,0.28082,0.31972,0.55623,0.92115,0.00956,0.2278,0.06929,0.07455,0.15325,0.06322,0.00607,0.57831,0.14854,64,0.99,0.11,0.15,0.9
0.7,0.9,30,30,-6,2,23,0.19622,0.27584,0.30441,0.56102,0.93167,0.00493,0.22506,0.0634,0.08512,0.13994,0.06054,0.00286,0.57872,0.14423,60,0.99,0.11,0.15,0.9
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.99014,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.11,0.15,0.9
0.1,0.35,15,15,-5,2,3,0.11762,0.19234,0.25016,0.5952,0.84069,0.05195,0.12139,0.10736,0.06644,0.05495,0.09757,0.00979,0.76099,0.11437,30,0.99,0.11,0.15,0.9
0.15,0.4,17,17,-5,2,4,0.15554,0.22559,0.27639,0.57682,0.85582,0.0372,0.16521,0.10698,0.0888,0.07641,0.09772,0.00926,0.67925,0.13609,34,0.99,0.11,0.15,0.9
0.2,0.45,19,19,-6,2,6,0.1234,0.20549,0.28231,0.56851,0.85052,0.04975,0.18613,0.09973,0.03966,0.14647,0.07176,0.02796,0.69048,0.14293,38,0.99,0.11,0.15,0.9
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.55827,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.11,0.15,0.9
0.3,0.55,23,23,-7,2,9,0.16761,0.24848,0.31354,0.55806,0.88913,0.02641,0.20838,0.08446,0.06152,0.14686,0.06974,0.01472,0.62401,0.14642,46,0.99,0.11,0.15,0.9
0.35,0.6,25,25,-7,2,11,0.17019,0.25371,0.32113,0.5544,0.90309,0.02116,0.21671,0.07574,0.05863,0.15808,0.0625,0.01324,0.6131,0.14622,50,0.99,0.11,0.15,0.9
0.4,0.65,25,25,-7,2,12,0.1915,0.26863,0.32473,0.55053,0.90735,0.01649,0.21731,0.07615,0.07618,0.14113,0.06717,0.00898,0.59118,0.14673,50,0.99,0.11,0.15,0.9
0.45,0.7,26,26,-7,3,15,0.09756,0.16092,0.22309,0.55367,0.85331,0.03726,0.18299,0.10942,0.03744,0.14555,0.08637,0.02305,0.71945,0.1462,52,0.99,0.11,0.15,0.9
0.5,0.75,24,24,-7,2,14,0.19192,0.26447,0.3164,0.55437,0.90891,0.01376,0.21951,0.07733,0.07869,0.14081,0.06974,0.00759,0.58857,0.14842,48,0.99,0.11,0.15,0.9
0.55,0.8,23,23,-6,2,15,0.16345,0.23854,0.30146,0.56092,0.90567,0.01625,0.22191,0.07808,0.05682,0.16509,0.06697,0.01111,0.61463,0.15,46,0.99,0.11,0.15,0.9
0.6,0.85,22,22,-6,2,15,0.19641,0.26008,0.2979,0.56438,0.91642,0.00763,0.21932,0.07595,0.09339,0.12593,0.07219,0.00376,0.58427,0.14763,44,0.99,0.11,0.15,0.9
0.65,0.9,20,20,-6,2,15,0.17001,0.23308,0.27338,0.57256,0.91476,0.0072,0.2149,0.07804,0.07539,0.13951,0.07399,0.00405,0.61509,0.14647,40,0.99,0.11,0.15,0.9
0.7,0.95,17,17,-5,2,14,0.14042,0.19692,0.2331,0.59114,0.90627,0.00547,0.208,0.08825,0.06149,0.14651,0.08493,0.00333,0.65158,0.14813,34,0.99,0.11,0.15,0.9
