
TDR_alpha20_1s_2by2_litwinref_alphaonly_eta99_gam10_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.56064,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.1,0.15,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.55827,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.1,0.15,0.9
0.3,0.5,21,21,2,8,0.18922,0.25911,0.2996,0.55818,0.78204,0.1918,0.11728,0.02616,0.69349,0.07172,42,0.99,0.1,0.15,0.9
0.35,0.55,20,20,1,9,0.19966,0.29974,0.37534,0.55693,0.80821,0.1285,0.23454,0.06328,0.56579,0.14891,40,0.99,0.1,0.15,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.1,0.15,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.55936,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.1,0.15,0.9
0.5,0.7,22,22,2,13,0.18526,0.25447,0.29693,0.55728,0.78944,0.18048,0.14053,0.03008,0.6742,0.0853,44,0.99,0.1,0.15,0.9
0.55,0.75,20,20,2,13,0.17704,0.24161,0.28214,0.56345,0.76947,0.19742,0.13999,0.03312,0.68296,0.08655,40,0.99,0.1,0.15,0.9
0.6,0.8,20,20,2,14,0.17453,0.23832,0.27672,0.56729,0.78402,0.18743,0.13979,0.02855,0.68568,0.08417,40,0.99,0.1,0.15,0.9
0.65,0.85,19,19,2,14,0.19199,0.24595,0.27082,0.57638,0.79825,0.18667,0.11299,0.01508,0.69503,0.06403,38,0.99,0.1,0.15,0.9
0.7,0.9,17,17,1,14,0.17194,0.2654,0.34647,0.59114,0.85782,0.0972,0.25374,0.04498,0.57432,0.14936,34,0.99,0.1,0.15,0.9
0.05,0.3,9,9,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.11925,0.18815,0.0981,0.74517,0.14313,18,0.99,0.1,0.15,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.59687,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.1,0.15,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.60055,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.1,0.15,0.9
0.2,0.45,12,12,1,4,0.17396,0.2646,0.36155,0.58316,0.80972,0.1289,0.22398,0.06137,0.60206,0.14268,24,0.99,0.1,0.15,0.9
0.25,0.5,15,15,2,5,0.18915,0.24046,0.27879,0.57327,0.80019,0.18882,0.07331,0.01099,0.73755,0.04215,30,0.99,0.1,0.15,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.57132,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.1,0.15,0.9
0.35,0.6,16,16,2,7,0.19702,0.24875,0.28784,0.5683,0.80687,0.1797,0.0921,0.01342,0.71089,0.05276,32,0.99,0.1,0.15,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.5677,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.1,0.15,0.9
0.45,0.7,16,16,2,9,0.17419,0.22988,0.27802,0.56824,0.8009,0.17711,0.12316,0.02199,0.70265,0.07258,32,0.99,0.1,0.15,0.9
0.5,0.75,15,15,2,9,0.19226,0.23906,0.27358,0.57448,0.79705,0.18882,0.10007,0.01413,0.70767,0.0571,30,0.99,0.1,0.15,0.9
0.55,0.8,15,15,2,10,0.17274,0.22282,0.26276,0.57706,0.802,0.18031,0.11861,0.01769,0.70866,0.06815,30,0.99,0.1,0.15,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.5944,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.1,0.15,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.1,0.15,0.9
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.61653,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.1,0.15,0.9
