
TDR_alpha20_2s_3by2_alphaonly_eta99_gam1_ic10_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.25,0.4,30,30,-4,8,5,5,2,3,10,0.18699,0.24163,0.25504,0.25875,0.75092,0.19561,0.0217,0.00412,0,0.0217,0,0.00412,0.26523,0.01291,0.52608,0.04934,64.7391596601741,60,70,0.99,0.01,0.1,0.9
0.3,0.45,32,32,-4,10,6,6,2,3,13,0.18978,0.25219,0.26739,0.27183,0.76445,0.18161,0.03556,0.00741,0,0.03556,0,0.00741,0.26333,0.02149,0.51133,0.04652,69.8640476029431,64,76,0.99,0.01,0.1,0.9
0.35,0.5,30,30,-7,11,8,8,2,3,15,0.18798,0.25176,0.26811,0.2741,0.75455,0.18746,0.03666,0.00821,0,0.03666,0,0.00821,0.26672,0.02244,0.50865,0.04978,67.8616746479455,60,76,0.99,0.01,0.1,0.9
0.4,0.55,34,34,-4,14,9,9,2,3,19,0.19754,0.26597,0.28235,0.28694,0.78907,0.15706,0.04215,0.00776,0,0.04215,0,0.00776,0.24952,0.02495,0.51079,0.04611,76.8057636208461,68,86,0.99,0.01,0.1,0.9
0.45,0.6,30,30,-6,14,15,15,2,3,22,0.19418,0.26447,0.2822,0.28708,0.79485,0.14979,0.03882,0.00593,0,0.03882,0,0.00593,0.26175,0.02237,0.50525,0.04943,74.8425615641336,60,90,0.99,0.01,0.1,0.9
0.5,0.65,29,29,-6,15,10,10,2,3,21,0.19937,0.25694,0.27047,0.27536,0.76332,0.18249,0.03097,0.00543,0,0.03097,0,0.00543,0.26728,0.0182,0.50239,0.04875,67.9522890101441,58,78,0.99,0.01,0.1,0.9
0.55,0.7,28,28,-6,16,9,9,2,3,22,0.19102,0.24742,0.26051,0.26512,0.75218,0.19153,0.0328,0.0064,0,0.0328,0,0.0064,0.26198,0.0196,0.51419,0.04989,64.7445072176251,56,74,0.99,0.01,0.1,0.9
0.6,0.75,29,29,-4,18,7,7,2,3,23,0.19805,0.24609,0.25497,0.25664,0.75806,0.19298,0.02508,0.00399,0,0.02508,0,0.00399,0.2546,0.01453,0.52226,0.04497,64.6883764545008,58,72,0.99,0.01,0.1,0.9
0.65,0.8,25,25,-5,17,10,10,2,3,24,0.18671,0.23204,0.24,0.24075,0.75738,0.19262,0.01956,0.00233,0,0.01956,0,0.00233,0.25868,0.01095,0.53505,0.04767,59.2990627556908,50,70,0.99,0.01,0.1,0.9
0.7,0.85,22,22,-3,16,11,11,2,3,25,0.1598,0.20914,0.21722,0.21714,0.75248,0.19664,0.0396,0.00624,0,0.0396,0,0.00624,0.27899,0.02292,0.52161,0.04465,54.5244864317785,44,66,0.99,0.01,0.1,0.9
0.05,0.25,11,11,-2,1,7,7,0,1,2,0.1656,0.31761,0.38072,0.33517,0.90578,0.04099,0.09135,0.00821,0,0.09135,0,0.00821,0.16911,0.04978,0.57395,0.04502,27.9646575390311,22,36,0.99,0.01,0.1,0.9
0.1,0.3,14,14,-3,2,3,3,1,2,3,0.13663,0.21087,0.25171,0.24182,0.7872,0.15746,0.03125,0.00648,0,0.03125,0,0.00648,0.24494,0.01887,0.58718,0.04885,30.4769432370824,28,34,0.99,0.01,0.1,0.9
0.15,0.35,16,16,-3,3,2,2,1,2,4,0.16789,0.23609,0.27261,0.27155,0.78298,0.16032,0.03699,0.0084,0,0.03699,0,0.0084,0.22757,0.0227,0.56755,0.04829,33.7297879618818,32,36,0.99,0.01,0.1,0.9
0.2,0.4,17,17,-4,4,6,6,1,2,6,0.18269,0.25859,0.29949,0.29784,0.82448,0.12095,0.0423,0.00681,0,0.0423,0,0.00681,0.22347,0.02455,0.55155,0.04776,39.3813772487427,34,46,0.99,0.01,0.1,0.9
0.25,0.45,18,18,-3,5,6,6,2,3,7,0.15964,0.19931,0.21984,0.2206,0.75345,0.19674,0.01249,0.00149,0,0.01249,0,0.00149,0.29462,0.00699,0.53326,0.04832,41.6008598155499,36,48,0.99,0.01,0.1,0.9
0.3,0.5,18,18,-5,6,7,7,2,3,9,0.15482,0.20211,0.22674,0.22869,0.75466,0.19231,0.02511,0.00424,0,0.02511,0,0.00424,0.28433,0.01467,0.53574,0.04878,42.4996785793694,36,50,0.99,0.01,0.1,0.9
0.35,0.55,19,19,-3,7,6,6,2,3,10,0.17387,0.21435,0.23295,0.235,0.75711,0.19504,0.02315,0.00329,0,0.02315,0,0.00329,0.29922,0.01322,0.50376,0.04456,43.9548289215087,38,50,0.99,0.01,0.1,0.9
0.4,0.6,19,19,-3,8,6,6,2,3,11,0.1832,0.21904,0.23437,0.23614,0.75682,0.19547,0.01669,0.00196,0,0.01669,0,0.00196,0.28996,0.00932,0.51014,0.04575,43.8783159342276,38,50,0.99,0.01,0.1,0.9
0.45,0.65,19,19,-3,9,6,6,2,3,13,0.16302,0.2084,0.22961,0.23221,0.75267,0.19528,0.03783,0.00715,0,0.03783,0,0.00715,0.28357,0.02249,0.51558,0.04489,43.812997819303,38,50,0.99,0.01,0.1,0.9
0.5,0.7,17,17,-3,9,8,8,2,3,14,0.16708,0.20802,0.22583,0.22761,0.75578,0.19093,0.02855,0.00404,0,0.02855,0,0.00404,0.28677,0.01629,0.5176,0.04925,41.7183848582208,34,50,0.99,0.01,0.1,0.9
0.55,0.75,17,17,-3,10,7,7,2,3,14,0.17757,0.20751,0.21752,0.21737,0.75203,0.19967,0.01044,0.00081,0,0.01044,0,0.00081,0.27232,0.00563,0.53968,0.04749,40.4444743572699,34,48,0.99,0.01,0.1,0.9
0.6,0.8,14,14,-3,9,10,10,2,3,16,0.15126,0.18923,0.20376,0.20393,0.75433,0.19346,0.02902,0.00335,0,0.02902,0,0.00335,0.29604,0.01618,0.52369,0.04886,37.5262622565382,28,48,0.99,0.01,0.1,0.9
0.65,0.85,13,13,-3,9,6,6,1,2,14,0.18355,0.23883,0.26688,0.26954,0.79301,0.16058,0.05549,0.00906,0,0.05549,0,0.00906,0.25428,0.03228,0.50668,0.03735,31.9198398254915,26,38,0.99,0.01,0.1,0.9
0.7,0.9,12,12,-2,9,5,5,1,2,13,0.19994,0.23781,0.24748,0.24711,0.79191,0.17008,0.02622,0.00194,0,0.02622,0,0.00194,0.24365,0.01408,0.53019,0.03607,28.6981331372722,24,34,0.99,0.01,0.1,0.9
0.05,0.3,9,9,-2,1,6,6,0,1,2,0.12946,0.27825,0.37654,0.30894,0.92043,0.02925,0.10167,0.00848,0,0.10167,0,0.00848,0.13609,0.05508,0.63279,0.04184,22.406567458894,18,30,0.99,0.01,0.1,0.9
0.1,0.35,12,12,-2,2,3,3,1,2,3,0.11157,0.18606,0.24727,0.22516,0.83445,0.11318,0.03454,0.00615,0,0.03454,0,0.00615,0.1886,0.02035,0.66528,0.04622,26.0083042686215,24,30,0.99,0.01,0.1,0.9
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.01,0.1,0.9
0.2,0.45,12,12,-3,3,2,2,1,2,4,0.17124,0.2236,0.26501,0.26479,0.78749,0.16224,0.02992,0.00553,0,0.02992,0,0.00553,0.23535,0.01772,0.56348,0.04474,25.7460802126324,24,28,0.99,0.01,0.1,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,5,0.18189,0.23463,0.27635,0.27789,0.79617,0.1493,0.02785,0.00515,0,0.02785,0,0.00515,0.20014,0.0165,0.59011,0.04939,27.6395405142873,26,30,0.99,0.01,0.1,0.9
0.3,0.55,12,12,-3,4,4,4,1,2,6,0.19504,0.24613,0.28557,0.28777,0.80771,0.14639,0.03826,0.00557,0,0.03826,0,0.00557,0.26361,0.02191,0.50308,0.04034,27.9753448490699,24,32,0.99,0.01,0.1,0.9
0.35,0.6,13,13,-2,5,3,3,1,2,7,0.19235,0.24486,0.2861,0.28955,0.8043,0.13751,0.04783,0.00845,0,0.04783,0,0.00845,0.22315,0.02814,0.53667,0.04973,28.7799910960251,26,32,0.99,0.01,0.1,0.9
0.4,0.65,13,13,-4,6,3,3,1,2,8,0.17916,0.23388,0.28079,0.28581,0.79778,0.14582,0.04435,0.00932,0,0.04435,0,0.00932,0.20038,0.02683,0.57611,0.04708,28.5433315276793,26,32,0.99,0.01,0.1,0.9
0.45,0.7,10,10,-4,5,5,5,1,2,8,0.19254,0.23784,0.27422,0.2787,0.78459,0.16191,0.03737,0.00562,0,0.03737,0,0.00562,0.26457,0.0215,0.50551,0.04788,24.9448740080647,20,30,0.99,0.01,0.1,0.9
0.5,0.75,9,9,-4,5,5,5,1,2,8,0.19914,0.23697,0.26497,0.26766,0.77287,0.17483,0.02633,0.00314,0,0.02633,0,0.00314,0.27405,0.01474,0.50048,0.04916,22.9951934814453,18,28,0.99,0.01,0.1,0.9
0.55,0.8,10,10,-2,6,4,4,1,2,9,0.19087,0.23154,0.25958,0.26044,0.78569,0.16203,0.03901,0.00527,0,0.03901,0,0.00527,0.24673,0.02214,0.52339,0.04701,23.8128625443787,20,28,0.99,0.01,0.1,0.9
0.6,0.85,9,9,-2,6,4,4,1,2,9,0.18582,0.22127,0.24221,0.24223,0.77708,0.17558,0.03023,0.00325,0,0.03023,0,0.00325,0.24724,0.01674,0.53671,0.04409,21.7063261765857,18,26,0.99,0.01,0.1,0.9
0.65,0.9,8,8,-2,6,4,4,1,2,9,0.16841,0.20035,0.21623,0.21594,0.76682,0.18845,0.02316,0.00189,0,0.02316,0,0.00189,0.228,0.01252,0.58043,0.04283,19.3565662979657,16,24,0.99,0.01,0.1,0.9
0.7,0.95,6,6,-2,5,6,6,1,2,10,0.13165,0.16691,0.18627,0.18649,0.78816,0.17661,0.04132,0.00246,0,0.04132,0,0.00246,0.2472,0.02189,0.57982,0.03277,17.0421,12,24,0.99,0.01,0.1,0.9
